method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
gan,168,20.864090023128004,20.337289141922398,3.9801036415529936,13.107025960847848,31.752977463202388,168,8.348149540878477,7.586709499359131,2.7566049295373416,4.8487091064453125,20.00556755065918
