row,index,identity,transpose,flip_ud,flip_lr,swap_channels,swap_channels_transpose,swap_channels_flip_ud,swap_channels_flip_lr,identity_rmse,best_transform,best_rmse
162,162,3.8744151394930713,6.685270389786122,5.709257457954185,5.4898235549093926,3.8744151394930713,6.685270389786122,5.709257457954185,5.4898235549093926,3.8744151394930713,identity,3.8744151394930713
101,101,7.429163875753073,8.45074653229648,8.605709119940748,7.999060118115909,7.429163875753073,8.45074653229648,8.605709119940748,7.999060118115909,7.429163875753073,identity,7.429163875753073
134,134,9.594974748736686,10.981851414747583,10.351982434030012,12.223981122574065,9.594974748736686,10.981851414747583,10.351982434030012,12.223981122574065,9.594974748736686,identity,9.594974748736686
