sample_idx,wtk_time_index,timestamp,season,center_lat,center_lon,row_start,row_end,col_start,col_end,u_min,u_max,u_mean,u_std,v_min,v_max,v_mean,v_std,speed_min,speed_max,speed_mean,speed_std
55,391,20070117070000,winter,39.499794,-75.006409,720,1220,2102,2602,-6.7385969161987305,19.485366821289062,4.253958628296072,3.0134671143981646,-21.357675552368164,3.4492087364196777,-9.983109501602806,4.432477799187323,0.033569337184815376,25.025178187248436,11.253594746539099,4.454558126544328
56,392,20070117080000,winter,39.499794,-75.006409,720,1220,2102,2602,-7.097631931304932,19.36409568786621,3.98746074219828,3.1066759521168237,-21.294445037841797,3.893589973449707,-9.753598668255494,4.749053025712621,0.0488281248669043,25.85527780937074,11.01555424804582,4.67921306127629
57,393,20070117090000,winter,39.499794,-75.006409,720,1220,2102,2602,-9.074820518493652,21.771413803100586,3.6939897370216976,3.166622852824293,-22.32111358642578,3.9234814643859863,-9.532057424451706,5.061203540092333,0.03967285050310176,25.995665641725545,10.789367353295559,4.872218447707233
58,394,20070117100000,winter,39.499794,-75.006409,720,1220,2102,2602,-7.861400127410889,21.09067726135254,3.2894716758964706,3.213867751114874,-20.93797492980957,4.667312145233154,-9.258007645923275,5.318337043480842,0.042724609861715966,25.421921840533876,10.50018677336131,4.989094309866661
59,395,20070117110000,winter,39.499794,-75.006409,720,1220,2102,2602,-10.04403018951416,20.133892059326172,2.8819806598832614,3.2795748550474744,-20.6735897064209,5.431395053863525,-8.944334165655405,5.536634443143335,0.042724610491549644,24.207282927305975,10.196983970225917,5.073300334956348
60,396,20070117120000,winter,39.499794,-75.006409,720,1220,2102,2602,-11.033873558044434,19.041858673095703,2.496660931845801,3.338299808313419,-19.830551147460938,6.561666011810303,-8.585797256719092,5.694993967891422,0.03967285019927429,22.946869277407934,9.87700251465993,5.096199914838187
61,397,20070117130000,winter,39.499794,-75.006409,720,1220,2102,2602,-11.269903182983398,17.98572540283203,2.1348796072458844,3.3918621365788946,-19.609107971191406,7.230694770812988,-8.181741078436195,5.779620073071838,0.01831054625567145,21.964171989709683,9.538699723217137,5.041878870511905
62,398,20070117140000,winter,39.499794,-75.006409,720,1220,2102,2602,-11.111588478088379,15.931632995605469,1.7324073667871482,3.3350853015936317,-19.45761489868164,7.33441686630249,-7.836116646932774,5.748105214058058,0.012207031180442173,20.221565344567978,9.151371883949333,4.982154107540663
63,399,20070117150000,winter,39.499794,-75.006409,720,1220,2102,2602,-9.104516983032227,14.379372596740723,1.4547849223101768,3.3206759665771104,-19.582252502441406,6.5673112869262695,-7.446973389542513,5.61492578350152,0.015258788928316135,19.653922426533153,8.744840124812939,4.86372937728138
64,400,20070117160000,winter,39.499794,-75.006409,720,1220,2102,2602,-9.20507526397705,13.254623413085938,1.2958621037139069,3.3789256594704065,-18.41034698486328,5.852660655975342,-7.040921167836062,5.479445014502882,0.030517578521186178,18.445387816296595,8.418818902076625,4.6710570598900985
65,401,20070117170000,winter,39.499794,-75.006409,720,1220,2102,2602,-8.052281379699707,12.773804664611816,1.1691634909899769,3.450271527059781,-19.258649826049805,6.449866771697998,-6.579858839609217,5.4127129227136965,0.048828125458392574,19.41893056903687,8.116081613331126,4.471301785581815
66,402,20070117180000,winter,39.499794,-75.006409,720,1220,2102,2602,-8.880755424499512,12.820819854736328,1.06161418490829,3.519101885074319,-17.687097549438477,7.202515125274658,-6.109470204358461,5.382321909666427,0.03967285216578729,17.813651555418254,7.828984333853685,4.3026878079433954
67,403,20070117190000,winter,39.499794,-75.006409,720,1220,2102,2602,-9.93175983428955,12.702692031860352,0.9296600460565945,3.5819468586082306,-18.283411026000977,7.5911688804626465,-5.652276764263513,5.37727333599956,0.0396728510710785,18.283638259646455,7.559802813751222,4.172204892645072
68,404,20070117200000,winter,39.499794,-75.006409,720,1220,2102,2602,-10.700693130493164,12.96914291381836,0.7392428404584285,3.609697783115533,-17.311634063720703,8.867616653442383,-5.202034237076364,5.396105860784854,0.042724607147494306,17.535934291017707,7.281681958859798,4.090553089390883
69,405,20070117210000,winter,39.499794,-75.006409,720,1220,2102,2602,-12.030152320861816,14.601105690002441,0.41913639480643,3.6301080298923023,-15.84284496307373,9.113986015319824,-4.71745517317149,5.50239033269435,0.030517577283993493,16.635642686558064,7.057900915363555,4.008750051981403
70,406,20070117220000,winter,39.499794,-75.006409,720,1220,2102,2602,-12.324779510498047,14.299060821533203,0.00042271063736174256,3.808069513273044,-15.749723434448242,10.945587158203125,-4.246326292610466,5.774362582384193,0.033569335025752274,16.382338911272278,7.165560476403791,3.811913806968534
71,407,20070117230000,winter,39.499794,-75.006409,720,1220,2102,2602,-13.994163513183594,12.475799560546875,-0.4390167593814011,4.003827893070585,-16.56348991394043,13.00073528289795,-3.77279881317269,6.00406279028306,0.018310547377968753,17.194130880876983,7.300207083167498,3.634987060438832
72,408,20070118000000,winter,39.499794,-75.006409,720,1220,2102,2602,-15.233095169067383,10.449865341186523,-0.8662771853258573,4.101050604088894,-14.813204765319824,14.731945037841797,-3.289249085812354,6.15604192984481,0.024414061380945384,17.441329930407434,7.351039586111243,3.4996115517388837
73,409,20070118010000,winter,39.499794,-75.006409,720,1220,2102,2602,-15.611438751220703,11.552645683288574,-1.2887475581408887,4.116621864846609,-13.828207969665527,16.353227615356445,-2.7790947026284365,6.226411199036158,0.04272460883238328,19.470810149144572,7.336764792705464,3.357214918489007
74,410,20070118020000,winter,39.499794,-75.006409,720,1220,2102,2602,-15.899911880493164,11.351655960083008,-1.6803417226015134,4.089086700108198,-13.520339012145996,16.946924209594727,-2.21395918404571,6.242107646426426,0.0610351562129155,20.065916819878893,7.295102146090675,3.1923637264597553
75,411,20070118030000,winter,39.499794,-75.006409,720,1220,2102,2602,-15.836321830749512,11.993196487426758,-2.0010340275348106,4.014433070255413,-12.12210750579834,18.576316833496094,-1.6104738613739764,6.212374372442219,0.04882812557367245,20.31616907401861,7.226560966364004,3.013942278127156
76,412,20070118040000,winter,39.499794,-75.006409,720,1220,2102,2602,-15.05689525604248,11.827324867248535,-2.2407188388616377,3.9273730972487666,-11.51233959197998,19.549596786499023,-1.0066297439701875,6.135378642614864,0.03356933679204468,19.995727776089346,7.125046449292015,2.88703446203092
77,413,20070118050000,winter,39.499794,-75.006409,720,1220,2102,2602,-14.812799453735352,12.679869651794434,-2.4287556856776558,3.829134066539503,-11.52624797821045,19.5340518951416,-0.41309165529391323,6.0111124818964345,0.045776364467872255,20.050659617480406,7.0029061281922305,2.797238928954259
78,414,20070118060000,winter,39.499794,-75.006409,720,1220,2102,2602,-14.892231941223145,12.749991416931152,-2.5197287917337143,3.738229681624645,-11.098593711853027,19.16427230834961,0.150090882102223,5.873411174193408,0.05493164058411379,20.21546158807267,6.858488590385202,2.7935666603926856
79,415,20070118070000,winter,39.499794,-75.006409,720,1220,2102,2602,-15.71520709991455,14.364232063293457,-2.538394484794156,3.6682450574079613,-10.946639060974121,19.2276611328125,0.6956695725195946,5.729866931176386,0.048828127675625624,20.17273723390224,6.721338351405555,2.8352090453217884
80,416,20070118080000,winter,39.499794,-75.006409,720,1220,2102,2602,-14.303634643554688,17.010787963867188,-2.4794985860502905,3.603380802139822,-10.74389362335205,19.10089111328125,1.189390665303055,5.590104084326495,0.024414062975139355,19.541000037611333,6.586028672870433,2.901793685274257
81,417,20070118090000,winter,39.499794,-75.006409,720,1220,2102,2602,-13.735895156860352,16.788532257080078,-2.4232032147300666,3.5698436526286965,-10.481805801391602,18.838693618774414,1.6276239539597455,5.4690566396802485,0.07629394749237578,19.321265590224268,6.498097914224196,2.991682015987134
82,418,20070118100000,winter,39.499794,-75.006409,720,1220,2102,2602,-13.464852333068848,16.872859954833984,-2.3830632182570097,3.549160067262935,-10.98616886138916,18.396560668945312,2.0469726429461375,5.376500603685594,0.05493164287936336,18.51252675236125,6.455909948015515,3.1134562741074507
83,419,20070118110000,winter,39.499794,-75.006409,720,1220,2102,2602,-13.2326021194458,19.25504493713379,-2.325902179282842,3.5692739368336115,-10.209299087524414,18.803319931030273,2.479785325299534,5.283429396862175,0.01831054630116968,20.084229619049683,6.459600836522986,3.2383724102922815
84,420,20070118120000,winter,39.499794,-75.006409,720,1220,2102,2602,-12.934955596923828,19.467044830322266,-2.278276362046246,3.6140662710858895,-9.519706726074219,19.86011505126953,2.9172370534507257,5.1739698034498876,0.030517577971675793,20.972320589300253,6.522550404021469,3.314904217876566
85,421,20070118130000,winter,39.499794,-75.006409,720,1220,2102,2602,-13.572068214416504,18.526721954345703,-2.2094938640953723,3.67506783804133,-9.585530281066895,20.19698143005371,3.3182896927283108,5.054919798610249,0.030517577711308547,21.259193248632794,6.627338037341257,3.321089872878997
86,422,20070118140000,winter,39.499794,-75.006409,720,1220,2102,2602,-14.324026107788086,17.380544662475586,-2.0328462450722933,3.7482619302949396,-8.802040100097656,20.39398956298828,3.4047256754898485,4.595533200599261,0.030517577036021617,20.484023540407676,6.383550687722871,3.184853889054508
87,423,20070118150000,winter,39.499794,-75.006409,720,1220,2102,2602,-13.425980567932129,15.201066970825195,-1.8855770593638588,3.803420071939798,-8.452008247375488,19.789688110351562,3.508425771201197,4.143915393582067,0.027465820548060706,20.575575844405417,6.150184519688564,3.1109036702238293
88,424,20070118160000,winter,39.499794,-75.006409,720,1220,2102,2602,-12.818853378295898,13.693625450134277,-1.7415020319723944,3.884508833689037,-8.888721466064453,19.281492233276367,3.9219589141650415,3.9543370540078855,0.021362305188092536,20.07507279343328,6.307069267588147,3.0596827811581453
89,425,20070118170000,winter,39.499794,-75.006409,720,1220,2102,2602,-13.215815544128418,13.13409423828125,-1.5767833741438493,3.9656382167415916,-8.194353103637695,18.40681266784668,4.405643515826933,3.899936499930821,0.02136230515824524,20.206306211777754,6.589392961889781,3.0678383531235602
90,426,20070118180000,winter,39.499794,-75.006409,720,1220,2102,2602,-12.668806076049805,12.716975212097168,-1.3970064351907099,3.991522035798082,-8.517929077148438,18.10749626159668,4.840363079794958,3.935942809929421,0.015258788747802125,19.165626911239332,6.871682036573131,3.0959040162352096
91,427,20070118190000,winter,39.499794,-75.006409,720,1220,2102,2602,-12.1880521774292,12.325958251953125,-1.232928733892274,3.9603255875927785,-8.608476638793945,18.084030151367188,5.2031961367555,4.047387227706722,0.021362304722325955,19.849235018104952,7.113432078391407,3.1714301974444052
92,428,20070118200000,winter,39.499794,-75.006409,720,1220,2102,2602,-12.302075386047363,12.334392547607422,-1.1268517846189583,3.841119397485864,-8.330391883850098,20.558231353759766,5.449236158002152,4.231074336361655,0.03967285079721569,20.642722490386202,7.273925692933328,3.2726385271553897
93,429,20070118210000,winter,39.499794,-75.006409,720,1220,2102,2602,-11.389751434326172,12.224237442016602,-1.0436930479933269,3.7145763133902574,-8.876595497131348,18.57628631591797,5.809599654449562,4.543169454587373,0.024414062257813868,20.954011113753005,7.5894057563375625,3.417620439746932
94,430,20070118220000,winter,39.499794,-75.006409,720,1220,2102,2602,-11.183104515075684,14.283287048339844,-0.7715605824264086,3.7113281581061086,-9.165657043457031,18.59129524230957,6.328704000298541,4.91540698878769,0.030517577875654067,21.22867626786382,8.109668094518064,3.579981286973279
95,431,20070118230000,winter,39.499794,-75.006409,720,1220,2102,2602,-10.693848609924316,18.406665802001953,-0.28217614018601733,3.7396711485800287,-9.066739082336426,19.34886932373047,6.549458748215279,5.221288956280506,0.045776366294214,20.93264724008169,8.378616276540697,3.7444387060879882
96,432,20070119000000,winter,39.499794,-75.006409,720,1220,2102,2602,-10.626387596130371,20.499427795410156,0.21469093694026678,3.8080903244366864,-9.587610244750977,18.69969940185547,6.57362921733067,5.492655934723946,0.10375976218267116,20.773949055849595,8.52731048075762,3.9005756480852236
97,433,20070119010000,winter,39.499794,-75.006409,720,1220,2102,2602,-10.367294311523438,21.167573928833008,0.6858475829597979,3.9240680766086986,-8.900787353515625,20.194652557373047,6.478780882813415,5.759449360244054,0.07019043136313403,21.533859420571027,8.628574942434058,4.069674471064558
98,434,20070119020000,winter,39.499794,-75.006409,720,1220,2102,2602,-9.660759925842285,23.058650970458984,1.104687797691113,4.046303599760464,-9.889411926269531,21.38675308227539,6.28216582454241,6.026382128003781,0.03967285329326612,23.316137955563864,8.687419061127265,4.231376490923108
99,435,20070119030000,winter,39.499794,-75.006409,720,1220,2102,2602,-9.011080741882324,24.21177101135254,1.5465846130200052,4.127494525389216,-9.362726211547852,21.873016357421875,6.047931410624158,6.288952675376709,0.06103515455638102,24.21338697931168,8.739975953989582,4.3782822484136705
100,436,20070119040000,winter,39.499794,-75.006409,720,1220,2102,2602,-9.77204704284668,24.52518653869629,2.038519362122602,4.2109989766968345,-9.922283172607422,22.425424575805664,5.760241423780808,6.556918941254006,0.07019043472955953,24.567397313968645,8.815509445854191,4.510923857034388
