method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateUV_plus_crit_expanded2688,168,29.114333402447333,29.5658343862816,4.796098922116724,19.507922504270933,41.76440300219963,168,5.689883058979397,5.660775184631348,0.5967163409989924,4.287561893463135,7.820071220397949
