method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB_expanded672,168,23.70939327904171,23.941822394020797,4.185702669981522,14.868999365947856,34.49012583156506,168,6.31236488762356,6.193195581436157,0.8403769865390889,4.729128837585449,9.13455581665039
