sample_id,row,vector_cnn_speed_mae,vector_cnn_speed_rmse,vector_cnn_speed_psnr,vector_cnn_speed_ssim,vector_cnn_speed_min,vector_cnn_speed_max,vector_gan_speed_mae,vector_gan_speed_rmse,vector_gan_speed_psnr,vector_gan_speed_ssim,vector_gan_speed_min,vector_gan_speed_max,vector_cnn_u_mae,vector_cnn_u_rmse,vector_cnn_v_mae,vector_cnn_v_rmse,vector_gan_u_mae,vector_gan_u_rmse,vector_gan_v_mae,vector_gan_v_rmse,gt_speed_min,gt_speed_max,lr_speed_min,lr_speed_max
8,8,0.779824597475374,1.307552450142519,26.50656580484361,0.7462499807457471,0.012669379706505883,26.849786593510252,0.9186089267568074,1.436833890967764,25.68761691646586,0.6738132753573693,0.048542599766829946,30.805014187361614,0.5718731807756998,0.885405347406697,0.7585438338279906,1.287439615222677,0.698930602116701,1.0540340207733374,0.8842232939725394,1.3896407537562783,0.045776369242188635,27.701651718392274,0.250703268514565,23.904534610734647
12,12,0.7537729819383806,1.1942919184480094,26.181493254597807,0.7196795007119844,0.02178204750452708,24.538095039195305,0.9281258793322263,1.421299557649163,24.669990707638977,0.6247304121315446,0.02684476608302005,26.680160345510384,0.6152331203027634,0.9533505422416672,0.6878083217045102,1.1065331397088036,0.7736489698178919,1.2019343355280945,0.8501104621197483,1.2804750482914224,0.07019042755397112,24.40260213967311,0.14558260198684064,19.625285737643438
25,25,0.9165769541423454,1.405667931648795,27.643983927797326,0.7135100890945099,0.1224405217974028,43.4055829443469,1.1333774469516666,1.7068558660350743,25.957701689434238,0.6326091756931957,0.05279113736396439,42.35449953964289,0.8634357991144378,1.3124920686878958,0.7140918856195686,1.085846418408476,1.0713978085185702,1.614921143541435,0.8590802394645184,1.2419020897607016,0.09765625034942499,33.988465063447876,0.13942055858464106,25.620311092746867
