sample_idx,pos_idx,pd_distance_cnn,pd_distance_gan,pd_distance_candidateUV_plus_E2_tf_lowlambda_expanded1344,mt_distance_cnn,mt_distance_gan,mt_distance_candidateUV_plus_E2_tf_lowlambda_expanded1344,pd_winner_before,pd_winner_after_candidateUV_plus_E2_tf_lowlambda_expanded1344,mt_winner_before,mt_winner_after_candidateUV_plus_E2_tf_lowlambda_expanded1344,was_mt_gan_win_before
47,47,22.201753073772625,13.108895112859523,19.43962633740783,6.789880752563477,7.498397350311279,6.270729064941406,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
48,48,22.832495463547907,13.107025960847848,20.04213591309035,7.081502437591553,6.682991981506348,6.521711826324463,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
49,49,22.105793975200847,13.662675111493924,19.396178458613196,6.3195295333862305,7.889017105102539,6.0429558753967285,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
50,50,21.30877833114525,14.865452226211227,18.68415630003579,6.3856120109558105,6.713321685791016,6.508005619049072,gan,gan,cnn,cnn,0
51,51,21.75849079768097,16.03686368056312,19.070941667622172,5.902731418609619,7.996896266937256,5.60154390335083,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
52,52,21.81632996072092,16.98731478928289,19.263030227543634,5.69123649597168,7.0050048828125,6.361167907714844,gan,gan,cnn,cnn,0
53,53,21.92458068590406,18.078201501754,19.443640013421188,5.261850833892822,7.919146537780762,5.558924198150635,gan,gan,cnn,cnn,0
54,54,22.97915159360149,18.305326668249773,20.303654720183772,5.500187397003174,9.581897735595703,5.879416465759277,gan,gan,cnn,cnn,0
55,55,23.57536347476084,17.428151978200873,21.03836428585863,5.2683796882629395,7.846588134765625,5.515347003936768,gan,gan,cnn,cnn,0
56,56,24.24948793523431,17.584091876726443,21.450497331552587,5.488292217254639,7.826909065246582,6.337259769439697,gan,gan,cnn,cnn,0
57,57,24.937493176964292,18.354637384973643,21.63465930573236,5.463809013366699,6.805661201477051,5.0681586265563965,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
58,58,25.56121844001433,18.762904108038654,22.53650258898574,6.08959436416626,8.349846839904785,5.871009826660156,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
59,59,25.864386079507888,18.65101850934172,22.645936455568627,5.546851634979248,7.89148473739624,5.1908488273620605,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
60,60,25.964725332360167,18.604905025455473,22.636688033969364,5.321651458740234,8.357301712036133,5.540738582611084,gan,gan,cnn,cnn,0
61,61,25.73100039673249,19.516031588862035,23.2207737711614,5.346891403198242,8.12722110748291,5.184885025024414,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
62,62,27.46350343812835,17.993686869301147,24.43348831858873,6.720277786254883,6.650205135345459,5.9448699951171875,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
63,63,28.524583670890912,18.199751597271156,24.698778712222552,7.660599708557129,7.5776286125183105,6.484604835510254,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
64,64,24.7100597287657,16.701032359601633,21.415969279706825,5.944510459899902,7.137726306915283,5.375650882720947,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
65,65,22.148883751156426,16.23947552161985,19.64754630745666,5.820770263671875,5.576780319213867,5.040696620941162,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
66,66,20.981857591368968,15.979342195015368,18.364262087893273,5.701828956604004,6.4086198806762695,4.845625400543213,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
67,67,20.679919922717943,14.773695042869097,17.93903797027294,5.030301094055176,6.6433844566345215,4.207074165344238,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
68,68,21.77134223692748,15.500930745161975,18.907545570863473,6.074338436126709,5.670867919921875,4.817516326904297,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
69,69,24.168055816700438,16.112222498232782,21.46203815939217,5.17050838470459,6.406604290008545,4.552017688751221,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
70,70,24.673819113934496,19.882401938586153,22.23082065235632,5.396136283874512,5.861793041229248,4.549895286560059,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
71,71,25.505047306429027,18.465741214218955,22.541549130871758,5.1588335037231445,7.186563014984131,5.227211952209473,gan,gan,cnn,cnn,0
72,72,26.514111621573456,19.679320844931677,23.32625251595469,4.796044826507568,5.719583988189697,4.593830585479736,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
73,73,27.001473804134946,19.399004976672177,24.729491858704357,4.9851861000061035,5.75114631652832,4.632842540740967,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
74,74,28.28963162272453,20.10959212403172,25.644510645473954,4.782100200653076,5.644299030303955,5.185988903045654,gan,gan,cnn,cnn,0
75,75,29.367383683723347,19.74885298310355,26.12561941096318,5.201173305511475,5.680557727813721,5.361238956451416,gan,gan,cnn,cnn,0
76,76,30.056769521251926,20.225713244111034,26.690499621337803,5.207019329071045,6.450347900390625,6.087035179138184,gan,gan,cnn,cnn,0
77,77,29.944664675564518,20.353338072506904,26.284542642384203,6.132026672363281,6.000014781951904,4.8747639656066895,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
78,78,30.300511724579902,19.95492094933438,26.5025593698615,5.8028388023376465,7.092807292938232,5.578691005706787,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
79,79,30.148051358309164,20.321240211337894,27.08030067723913,6.856454849243164,6.467032432556152,5.5560197830200195,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
80,80,30.086252753371088,20.744918439924255,26.590363753172443,6.982686519622803,6.176682472229004,4.678295135498047,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
81,81,29.68907403762892,20.982889067881906,26.030114726490474,6.426537990570068,7.567525863647461,5.022491931915283,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
82,82,28.90089773637945,20.81634708740007,25.297244157754346,7.1840739250183105,6.303605079650879,5.259140491485596,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
83,83,28.194313716720707,21.794751727168247,25.249019676834774,6.560110569000244,6.599743366241455,4.875720500946045,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
84,84,29.14514380262554,21.106373639070085,25.964039157023375,5.271510124206543,8.559276580810547,5.032242774963379,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
85,85,28.72250736297703,20.7490839418831,25.624456459538138,5.609640121459961,7.718591690063477,5.374516010284424,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
86,86,29.195361276159034,18.84606490909817,26.130543910607695,5.25334358215332,9.43416690826416,5.569002151489258,gan,gan,cnn,cnn,0
87,87,29.611902358359767,19.024115372275585,26.080376666981238,6.509652614593506,7.174471855163574,6.574192523956299,gan,gan,cnn,cnn,0
88,88,26.37509421416108,18.396084436387564,22.711239156003575,6.411813259124756,6.487721920013428,5.65665340423584,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
89,89,24.29846982632471,17.197907308437554,21.754968588547623,6.017302513122559,6.256072521209717,5.155548572540283,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
90,90,22.206834090995343,17.32676746960286,20.267195561595344,5.257880687713623,5.663510322570801,4.921310901641846,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
91,91,22.30942508877806,16.266054339767617,20.254600213121986,5.508337497711182,5.519831657409668,5.220800399780273,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
92,92,22.07932597419188,16.807703363287136,20.549060696418444,5.735818386077881,5.677903175354004,5.479778289794922,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded1344,1
93,93,24.402894658345392,18.13548367922437,23.249957148242913,6.506997585296631,6.816009521484375,6.460312843322754,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
94,94,24.570031527820365,20.006869187749356,24.743247006131686,5.102908611297607,6.517361164093018,5.577208518981934,gan,gan,cnn,cnn,0
95,95,26.879696075655563,20.637912890931716,25.92494287381567,5.015480041503906,6.677723407745361,5.555802345275879,gan,gan,cnn,cnn,0
96,96,28.904715116511554,22.25070627382419,27.600084351242558,5.121858596801758,7.258078575134277,6.054904937744141,gan,gan,cnn,cnn,0
97,97,30.15308546680866,22.202351461270364,28.561892962770003,5.011539936065674,7.223494529724121,4.9359130859375,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
98,98,31.264551411001506,23.055714774434993,29.03488346001583,4.942448139190674,8.764951705932617,6.66750431060791,gan,gan,cnn,cnn,0
99,99,30.940933752807226,20.998202000997363,28.758393964634497,5.342334747314453,7.760592460632324,5.314699649810791,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
100,100,31.181555022619012,20.891681214618057,28.70042375051139,5.912055015563965,7.617006778717041,4.855998992919922,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
101,101,30.40796712150836,20.937383941054357,28.3288537279441,5.357294082641602,7.0666680335998535,5.3606181144714355,gan,gan,cnn,cnn,0
102,102,29.254680859214627,20.257793175726828,27.148604645232957,5.164434909820557,8.231893539428711,4.674551010131836,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
103,103,29.507549938987374,20.69051451494371,27.65033062662794,5.102769374847412,6.314839839935303,5.2935638427734375,gan,gan,cnn,cnn,0
104,104,29.173745320955113,20.12992358587829,27.33945975642406,4.829194068908691,7.393864154815674,4.779775619506836,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
105,105,29.338582011466166,19.283104237304943,27.52179869657199,5.33697509765625,6.823482513427734,5.23551607131958,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
106,106,30.092821360744658,20.00547041151677,27.60064505220295,5.767349720001221,6.75129508972168,5.670897960662842,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
107,107,29.64376642955138,20.682183399063746,26.851281641247645,5.574344635009766,7.6041154861450195,5.873683929443359,gan,gan,cnn,cnn,0
108,108,28.940126674621943,21.1993064034262,27.30494939709542,5.6898322105407715,7.595790386199951,5.905740261077881,gan,gan,cnn,cnn,0
109,109,28.97319829057234,20.853111383838083,26.68938396942193,5.088190078735352,7.198193550109863,5.107217788696289,gan,gan,cnn,cnn,0
110,110,29.504241915198808,19.600364202728887,26.937203165449965,5.806641101837158,6.568319320678711,5.7818779945373535,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
111,111,28.17742348677506,18.815230764049467,26.048957067428802,5.513612270355225,8.167459487915039,5.827333450317383,gan,gan,cnn,cnn,0
112,112,27.49742127818127,19.372446559915602,25.828149177132364,5.637857913970947,6.682409286499023,5.430025100708008,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
113,113,26.010710160777133,18.415536047943895,24.784689748744754,5.502909183502197,6.949485778808594,5.631868362426758,gan,gan,cnn,cnn,0
114,114,24.541486090961616,16.84887862793787,23.20479597243853,5.123978614807129,5.899235248565674,5.302544116973877,gan,gan,cnn,cnn,0
115,115,25.270960377659716,17.25298248796687,24.027770331139024,4.689971923828125,7.232174873352051,5.553749084472656,gan,gan,cnn,cnn,0
116,116,25.095451409249726,17.129081493158413,24.519574809214983,5.35050630569458,7.636551856994629,6.179104328155518,gan,gan,cnn,cnn,0
117,117,27.14897424086504,18.592743212240446,26.03000213846591,5.260716915130615,8.683184623718262,6.171052932739258,gan,gan,cnn,cnn,0
118,118,27.925806328570985,19.893975298384717,27.40073175206609,6.84329080581665,9.465571403503418,6.373936653137207,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
119,119,27.187847892928154,20.557132674744736,27.283270230259014,5.218785285949707,6.129123687744141,5.003609657287598,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
120,120,28.146732976702577,21.528863701574615,26.91598740756574,4.889072418212891,7.93386173248291,5.37883186340332,gan,gan,cnn,cnn,0
121,121,29.135888828595842,21.37188887795256,27.760519600546388,5.373913288116455,7.535200595855713,4.811117649078369,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
122,122,28.017758663142306,22.491589595860475,26.67506526415006,5.264456272125244,7.450175762176514,5.121285438537598,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
123,123,29.152924001075785,22.17220391892049,26.351707852651792,6.196282386779785,8.431406021118164,4.987584114074707,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
124,124,28.184626374879375,22.119830159019614,26.58495260144972,6.166434288024902,6.818744659423828,5.448456287384033,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
125,125,28.43981263564626,21.313574573250694,25.360818471133424,5.748098373413086,10.086677551269531,4.994458198547363,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
126,126,28.023492407781937,22.88972837862729,25.54687421800271,4.992148399353027,8.052214622497559,4.937921047210693,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
127,127,30.000730217921266,24.85609607980766,27.22252076521426,5.114649772644043,13.074076652526855,4.878698825836182,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
128,128,28.391923421353447,23.315252316365218,26.000253506763954,5.476268768310547,7.28298807144165,4.7321906089782715,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
129,129,29.465245102227872,24.209883048645104,26.670696355676387,5.373117923736572,9.33877944946289,5.473334312438965,gan,gan,cnn,cnn,0
130,130,30.27324308013254,23.783031491875988,26.84654193024724,5.609683513641357,11.313863754272461,5.7502760887146,gan,gan,cnn,cnn,0
131,131,33.0539968727652,25.23355611194131,29.207744926012175,6.2030792236328125,12.011610984802246,6.844967842102051,gan,gan,cnn,cnn,0
132,132,33.926806040190684,25.90821112354989,30.09833874297991,6.331444263458252,12.388164520263672,6.875920295715332,gan,gan,cnn,cnn,0
133,133,34.52507377701583,25.596877045000497,29.85219950014653,6.299666404724121,7.647167682647705,6.382965087890625,gan,gan,cnn,cnn,0
134,134,32.518921837890055,23.04058254540847,28.00162462070459,7.141453742980957,13.276667594909668,7.010110378265381,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
135,135,29.944179549584543,20.502693507156053,25.880570792031726,6.298990726470947,11.993122100830078,4.858409404754639,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
136,136,27.83279512215704,19.71188765946126,24.608361088467912,6.232182025909424,6.450465202331543,4.5622124671936035,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
137,137,26.69652879915387,18.35521341147029,23.778036187787873,5.208233833312988,9.66958236694336,4.307172775268555,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
138,138,26.265900126493325,18.5898403985513,23.48988936648048,5.562473773956299,8.217479705810547,4.330409049987793,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
139,139,25.72843674372112,17.55339321269266,22.937746765979433,5.6482439041137695,9.790724754333496,4.458431720733643,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
140,140,26.928885115678263,17.632487734588345,24.514508788388515,5.719569206237793,11.421890258789062,6.282834053039551,gan,gan,cnn,cnn,0
141,141,30.122683212798776,22.35126448334632,28.035502176608276,6.186624050140381,8.889102935791016,6.248913288116455,gan,gan,cnn,cnn,0
142,142,31.864668972443802,25.40867751345393,30.110041014406367,7.186554908752441,8.55953311920166,6.714161396026611,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
143,143,31.729557469133276,25.608920781987035,29.112090742842764,5.864097595214844,9.649337768554688,6.217108726501465,gan,gan,cnn,cnn,0
144,144,31.838603860361527,24.790495069985838,28.693686088680966,5.560759544372559,9.771649360656738,6.176837921142578,gan,gan,cnn,cnn,0
145,145,30.39245353837724,25.26410594488553,27.585220558244362,5.902344226837158,8.558032035827637,5.5613579750061035,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
146,146,29.28670842660694,23.86618294113101,27.036123818410132,5.959416389465332,7.056334018707275,5.953732013702393,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
147,147,26.585106339400784,22.003227031713678,25.47606932748,5.6108717918396,6.8347039222717285,5.714833736419678,gan,gan,cnn,cnn,0
148,148,26.258461074996504,21.1331690923618,24.868037198014957,5.0148024559021,8.882506370544434,5.689364910125732,gan,gan,cnn,cnn,0
149,149,25.194205211404583,21.36081867901896,23.874762968193213,5.752551078796387,8.038224220275879,5.610456943511963,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
150,150,24.128591365700505,20.19277068635915,22.354193082410365,5.291886329650879,7.924254417419434,4.946905136108398,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
151,151,24.240085612250784,19.596870056685123,22.70281717634811,5.580901145935059,7.460690975189209,5.552336692810059,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
152,152,24.594151699851988,17.338820427078797,22.560896866837254,5.931854248046875,8.478921890258789,5.56335973739624,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
153,153,25.168802860244767,16.23765159094386,23.120406798786103,6.290019989013672,6.548172950744629,6.218494892120361,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
154,154,25.31020070022765,16.834477000311573,22.550118873567218,5.889771461486816,5.736759185791016,6.525035381317139,gan,gan,gan,gan,1
155,155,26.088776073112513,17.444078563809867,23.385647848325203,6.413660526275635,6.612644195556641,6.462539196014404,gan,gan,cnn,cnn,0
156,156,25.16401321091786,17.879759557761357,23.498048962815062,5.162914276123047,9.264598846435547,4.759979724884033,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
157,157,25.57399551509901,18.686237526393793,24.46841378486783,4.567626476287842,8.282842636108398,4.505707263946533,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
158,158,27.076784963721764,22.72289165286213,26.06870012658736,5.708489894866943,8.312358856201172,6.084487438201904,gan,gan,cnn,cnn,0
159,159,24.310343375521082,19.84507792462866,23.578880491359115,5.012121677398682,10.700226783752441,6.035693645477295,gan,gan,cnn,cnn,0
160,160,21.188537318324133,20.14027527603938,21.25184911474962,5.1832075119018555,13.9108247756958,4.9854254722595215,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
161,161,19.540402210515502,19.232825594053608,19.781204200307716,5.7158894538879395,11.7100830078125,5.811315059661865,gan,gan,cnn,cnn,0
162,162,18.27105324592802,19.457879947992573,19.390050137102612,4.5405659675598145,9.695740699768066,4.566898822784424,cnn,cnn,cnn,cnn,0
163,163,19.37037318892002,20.44637029980189,20.55967273846405,5.698920726776123,6.788956165313721,5.044702529907227,cnn,cnn,cnn,candidateUV_plus_E2_tf_lowlambda_expanded1344,0
