sample_idx,pos_idx,pd_distance_cnn,pd_distance_gan,pd_distance_candidateUV_plus_crit_expanded1344,mt_distance_cnn,mt_distance_gan,mt_distance_candidateUV_plus_crit_expanded1344,pd_winner_before,pd_winner_after_candidateUV_plus_crit_expanded1344,mt_winner_before,mt_winner_after_candidateUV_plus_crit_expanded1344,was_mt_gan_win_before
29,29,38.84347398326436,31.752977463202388,41.4510241760309,6.963974952697754,12.864243507385254,6.5487895011901855,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
30,30,39.94080457344863,30.82310921065586,41.32052367048007,8.127463340759277,14.847400665283203,6.713388919830322,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
31,31,39.104318483733294,31.3053599336416,41.48299410187123,6.818642616271973,16.23410415649414,6.779265880584717,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
32,32,38.55925876668554,30.547158977309156,40.333197800239645,7.461033821105957,19.229158401489258,6.637636661529541,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
33,33,38.39305861348763,30.400139282712473,39.6304064572477,6.76971960067749,20.00556755065918,6.502971172332764,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
34,34,37.356416104450325,28.907547601520903,38.68025181334128,6.323113918304443,19.445999145507812,6.687432765960693,gan,gan,cnn,cnn,0
35,35,35.95264003005777,28.746843597068697,38.41408629785404,6.2719197273254395,14.435929298400879,6.2822418212890625,gan,gan,cnn,cnn,0
36,36,35.61901723291445,27.743736665197815,38.38701453089703,6.097905158996582,9.26945686340332,6.276003360748291,gan,gan,cnn,cnn,0
37,37,33.456602216246914,27.16364872656993,36.293291510533884,6.489102840423584,9.59257698059082,6.073589324951172,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
38,38,29.159912858159764,23.780350003542182,32.89461347191936,6.054014682769775,7.416414260864258,6.221711158752441,gan,gan,cnn,cnn,0
39,39,25.24426875811477,21.358097631209198,28.000166249118735,5.873856067657471,8.546488761901855,5.472827434539795,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
40,40,24.281572165890662,20.447367624488226,25.842370676350324,5.6310811042785645,8.988521575927734,5.793199062347412,gan,gan,cnn,cnn,0
41,41,23.457166445963043,17.452695580897316,24.50319274302802,5.389686584472656,8.901470184326172,5.86752986907959,gan,gan,cnn,cnn,0
42,42,21.63035540369367,14.632793364821667,22.238945706479612,5.757840156555176,7.383090972900391,5.918123722076416,gan,gan,cnn,cnn,0
43,43,20.76816702008209,13.784137402758168,20.80384246836636,5.7682366371154785,7.053122520446777,5.877114772796631,gan,gan,cnn,cnn,0
44,44,19.781150575177055,13.855413188888303,19.67857283164141,6.20600700378418,7.041088581085205,6.363025665283203,gan,gan,cnn,cnn,0
45,45,20.528037851461004,13.609391097429418,20.33638773836237,6.566225528717041,6.773196697235107,6.353955268859863,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
46,46,20.678325640697178,16.27228595124608,19.6972414973523,6.243154048919678,6.650214672088623,5.830627918243408,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
47,47,22.201753073772625,13.108895112859523,20.7216120048948,6.789880752563477,7.498397350311279,6.58215856552124,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
48,48,22.832495463547907,13.107025960847848,21.742648296628623,7.081502437591553,6.682991981506348,6.846717834472656,gan,gan,gan,gan,1
49,49,22.105793975200847,13.662675111493924,21.816891712161237,6.3195295333862305,7.889017105102539,6.533975124359131,gan,gan,cnn,cnn,0
50,50,21.30877833114525,14.865452226211227,21.24894468503752,6.3856120109558105,6.713321685791016,6.038970470428467,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
51,51,21.75849079768097,16.03686368056312,21.649860357897204,5.902731418609619,7.996896266937256,5.99892520904541,gan,gan,cnn,cnn,0
52,52,21.81632996072092,16.98731478928289,22.53659519343906,5.69123649597168,7.0050048828125,5.697480201721191,gan,gan,cnn,cnn,0
53,53,21.92458068590406,18.078201501754,22.848170158915888,5.261850833892822,7.919146537780762,5.742414474487305,gan,gan,cnn,cnn,0
54,54,22.97915159360149,18.305326668249773,23.70559503589879,5.500187397003174,9.581897735595703,5.961056232452393,gan,gan,cnn,cnn,0
55,55,23.57536347476084,17.428151978200873,24.660385495762185,5.2683796882629395,7.846588134765625,5.4930009841918945,gan,gan,cnn,cnn,0
56,56,24.24948793523431,17.584091876726443,25.34404412514656,5.488292217254639,7.826909065246582,6.092956066131592,gan,gan,cnn,cnn,0
57,57,24.937493176964292,18.354637384973643,25.63038543507888,5.463809013366699,6.805661201477051,5.666765213012695,gan,gan,cnn,cnn,0
58,58,25.56121844001433,18.762904108038654,26.237253163000876,6.08959436416626,8.349846839904785,5.939911365509033,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
59,59,25.864386079507888,18.65101850934172,26.637966768296234,5.546851634979248,7.89148473739624,5.435455799102783,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
60,60,25.964725332360167,18.604905025455473,27.020953276135252,5.321651458740234,8.357301712036133,5.583211421966553,gan,gan,cnn,cnn,0
61,61,25.73100039673249,19.516031588862035,27.41731822225868,5.346891403198242,8.12722110748291,5.68979024887085,gan,gan,cnn,cnn,0
62,62,27.46350343812835,17.993686869301147,28.769012007158416,6.720277786254883,6.650205135345459,7.005269527435303,gan,gan,gan,gan,1
63,63,28.524583670890912,18.199751597271156,29.481370196438505,7.660599708557129,7.5776286125183105,7.131978988647461,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
64,64,24.7100597287657,16.701032359601633,25.042301606434467,5.944510459899902,7.137726306915283,6.038427829742432,gan,gan,cnn,cnn,0
65,65,22.148883751156426,16.23947552161985,23.02458686378732,5.820770263671875,5.576780319213867,5.528637409210205,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
66,66,20.981857591368968,15.979342195015368,21.58404976323289,5.701828956604004,6.4086198806762695,5.974018573760986,gan,gan,cnn,cnn,0
67,67,20.679919922717943,14.773695042869097,20.99114477685244,5.030301094055176,6.6433844566345215,4.960799694061279,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
68,68,21.77134223692748,15.500930745161975,21.93932395190824,6.074338436126709,5.670867919921875,5.454433441162109,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
69,69,24.168055816700438,16.112222498232782,25.038553346044818,5.17050838470459,6.406604290008545,5.165679454803467,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
70,70,24.673819113934496,19.882401938586153,25.75143355199789,5.396136283874512,5.861793041229248,5.297468185424805,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
71,71,25.505047306429027,18.465741214218955,26.661465294543707,5.1588335037231445,7.186563014984131,5.276107311248779,gan,gan,cnn,cnn,0
72,72,26.514111621573456,19.679320844931677,27.98226847211236,4.796044826507568,5.719583988189697,5.235080242156982,gan,gan,cnn,cnn,0
73,73,27.001473804134946,19.399004976672177,29.372515390287568,4.9851861000061035,5.75114631652832,5.776193141937256,gan,gan,cnn,cnn,0
74,74,28.28963162272453,20.10959212403172,30.179938564157364,4.782100200653076,5.644299030303955,5.634748935699463,gan,gan,cnn,cnn,0
75,75,29.367383683723347,19.74885298310355,30.825597667766136,5.201173305511475,5.680557727813721,5.758730888366699,gan,gan,cnn,cnn,0
76,76,30.056769521251926,20.225713244111034,31.333960243736936,5.207019329071045,6.450347900390625,5.671145439147949,gan,gan,cnn,cnn,0
77,77,29.944664675564518,20.353338072506904,31.44748432768849,6.132026672363281,6.000014781951904,5.881809234619141,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
78,78,30.300511724579902,19.95492094933438,30.91588093668597,5.8028388023376465,7.092807292938232,6.010171413421631,gan,gan,cnn,cnn,0
79,79,30.148051358309164,20.321240211337894,30.95079447244777,6.856454849243164,6.467032432556152,6.1410603523254395,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
80,80,30.086252753371088,20.744918439924255,30.79919652099295,6.982686519622803,6.176682472229004,5.875727653503418,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
81,81,29.68907403762892,20.982889067881906,31.063023629930807,6.426537990570068,7.567525863647461,5.598061561584473,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
82,82,28.90089773637945,20.81634708740007,30.52981369396664,7.1840739250183105,6.303605079650879,5.9345855712890625,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
83,83,28.194313716720707,21.794751727168247,30.161731656363198,6.560110569000244,6.599743366241455,5.7763991355896,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
84,84,29.14514380262554,21.106373639070085,30.280415259678993,5.271510124206543,8.559276580810547,5.910577774047852,gan,gan,cnn,cnn,0
85,85,28.72250736297703,20.7490839418831,30.071357759250013,5.609640121459961,7.718591690063477,5.564941883087158,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
86,86,29.195361276159034,18.84606490909817,30.500709289753342,5.25334358215332,9.43416690826416,5.330887794494629,gan,gan,cnn,cnn,0
87,87,29.611902358359767,19.024115372275585,31.162147073870045,6.509652614593506,7.174471855163574,6.716758728027344,gan,gan,cnn,cnn,0
88,88,26.37509421416108,18.396084436387564,27.939013394416992,6.411813259124756,6.487721920013428,5.987759590148926,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
89,89,24.29846982632471,17.197907308437554,25.265033804249192,6.017302513122559,6.256072521209717,5.727782726287842,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
90,90,22.206834090995343,17.32676746960286,23.61588338850476,5.257880687713623,5.663510322570801,5.163415908813477,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
91,91,22.30942508877806,16.266054339767617,23.982699429433126,5.508337497711182,5.519831657409668,5.557889461517334,gan,gan,cnn,cnn,0
92,92,22.07932597419188,16.807703363287136,24.653375040071687,5.735818386077881,5.677903175354004,5.250340461730957,gan,gan,gan,candidateUV_plus_crit_expanded1344,1
93,93,24.402894658345392,18.13548367922437,28.04600592005965,6.506997585296631,6.816009521484375,5.870943546295166,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
94,94,24.570031527820365,20.006869187749356,29.25407561871926,5.102908611297607,6.517361164093018,5.56174373626709,gan,gan,cnn,cnn,0
95,95,26.879696075655563,20.637912890931716,30.650261175797816,5.015480041503906,6.677723407745361,5.646728515625,gan,gan,cnn,cnn,0
96,96,28.904715116511554,22.25070627382419,32.30703150227815,5.121858596801758,7.258078575134277,5.420126914978027,gan,gan,cnn,cnn,0
97,97,30.15308546680866,22.202351461270364,33.08517301580268,5.011539936065674,7.223494529724121,4.961574554443359,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
98,98,31.264551411001506,23.055714774434993,33.43828375551248,4.942448139190674,8.764951705932617,5.320245742797852,gan,gan,cnn,cnn,0
99,99,30.940933752807226,20.998202000997363,33.625832790405816,5.342334747314453,7.760592460632324,6.013650417327881,gan,gan,cnn,cnn,0
100,100,31.181555022619012,20.891681214618057,32.948660283173496,5.912055015563965,7.617006778717041,5.770938873291016,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
101,101,30.40796712150836,20.937383941054357,32.42157074458043,5.357294082641602,7.0666680335998535,6.073962688446045,gan,gan,cnn,cnn,0
102,102,29.254680859214627,20.257793175726828,31.307791838341004,5.164434909820557,8.231893539428711,6.076557159423828,gan,gan,cnn,cnn,0
103,103,29.507549938987374,20.69051451494371,31.905321855902958,5.102769374847412,6.314839839935303,5.339753150939941,gan,gan,cnn,cnn,0
104,104,29.173745320955113,20.12992358587829,31.359477983032757,4.829194068908691,7.393864154815674,5.104003429412842,gan,gan,cnn,cnn,0
105,105,29.338582011466166,19.283104237304943,31.425274528199377,5.33697509765625,6.823482513427734,5.6008477210998535,gan,gan,cnn,cnn,0
106,106,30.092821360744658,20.00547041151677,31.152042259366965,5.767349720001221,6.75129508972168,5.86302375793457,gan,gan,cnn,cnn,0
107,107,29.64376642955138,20.682183399063746,30.878358755683898,5.574344635009766,7.6041154861450195,5.612525463104248,gan,gan,cnn,cnn,0
108,108,28.940126674621943,21.1993064034262,31.00975063052107,5.6898322105407715,7.595790386199951,6.016997337341309,gan,gan,cnn,cnn,0
109,109,28.97319829057234,20.853111383838083,30.607578248846956,5.088190078735352,7.198193550109863,5.6002702713012695,gan,gan,cnn,cnn,0
110,110,29.504241915198808,19.600364202728887,31.16399306078726,5.806641101837158,6.568319320678711,6.228479385375977,gan,gan,cnn,cnn,0
111,111,28.17742348677506,18.815230764049467,30.02763648110197,5.513612270355225,8.167459487915039,5.824131488800049,gan,gan,cnn,cnn,0
112,112,27.49742127818127,19.372446559915602,29.63649790632266,5.637857913970947,6.682409286499023,5.662968635559082,gan,gan,cnn,cnn,0
113,113,26.010710160777133,18.415536047943895,28.170095175917535,5.502909183502197,6.949485778808594,5.564014911651611,gan,gan,cnn,cnn,0
114,114,24.541486090961616,16.84887862793787,26.92288606873302,5.123978614807129,5.899235248565674,5.324415683746338,gan,gan,cnn,cnn,0
115,115,25.270960377659716,17.25298248796687,27.458232448801997,4.689971923828125,7.232174873352051,5.1097612380981445,gan,gan,cnn,cnn,0
116,116,25.095451409249726,17.129081493158413,28.26977737952439,5.35050630569458,7.636551856994629,5.222799777984619,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
117,117,27.14897424086504,18.592743212240446,29.64983769272208,5.260716915130615,8.683184623718262,5.622807502746582,gan,gan,cnn,cnn,0
118,118,27.925806328570985,19.893975298384717,31.187900484588855,6.84329080581665,9.465571403503418,6.063244342803955,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
119,119,27.187847892928154,20.557132674744736,31.131838825302694,5.218785285949707,6.129123687744141,5.633552551269531,gan,gan,cnn,cnn,0
120,120,28.146732976702577,21.528863701574615,30.382087939608745,4.889072418212891,7.93386173248291,4.7675371170043945,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
121,121,29.135888828595842,21.37188887795256,31.114338675082756,5.373913288116455,7.535200595855713,5.148971080780029,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
122,122,28.017758663142306,22.491589595860475,30.75012843293436,5.264456272125244,7.450175762176514,5.579419136047363,gan,gan,cnn,cnn,0
123,123,29.152924001075785,22.17220391892049,30.526513773505048,6.196282386779785,8.431406021118164,6.132595539093018,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
124,124,28.184626374879375,22.119830159019614,30.257529644133715,6.166434288024902,6.818744659423828,5.734321594238281,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
125,125,28.43981263564626,21.313574573250694,29.715055170325442,5.748098373413086,10.086677551269531,4.8879547119140625,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
126,126,28.023492407781937,22.88972837862729,29.417043148356694,4.992148399353027,8.052214622497559,5.119584083557129,gan,gan,cnn,cnn,0
127,127,30.000730217921266,24.85609607980766,31.125143369255355,5.114649772644043,13.074076652526855,5.103986740112305,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
128,128,28.391923421353447,23.315252316365218,30.220440552052924,5.476268768310547,7.28298807144165,4.800204277038574,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
129,129,29.465245102227872,24.209883048645104,31.302481785815093,5.373117923736572,9.33877944946289,5.6148505210876465,gan,gan,cnn,cnn,0
130,130,30.27324308013254,23.783031491875988,31.216513052100098,5.609683513641357,11.313863754272461,5.447869300842285,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
131,131,33.0539968727652,25.23355611194131,33.85520572604471,6.2030792236328125,12.011610984802246,6.465482234954834,gan,gan,cnn,cnn,0
132,132,33.926806040190684,25.90821112354989,35.11231905258015,6.331444263458252,12.388164520263672,6.462926864624023,gan,gan,cnn,cnn,0
133,133,34.52507377701583,25.596877045000497,35.462806593526466,6.299666404724121,7.647167682647705,5.8560943603515625,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
134,134,32.518921837890055,23.04058254540847,32.88227329038654,7.141453742980957,13.276667594909668,5.670129299163818,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
135,135,29.944179549584543,20.502693507156053,30.493103966660225,6.298990726470947,11.993122100830078,5.4345784187316895,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
136,136,27.83279512215704,19.71188765946126,28.429018849104885,6.232182025909424,6.450465202331543,5.561244010925293,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
137,137,26.69652879915387,18.35521341147029,27.2139209295228,5.208233833312988,9.66958236694336,4.538777828216553,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
138,138,26.265900126493325,18.5898403985513,26.38531637847795,5.562473773956299,8.217479705810547,4.4577178955078125,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
139,139,25.72843674372112,17.55339321269266,25.79392179297983,5.6482439041137695,9.790724754333496,4.686848163604736,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
140,140,26.928885115678263,17.632487734588345,27.236131295193992,5.719569206237793,11.421890258789062,5.061142444610596,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
141,141,30.122683212798776,22.35126448334632,31.677517137615055,6.186624050140381,8.889102935791016,6.333714962005615,gan,gan,cnn,cnn,0
142,142,31.864668972443802,25.40867751345393,34.97075284176475,7.186554908752441,8.55953311920166,6.505763053894043,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
143,143,31.729557469133276,25.608920781987035,33.5092990662395,5.864097595214844,9.649337768554688,5.659200668334961,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
144,144,31.838603860361527,24.790495069985838,33.39683795748911,5.560759544372559,9.771649360656738,5.8206071853637695,gan,gan,cnn,cnn,0
145,145,30.39245353837724,25.26410594488553,32.83386418711649,5.902344226837158,8.558032035827637,5.632372856140137,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
146,146,29.28670842660694,23.86618294113101,32.102403623867595,5.959416389465332,7.056334018707275,6.447682857513428,gan,gan,cnn,cnn,0
147,147,26.585106339400784,22.003227031713678,30.085250899193266,5.6108717918396,6.8347039222717285,6.303347587585449,gan,gan,cnn,cnn,0
148,148,26.258461074996504,21.1331690923618,28.798898557531466,5.0148024559021,8.882506370544434,5.2074689865112305,gan,gan,cnn,cnn,0
149,149,25.194205211404583,21.36081867901896,28.265101952756744,5.752551078796387,8.038224220275879,6.034277439117432,gan,gan,cnn,cnn,0
150,150,24.128591365700505,20.19277068635915,26.576462509817105,5.291886329650879,7.924254417419434,5.907728672027588,gan,gan,cnn,cnn,0
151,151,24.240085612250784,19.596870056685123,26.08376061873069,5.580901145935059,7.460690975189209,6.149747371673584,gan,gan,cnn,cnn,0
152,152,24.594151699851988,17.338820427078797,25.90465578121636,5.931854248046875,8.478921890258789,6.153958797454834,gan,gan,cnn,cnn,0
153,153,25.168802860244767,16.23765159094386,25.485284031734032,6.290019989013672,6.548172950744629,6.534921169281006,gan,gan,cnn,cnn,0
154,154,25.31020070022765,16.834477000311573,24.715067275758656,5.889771461486816,5.736759185791016,5.9852776527404785,gan,gan,gan,gan,1
155,155,26.088776073112513,17.444078563809867,25.396813614465277,6.413660526275635,6.612644195556641,6.31704044342041,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
156,156,25.16401321091786,17.879759557761357,26.048595338700775,5.162914276123047,9.264598846435547,5.265575408935547,gan,gan,cnn,cnn,0
157,157,25.57399551509901,18.686237526393793,27.358380814978215,4.567626476287842,8.282842636108398,5.0033416748046875,gan,gan,cnn,cnn,0
158,158,27.076784963721764,22.72289165286213,29.474333183736086,5.708489894866943,8.312358856201172,5.778868675231934,gan,gan,cnn,cnn,0
159,159,24.310343375521082,19.84507792462866,26.705466340050688,5.012121677398682,10.700226783752441,5.564960956573486,gan,gan,cnn,cnn,0
160,160,21.188537318324133,20.14027527603938,24.249844766757068,5.1832075119018555,13.9108247756958,5.1870036125183105,gan,gan,cnn,cnn,0
161,161,19.540402210515502,19.232825594053608,23.101432391743568,5.7158894538879395,11.7100830078125,5.2518630027771,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
162,162,18.27105324592802,19.457879947992573,22.978640327170393,4.5405659675598145,9.695740699768066,4.354522705078125,cnn,cnn,cnn,candidateUV_plus_crit_expanded1344,0
163,163,19.37037318892002,20.44637029980189,24.311245381313157,5.698920726776123,6.788956165313721,4.725576877593994,cnn,cnn,cnn,candidateUV_plus_crit_expanded1344,0
164,164,21.46365087746109,18.82963529736202,25.858946122824072,5.2430009841918945,10.968896865844727,4.9948248863220215,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
165,165,22.937888715207535,20.548745956267595,27.392710781947574,5.059387683868408,11.26945972442627,5.023971080780029,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
166,166,23.890736675966988,20.79692555045691,28.716976001175084,6.106489181518555,10.583955764770508,5.4359612464904785,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
167,167,23.479887971191566,21.661112948338108,28.581583465064558,5.800627708435059,7.244186878204346,5.623885631561279,gan,gan,cnn,candidateUV_plus_crit_expanded1344,0
