method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateC,168,27.002070555453788,27.015767949544525,4.6314039966722715,18.037874967518164,39.69974398179117,168,5.714080736750648,5.594859838485718,0.6689441166042761,4.420660018920898,7.855679035186768
