sample_idx,pos_idx,pd_distance_cnn,pd_distance_gan,pd_distance_candidateUV_plus_crit_expanded672,mt_distance_cnn,mt_distance_gan,mt_distance_candidateUV_plus_crit_expanded672,pd_winner_before,pd_winner_after_candidateUV_plus_crit_expanded672,mt_winner_before,mt_winner_after_candidateUV_plus_crit_expanded672,was_mt_gan_win_before
31,31,39.104318483733294,31.3053599336416,42.2539534314663,6.818642616271973,16.23410415649414,7.307969570159912,gan,gan,cnn,cnn,0
32,32,38.55925876668554,30.547158977309156,40.89596151567272,7.461033821105957,19.229158401489258,6.670489311218262,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
33,33,38.39305861348763,30.400139282712473,40.202122788699796,6.76971960067749,20.00556755065918,6.927556991577148,gan,gan,cnn,cnn,0
34,34,37.356416104450325,28.907547601520903,39.600054052389204,6.323113918304443,19.445999145507812,6.333535194396973,gan,gan,cnn,cnn,0
35,35,35.95264003005777,28.746843597068697,39.18968369008424,6.2719197273254395,14.435929298400879,6.403329372406006,gan,gan,cnn,cnn,0
36,36,35.61901723291445,27.743736665197815,39.237546345026686,6.097905158996582,9.26945686340332,6.23012638092041,gan,gan,cnn,cnn,0
37,37,33.456602216246914,27.16364872656993,37.23384017239902,6.489102840423584,9.59257698059082,6.196326732635498,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
38,38,29.159912858159764,23.780350003542182,33.57823638331184,6.054014682769775,7.416414260864258,7.179934978485107,gan,gan,cnn,cnn,0
39,39,25.24426875811477,21.358097631209198,28.551177249876403,5.873856067657471,8.546488761901855,5.905175685882568,gan,gan,cnn,cnn,0
40,40,24.281572165890662,20.447367624488226,26.345117974987076,5.6310811042785645,8.988521575927734,6.570065975189209,gan,gan,cnn,cnn,0
41,41,23.457166445963043,17.452695580897316,24.800495094640286,5.389686584472656,8.901470184326172,5.9692206382751465,gan,gan,cnn,cnn,0
42,42,21.63035540369367,14.632793364821667,22.6037904594321,5.757840156555176,7.383090972900391,6.163549900054932,gan,gan,cnn,cnn,0
43,43,20.76816702008209,13.784137402758168,21.05540538688692,5.7682366371154785,7.053122520446777,5.994693756103516,gan,gan,cnn,cnn,0
44,44,19.781150575177055,13.855413188888303,19.813605749020947,6.20600700378418,7.041088581085205,6.230680465698242,gan,gan,cnn,cnn,0
45,45,20.528037851461004,13.609391097429418,20.48891575188025,6.566225528717041,6.773196697235107,6.571932315826416,gan,gan,cnn,cnn,0
46,46,20.678325640697178,16.27228595124608,19.856619197737004,6.243154048919678,6.650214672088623,6.260621547698975,gan,gan,cnn,cnn,0
47,47,22.201753073772625,13.108895112859523,20.916280432119443,6.789880752563477,7.498397350311279,6.480900287628174,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
48,48,22.832495463547907,13.107025960847848,21.780875013612047,7.081502437591553,6.682991981506348,6.784295558929443,gan,gan,gan,gan,1
49,49,22.105793975200847,13.662675111493924,21.863453226021655,6.3195295333862305,7.889017105102539,6.452927589416504,gan,gan,cnn,cnn,0
50,50,21.30877833114525,14.865452226211227,21.412230196474404,6.3856120109558105,6.713321685791016,6.146655559539795,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
51,51,21.75849079768097,16.03686368056312,21.742353802723706,5.902731418609619,7.996896266937256,6.276276111602783,gan,gan,cnn,cnn,0
52,52,21.81632996072092,16.98731478928289,22.604637905764687,5.69123649597168,7.0050048828125,5.726657867431641,gan,gan,cnn,cnn,0
53,53,21.92458068590406,18.078201501754,22.955954174675625,5.261850833892822,7.919146537780762,5.803130149841309,gan,gan,cnn,cnn,0
54,54,22.97915159360149,18.305326668249773,23.999319329507887,5.500187397003174,9.581897735595703,5.63518762588501,gan,gan,cnn,cnn,0
55,55,23.57536347476084,17.428151978200873,24.78321024353568,5.2683796882629395,7.846588134765625,5.446737766265869,gan,gan,cnn,cnn,0
56,56,24.24948793523431,17.584091876726443,25.526275069350028,5.488292217254639,7.826909065246582,5.711446762084961,gan,gan,cnn,cnn,0
57,57,24.937493176964292,18.354637384973643,25.78282986211896,5.463809013366699,6.805661201477051,5.734391689300537,gan,gan,cnn,cnn,0
58,58,25.56121844001433,18.762904108038654,26.540832360987487,6.08959436416626,8.349846839904785,6.130874156951904,gan,gan,cnn,cnn,0
59,59,25.864386079507888,18.65101850934172,26.816140472677702,5.546851634979248,7.89148473739624,5.697812557220459,gan,gan,cnn,cnn,0
60,60,25.964725332360167,18.604905025455473,27.36358612940449,5.321651458740234,8.357301712036133,5.767476558685303,gan,gan,cnn,cnn,0
61,61,25.73100039673249,19.516031588862035,27.57472387464046,5.346891403198242,8.12722110748291,5.971497058868408,gan,gan,cnn,cnn,0
62,62,27.46350343812835,17.993686869301147,29.051624835055094,6.720277786254883,6.650205135345459,7.172898769378662,gan,gan,gan,gan,1
63,63,28.524583670890912,18.199751597271156,29.54490329468972,7.660599708557129,7.5776286125183105,7.026946067810059,gan,gan,gan,candidateUV_plus_crit_expanded672,1
64,64,24.7100597287657,16.701032359601633,25.306645732362476,5.944510459899902,7.137726306915283,5.981357574462891,gan,gan,cnn,cnn,0
65,65,22.148883751156426,16.23947552161985,23.370931898891993,5.820770263671875,5.576780319213867,5.551962375640869,gan,gan,gan,candidateUV_plus_crit_expanded672,1
66,66,20.981857591368968,15.979342195015368,21.73238529217496,5.701828956604004,6.4086198806762695,5.095307350158691,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
67,67,20.679919922717943,14.773695042869097,21.1130516423334,5.030301094055176,6.6433844566345215,4.893340587615967,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
68,68,21.77134223692748,15.500930745161975,22.085434285297865,6.074338436126709,5.670867919921875,5.479184150695801,gan,gan,gan,candidateUV_plus_crit_expanded672,1
69,69,24.168055816700438,16.112222498232782,25.039375008967323,5.17050838470459,6.406604290008545,5.290684700012207,gan,gan,cnn,cnn,0
70,70,24.673819113934496,19.882401938586153,25.80412713633969,5.396136283874512,5.861793041229248,5.442203998565674,gan,gan,cnn,cnn,0
71,71,25.505047306429027,18.465741214218955,26.92972080001345,5.1588335037231445,7.186563014984131,5.58467960357666,gan,gan,cnn,cnn,0
72,72,26.514111621573456,19.679320844931677,28.22065011626001,4.796044826507568,5.719583988189697,5.614683628082275,gan,gan,cnn,cnn,0
73,73,27.001473804134946,19.399004976672177,29.512675585293522,4.9851861000061035,5.75114631652832,6.274435997009277,gan,gan,cnn,cnn,0
74,74,28.28963162272453,20.10959212403172,30.51381400982426,4.782100200653076,5.644299030303955,5.938830852508545,gan,gan,cnn,cnn,0
75,75,29.367383683723347,19.74885298310355,31.09252342522346,5.201173305511475,5.680557727813721,5.8050537109375,gan,gan,cnn,cnn,0
76,76,30.056769521251926,20.225713244111034,31.654195661369403,5.207019329071045,6.450347900390625,5.885272026062012,gan,gan,cnn,cnn,0
77,77,29.944664675564518,20.353338072506904,31.555279918245514,6.132026672363281,6.000014781951904,6.442361354827881,gan,gan,gan,gan,1
78,78,30.300511724579902,19.95492094933438,31.34275958765764,5.8028388023376465,7.092807292938232,6.5398406982421875,gan,gan,cnn,cnn,0
79,79,30.148051358309164,20.321240211337894,31.426666464571152,6.856454849243164,6.467032432556152,6.7390360832214355,gan,gan,gan,gan,1
80,80,30.086252753371088,20.744918439924255,31.095077120296576,6.982686519622803,6.176682472229004,6.077435493469238,gan,gan,gan,candidateUV_plus_crit_expanded672,1
81,81,29.68907403762892,20.982889067881906,31.279730940515357,6.426537990570068,7.567525863647461,5.743373870849609,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
82,82,28.90089773637945,20.81634708740007,30.79628285249368,7.1840739250183105,6.303605079650879,6.3465986251831055,gan,gan,gan,gan,1
83,83,28.194313716720707,21.794751727168247,30.52982085675161,6.560110569000244,6.599743366241455,5.964309215545654,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
84,84,29.14514380262554,21.106373639070085,30.71561820186597,5.271510124206543,8.559276580810547,5.773172378540039,gan,gan,cnn,cnn,0
85,85,28.72250736297703,20.7490839418831,30.544874259691035,5.609640121459961,7.718591690063477,5.547618389129639,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
86,86,29.195361276159034,18.84606490909817,31.11748132995944,5.25334358215332,9.43416690826416,5.69854211807251,gan,gan,cnn,cnn,0
87,87,29.611902358359767,19.024115372275585,31.635830091342847,6.509652614593506,7.174471855163574,6.947757244110107,gan,gan,cnn,cnn,0
88,88,26.37509421416108,18.396084436387564,28.19975632684976,6.411813259124756,6.487721920013428,6.176117420196533,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
89,89,24.29846982632471,17.197907308437554,25.551650288972052,6.017302513122559,6.256072521209717,5.70946741104126,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
90,90,22.206834090995343,17.32676746960286,23.72286994778138,5.257880687713623,5.663510322570801,5.325759410858154,gan,gan,cnn,cnn,0
91,91,22.30942508877806,16.266054339767617,24.0975614946134,5.508337497711182,5.519831657409668,5.911374092102051,gan,gan,cnn,cnn,0
92,92,22.07932597419188,16.807703363287136,24.696218709748955,5.735818386077881,5.677903175354004,5.1621856689453125,gan,gan,gan,candidateUV_plus_crit_expanded672,1
93,93,24.402894658345392,18.13548367922437,28.09342697765272,6.506997585296631,6.816009521484375,6.001142501831055,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
94,94,24.570031527820365,20.006869187749356,29.277415537075914,5.102908611297607,6.517361164093018,5.726183891296387,gan,gan,cnn,cnn,0
95,95,26.879696075655563,20.637912890931716,30.510396492998044,5.015480041503906,6.677723407745361,5.551942348480225,gan,gan,cnn,cnn,0
96,96,28.904715116511554,22.25070627382419,32.518906021891375,5.121858596801758,7.258078575134277,5.271060466766357,gan,gan,cnn,cnn,0
97,97,30.15308546680866,22.202351461270364,33.18338500086919,5.011539936065674,7.223494529724121,5.108697414398193,gan,gan,cnn,cnn,0
98,98,31.264551411001506,23.055714774434993,33.76030088321313,4.942448139190674,8.764951705932617,5.241109848022461,gan,gan,cnn,cnn,0
99,99,30.940933752807226,20.998202000997363,33.82317263450757,5.342334747314453,7.760592460632324,6.0432281494140625,gan,gan,cnn,cnn,0
100,100,31.181555022619012,20.891681214618057,33.28391789244801,5.912055015563965,7.617006778717041,5.802175998687744,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
101,101,30.40796712150836,20.937383941054357,32.414254051938904,5.357294082641602,7.0666680335998535,6.010175704956055,gan,gan,cnn,cnn,0
102,102,29.254680859214627,20.257793175726828,31.525427012941797,5.164434909820557,8.231893539428711,5.795633792877197,gan,gan,cnn,cnn,0
103,103,29.507549938987374,20.69051451494371,31.97742852631071,5.102769374847412,6.314839839935303,5.404871940612793,gan,gan,cnn,cnn,0
104,104,29.173745320955113,20.12992358587829,31.636423494810867,4.829194068908691,7.393864154815674,5.184228420257568,gan,gan,cnn,cnn,0
105,105,29.338582011466166,19.283104237304943,31.44895634593489,5.33697509765625,6.823482513427734,5.7748236656188965,gan,gan,cnn,cnn,0
106,106,30.092821360744658,20.00547041151677,31.455579651409547,5.767349720001221,6.75129508972168,6.112600326538086,gan,gan,cnn,cnn,0
107,107,29.64376642955138,20.682183399063746,31.162683850332407,5.574344635009766,7.6041154861450195,5.797819137573242,gan,gan,cnn,cnn,0
108,108,28.940126674621943,21.1993064034262,31.227879500322977,5.6898322105407715,7.595790386199951,6.221999645233154,gan,gan,cnn,cnn,0
109,109,28.97319829057234,20.853111383838083,30.718496742655947,5.088190078735352,7.198193550109863,5.632713317871094,gan,gan,cnn,cnn,0
110,110,29.504241915198808,19.600364202728887,31.282772549058002,5.806641101837158,6.568319320678711,6.2186198234558105,gan,gan,cnn,cnn,0
111,111,28.17742348677506,18.815230764049467,30.186119541963677,5.513612270355225,8.167459487915039,6.031579494476318,gan,gan,cnn,cnn,0
112,112,27.49742127818127,19.372446559915602,29.778892979925292,5.637857913970947,6.682409286499023,6.086674690246582,gan,gan,cnn,cnn,0
113,113,26.010710160777133,18.415536047943895,28.350447906543163,5.502909183502197,6.949485778808594,5.45622444152832,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
114,114,24.541486090961616,16.84887862793787,27.079132086528265,5.123978614807129,5.899235248565674,5.258111476898193,gan,gan,cnn,cnn,0
115,115,25.270960377659716,17.25298248796687,27.669543903745755,4.689971923828125,7.232174873352051,5.138565540313721,gan,gan,cnn,cnn,0
116,116,25.095451409249726,17.129081493158413,28.411702606132433,5.35050630569458,7.636551856994629,5.264019966125488,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
117,117,27.14897424086504,18.592743212240446,29.719138802872635,5.260716915130615,8.683184623718262,5.59599494934082,gan,gan,cnn,cnn,0
118,118,27.925806328570985,19.893975298384717,31.36486760626548,6.84329080581665,9.465571403503418,6.1092705726623535,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
119,119,27.187847892928154,20.557132674744736,31.278771802409267,5.218785285949707,6.129123687744141,5.748960018157959,gan,gan,cnn,cnn,0
120,120,28.146732976702577,21.528863701574615,30.525471879639007,4.889072418212891,7.93386173248291,5.035227298736572,gan,gan,cnn,cnn,0
121,121,29.135888828595842,21.37188887795256,31.399226297422057,5.373913288116455,7.535200595855713,5.171907424926758,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
122,122,28.017758663142306,22.491589595860475,30.829680379865305,5.264456272125244,7.450175762176514,5.776578426361084,gan,gan,cnn,cnn,0
123,123,29.152924001075785,22.17220391892049,30.89397207441827,6.196282386779785,8.431406021118164,5.770190238952637,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
124,124,28.184626374879375,22.119830159019614,30.451214778904152,6.166434288024902,6.818744659423828,5.833072662353516,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
125,125,28.43981263564626,21.313574573250694,29.982216131092965,5.748098373413086,10.086677551269531,4.9890828132629395,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
126,126,28.023492407781937,22.88972837862729,29.856639191032627,4.992148399353027,8.052214622497559,4.888522148132324,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
127,127,30.000730217921266,24.85609607980766,31.606516268161,5.114649772644043,13.074076652526855,5.3434858322143555,gan,gan,cnn,cnn,0
128,128,28.391923421353447,23.315252316365218,30.690623692870375,5.476268768310547,7.28298807144165,5.2548346519470215,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
129,129,29.465245102227872,24.209883048645104,31.88122080314436,5.373117923736572,9.33877944946289,5.963756561279297,gan,gan,cnn,cnn,0
130,130,30.27324308013254,23.783031491875988,31.872054152973003,5.609683513641357,11.313863754272461,5.143373489379883,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
131,131,33.0539968727652,25.23355611194131,34.49818588354,6.2030792236328125,12.011610984802246,6.601903915405273,gan,gan,cnn,cnn,0
132,132,33.926806040190684,25.90821112354989,35.7896852133857,6.331444263458252,12.388164520263672,7.136053085327148,gan,gan,cnn,cnn,0
133,133,34.52507377701583,25.596877045000497,36.370543164085326,6.299666404724121,7.647167682647705,6.259262561798096,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
134,134,32.518921837890055,23.04058254540847,33.940415665365805,7.141453742980957,13.276667594909668,7.117775917053223,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
135,135,29.944179549584543,20.502693507156053,31.576714805638357,6.298990726470947,11.993122100830078,6.644360065460205,gan,gan,cnn,cnn,0
136,136,27.83279512215704,19.71188765946126,29.233413997391878,6.232182025909424,6.450465202331543,5.9395318031311035,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
137,137,26.69652879915387,18.35521341147029,27.94110221015709,5.208233833312988,9.66958236694336,4.647748947143555,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
138,138,26.265900126493325,18.5898403985513,26.96856740885752,5.562473773956299,8.217479705810547,4.444599151611328,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
139,139,25.72843674372112,17.55339321269266,26.139794072735686,5.6482439041137695,9.790724754333496,4.799118518829346,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
140,140,26.928885115678263,17.632487734588345,27.82237103854052,5.719569206237793,11.421890258789062,5.229990482330322,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
141,141,30.122683212798776,22.35126448334632,32.08238846385469,6.186624050140381,8.889102935791016,5.987598896026611,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
142,142,31.864668972443802,25.40867751345393,35.44220680948993,7.186554908752441,8.55953311920166,6.568948745727539,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
143,143,31.729557469133276,25.608920781987035,34.05505430388714,5.864097595214844,9.649337768554688,5.776944160461426,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
144,144,31.838603860361527,24.790495069985838,33.83397002419595,5.560759544372559,9.771649360656738,6.352182388305664,gan,gan,cnn,cnn,0
145,145,30.39245353837724,25.26410594488553,32.96221594092731,5.902344226837158,8.558032035827637,5.832775115966797,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
146,146,29.28670842660694,23.86618294113101,32.338325009526656,5.959416389465332,7.056334018707275,6.136125087738037,gan,gan,cnn,cnn,0
147,147,26.585106339400784,22.003227031713678,30.54003891964899,5.6108717918396,6.8347039222717285,6.217759132385254,gan,gan,cnn,cnn,0
148,148,26.258461074996504,21.1331690923618,29.33552888663829,5.0148024559021,8.882506370544434,5.430258274078369,gan,gan,cnn,cnn,0
149,149,25.194205211404583,21.36081867901896,28.694149023334397,5.752551078796387,8.038224220275879,5.994300842285156,gan,gan,cnn,cnn,0
150,150,24.128591365700505,20.19277068635915,26.834430990013693,5.291886329650879,7.924254417419434,5.811605930328369,gan,gan,cnn,cnn,0
151,151,24.240085612250784,19.596870056685123,26.466452210231097,5.580901145935059,7.460690975189209,6.140657424926758,gan,gan,cnn,cnn,0
152,152,24.594151699851988,17.338820427078797,26.218111607915187,5.931854248046875,8.478921890258789,6.189953804016113,gan,gan,cnn,cnn,0
153,153,25.168802860244767,16.23765159094386,25.840559152629474,6.290019989013672,6.548172950744629,6.470642566680908,gan,gan,cnn,cnn,0
154,154,25.31020070022765,16.834477000311573,25.285526108012387,5.889771461486816,5.736759185791016,6.005805969238281,gan,gan,gan,gan,1
155,155,26.088776073112513,17.444078563809867,25.611378664113474,6.413660526275635,6.612644195556641,6.707936763763428,gan,gan,cnn,cnn,0
156,156,25.16401321091786,17.879759557761357,26.210436015599093,5.162914276123047,9.264598846435547,5.501502990722656,gan,gan,cnn,cnn,0
157,157,25.57399551509901,18.686237526393793,27.782842321714597,4.567626476287842,8.282842636108398,5.323589324951172,gan,gan,cnn,cnn,0
158,158,27.076784963721764,22.72289165286213,29.799037873991157,5.708489894866943,8.312358856201172,5.842259407043457,gan,gan,cnn,cnn,0
159,159,24.310343375521082,19.84507792462866,26.89534360132624,5.012121677398682,10.700226783752441,5.161463260650635,gan,gan,cnn,cnn,0
160,160,21.188537318324133,20.14027527603938,24.56498685095597,5.1832075119018555,13.9108247756958,5.364551544189453,gan,gan,cnn,cnn,0
161,161,19.540402210515502,19.232825594053608,23.13155245276875,5.7158894538879395,11.7100830078125,5.226944923400879,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
162,162,18.27105324592802,19.457879947992573,22.957986484672524,4.5405659675598145,9.695740699768066,4.240400791168213,cnn,cnn,cnn,candidateUV_plus_crit_expanded672,0
163,163,19.37037318892002,20.44637029980189,24.34443337379861,5.698920726776123,6.788956165313721,4.845200538635254,cnn,cnn,cnn,candidateUV_plus_crit_expanded672,0
164,164,21.46365087746109,18.82963529736202,26.001851386613108,5.2430009841918945,10.968896865844727,5.084204196929932,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
165,165,22.937888715207535,20.548745956267595,27.599802988196895,5.059387683868408,11.26945972442627,5.12882137298584,gan,gan,cnn,cnn,0
166,166,23.890736675966988,20.79692555045691,29.01272223008008,6.106489181518555,10.583955764770508,5.603050231933594,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
167,167,23.479887971191566,21.661112948338108,28.715024006987605,5.800627708435059,7.244186878204346,5.466899871826172,gan,gan,cnn,candidateUV_plus_crit_expanded672,0
