sample_idx,psnr_cnn,psnr_gan,ssim_cnn,ssim_gan,abs_delta_psnr,abs_delta_ssim,mt_cnn,mt_gan,pd_cnn,pd_gan,delta_mt_cnn_minus_gan,delta_pd_cnn_minus_gan,winner_mt,winner_pd,cnn_lr_mae,gan_lr_mae,cnn_lr_mse,gan_lr_mse,cnn_lr_psnr,gan_lr_psnr,winner_lr_mae,winner_lr_mse,winner_lr_psnr,winner_lr_group,cnn_err_abs_max,gan_err_abs_max,winner_extreme_abs_max,cnn_exceed_err_q90,gan_exceed_err_q90,winner_exceed_q90,cnn_exceed_err_q95,gan_exceed_err_q95,winner_exceed_q95,cnn_tail_mae,gan_tail_mae,winner_tail_mae,winner_extreme_group,cnn_wpd_rmse,gan_wpd_rmse,winner_wpd_rmse,cnn_wpd_mae,gan_wpd_mae,winner_wpd_mae,cnn_psd_log_l2,gan_psd_log_l2,winner_psd_log_l2,cnn_grad_mae,gan_grad_mae,winner_grad_mae,winner_physics_group,agree_mt_winner_lr_mae,agree_mt_winner_lr_mse,agree_mt_winner_lr_psnr,agree_mt_winner_lr_group,agree_mt_winner_extreme_abs_max,agree_mt_winner_extreme_group,agree_mt_winner_tail_mae,agree_mt_winner_physics_group,topology_gap_abs,agreement_score,metric,threshold
33,16.178003196110865,16.10161754887457,0.21672228730040807,0.1901750492247034,0.07638564723629315,0.026547238075704666,16.21259307861328,11.835304260253906,47.69797552755851,45.93531237875061,4.377288818359375,1.7626631488079028,gan,gan,0.43490340610131123,0.5829624024600804,0.41324944927136475,0.6338175543971207,35.92445120511724,34.066931406123324,cnn,cnn,cnn,cnn,10.87331308278759,17.392881376868814,cnn,0.093672,0.0888,gan,0.045156,0.042104,gan,13.320494172910978,13.101765492181816,gan,gan,2919.7683266526606,3185.5944533007414,cnn,1674.0629975362547,1689.3244293742234,cnn,1.0392051951781398,0.794129972680634,gan,0.5113526512511307,0.5049294319879952,gan,na,0,0,0,0,0,1,1,na,4.377288818359375,0.5,ssim,0.075
35,15.704492939855058,15.642556661584472,0.2467761016958067,0.2207040736023138,0.06193627827058634,0.026072028093492877,14.310142517089844,10.822689056396484,47.042266473445466,47.8109572328202,3.4874534606933594,-0.768690759374735,gan,cnn,0.40150782662950807,0.5345378780242508,0.3588882795139645,0.5448112126532161,30.69256872733431,28.879701110881683,cnn,cnn,cnn,cnn,7.623755103643521,3.689740536635071,gan,0.097052,0.09582,gan,0.047804,0.046676,gan,12.33291474492073,11.957908333600713,gan,gan,2282.0484058986685,2268.695617347873,gan,1716.7064819792272,1703.0662936337903,gan,1.151116129780694,0.6144663800295644,gan,0.5185281093135845,0.49368321826268063,gan,gan,0,0,0,0,1,1,1,1,3.4874534606933594,0.6666666666666666,ssim,0.075
38,15.13880710557141,15.083557971845075,0.3656440176067613,0.34282840076700644,0.055249133726334776,0.02281561683975486,8.446245193481445,8.098371505737305,39.64403780910529,40.35832142875293,0.3478736877441406,-0.7142836196476381,gan,cnn,0.3688843660682105,0.4817860333355062,0.32723583529086364,0.44364877523474827,31.851503135076996,30.52971883379151,cnn,cnn,cnn,cnn,4.958904438020497,0.9693856349991243,gan,0.09686800000000001,0.09656400000000001,gan,0.047612,0.047172000000000006,gan,9.909836991957643,9.66066697940231,gan,gan,2416.0326071474074,2405.2111333737407,gan,1782.6836982812893,1776.0207613437406,gan,1.19038101024568,0.7766078491700972,gan,0.4578330542586747,0.44315164721716305,gan,gan,0,0,0,0,1,1,1,1,0.3478736877441406,0.6666666666666666,ssim,0.075
