sample_idx,pos_idx,pd_distance_cnn,pd_distance_gan,pd_distance_candidateUV_expanded672,mt_distance_cnn,mt_distance_gan,mt_distance_candidateUV_expanded672,pd_winner_before,pd_winner_after_candidateUV_expanded672,mt_winner_before,mt_winner_after_candidateUV_expanded672,was_mt_gan_win_before
23,23,34.476953302920876,29.144574221491347,37.22362843066007,6.907674789428711,8.497876167297363,9.729082107543945,gan,gan,cnn,cnn,0
24,24,35.75728371567695,29.65320138308241,38.55479390758259,7.21915864944458,12.067601203918457,9.233296394348145,gan,gan,cnn,cnn,0
25,25,36.58411526021696,30.123491475362258,39.31265251680793,11.371563911437988,10.501462936401367,7.290420055389404,gan,gan,gan,candidateUV_expanded672,1
26,26,35.02599363200026,30.779316467464,39.645946066615615,7.043282985687256,11.28821849822998,6.330503463745117,gan,gan,cnn,candidateUV_expanded672,0
27,27,36.89696946573002,30.945378681968467,40.90775047337934,6.4783101081848145,19.968429565429688,6.316188335418701,gan,gan,cnn,candidateUV_expanded672,0
28,28,38.33189346230645,30.74946233279523,42.229715021793965,7.210402011871338,14.947399139404297,7.675159931182861,gan,gan,cnn,cnn,0
29,29,38.84347398326436,31.752977463202388,42.69131854459184,6.963974952697754,12.864243507385254,6.864408016204834,gan,gan,cnn,candidateUV_expanded672,0
30,30,39.94080457344863,30.82310921065586,42.614058628778146,8.127463340759277,14.847400665283203,7.622725963592529,gan,gan,cnn,candidateUV_expanded672,0
31,31,39.104318483733294,31.3053599336416,42.67304060767897,6.818642616271973,16.23410415649414,8.260756492614746,gan,gan,cnn,cnn,0
32,32,38.55925876668554,30.547158977309156,41.34848449745715,7.461033821105957,19.229158401489258,7.527502536773682,gan,gan,cnn,cnn,0
33,33,38.39305861348763,30.400139282712473,40.67943861216939,6.76971960067749,20.00556755065918,7.737592697143555,gan,gan,cnn,cnn,0
34,34,37.356416104450325,28.907547601520903,40.1391078903162,6.323113918304443,19.445999145507812,6.937010288238525,gan,gan,cnn,cnn,0
35,35,35.95264003005777,28.746843597068697,39.715656499114914,6.2719197273254395,14.435929298400879,7.168717861175537,gan,gan,cnn,cnn,0
36,36,35.61901723291445,27.743736665197815,39.81061377806331,6.097905158996582,9.26945686340332,6.7780375480651855,gan,gan,cnn,cnn,0
37,37,33.456602216246914,27.16364872656993,37.8176194647133,6.489102840423584,9.59257698059082,7.2641425132751465,gan,gan,cnn,cnn,0
38,38,29.159912858159764,23.780350003542182,34.35810046523893,6.054014682769775,7.416414260864258,7.828703880310059,gan,gan,cnn,cnn,0
39,39,25.24426875811477,21.358097631209198,29.276938621525616,5.873856067657471,8.546488761901855,7.026734352111816,gan,gan,cnn,cnn,0
40,40,24.281572165890662,20.447367624488226,26.746864848950892,5.6310811042785645,8.988521575927734,7.771803379058838,gan,gan,cnn,cnn,0
41,41,23.457166445963043,17.452695580897316,24.990755790598733,5.389686584472656,8.901470184326172,6.244667053222656,gan,gan,cnn,cnn,0
42,42,21.63035540369367,14.632793364821667,22.745418680799133,5.757840156555176,7.383090972900391,6.237277507781982,gan,gan,cnn,cnn,0
43,43,20.76816702008209,13.784137402758168,21.211426590895705,5.7682366371154785,7.053122520446777,6.5585761070251465,gan,gan,cnn,cnn,0
44,44,19.781150575177055,13.855413188888303,19.902653246884846,6.20600700378418,7.041088581085205,6.219371318817139,gan,gan,cnn,cnn,0
45,45,20.528037851461004,13.609391097429418,20.562820666416787,6.566225528717041,6.773196697235107,6.531257629394531,gan,gan,cnn,candidateUV_expanded672,0
46,46,20.678325640697178,16.27228595124608,19.843418735491635,6.243154048919678,6.650214672088623,6.268191814422607,gan,gan,cnn,cnn,0
47,47,22.201753073772625,13.108895112859523,20.756588298232636,6.789880752563477,7.498397350311279,6.567615985870361,gan,gan,cnn,candidateUV_expanded672,0
48,48,22.832495463547907,13.107025960847848,21.765067936362435,7.081502437591553,6.682991981506348,7.715969085693359,gan,gan,gan,gan,1
49,49,22.105793975200847,13.662675111493924,21.930973177171154,6.3195295333862305,7.889017105102539,6.644313812255859,gan,gan,cnn,cnn,0
50,50,21.30877833114525,14.865452226211227,21.475028023164864,6.3856120109558105,6.713321685791016,6.119278907775879,gan,gan,cnn,candidateUV_expanded672,0
51,51,21.75849079768097,16.03686368056312,21.892590393181578,5.902731418609619,7.996896266937256,5.855401992797852,gan,gan,cnn,candidateUV_expanded672,0
52,52,21.81632996072092,16.98731478928289,22.859715039352878,5.69123649597168,7.0050048828125,5.759952545166016,gan,gan,cnn,cnn,0
53,53,21.92458068590406,18.078201501754,23.215268675394174,5.261850833892822,7.919146537780762,5.3969221115112305,gan,gan,cnn,cnn,0
54,54,22.97915159360149,18.305326668249773,24.23009431353847,5.500187397003174,9.581897735595703,6.027756690979004,gan,gan,cnn,cnn,0
55,55,23.57536347476084,17.428151978200873,25.18337741070141,5.2683796882629395,7.846588134765625,5.632924556732178,gan,gan,cnn,cnn,0
56,56,24.24948793523431,17.584091876726443,25.781454361401945,5.488292217254639,7.826909065246582,6.214223861694336,gan,gan,cnn,cnn,0
57,57,24.937493176964292,18.354637384973643,26.082590880046762,5.463809013366699,6.805661201477051,6.063709735870361,gan,gan,cnn,cnn,0
58,58,25.56121844001433,18.762904108038654,26.848479596817175,6.08959436416626,8.349846839904785,6.523279666900635,gan,gan,cnn,cnn,0
59,59,25.864386079507888,18.65101850934172,27.23195712848595,5.546851634979248,7.89148473739624,6.062037944793701,gan,gan,cnn,cnn,0
60,60,25.964725332360167,18.604905025455473,27.689254207758978,5.321651458740234,8.357301712036133,6.130936622619629,gan,gan,cnn,cnn,0
61,61,25.73100039673249,19.516031588862035,27.973500633605738,5.346891403198242,8.12722110748291,6.318042278289795,gan,gan,cnn,cnn,0
62,62,27.46350343812835,17.993686869301147,29.356182828118747,6.720277786254883,6.650205135345459,7.3829755783081055,gan,gan,gan,gan,1
63,63,28.524583670890912,18.199751597271156,29.9465892145453,7.660599708557129,7.5776286125183105,7.249678134918213,gan,gan,gan,candidateUV_expanded672,1
64,64,24.7100597287657,16.701032359601633,25.545566359605367,5.944510459899902,7.137726306915283,6.1572794914245605,gan,gan,cnn,cnn,0
65,65,22.148883751156426,16.23947552161985,23.475988230293442,5.820770263671875,5.576780319213867,5.872260570526123,gan,gan,gan,gan,1
66,66,20.981857591368968,15.979342195015368,21.939637187457077,5.701828956604004,6.4086198806762695,5.370534896850586,gan,gan,cnn,candidateUV_expanded672,0
67,67,20.679919922717943,14.773695042869097,21.25015540574088,5.030301094055176,6.6433844566345215,5.112674713134766,gan,gan,cnn,cnn,0
68,68,21.77134223692748,15.500930745161975,22.319254604916477,6.074338436126709,5.670867919921875,5.659657955169678,gan,gan,gan,candidateUV_expanded672,1
69,69,24.168055816700438,16.112222498232782,25.372931011634066,5.17050838470459,6.406604290008545,5.698652267456055,gan,gan,cnn,cnn,0
70,70,24.673819113934496,19.882401938586153,26.13609153806539,5.396136283874512,5.861793041229248,5.588468074798584,gan,gan,cnn,cnn,0
71,71,25.505047306429027,18.465741214218955,27.4875646332201,5.1588335037231445,7.186563014984131,5.884310722351074,gan,gan,cnn,cnn,0
72,72,26.514111621573456,19.679320844931677,28.73870230895317,4.796044826507568,5.719583988189697,6.367228031158447,gan,gan,cnn,cnn,0
73,73,27.001473804134946,19.399004976672177,30.025190596906082,4.9851861000061035,5.75114631652832,6.796149730682373,gan,gan,cnn,cnn,0
74,74,28.28963162272453,20.10959212403172,31.054107951446486,4.782100200653076,5.644299030303955,6.851531505584717,gan,gan,cnn,cnn,0
75,75,29.367383683723347,19.74885298310355,31.85723190398049,5.201173305511475,5.680557727813721,6.426957130432129,gan,gan,cnn,cnn,0
76,76,30.056769521251926,20.225713244111034,32.26719517852619,5.207019329071045,6.450347900390625,6.3860344886779785,gan,gan,cnn,cnn,0
77,77,29.944664675564518,20.353338072506904,32.288357969571884,6.132026672363281,6.000014781951904,6.889401912689209,gan,gan,gan,gan,1
78,78,30.300511724579902,19.95492094933438,31.9354967365345,5.8028388023376465,7.092807292938232,7.207922458648682,gan,gan,cnn,cnn,0
79,79,30.148051358309164,20.321240211337894,31.88037447737354,6.856454849243164,6.467032432556152,7.469167232513428,gan,gan,gan,gan,1
80,80,30.086252753371088,20.744918439924255,31.626877201223166,6.982686519622803,6.176682472229004,6.570042610168457,gan,gan,gan,gan,1
81,81,29.68907403762892,20.982889067881906,31.773865092753145,6.426537990570068,7.567525863647461,6.204824924468994,gan,gan,cnn,candidateUV_expanded672,0
82,82,28.90089773637945,20.81634708740007,31.20417001951764,7.1840739250183105,6.303605079650879,6.998894214630127,gan,gan,gan,gan,1
83,83,28.194313716720707,21.794751727168247,30.966358828953624,6.560110569000244,6.599743366241455,6.307563781738281,gan,gan,cnn,candidateUV_expanded672,0
84,84,29.14514380262554,21.106373639070085,31.23363041895291,5.271510124206543,8.559276580810547,6.205726146697998,gan,gan,cnn,cnn,0
85,85,28.72250736297703,20.7490839418831,30.963608592117353,5.609640121459961,7.718591690063477,6.026936054229736,gan,gan,cnn,cnn,0
86,86,29.195361276159034,18.84606490909817,31.414758400586965,5.25334358215332,9.43416690826416,6.011622428894043,gan,gan,cnn,cnn,0
87,87,29.611902358359767,19.024115372275585,31.936170475404086,6.509652614593506,7.174471855163574,7.261602878570557,gan,gan,cnn,cnn,0
88,88,26.37509421416108,18.396084436387564,28.53326264329466,6.411813259124756,6.487721920013428,6.375549793243408,gan,gan,cnn,candidateUV_expanded672,0
89,89,24.29846982632471,17.197907308437554,25.853392283780337,6.017302513122559,6.256072521209717,5.934210777282715,gan,gan,cnn,candidateUV_expanded672,0
90,90,22.206834090995343,17.32676746960286,23.98922875818379,5.257880687713623,5.663510322570801,5.68634033203125,gan,gan,cnn,cnn,0
91,91,22.30942508877806,16.266054339767617,24.281477866106524,5.508337497711182,5.519831657409668,6.1218180656433105,gan,gan,cnn,cnn,0
92,92,22.07932597419188,16.807703363287136,25.017995845040907,5.735818386077881,5.677903175354004,5.73654317855835,gan,gan,gan,gan,1
93,93,24.402894658345392,18.13548367922437,28.53571249229959,6.506997585296631,6.816009521484375,6.327853202819824,gan,gan,cnn,candidateUV_expanded672,0
94,94,24.570031527820365,20.006869187749356,29.8682021033355,5.102908611297607,6.517361164093018,5.968140125274658,gan,gan,cnn,cnn,0
95,95,26.879696075655563,20.637912890931716,31.164680523195358,5.015480041503906,6.677723407745361,6.116203784942627,gan,gan,cnn,cnn,0
96,96,28.904715116511554,22.25070627382419,33.33547986455976,5.121858596801758,7.258078575134277,5.575012683868408,gan,gan,cnn,cnn,0
97,97,30.15308546680866,22.202351461270364,33.82760874162688,5.011539936065674,7.223494529724121,5.673298358917236,gan,gan,cnn,cnn,0
98,98,31.264551411001506,23.055714774434993,34.38956688805707,4.942448139190674,8.764951705932617,5.694643974304199,gan,gan,cnn,cnn,0
99,99,30.940933752807226,20.998202000997363,34.57746470766842,5.342334747314453,7.760592460632324,6.767449378967285,gan,gan,cnn,cnn,0
100,100,31.181555022619012,20.891681214618057,33.90020270602464,5.912055015563965,7.617006778717041,6.5560173988342285,gan,gan,cnn,cnn,0
101,101,30.40796712150836,20.937383941054357,32.977244792122775,5.357294082641602,7.0666680335998535,6.713263034820557,gan,gan,cnn,cnn,0
102,102,29.254680859214627,20.257793175726828,32.08603390785467,5.164434909820557,8.231893539428711,6.565515995025635,gan,gan,cnn,cnn,0
103,103,29.507549938987374,20.69051451494371,32.57120081900264,5.102769374847412,6.314839839935303,5.966434001922607,gan,gan,cnn,cnn,0
104,104,29.173745320955113,20.12992358587829,32.1026924851445,4.829194068908691,7.393864154815674,5.580850124359131,gan,gan,cnn,cnn,0
105,105,29.338582011466166,19.283104237304943,31.98021200953202,5.33697509765625,6.823482513427734,6.077353000640869,gan,gan,cnn,cnn,0
106,106,30.092821360744658,20.00547041151677,31.973442029965657,5.767349720001221,6.75129508972168,6.539116382598877,gan,gan,cnn,cnn,0
107,107,29.64376642955138,20.682183399063746,31.597438309192512,5.574344635009766,7.6041154861450195,6.160129547119141,gan,gan,cnn,cnn,0
108,108,28.940126674621943,21.1993064034262,31.629579389821508,5.6898322105407715,7.595790386199951,6.605930328369141,gan,gan,cnn,cnn,0
109,109,28.97319829057234,20.853111383838083,31.15020176641996,5.088190078735352,7.198193550109863,5.968392848968506,gan,gan,cnn,cnn,0
110,110,29.504241915198808,19.600364202728887,31.72293692395159,5.806641101837158,6.568319320678711,6.485038757324219,gan,gan,cnn,cnn,0
111,111,28.17742348677506,18.815230764049467,30.52971458675172,5.513612270355225,8.167459487915039,6.42271089553833,gan,gan,cnn,cnn,0
112,112,27.49742127818127,19.372446559915602,30.15037092084076,5.637857913970947,6.682409286499023,6.651872634887695,gan,gan,cnn,cnn,0
113,113,26.010710160777133,18.415536047943895,28.75314835931376,5.502909183502197,6.949485778808594,5.989518165588379,gan,gan,cnn,cnn,0
114,114,24.541486090961616,16.84887862793787,27.50739460796784,5.123978614807129,5.899235248565674,5.922835826873779,gan,gan,cnn,cnn,0
115,115,25.270960377659716,17.25298248796687,28.068151616031667,4.689971923828125,7.232174873352051,5.721619606018066,gan,gan,cnn,cnn,0
116,116,25.095451409249726,17.129081493158413,29.016517339301817,5.35050630569458,7.636551856994629,5.708434581756592,gan,gan,cnn,cnn,0
117,117,27.14897424086504,18.592743212240446,30.309606766571694,5.260716915130615,8.683184623718262,5.946569442749023,gan,gan,cnn,cnn,0
118,118,27.925806328570985,19.893975298384717,32.01974136807026,6.84329080581665,9.465571403503418,6.405542373657227,gan,gan,cnn,candidateUV_expanded672,0
119,119,27.187847892928154,20.557132674744736,31.912421756555553,5.218785285949707,6.129123687744141,5.902411937713623,gan,gan,cnn,cnn,0
120,120,28.146732976702577,21.528863701574615,31.301621704103184,4.889072418212891,7.93386173248291,5.160177707672119,gan,gan,cnn,cnn,0
121,121,29.135888828595842,21.37188887795256,31.95012589577545,5.373913288116455,7.535200595855713,5.446978569030762,gan,gan,cnn,cnn,0
122,122,28.017758663142306,22.491589595860475,31.403967311440674,5.264456272125244,7.450175762176514,5.921317100524902,gan,gan,cnn,cnn,0
123,123,29.152924001075785,22.17220391892049,31.39704856273616,6.196282386779785,8.431406021118164,6.042855262756348,gan,gan,cnn,candidateUV_expanded672,0
124,124,28.184626374879375,22.119830159019614,30.92238908241407,6.166434288024902,6.818744659423828,5.965834617614746,gan,gan,cnn,candidateUV_expanded672,0
125,125,28.43981263564626,21.313574573250694,30.465144515373076,5.748098373413086,10.086677551269531,5.3620195388793945,gan,gan,cnn,candidateUV_expanded672,0
126,126,28.023492407781937,22.88972837862729,30.240818260286446,4.992148399353027,8.052214622497559,4.966367244720459,gan,gan,cnn,candidateUV_expanded672,0
127,127,30.000730217921266,24.85609607980766,32.04460690959038,5.114649772644043,13.074076652526855,5.69411563873291,gan,gan,cnn,cnn,0
128,128,28.391923421353447,23.315252316365218,31.04811199400172,5.476268768310547,7.28298807144165,5.591694355010986,gan,gan,cnn,cnn,0
129,129,29.465245102227872,24.209883048645104,32.181831583893384,5.373117923736572,9.33877944946289,6.416697978973389,gan,gan,cnn,cnn,0
130,130,30.27324308013254,23.783031491875988,32.34221900277262,5.609683513641357,11.313863754272461,5.412082672119141,gan,gan,cnn,candidateUV_expanded672,0
131,131,33.0539968727652,25.23355611194131,34.888119612114316,6.2030792236328125,12.011610984802246,7.2776384353637695,gan,gan,cnn,cnn,0
132,132,33.926806040190684,25.90821112354989,36.34167324480528,6.331444263458252,12.388164520263672,8.431888580322266,gan,gan,cnn,cnn,0
133,133,34.52507377701583,25.596877045000497,36.850505632832245,6.299666404724121,7.647167682647705,6.936621189117432,gan,gan,cnn,cnn,0
134,134,32.518921837890055,23.04058254540847,34.40913447356217,7.141453742980957,13.276667594909668,7.357652187347412,gan,gan,cnn,cnn,0
135,135,29.944179549584543,20.502693507156053,31.974215446559448,6.298990726470947,11.993122100830078,7.463048458099365,gan,gan,cnn,cnn,0
136,136,27.83279512215704,19.71188765946126,29.49735462197274,6.232182025909424,6.450465202331543,6.461745262145996,gan,gan,cnn,cnn,0
137,137,26.69652879915387,18.35521341147029,28.121299142937346,5.208233833312988,9.66958236694336,4.965421199798584,gan,gan,cnn,candidateUV_expanded672,0
138,138,26.265900126493325,18.5898403985513,27.198262108315184,5.562473773956299,8.217479705810547,4.696872711181641,gan,gan,cnn,candidateUV_expanded672,0
139,139,25.72843674372112,17.55339321269266,26.27373330740436,5.6482439041137695,9.790724754333496,4.787646293640137,gan,gan,cnn,candidateUV_expanded672,0
140,140,26.928885115678263,17.632487734588345,28.022602399034678,5.719569206237793,11.421890258789062,5.22293758392334,gan,gan,cnn,candidateUV_expanded672,0
141,141,30.122683212798776,22.35126448334632,32.37156277051402,6.186624050140381,8.889102935791016,6.112510681152344,gan,gan,cnn,candidateUV_expanded672,0
142,142,31.864668972443802,25.40867751345393,35.740440583165125,7.186554908752441,8.55953311920166,6.657445430755615,gan,gan,cnn,candidateUV_expanded672,0
143,143,31.729557469133276,25.608920781987035,34.263952036684316,5.864097595214844,9.649337768554688,5.990081310272217,gan,gan,cnn,cnn,0
144,144,31.838603860361527,24.790495069985838,34.085882669054264,5.560759544372559,9.771649360656738,6.3383684158325195,gan,gan,cnn,cnn,0
145,145,30.39245353837724,25.26410594488553,33.447322020275024,5.902344226837158,8.558032035827637,6.012951850891113,gan,gan,cnn,cnn,0
146,146,29.28670842660694,23.86618294113101,32.631961959495065,5.959416389465332,7.056334018707275,6.529153823852539,gan,gan,cnn,cnn,0
147,147,26.585106339400784,22.003227031713678,30.743326481644765,5.6108717918396,6.8347039222717285,6.653848171234131,gan,gan,cnn,cnn,0
148,148,26.258461074996504,21.1331690923618,29.617962223632677,5.0148024559021,8.882506370544434,5.628264904022217,gan,gan,cnn,cnn,0
149,149,25.194205211404583,21.36081867901896,28.9655297644828,5.752551078796387,8.038224220275879,6.250897407531738,gan,gan,cnn,cnn,0
150,150,24.128591365700505,20.19277068635915,27.11698267679081,5.291886329650879,7.924254417419434,6.416074752807617,gan,gan,cnn,cnn,0
151,151,24.240085612250784,19.596870056685123,26.566784738275107,5.580901145935059,7.460690975189209,6.07993221282959,gan,gan,cnn,cnn,0
152,152,24.594151699851988,17.338820427078797,26.45776564597789,5.931854248046875,8.478921890258789,6.368716716766357,gan,gan,cnn,cnn,0
153,153,25.168802860244767,16.23765159094386,25.976818287966115,6.290019989013672,6.548172950744629,6.684411525726318,gan,gan,cnn,cnn,0
154,154,25.31020070022765,16.834477000311573,25.275820469362706,5.889771461486816,5.736759185791016,6.45353364944458,gan,gan,gan,gan,1
155,155,26.088776073112513,17.444078563809867,25.737838130159634,6.413660526275635,6.612644195556641,6.529455184936523,gan,gan,cnn,cnn,0
156,156,25.16401321091786,17.879759557761357,26.418004770154585,5.162914276123047,9.264598846435547,5.964658737182617,gan,gan,cnn,cnn,0
157,157,25.57399551509901,18.686237526393793,28.036902288819544,4.567626476287842,8.282842636108398,5.786848068237305,gan,gan,cnn,cnn,0
158,158,27.076784963721764,22.72289165286213,30.173214305386036,5.708489894866943,8.312358856201172,6.0244293212890625,gan,gan,cnn,cnn,0
159,159,24.310343375521082,19.84507792462866,27.292770131366442,5.012121677398682,10.700226783752441,4.915822982788086,gan,gan,cnn,candidateUV_expanded672,0
160,160,21.188537318324133,20.14027527603938,24.891383166941168,5.1832075119018555,13.9108247756958,5.234604835510254,gan,gan,cnn,cnn,0
161,161,19.540402210515502,19.232825594053608,23.735661266290165,5.7158894538879395,11.7100830078125,4.447856903076172,gan,gan,cnn,candidateUV_expanded672,0
162,162,18.27105324592802,19.457879947992573,23.271624622279358,4.5405659675598145,9.695740699768066,4.498733997344971,cnn,cnn,cnn,candidateUV_expanded672,0
163,163,19.37037318892002,20.44637029980189,24.77559748139803,5.698920726776123,6.788956165313721,4.996791839599609,cnn,cnn,cnn,candidateUV_expanded672,0
164,164,21.46365087746109,18.82963529736202,26.49159904241884,5.2430009841918945,10.968896865844727,5.507266998291016,gan,gan,cnn,cnn,0
165,165,22.937888715207535,20.548745956267595,28.220617409767083,5.059387683868408,11.26945972442627,5.544563293457031,gan,gan,cnn,cnn,0
166,166,23.890736675966988,20.79692555045691,29.526376356874103,6.106489181518555,10.583955764770508,5.930952548980713,gan,gan,cnn,candidateUV_expanded672,0
167,167,23.479887971191566,21.661112948338108,29.34042195537196,5.800627708435059,7.244186878204346,5.738412380218506,gan,gan,cnn,candidateUV_expanded672,0
