sample_idx,method,family,training_size,ssim_u,ssim_v,ssim_uv_mean,ssim_speed
106,candidateC_168,candidateC,168,0.8191962679898512,0.7510054701020848,0.785100869045968,0.7613698100875748
107,candidateC_168,candidateC,168,0.8162347415981434,0.7591146956898001,0.7876747186439716,0.7657143402659913
108,candidateC_168,candidateC,168,0.8236909302436711,0.7766787919818134,0.8001848611127422,0.7671771528116336
109,candidateC_168,candidateC,168,0.8265318940414021,0.7600175351766215,0.7932747146090118,0.764170748158251
110,candidateC_168,candidateC,168,0.8386717315616415,0.7736893055464616,0.8061805185540516,0.7687009339959571
111,candidateC_168,candidateC,168,0.8442887231528864,0.7942383055195267,0.8192635143362066,0.7675299351165348
112,candidateC_168,candidateC,168,0.8368215388934372,0.7728320388955484,0.8048267888944929,0.7674901962294072
113,candidateC_168,candidateC,168,0.8170487079800659,0.7860518547352889,0.8015502813576774,0.7606478724211501
114,candidateC_168,candidateC,168,0.8155114606799122,0.7993741534174176,0.8074428070486649,0.7691347627972915
115,candidateC_168,candidateC,168,0.8085273449272181,0.8029891344938135,0.8057582397105159,0.7838221104458905
116,candidateC_168,candidateC,168,0.800125543579148,0.7846277393636921,0.7923766414714201,0.7574358742400994
117,candidateC_168,candidateC,168,0.7896369684194576,0.788922417178807,0.7892796927991323,0.7635034067840624
118,candidateC_168,candidateC,168,0.7733077333351407,0.7919638792193799,0.7826358062772603,0.7702928530025133
119,candidateC_168,candidateC,168,0.787074200768445,0.7959728821984657,0.7915235414834554,0.775003891823977
120,candidateC_168,candidateC,168,0.7729074088982626,0.7827935504994183,0.7778504796988405,0.7630378779955518
121,candidateC_168,candidateC,168,0.7895777956390693,0.7749299698327554,0.7822538827359123,0.7676639859358637
122,candidateC_168,candidateC,168,0.7749846625842395,0.7762820632022764,0.7756333628932579,0.7597193782109067
123,candidateC_168,candidateC,168,0.7928082499782827,0.7842882667754543,0.7885482583768685,0.7694309399823507
124,candidateC_168,candidateC,168,0.8202238144756497,0.7889439527765926,0.8045838836261212,0.7659536773362996
125,candidateC_168,candidateC,168,0.8130929777047343,0.7941418674802498,0.8036174225924921,0.7907215186080417
126,candidateC_168,candidateC,168,0.8173044553712417,0.8077022439436318,0.8125033496574368,0.7726917636675481
127,candidateC_168,candidateC,168,0.8321200946148988,0.8228957613064394,0.8275079279606691,0.7774236716653755
128,candidateC_168,candidateC,168,0.8183413142040308,0.8270687987209837,0.8227050564625072,0.796192203189824
129,candidateC_168,candidateC,168,0.8129361084990278,0.840173304533322,0.8265547065161749,0.7869740977669245
130,candidateC_168,candidateC,168,0.8278042454319788,0.8343184070516841,0.8310613262418315,0.7706166957405003
131,candidateC_168,candidateC,168,0.8261344185112445,0.8364274927063473,0.8312809556087959,0.7668141990853805
132,candidateC_168,candidateC,168,0.8216475919210009,0.8305908517600192,0.82611922184051,0.7608888589616767
133,candidateC_168,candidateC,168,0.8161632350290692,0.831850937342255,0.8240070861856621,0.7604840827625143
134,candidateC_168,candidateC,168,0.8308230272410148,0.8475363361365266,0.8391796816887707,0.7817533042182113
135,candidateC_168,candidateC,168,0.8309136169122829,0.8576380069793526,0.8442758119458178,0.7847081584573649
136,candidateC_168,candidateC,168,0.8172329110119276,0.847761791294024,0.8324973511529759,0.7776434693528074
137,candidateC_168,candidateC,168,0.8218080552678996,0.8443995320207665,0.8331037936443331,0.787539776235044
138,candidateC_168,candidateC,168,0.8179779745591353,0.835224067762749,0.8266010211609423,0.7873378943334612
139,candidateC_168,candidateC,168,0.8168880500325613,0.8268641826331161,0.8218761163328387,0.7871249371449639
140,candidateC_168,candidateC,168,0.8115530938400265,0.8115316933228647,0.8115423935814456,0.7781957786560625
141,candidateC_168,candidateC,168,0.7892725383634266,0.7798206791428214,0.784546608753124,0.7421081011975003
142,candidateC_168,candidateC,168,0.7544313237505803,0.782921227883145,0.7686762758168626,0.7207555149172299
143,candidateC_168,candidateC,168,0.7700685174196041,0.7741515733332028,0.7721100453764035,0.7442570975520253
144,candidateC_168,candidateC,168,0.7775774822681029,0.7641081753832902,0.7708428288256965,0.7474764298030611
145,candidateC_168,candidateC,168,0.7755259098233825,0.7589707511018953,0.767248330462639,0.7475116689509939
146,candidateC_168,candidateC,168,0.7948430086421235,0.7538980702357259,0.7743705394389246,0.7588639585749594
147,candidateC_168,candidateC,168,0.788444391203506,0.7512402752018966,0.7698423332027013,0.7517200349516558
148,candidateC_168,candidateC,168,0.7779170967505986,0.7514493738281651,0.7646832352893819,0.7413761356893364
149,candidateC_168,candidateC,168,0.7763628367285252,0.7545359255043994,0.7654493811164623,0.7298389935599228
150,candidateC_168,candidateC,168,0.7905245390363416,0.7732714755063199,0.7818980072713307,0.7432204972108478
151,candidateC_168,candidateC,168,0.8042336223350116,0.7763519206758619,0.7902927715054368,0.7572585965963992
152,candidateC_168,candidateC,168,0.8134356052507483,0.7798849541914218,0.7966602797210851,0.7677642114912364
153,candidateC_168,candidateC,168,0.8290959290861313,0.7970149579230318,0.8130554435045816,0.7738209978547547
154,candidateC_168,candidateC,168,0.8528984634605448,0.8040133998692891,0.8284559316649169,0.7948081623232727
155,candidateC_168,candidateC,168,0.8597285362337604,0.8230736310213748,0.8414010836275676,0.7920409056024925
156,candidateC_168,candidateC,168,0.8656893706129076,0.8363474539345819,0.8510184122737448,0.8070174894262518
157,candidateC_168,candidateC,168,0.8625258691822453,0.8521767504382322,0.8573513098102388,0.8009033486052426
158,candidateC_168,candidateC,168,0.8620052463769706,0.8735838899337591,0.8677945681553649,0.8045174481094947
159,candidateC_168,candidateC,168,0.8878934983244292,0.8969123073280758,0.8924029028262526,0.8503297361023512
160,candidateC_168,candidateC,168,0.8975850488604793,0.9023022900406515,0.8999436694505654,0.8769474397011623
161,candidateC_168,candidateC,168,0.8980587702036031,0.8981422696852934,0.8981005199444483,0.888332018710612
162,candidateC_168,candidateC,168,0.8937825570761718,0.8839649665533518,0.8888737618147617,0.8783476178587382
163,candidateC_168,candidateC,168,0.8827438185582318,0.8836714294662102,0.8832076240122211,0.8795562932828319
164,candidateC_168,candidateC,168,0.8687643862709307,0.8757243634461174,0.872244374858524,0.8661033265947404
165,candidateC_168,candidateC,168,0.8558762673122636,0.8544504742774394,0.8551633707948515,0.8413578813577473
166,candidateC_168,candidateC,168,0.8409439407030613,0.8508383654439149,0.8458911530734881,0.8357145607123354
167,candidateC_168,candidateC,168,0.8322613984103742,0.8538159418377209,0.8430386701240475,0.8482763663892028
0,candidateC_672,candidateC,672,0.8307785782120637,0.8541495813147287,0.8424640797633962,0.8225980793141848
1,candidateC_672,candidateC,672,0.8303127409168165,0.8531201471396913,0.8417164440282539,0.8295938488945034
2,candidateC_672,candidateC,672,0.8320702796512653,0.8421581946814372,0.8371142371663512,0.8210570187311461
3,candidateC_672,candidateC,672,0.8404801243554696,0.8361844373481008,0.8383322808517852,0.8189484769885788
4,candidateC_672,candidateC,672,0.8527737199894304,0.8315006350829003,0.8421371775361653,0.8122940580666805
5,candidateC_672,candidateC,672,0.8480952898116212,0.8373857775541831,0.8427405336829021,0.8126002961785577
6,candidateC_672,candidateC,672,0.8552584481670404,0.8443170386991621,0.8497877434331013,0.812227894449596
7,candidateC_672,candidateC,672,0.8532843770130657,0.8390099645586653,0.8461471707858654,0.802563591771478
8,candidateC_672,candidateC,672,0.8390396972604564,0.8512900854640868,0.8451648913622716,0.801044718256431
9,candidateC_672,candidateC,672,0.8411811643559566,0.8440563231783288,0.8426187437671426,0.7954860006643496
10,candidateC_672,candidateC,672,0.8408828496246096,0.8445916058188888,0.8427372277217492,0.7942663747170976
11,candidateC_672,candidateC,672,0.8314846893563671,0.8372746188937561,0.8343796541250617,0.7883012816797695
12,candidateC_672,candidateC,672,0.8392160521435098,0.8301272896252416,0.8346716708843758,0.7787681060757264
13,candidateC_672,candidateC,672,0.8318867276717021,0.8175684801896611,0.8247276039306817,0.7607781020314766
14,candidateC_672,candidateC,672,0.8221500688138529,0.8237569368919914,0.8229535028529221,0.7611231685661689
15,candidateC_672,candidateC,672,0.8216844145225709,0.8316813748670987,0.8266828946948348,0.7718562838388622
16,candidateC_672,candidateC,672,0.8331742289931473,0.8432132314517028,0.838193730222425,0.7959469980445084
17,candidateC_672,candidateC,672,0.8322878405143107,0.8604406978826747,0.8463642691984927,0.8096282738364797
18,candidateC_672,candidateC,672,0.8409668681323695,0.8636493498745098,0.8523081090034397,0.8150730322298525
19,candidateC_672,candidateC,672,0.8363934098700267,0.8745218044050349,0.8554576071375308,0.8306056233225523
20,candidateC_672,candidateC,672,0.8383664822924437,0.8702024729960666,0.8542844776442551,0.8165541329392786
21,candidateC_672,candidateC,672,0.8073350650731544,0.8713122102937371,0.8393236376834458,0.7774130178219334
22,candidateC_672,candidateC,672,0.793042169064287,0.8831926277767395,0.8381173984205132,0.7553927225715397
23,candidateC_672,candidateC,672,0.7970324779959466,0.8906128664129124,0.8438226722044295,0.7710396917774497
24,candidateC_672,candidateC,672,0.7829355880631096,0.895029482400494,0.8389825352318018,0.7690182334925211
25,candidateC_672,candidateC,672,0.7942081707677359,0.8851678273397009,0.8396879990537184,0.7760037449315483
26,candidateC_672,candidateC,672,0.7933568750567865,0.8882871791883488,0.8408220271225677,0.7808551959605867
27,candidateC_672,candidateC,672,0.8011074871942498,0.8800990613339941,0.840603274264122,0.7775764111326267
28,candidateC_672,candidateC,672,0.8076929647296379,0.88637338029865,0.847033172514144,0.7834645782734643
29,candidateC_672,candidateC,672,0.8161639352277367,0.8870419677118345,0.8516029514697856,0.7885673610184039
30,candidateC_672,candidateC,672,0.8288029474565584,0.8867212626067815,0.8577621050316699,0.7949035079948004
31,candidateC_672,candidateC,672,0.8308733424231309,0.8835212455484565,0.8571972939857937,0.7979794908691566
32,candidateC_672,candidateC,672,0.8380948959740181,0.8835327995227086,0.8608138477483633,0.8025112733574459
33,candidateC_672,candidateC,672,0.8436113500656277,0.8727151268763639,0.8581632384709958,0.8123493027035517
34,candidateC_672,candidateC,672,0.8409068540282263,0.8593651028479771,0.8501359784381017,0.8122793772631042
35,candidateC_672,candidateC,672,0.8360701397392537,0.8566539205917549,0.8463620301655044,0.8118863250085016
36,candidateC_672,candidateC,672,0.8412706366340588,0.8523640763196387,0.8468173564768487,0.8085801433335108
37,candidateC_672,candidateC,672,0.8407779598384422,0.8463979479280735,0.8435879538832578,0.8095278883832084
38,candidateC_672,candidateC,672,0.8521441953379172,0.8577370974806816,0.8549406464092995,0.8243258492633604
39,candidateC_672,candidateC,672,0.8733711180722135,0.8680130854956417,0.8706921017839275,0.8386994973978638
40,candidateC_672,candidateC,672,0.8846273416828792,0.8731872626880521,0.8789073021854656,0.8488228482962591
41,candidateC_672,candidateC,672,0.8905327724379806,0.8579299744481144,0.8742313734430475,0.8564508059060751
42,candidateC_672,candidateC,672,0.896085001409489,0.8633070081410662,0.8796960047752775,0.8657829058813603
43,candidateC_672,candidateC,672,0.8984760053603786,0.8595349519882833,0.879005478674331,0.8650893631270102
44,candidateC_672,candidateC,672,0.8928846676349065,0.8563871029930693,0.874635885313988,0.861942884272538
45,candidateC_672,candidateC,672,0.8730512515861961,0.842685596380196,0.8578684239831961,0.8477145341353263
46,candidateC_672,candidateC,672,0.8575613354119629,0.8339922235061304,0.8457767794590467,0.825463628043001
47,candidateC_672,candidateC,672,0.8609811995523896,0.8420015173896653,0.8514913584710275,0.8320424323492793
48,candidateC_672,candidateC,672,0.861255604482105,0.8379324590763623,0.8495940317792336,0.832194523433908
49,candidateC_672,candidateC,672,0.8592797904852539,0.8411845814954491,0.8502321859903514,0.8292912500555172
50,candidateC_672,candidateC,672,0.8590548995435051,0.843577814385989,0.8513163569647471,0.8270212637057186
51,candidateC_672,candidateC,672,0.8604338974962926,0.8437451029502582,0.8520895002232753,0.8199895167060217
52,candidateC_672,candidateC,672,0.8647241645115562,0.8461963013006427,0.8554602329060994,0.8267028990050317
53,candidateC_672,candidateC,672,0.8666060845239454,0.8423388804633218,0.8544724824936336,0.8342962599438708
54,candidateC_672,candidateC,672,0.8654657217589987,0.839344860547418,0.8524052911532083,0.8363676985495522
55,candidateC_672,candidateC,672,0.8610504610328038,0.8345660435870019,0.8478082523099029,0.8315679630702766
56,candidateC_672,candidateC,672,0.8537824158399137,0.8314662877520068,0.8426243517959602,0.8218935155619599
57,candidateC_672,candidateC,672,0.8424255711734988,0.8190796495981959,0.8307526103858474,0.8121665761827145
58,candidateC_672,candidateC,672,0.8371058503348455,0.8125555250684647,0.8248306877016551,0.8065891210537426
59,candidateC_672,candidateC,672,0.8389018760135176,0.8028173347942437,0.8208596054038806,0.8069581623943073
60,candidateC_672,candidateC,672,0.8336888614333462,0.7929041680809943,0.8132965147571702,0.796142018922268
61,candidateC_672,candidateC,672,0.8232767990890051,0.7826565674543617,0.8029666832716834,0.7796555047893442
62,candidateC_672,candidateC,672,0.8235641036113842,0.7785973609418412,0.8010807322766127,0.7683059339664488
63,candidateC_672,candidateC,672,0.8194468327797954,0.756900894521963,0.7881738636508792,0.7618823167709371
64,candidateC_672,candidateC,672,0.8365976013158372,0.7702760890278344,0.8034368451718358,0.7902146357354076
65,candidateC_672,candidateC,672,0.8432374048572562,0.7782802429546435,0.8107588239059498,0.7977694661858346
66,candidateC_672,candidateC,672,0.8425685363330061,0.7732420279144064,0.8079052821237063,0.7984034600895378
67,candidateC_672,candidateC,672,0.8422354984648485,0.7743917518608868,0.8083136251628676,0.8038941597992451
68,candidateC_672,candidateC,672,0.8410252953434321,0.7705275641269611,0.8057764297351966,0.7900895784919078
69,candidateC_672,candidateC,672,0.8255866867932298,0.7667064993120077,0.7961465930526188,0.7708102890394527
70,candidateC_672,candidateC,672,0.8249419564848808,0.7728888341720046,0.7989153953284427,0.7753719610396252
71,candidateC_672,candidateC,672,0.8232512436473374,0.783484189445011,0.8033677165461741,0.7815284410286999
72,candidateC_672,candidateC,672,0.8191766036593497,0.794810485646074,0.8069935446527119,0.785930829424148
73,candidateC_672,candidateC,672,0.8149408989149125,0.805657225677419,0.8102990622961658,0.7857391468092688
74,candidateC_672,candidateC,672,0.815033762147262,0.8109302519292407,0.8129820070382514,0.7834761646991591
75,candidateC_672,candidateC,672,0.8108573576945912,0.8042938267073019,0.8075755922009465,0.7781591725811935
76,candidateC_672,candidateC,672,0.8084894133807509,0.8022153578471503,0.8053523856139506,0.7722504863401938
77,candidateC_672,candidateC,672,0.7997774034800682,0.7954915702393499,0.7976344868597091,0.7656786352438449
78,candidateC_672,candidateC,672,0.7925284831750036,0.7967430991694713,0.7946357911722375,0.7592299767283335
79,candidateC_672,candidateC,672,0.7899104417932088,0.8013285496271195,0.7956194957101641,0.7592699089676878
80,candidateC_672,candidateC,672,0.7875000250473492,0.8024390514350546,0.7949695382412019,0.7640440353409652
81,candidateC_672,candidateC,672,0.7895270398635882,0.7945756759731986,0.7920513579183934,0.7573455842755068
82,candidateC_672,candidateC,672,0.78981742280402,0.7812345931354232,0.7855260079697216,0.7615983318187708
83,candidateC_672,candidateC,672,0.7925409526995386,0.7821480164024555,0.787344484550997,0.7625223122348463
84,candidateC_672,candidateC,672,0.7973287749754261,0.7761053871124654,0.7867170810439457,0.765605947376117
85,candidateC_672,candidateC,672,0.7972171835402826,0.7799004675557415,0.788558825548012,0.7626175503503464
86,candidateC_672,candidateC,672,0.7952454116015149,0.7663357240636601,0.7807905678325875,0.7489088862726647
87,candidateC_672,candidateC,672,0.7972880556667674,0.758681696483007,0.7779848760748872,0.7488785907036326
88,candidateC_672,candidateC,672,0.8057538295314427,0.7655920246226026,0.7856729270770226,0.7616653738775301
89,candidateC_672,candidateC,672,0.8042157212751458,0.779720577155917,0.7919681492155315,0.7634792975387046
90,candidateC_672,candidateC,672,0.8174845286881143,0.7853041453481535,0.8013943370181339,0.7719800849118802
91,candidateC_672,candidateC,672,0.8353389476919554,0.7941651283926637,0.8147520380423096,0.7799651700268211
92,candidateC_672,candidateC,672,0.842765022983187,0.7761765560092627,0.8094707894962249,0.7761242504099495
93,candidateC_672,candidateC,672,0.8376098697016598,0.7642518661303678,0.8009308679160139,0.7521950907641375
94,candidateC_672,candidateC,672,0.8300203998857524,0.7648634444313961,0.7974419221585742,0.7476506571437318
95,candidateC_672,candidateC,672,0.8206427473450456,0.7700687129383136,0.7953557301416796,0.742316228559662
96,candidateC_672,candidateC,672,0.8178175519844899,0.7615007873131799,0.7896591696488349,0.7360402512647329
97,candidateC_672,candidateC,672,0.80837450346589,0.7604460056973628,0.7844102545816264,0.7319962137712352
98,candidateC_672,candidateC,672,0.8097041817417922,0.7612738409052177,0.7854890113235049,0.7312862809697025
99,candidateC_672,candidateC,672,0.8117309169038179,0.7693418336679165,0.7905363752858672,0.7436223351050969
100,candidateC_672,candidateC,672,0.8112137082302572,0.7675190915743703,0.7893663999023137,0.7486250104400215
101,candidateC_672,candidateC,672,0.8141025126142306,0.755981579553891,0.7850420460840608,0.7526880072071549
102,candidateC_672,candidateC,672,0.8115309850668845,0.7591428555869085,0.7853369203268965,0.7497334713170799
103,candidateC_672,candidateC,672,0.8069024340195715,0.7653655034549823,0.7861339687372769,0.7487056930848179
104,candidateC_672,candidateC,672,0.8064883547493433,0.7708474746400723,0.7886679146947078,0.7545101560990949
105,candidateC_672,candidateC,672,0.8262821609777256,0.7708048825402625,0.798543521758994,0.7654256930652601
106,candidateC_672,candidateC,672,0.8372994637942214,0.7688758730062374,0.8030876684002294,0.7748735586025961
107,candidateC_672,candidateC,672,0.8374337590066567,0.7748399897591643,0.8061368743829105,0.7801840179515326
108,candidateC_672,candidateC,672,0.8430705743551343,0.7922898312393586,0.8176802027972465,0.7808735034260675
109,candidateC_672,candidateC,672,0.8426629024276583,0.7821472816064978,0.812405092017078,0.777539893503338
110,candidateC_672,candidateC,672,0.8521769247270167,0.7875696788629181,0.8198733017949673,0.781819170208233
111,candidateC_672,candidateC,672,0.8573140114612323,0.8046579768417113,0.8309859941514718,0.7810774138572723
112,candidateC_672,candidateC,672,0.852363268306456,0.7874929829809441,0.8199281256437001,0.7821085443123411
113,candidateC_672,candidateC,672,0.8343633347138807,0.8011019653074054,0.817732650010643,0.777204625540057
114,candidateC_672,candidateC,672,0.8344115540242828,0.8146172389223322,0.8245143964733075,0.7848837141986144
115,candidateC_672,candidateC,672,0.8321936100781507,0.8167952565090838,0.8244944332936173,0.7967904020822605
116,candidateC_672,candidateC,672,0.8265076051463935,0.8016181681580093,0.8140628866522015,0.7723758555287618
117,candidateC_672,candidateC,672,0.8204726624195733,0.8067828090884436,0.8136277357540085,0.7775186665568267
118,candidateC_672,candidateC,672,0.8089903393959076,0.8108109348144582,0.8099006371051829,0.783334717608624
119,candidateC_672,candidateC,672,0.8204562737055842,0.811905749715857,0.8161810117107207,0.7898566852864072
120,candidateC_672,candidateC,672,0.8066447751252497,0.8052166623779484,0.805930718751599,0.779298554355983
121,candidateC_672,candidateC,672,0.8210688772428738,0.7952429656027287,0.8081559214228012,0.7835071018503154
122,candidateC_672,candidateC,672,0.8070971443123167,0.7960031123687109,0.8015501283405138,0.7779863398869915
123,candidateC_672,candidateC,672,0.820299484600748,0.8078113699265066,0.8140554272636273,0.7871685170750253
124,candidateC_672,candidateC,672,0.8409057757641613,0.8089589004168084,0.8249323380904848,0.783467724726721
125,candidateC_672,candidateC,672,0.8333927062769967,0.8136670401282761,0.8235298732026364,0.8053915115533558
126,candidateC_672,candidateC,672,0.8382099616123073,0.8253879813720814,0.8317989714921943,0.7890485447957192
127,candidateC_672,candidateC,672,0.8515214739377174,0.8394478894684607,0.845484681703089,0.79409674887696
128,candidateC_672,candidateC,672,0.839247637960838,0.8449313774564633,0.8420895077086507,0.8115923566026264
129,candidateC_672,candidateC,672,0.8377119642501795,0.857068410259791,0.8473901872549852,0.8045658833008015
130,candidateC_672,candidateC,672,0.8463977226133552,0.8507112929828325,0.8485545077980938,0.791433909529312
131,candidateC_672,candidateC,672,0.8427922923262384,0.8529890880331679,0.8478906901797032,0.7890626582522223
132,candidateC_672,candidateC,672,0.8382762602385477,0.8480667250459873,0.8431714926422675,0.7775014742980128
133,candidateC_672,candidateC,672,0.8342789960059734,0.8505233758725385,0.842401185939256,0.7788964689248361
134,candidateC_672,candidateC,672,0.8454846172246215,0.8638092448620338,0.8546469310433277,0.7979435110476646
135,candidateC_672,candidateC,672,0.8466151177523606,0.8712391245115323,0.8589271211319465,0.803484678459751
136,candidateC_672,candidateC,672,0.8340538295423375,0.8721299477676242,0.8530918886549809,0.8022659910955907
137,candidateC_672,candidateC,672,0.8380674268398773,0.8710282890920347,0.854547857965956,0.8078296354898857
138,candidateC_672,candidateC,672,0.8353958237015897,0.8676773618753938,0.8515365927884917,0.8090949296719374
139,candidateC_672,candidateC,672,0.8317822781921184,0.8623188129135873,0.8470505455528528,0.8098187489922162
140,candidateC_672,candidateC,672,0.8265812368921157,0.8532029074165218,0.8398920721543188,0.7972639183393175
141,candidateC_672,candidateC,672,0.8021531458581553,0.8269209509810358,0.8145370484195955,0.7597386197540564
142,candidateC_672,candidateC,672,0.7696731572879092,0.8303458760890033,0.8000095166884562,0.7394500198901093
143,candidateC_672,candidateC,672,0.7856669220206145,0.8172422739073376,0.801454597963976,0.7617116009922743
144,candidateC_672,candidateC,672,0.7926250068619093,0.8052082438154043,0.7989166253386568,0.7644101936948053
145,candidateC_672,candidateC,672,0.7920449307178385,0.7993602416563775,0.7957025861871081,0.7658495260469146
146,candidateC_672,candidateC,672,0.8059896323464864,0.7909390714003306,0.7984643518734085,0.7719381793542323
147,candidateC_672,candidateC,672,0.8076603370838243,0.7838402389635901,0.7957502880237073,0.7710169965311311
148,candidateC_672,candidateC,672,0.7991170082286491,0.7827828274215753,0.7909499178251123,0.7611696216809973
149,candidateC_672,candidateC,672,0.8013232432531779,0.7841494475493448,0.7927363454012614,0.7515936993357881
150,candidateC_672,candidateC,672,0.8143746783688582,0.7993638019084982,0.8068692401386782,0.7628270995185203
151,candidateC_672,candidateC,672,0.8283566510420521,0.8040898865155252,0.8162232687787887,0.7756239104149525
152,candidateC_672,candidateC,672,0.8432792992186136,0.8116525277653897,0.8274659134920016,0.7902133334990499
153,candidateC_672,candidateC,672,0.857633763621994,0.8302947923083133,0.8439642779651536,0.7983174911128086
154,candidateC_672,candidateC,672,0.8767628303015897,0.838387233061048,0.8575750316813189,0.8123902433037051
155,candidateC_672,candidateC,672,0.88714852944971,0.8556148741925481,0.8713817018211291,0.8213948852982048
156,candidateC_672,candidateC,672,0.896396067023079,0.866601461052645,0.881498764037862,0.8365507053669792
157,candidateC_672,candidateC,672,0.894236363329995,0.8793171790871686,0.8867767712085818,0.8327967151305423
158,candidateC_672,candidateC,672,0.8950973896932237,0.8993799051284348,0.8972386474108293,0.837924886086536
159,candidateC_672,candidateC,672,0.9143207827273074,0.9230537873171555,0.9186872850222314,0.8786185766889502
160,candidateC_672,candidateC,672,0.9225267675016439,0.9290404546619142,0.925783611081779,0.9000145472133376
161,candidateC_672,candidateC,672,0.9187128443353845,0.9279090958193277,0.9233109700773561,0.908653678943012
162,candidateC_672,candidateC,672,0.9165228233812789,0.9166958730289013,0.9166093482050901,0.8956794612020387
163,candidateC_672,candidateC,672,0.9067140614158755,0.9140125432354236,0.9103633023256495,0.8931091465403932
164,candidateC_672,candidateC,672,0.89260764396294,0.9065109292869882,0.8995592866249641,0.8861826871195736
165,candidateC_672,candidateC,672,0.881620310238073,0.886096118248328,0.8838582142432005,0.8633890811116804
166,candidateC_672,candidateC,672,0.8685999489422608,0.87473273596906,0.8716663424556603,0.8544143696722288
167,candidateC_672,candidateC,672,0.8598313191605288,0.8790170941124232,0.869424206636476,0.8552356864736153
0,candidateC_1344,candidateC,1344,0.8397188530619097,0.8603138795291579,0.8500163662955338,0.8285782257285705
1,candidateC_1344,candidateC,1344,0.8393897643888389,0.856858311758263,0.848124038073551,0.8315862255606663
2,candidateC_1344,candidateC,1344,0.8412094316048536,0.8494131602707014,0.8453112959377775,0.8283748387804547
3,candidateC_1344,candidateC,1344,0.8493234921910895,0.8456341436069472,0.8474788178990184,0.8291436596451773
4,candidateC_1344,candidateC,1344,0.8615594425782909,0.8405942024502323,0.8510768225142615,0.8214035233763375
5,candidateC_1344,candidateC,1344,0.8565417762802585,0.8441075940030819,0.8503246851416701,0.8194033120503657
6,candidateC_1344,candidateC,1344,0.8630859800681439,0.851004072473169,0.8570450262706564,0.8191098096233566
7,candidateC_1344,candidateC,1344,0.8604286792111572,0.8459460448517495,0.8531873620314534,0.8093590465132201
8,candidateC_1344,candidateC,1344,0.8475966680944144,0.8577052337840948,0.8526509509392546,0.8079120958740433
9,candidateC_1344,candidateC,1344,0.8501563115524073,0.8507652516202252,0.8504607815863163,0.8027130289036167
10,candidateC_1344,candidateC,1344,0.8502287685466084,0.8511550514500585,0.8506919099983334,0.8014550718350749
11,candidateC_1344,candidateC,1344,0.8415202879149482,0.8448443080735312,0.8431822979942396,0.7958514819238186
12,candidateC_1344,candidateC,1344,0.8488803842420607,0.8382610807451264,0.8435707324935935,0.7865350690920951
13,candidateC_1344,candidateC,1344,0.8411721484112485,0.8274801412352648,0.8343261448232566,0.7703084883488224
14,candidateC_1344,candidateC,1344,0.8332023550794359,0.8339450663343774,0.8335737107069066,0.7703984340753205
15,candidateC_1344,candidateC,1344,0.8318558042401218,0.8407640161339577,0.8363099101870397,0.7800473653685163
16,candidateC_1344,candidateC,1344,0.8426910613570654,0.8526200628610971,0.8476555621090813,0.8031134878581964
17,candidateC_1344,candidateC,1344,0.8401253976638555,0.869862157101664,0.8549937773827598,0.8168063289625617
18,candidateC_1344,candidateC,1344,0.8496751998907675,0.8757203543762541,0.8626977771335107,0.8255887240454075
19,candidateC_1344,candidateC,1344,0.8466314301658754,0.882521325961104,0.8645763780634896,0.8356658763682062
20,candidateC_1344,candidateC,1344,0.8465315614331633,0.8798875679191449,0.8632095646761542,0.8224068367914944
21,candidateC_1344,candidateC,1344,0.8162751612106042,0.8850168940029317,0.850646027606768,0.785353997739078
22,candidateC_1344,candidateC,1344,0.8003528449093767,0.8966060610244841,0.8484794529669304,0.7653722317957324
23,candidateC_1344,candidateC,1344,0.8051411785986633,0.902995472173569,0.8540683253861161,0.7806075606927775
24,candidateC_1344,candidateC,1344,0.7920385076121678,0.9063199265488643,0.849179217080516,0.7793275738450487
25,candidateC_1344,candidateC,1344,0.8021360630223487,0.8957323251841458,0.8489341941032473,0.7847857923611627
26,candidateC_1344,candidateC,1344,0.8016203813366344,0.8979450311486208,0.8497827062426275,0.791331786471291
27,candidateC_1344,candidateC,1344,0.8110125220651916,0.892662200867766,0.8518373614664788,0.7912958239420195
28,candidateC_1344,candidateC,1344,0.8171416271190407,0.897628869666297,0.8573852483926688,0.7946274670031945
29,candidateC_1344,candidateC,1344,0.825334461173546,0.8983127224952577,0.8618235918344019,0.8057704126835799
30,candidateC_1344,candidateC,1344,0.8370164056064137,0.8970224769594041,0.8670194412829089,0.8067101856635281
31,candidateC_1344,candidateC,1344,0.8398119383786513,0.8940752164856509,0.8669435774321511,0.8093643652624882
32,candidateC_1344,candidateC,1344,0.8454477428072792,0.8932440026835252,0.8693458727454022,0.8127846980391271
33,candidateC_1344,candidateC,1344,0.8500510118125066,0.8822695511823802,0.8661602814974434,0.8215498670370633
34,candidateC_1344,candidateC,1344,0.8474354481797176,0.8685114603397056,0.8579734542597116,0.8209616259958594
35,candidateC_1344,candidateC,1344,0.8427998413062205,0.8654313484201386,0.8541155948631796,0.8203426402313805
36,candidateC_1344,candidateC,1344,0.8476096180109403,0.8610584797646439,0.8543340488877921,0.8171714780111932
37,candidateC_1344,candidateC,1344,0.8479422200772108,0.8559334523916988,0.8519378362344547,0.8186107699361063
