method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateE2_tf_lowlambda_expanded2688,168,24.3811490752221,24.603819162752213,4.167126720269558,15.876090805525386,35.84349952605439,168,4.979581256707509,4.9027416706085205,0.6523659049996032,3.846158981323242,7.403785228729248
