method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB_factorial_grad_levelset_expanded2688,168,22.61935891216629,22.543991587818574,4.178496384049782,15.076303766103422,33.43937415292748,168,6.19958542074476,6.057604074478149,0.711390664001838,4.781413555145264,8.922538757324219
