sample_idx,psnr_cnn,psnr_gan,ssim_cnn,ssim_gan,abs_delta_psnr,abs_delta_ssim,mt_cnn,mt_gan,pd_cnn,pd_gan,delta_mt_cnn_minus_gan,delta_pd_cnn_minus_gan,winner_mt,winner_pd,cnn_lr_mae,gan_lr_mae,cnn_lr_mse,gan_lr_mse,cnn_lr_psnr,gan_lr_psnr,winner_lr_mae,winner_lr_mse,winner_lr_psnr,winner_lr_group,cnn_err_abs_max,gan_err_abs_max,winner_extreme_abs_max,cnn_exceed_err_q90,gan_exceed_err_q90,winner_exceed_q90,cnn_exceed_err_q95,gan_exceed_err_q95,winner_exceed_q95,cnn_tail_mae,gan_tail_mae,winner_tail_mae,winner_extreme_group,cnn_wpd_rmse,gan_wpd_rmse,winner_wpd_rmse,cnn_wpd_mae,gan_wpd_mae,winner_wpd_mae,cnn_psd_log_l2,gan_psd_log_l2,winner_psd_log_l2,cnn_grad_mae,gan_grad_mae,winner_grad_mae,winner_physics_group,agree_mt_winner_lr_mae,agree_mt_winner_lr_mse,agree_mt_winner_lr_psnr,agree_mt_winner_lr_group,agree_mt_winner_extreme_abs_max,agree_mt_winner_extreme_group,agree_mt_winner_tail_mae,agree_mt_winner_physics_group,topology_gap_abs,agreement_score,metric,threshold,top_case_group
165,18.829824383784267,18.796558773266824,0.39130312188591976,0.3366264402358044,0.03326561051744292,0.054676681650115355,6.0691375732421875,17.23923683166504,31.75828742588738,31.387598684096837,-11.170099258422852,0.3706887417905449,cnn,gan,0.37785054954481057,0.5154179007302168,0.3209803685466323,0.5122487805371986,33.301040689258954,31.271016071044926,cnn,cnn,cnn,cnn,1.9249793068857066,16.006104743547965,cnn,0.07913599999999998,0.08827199999999999,cnn,0.046035999999999994,0.05266799999999999,cnn,7.482462086863882,7.116668598004642,gan,cnn,658.7352174574103,757.5369246958767,cnn,337.12249497374995,344.3404159973583,cnn,0.548563420722014,0.6382251714846859,cnn,0.2561963406107582,0.310628116575131,cnn,cnn,1,1,1,1,1,1,0,1,11.170099258422852,1.0,psnr,0.1,strongest_topology_gap
167,17.155481513049963,17.076595136713557,0.3756694349850773,0.32677890272365656,0.07888637633640627,0.04889053226142076,6.6002302169799805,17.770305633544922,30.990816539487366,30.0561922065563,-11.170075416564941,0.9346243329310653,cnn,gan,0.40053387112735156,0.5642590385955145,0.3759106364822494,0.6275813297666571,33.05796172381702,30.832107716750194,cnn,cnn,cnn,cnn,3.165748829030523,15.959441562419528,cnn,0.05305200000000001,0.049308000000000005,gan,0.019744,0.018692,gan,6.941390550223028,6.7516737864768475,gan,gan,883.7056591180799,1028.7718285674669,cnn,451.9936614845786,463.92985407103896,cnn,0.6543034943243609,0.5651509029325865,gan,0.3056520167011621,0.3553591093970076,cnn,cnn,1,1,1,1,1,0,0,1,11.170075416564941,0.6666666666666666,psnr,0.1,strongest_topology_gap
164,19.078997239644963,19.02962405850952,0.4280196940730591,0.36159807075913336,0.049373181135443645,0.06642162331392576,5.357566833496094,16.521671295166016,29.936231594018913,29.553162727620826,-11.164104461669922,0.38306886639808724,cnn,gan,0.337700537272297,0.4684251304009177,0.259012222743606,0.42849147011150723,32.9936028638329,30.807383642948547,cnn,cnn,cnn,cnn,0.9548746349940274,15.033610940980584,cnn,0.15042399999999997,0.157936,cnn,0.15989599999999998,0.16405199999999998,cnn,6.547069760378591,6.241807441172088,gan,cnn,622.8400957411694,677.9948311159771,cnn,342.13177059624826,349.0758544005997,cnn,0.6171313518690699,0.736260820187019,cnn,0.21347394281548054,0.26418402540258556,cnn,cnn,1,1,1,1,1,1,0,1,11.164104461669922,1.0,psnr,0.1,strongest_topology_gap
166,17.513411684673617,17.45886491905646,0.380259426014302,0.3264541243700095,0.05454676561715743,0.053805301644292536,8.542560577392578,19.505754470825195,32.033350354858115,28.603206832860916,-10.963193893432617,3.4301435219971985,cnn,gan,0.3957008486337555,0.5453711496039096,0.35190295409368344,0.5886227772230681,33.353892187024904,31.11975067836137,cnn,cnn,cnn,cnn,6.443990687922948,18.113375028005578,cnn,0.024136000000000005,0.022176,gan,0.02952,0.024912000000000004,gan,7.564569324101982,7.158818555679482,gan,gan,805.9098923912053,915.0610151010482,cnn,380.1422111673501,382.65887157946224,cnn,0.6403269951109684,0.6087479654333766,gan,0.2855060978025969,0.3323622094722063,cnn,cnn,1,1,1,1,1,0,0,1,10.963193893432617,0.6666666666666666,psnr,0.1,strongest_topology_gap
34,16.106398374809483,16.051426659502837,0.24351085891612434,0.2112257282970493,0.05497171530664602,0.032285130619075036,16.532649993896484,11.321325302124023,47.387047031321764,47.36937415634987,5.211324691772461,0.017672874971893293,gan,gan,0.41392504474127734,0.5518428151056228,0.3591147454079073,0.5684580314047742,30.09047804627781,28.095826356897344,cnn,cnn,cnn,cnn,9.730024692667435,3.341126581803973,gan,0.0975,0.094904,gan,0.048452,0.046740000000000004,gan,12.879716233489427,12.501117624775642,gan,gan,2221.2759291647267,2210.886919856745,gan,1638.056337820119,1630.872912647068,gan,1.2493771456994767,0.6338283692625407,gan,0.5182240349981209,0.4991204217610439,gan,gan,0,0,0,0,1,1,1,1,5.211324691772461,0.6666666666666666,psnr,0.1,strongest_topology_gap
33,16.178003196110865,16.10161754887457,0.21672228730040807,0.1901750492247034,0.07638564723629315,0.026547238075704666,16.21259307861328,11.835304260253906,47.69797552755851,45.93531237875061,4.377288818359375,1.7626631488079028,gan,gan,0.43490340610131123,0.5829624024600804,0.41324944927136475,0.6338175543971207,35.92445120511724,34.066931406123324,cnn,cnn,cnn,cnn,10.87331308278759,17.392881376868814,cnn,0.093672,0.0888,gan,0.045156,0.042104,gan,13.320494172910978,13.101765492181816,gan,gan,2919.7683266526606,3185.5944533007414,cnn,1674.0629975362547,1689.3244293742234,cnn,1.0392051951781398,0.794129972680634,gan,0.5113526512511307,0.5049294319879952,gan,na,0,0,0,0,0,1,1,na,4.377288818359375,0.5,psnr,0.1,strongest_topology_gap
162,18.95367952643998,18.92525615675187,0.45052963486543,0.40709862453488466,0.028423369688109545,0.04343101033054536,5.3899617195129395,9.449442863464355,26.716682661824084,25.78459220670323,-4.059481143951416,0.9320904551208535,cnn,gan,0.3247813290420694,0.4578641379312876,0.2198644799597885,0.38913575680816276,32.03024776976239,29.550787109074886,cnn,cnn,cnn,cnn,2.569560384956606,7.3981308521074425,cnn,0.21647199999999997,0.21790400000000001,cnn,0.22442,0.22526400000000002,cnn,6.335155903515237,6.010177362046702,gan,cnn,848.2548611890279,847.8198902930966,gan,495.954883549286,496.3495754291773,cnn,0.9771586816196739,0.6151277304088661,gan,0.18033908279462302,0.2309124008721004,cnn,na,1,1,1,1,1,1,0,na,4.059481143951416,1.0,psnr,0.1,strongest_topology_gap
35,15.704492939855058,15.642556661584472,0.2467761016958067,0.2207040736023138,0.06193627827058634,0.026072028093492877,14.310142517089844,10.822689056396484,47.042266473445466,47.8109572328202,3.4874534606933594,-0.768690759374735,gan,cnn,0.40150782662950807,0.5345378780242508,0.3588882795139645,0.5448112126532161,30.69256872733431,28.879701110881683,cnn,cnn,cnn,cnn,7.623755103643521,3.689740536635071,gan,0.097052,0.09582,gan,0.047804,0.046676,gan,12.33291474492073,11.957908333600713,gan,gan,2282.0484058986685,2268.695617347873,gan,1716.7064819792272,1703.0662936337903,gan,1.151116129780694,0.6144663800295644,gan,0.5185281093135845,0.49368321826268063,gan,gan,0,0,0,0,1,1,1,1,3.4874534606933594,0.6666666666666666,psnr,0.1,strongest_topology_gap
36,15.387126693018953,15.323129380389211,0.2587116401499863,0.22651271749737528,0.06399731262974129,0.03219892265261104,11.788187026977539,9.105673789978027,47.265916896827854,48.53188644179104,2.6825132369995117,-1.265969544963184,gan,cnn,0.39884748346561844,0.5369741871574888,0.3712248916415846,0.5762509088750246,30.76865321630183,28.858907874063938,cnn,cnn,cnn,cnn,9.095697802260421,2.895541403268531,gan,0.097836,0.09686800000000001,gan,0.048472,0.047728,gan,11.535918097242,11.147691853164467,gan,gan,2340.2690553675025,2324.880721337696,gan,1782.4924530949793,1766.4152011007156,gan,1.1422520231460687,0.5654675943498759,gan,0.5260727021643876,0.5046885547313698,gan,gan,0,0,0,0,1,1,1,1,2.6825132369995117,0.6666666666666666,psnr,0.1,strongest_topology_gap
163,18.877781299189046,18.860583337822135,0.4706845818304765,0.40147493258394334,0.017197961366910874,0.06920964924653317,6.036508560180664,8.11703872680664,27.85110760233586,27.943387993180643,-2.0805301666259766,-0.09228039084478468,cnn,cnn,0.3253433188798557,0.46713780988621856,0.22561364138387865,0.4166607727007087,31.851662489978704,29.187489891305006,cnn,cnn,cnn,cnn,2.6417682353213046,4.149501877856771,cnn,0.181648,0.188236,cnn,0.21034400000000003,0.21548,cnn,6.103561080102622,5.799978387293543,gan,cnn,717.0436474846579,723.3107430970905,cnn,408.3825591346976,411.7362593337697,cnn,0.7537496426504877,0.6772962766537745,gan,0.19346114010053184,0.2438795419512797,cnn,cnn,1,1,1,1,1,1,0,1,2.0805301666259766,1.0,psnr,0.1,strongest_topology_gap
