method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateE2,168,28.171485876756936,28.123732978166316,4.857687047273598,18.4123581700209,41.838981047412894,168,6.06184290704273,5.965336322784424,0.8548605388318332,4.3510260581970215,9.466564178466797
