sample_idx,psnr_cnn,psnr_gan,ssim_cnn,ssim_gan,abs_delta_psnr,abs_delta_ssim,mt_cnn,mt_gan,pd_cnn,pd_gan,delta_mt_cnn_minus_gan,delta_pd_cnn_minus_gan,winner_mt,winner_pd,cnn_lr_mae,gan_lr_mae,cnn_lr_mse,gan_lr_mse,cnn_lr_psnr,gan_lr_psnr,winner_lr_mae,winner_lr_mse,winner_lr_psnr,winner_lr_group,cnn_err_abs_max,gan_err_abs_max,winner_extreme_abs_max,cnn_exceed_err_q90,gan_exceed_err_q90,winner_exceed_q90,cnn_exceed_err_q95,gan_exceed_err_q95,winner_exceed_q95,cnn_tail_mae,gan_tail_mae,winner_tail_mae,winner_extreme_group,cnn_wpd_rmse,gan_wpd_rmse,winner_wpd_rmse,cnn_wpd_mae,gan_wpd_mae,winner_wpd_mae,cnn_psd_log_l2,gan_psd_log_l2,winner_psd_log_l2,cnn_grad_mae,gan_grad_mae,winner_grad_mae,winner_physics_group,agree_mt_winner_lr_mae,agree_mt_winner_lr_mse,agree_mt_winner_lr_psnr,agree_mt_winner_lr_group,agree_mt_winner_extreme_abs_max,agree_mt_winner_extreme_group,agree_mt_winner_tail_mae,agree_mt_winner_physics_group,topology_gap_abs,agreement_score,metric,threshold,top_case_group
26,15.113623071003978,14.9222219431126,0.2100958601563711,0.20343403106965358,0.1914011278913783,0.00666182908671753,16.670108795166016,9.144110679626465,46.494795947919556,46.5841045001402,7.525998115539551,-0.08930855222064338,gan,cnn,0.7040381297246314,0.8322750883540926,0.9624852808352105,1.1989363397647557,33.46137439084422,32.50735411841794,cnn,cnn,cnn,cnn,9.782084880318543,17.293036917700448,cnn,0.242316,0.25142,cnn,0.279944,0.288228,cnn,12.904644680871478,13.472906096153254,cnn,cnn,15316.238760221398,16417.014366126015,cnn,8825.327538601736,9488.787184652785,cnn,0.9345724810222233,1.0013919720413609,cnn,0.5493026551349334,0.5640277450953792,cnn,cnn,0,0,0,0,0,0,0,0,7.525998115539551,0.0,ssim,0.02,strongest_topology_gap
31,16.26763986033206,16.142516199199804,0.20478503988757057,0.18751787249164534,0.1251236611322568,0.017267167395925237,19.593469619750977,13.419205665588379,49.274969018550514,49.18106553774604,6.174263954162598,0.09390348080447097,gan,gan,0.5263076138038812,0.6626183160815979,0.5715412353524222,0.8049285610335645,35.831462721869094,34.344365037683005,cnn,cnn,cnn,cnn,18.466055213059917,23.492618969259993,cnn,0.025212000000000012,0.015128000000000003,gan,0.01653199999999999,0.02366399999999999,cnn,15.129040026885345,15.167863112830133,cnn,cnn,8190.423032261853,8650.646556606078,cnn,3082.654210538078,3209.453086997932,cnn,1.2386947406172855,1.1564475944776968,gan,0.5488260977310574,0.5581996589488811,cnn,cnn,0,0,0,0,0,0,0,0,6.174263954162598,0.0,ssim,0.02,strongest_topology_gap
27,15.500323611328408,15.327538454079225,0.19224542034644065,0.17904261200500282,0.17278515724918364,0.013202808341437833,14.89694595336914,9.983192443847656,48.311627543490935,48.33644684742574,4.913753509521484,-0.024819303934805248,gan,cnn,0.6970144789388425,0.829184545618566,0.998336998160955,1.2217248110679597,33.488261770730205,32.61129949628637,cnn,cnn,cnn,cnn,12.271431625425627,20.32263847142122,cnn,0.20036,0.20603200000000002,cnn,0.23708800000000002,0.244064,cnn,14.75936030984878,15.392691300788867,cnn,cnn,15356.212080585912,16406.71125830188,cnn,8184.00704523252,8761.197268193917,cnn,1.0012532686474633,1.0285600324802404,cnn,0.5769992380138473,0.5902453783523663,cnn,cnn,0,0,0,0,0,0,0,0,4.913753509521484,0.0,ssim,0.02,strongest_topology_gap
28,15.524886198855533,15.34773011245894,0.1828279439401837,0.1655852532145298,0.17715608639659308,0.017242690725653903,15.381921768188477,11.040020942687988,50.04964806409335,50.632201123289626,4.341900825500488,-0.5825530591962789,gan,cnn,0.666533326806394,0.7796414266676198,0.9441758579272531,1.1176186455110513,34.67173862704578,33.93933115653782,cnn,cnn,cnn,cnn,13.497265856931307,20.433739337190232,cnn,0.151668,0.157896,cnn,0.18319200000000002,0.190764,cnn,15.91134910920167,16.602732123210473,cnn,cnn,14320.439900539657,15425.200540283635,cnn,6844.364203804865,7358.899369681954,cnn,1.0664114738424773,1.0628535606546923,gan,0.5655448410823923,0.5784069669431346,cnn,cnn,0,0,0,0,0,0,0,0,4.341900825500488,0.0,ssim,0.02,strongest_topology_gap
26,15.113623071003978,14.9222219431126,0.2100958601563711,0.20343403106965358,0.1914011278913783,0.00666182908671753,16.670108795166016,9.144110679626465,46.494795947919556,46.5841045001402,7.525998115539551,-0.08930855222064338,gan,cnn,0.7040381297246314,0.8322750883540926,0.9624852808352105,1.1989363397647557,33.46137439084422,32.50735411841794,cnn,cnn,cnn,cnn,9.782084880318543,17.293036917700448,cnn,0.242316,0.25142,cnn,0.279944,0.288228,cnn,12.904644680871478,13.472906096153254,cnn,cnn,15316.238760221398,16417.014366126015,cnn,8825.327538601736,9488.787184652785,cnn,0.9345724810222233,1.0013919720413609,cnn,0.5493026551349334,0.5640277450953792,cnn,cnn,0,0,0,0,0,0,0,0,7.525998115539551,0.0,ssim,0.02,highest_agreement
31,16.26763986033206,16.142516199199804,0.20478503988757057,0.18751787249164534,0.1251236611322568,0.017267167395925237,19.593469619750977,13.419205665588379,49.274969018550514,49.18106553774604,6.174263954162598,0.09390348080447097,gan,gan,0.5263076138038812,0.6626183160815979,0.5715412353524222,0.8049285610335645,35.831462721869094,34.344365037683005,cnn,cnn,cnn,cnn,18.466055213059917,23.492618969259993,cnn,0.025212000000000012,0.015128000000000003,gan,0.01653199999999999,0.02366399999999999,cnn,15.129040026885345,15.167863112830133,cnn,cnn,8190.423032261853,8650.646556606078,cnn,3082.654210538078,3209.453086997932,cnn,1.2386947406172855,1.1564475944776968,gan,0.5488260977310574,0.5581996589488811,cnn,cnn,0,0,0,0,0,0,0,0,6.174263954162598,0.0,ssim,0.02,highest_agreement
27,15.500323611328408,15.327538454079225,0.19224542034644065,0.17904261200500282,0.17278515724918364,0.013202808341437833,14.89694595336914,9.983192443847656,48.311627543490935,48.33644684742574,4.913753509521484,-0.024819303934805248,gan,cnn,0.6970144789388425,0.829184545618566,0.998336998160955,1.2217248110679597,33.488261770730205,32.61129949628637,cnn,cnn,cnn,cnn,12.271431625425627,20.32263847142122,cnn,0.20036,0.20603200000000002,cnn,0.23708800000000002,0.244064,cnn,14.75936030984878,15.392691300788867,cnn,cnn,15356.212080585912,16406.71125830188,cnn,8184.00704523252,8761.197268193917,cnn,1.0012532686474633,1.0285600324802404,cnn,0.5769992380138473,0.5902453783523663,cnn,cnn,0,0,0,0,0,0,0,0,4.913753509521484,0.0,ssim,0.02,highest_agreement
28,15.524886198855533,15.34773011245894,0.1828279439401837,0.1655852532145298,0.17715608639659308,0.017242690725653903,15.381921768188477,11.040020942687988,50.04964806409335,50.632201123289626,4.341900825500488,-0.5825530591962789,gan,cnn,0.666533326806394,0.7796414266676198,0.9441758579272531,1.1176186455110513,34.67173862704578,33.93933115653782,cnn,cnn,cnn,cnn,13.497265856931307,20.433739337190232,cnn,0.151668,0.157896,cnn,0.18319200000000002,0.190764,cnn,15.91134910920167,16.602732123210473,cnn,cnn,14320.439900539657,15425.200540283635,cnn,6844.364203804865,7358.899369681954,cnn,1.0664114738424773,1.0628535606546923,gan,0.5655448410823923,0.5784069669431346,cnn,cnn,0,0,0,0,0,0,0,0,4.341900825500488,0.0,ssim,0.02,highest_agreement
26,15.113623071003978,14.9222219431126,0.2100958601563711,0.20343403106965358,0.1914011278913783,0.00666182908671753,16.670108795166016,9.144110679626465,46.494795947919556,46.5841045001402,7.525998115539551,-0.08930855222064338,gan,cnn,0.7040381297246314,0.8322750883540926,0.9624852808352105,1.1989363397647557,33.46137439084422,32.50735411841794,cnn,cnn,cnn,cnn,9.782084880318543,17.293036917700448,cnn,0.242316,0.25142,cnn,0.279944,0.288228,cnn,12.904644680871478,13.472906096153254,cnn,cnn,15316.238760221398,16417.014366126015,cnn,8825.327538601736,9488.787184652785,cnn,0.9345724810222233,1.0013919720413609,cnn,0.5493026551349334,0.5640277450953792,cnn,cnn,0,0,0,0,0,0,0,0,7.525998115539551,0.0,ssim,0.02,highest_disagreement
31,16.26763986033206,16.142516199199804,0.20478503988757057,0.18751787249164534,0.1251236611322568,0.017267167395925237,19.593469619750977,13.419205665588379,49.274969018550514,49.18106553774604,6.174263954162598,0.09390348080447097,gan,gan,0.5263076138038812,0.6626183160815979,0.5715412353524222,0.8049285610335645,35.831462721869094,34.344365037683005,cnn,cnn,cnn,cnn,18.466055213059917,23.492618969259993,cnn,0.025212000000000012,0.015128000000000003,gan,0.01653199999999999,0.02366399999999999,cnn,15.129040026885345,15.167863112830133,cnn,cnn,8190.423032261853,8650.646556606078,cnn,3082.654210538078,3209.453086997932,cnn,1.2386947406172855,1.1564475944776968,gan,0.5488260977310574,0.5581996589488811,cnn,cnn,0,0,0,0,0,0,0,0,6.174263954162598,0.0,ssim,0.02,highest_disagreement
