method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
cnn,5,16.907873067155954,15.206379173264086,3.308611467074906,13.894792603921724,22.197417179080702,5,4.616661167144775,4.5381574630737305,1.0716812869489967,3.155961036682129,6.34726095199585
