method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB_plus_E2_tf_lowlambda_expanded2688,168,23.98758167822224,24.12961379725943,4.171654329671786,15.851041500887426,35.40427184442673,168,5.677425131911323,5.593558073043823,0.7475356071650171,4.135671138763428,8.315351486206055
