method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateUV,168,30.509769119827162,30.514900837497688,4.96364162630601,21.335889521448753,44.19179411722438,168,6.386213558060782,6.351387977600098,0.7943749237932146,4.461472034454346,9.23336124420166
