key,method,mt_distance
cnn_s0_speed_p160_x0_y0,cnn,7.4365081787109375
cnn_s100_speed_p160_x0_y0,cnn,12.226722717285156
cnn_s101_speed_p160_x0_y0,cnn,12.674586296081543
cnn_s102_speed_p160_x0_y0,cnn,10.271135330200195
cnn_s103_speed_p160_x0_y0,cnn,11.071194648742676
cnn_s104_speed_p160_x0_y0,cnn,13.296687126159668
cnn_s105_speed_p160_x0_y0,cnn,13.770055770874023
cnn_s106_speed_p160_x0_y0,cnn,13.011298179626465
cnn_s107_speed_p160_x0_y0,cnn,13.247636795043945
cnn_s108_speed_p160_x0_y0,cnn,14.35383415222168
cnn_s109_speed_p160_x0_y0,cnn,15.214360237121582
cnn_s10_speed_p160_x0_y0,cnn,8.46780776977539
cnn_s110_speed_p160_x0_y0,cnn,13.815155982971191
cnn_s111_speed_p160_x0_y0,cnn,14.776040077209473
cnn_s112_speed_p160_x0_y0,cnn,10.652641296386719
cnn_s113_speed_p160_x0_y0,cnn,10.468160629272461
cnn_s114_speed_p160_x0_y0,cnn,9.326315879821777
cnn_s115_speed_p160_x0_y0,cnn,8.4431791305542
cnn_s116_speed_p160_x0_y0,cnn,10.808460235595703
cnn_s117_speed_p160_x0_y0,cnn,11.412581443786621
cnn_s118_speed_p160_x0_y0,cnn,10.767620086669922
cnn_s119_speed_p160_x0_y0,cnn,12.658984184265137
cnn_s11_speed_p160_x0_y0,cnn,15.690364837646484
cnn_s120_speed_p160_x0_y0,cnn,13.103515625
cnn_s121_speed_p160_x0_y0,cnn,13.544977188110352
cnn_s122_speed_p160_x0_y0,cnn,12.73664379119873
cnn_s123_speed_p160_x0_y0,cnn,12.742769241333008
cnn_s124_speed_p160_x0_y0,cnn,12.947576522827148
cnn_s125_speed_p160_x0_y0,cnn,14.168416023254395
cnn_s126_speed_p160_x0_y0,cnn,13.411787033081055
cnn_s127_speed_p160_x0_y0,cnn,13.094024658203125
cnn_s128_speed_p160_x0_y0,cnn,10.688158988952637
cnn_s129_speed_p160_x0_y0,cnn,8.484464645385742
