method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB,168,26.179422475758575,26.31067260401923,4.823573220313323,16.85507844570684,39.57148690933244,168,6.018643453007653,5.928630113601685,0.7191455808850917,4.439967632293701,8.28647518157959
