sample_id,row,vector_cnn_speed_mae,vector_cnn_speed_rmse,vector_cnn_speed_psnr,vector_cnn_speed_ssim,vector_cnn_speed_min,vector_cnn_speed_max,vector_gan_speed_mae,vector_gan_speed_rmse,vector_gan_speed_psnr,vector_gan_speed_ssim,vector_gan_speed_min,vector_gan_speed_max,scalar_cnn_speed_mae,scalar_cnn_speed_rmse,scalar_cnn_speed_psnr,scalar_cnn_speed_ssim,scalar_cnn_speed_min,scalar_cnn_speed_max,vector_cnn_u_mae,vector_cnn_u_rmse,vector_cnn_v_mae,vector_cnn_v_rmse,vector_gan_u_mae,vector_gan_u_rmse,vector_gan_v_mae,vector_gan_v_rmse,gt_speed_min,gt_speed_max,lr_speed_min,lr_speed_max
0,0,3.1863982851417414,4.031258559662336,15.900998576363689,,0.002373940065907782,30.591383213501764,3.1951532972960712,4.023665536281587,15.9173741950173,,0.007807473250295748,38.01594295022593,3.1984719043695766,3.769694565290305,16.48368838945612,,1.1014394760131836,17.169017791748047,4.961526023152202,6.3268347296169205,4.169092724744678,5.035780891847033,5.1196659965904034,6.555627044915673,4.092998529357419,4.986065356464617,0.012207031218823161,25.159461873036324,0.0016712675286161963,27.237702095607936
2,2,3.8221217382265595,4.768420346191291,15.14177718795144,,0.0016264511575904293,33.671004500908936,3.781549490130523,4.731864517247607,15.208621807346677,,0.007464129105484951,46.78943653185044,3.3284808312209986,3.943449475091655,16.791742218440895,,0.9578094482421875,18.796541213989258,5.910664792841619,7.382303760729675,4.23649959035032,4.99511191883372,6.066848810743808,7.626566806839909,4.175256286023673,4.970735391705842,0.06713866990341812,27.32321845091609,0.0003531568730411958,29.476135116891143
4,4,4.113058569303983,5.107664774269745,14.48822712584178,,0.0013989618479547134,37.1214658788465,4.101849891089532,5.114803059652856,14.476096519000503,,0.003958412302462464,51.35447022585911,3.175321919561822,3.8789529183246727,16.878384679283325,,-0.27851200103759766,19.435752868652344,7.089136712469233,8.4614960697954,4.102668538168364,4.743112820830443,7.333534900345122,8.782747861909275,4.059121128969112,4.752951819815102,0.1525955245497328,27.231665358131153,0.00032266278520735837,32.87479519163312
11,11,4.657367852517753,5.597769748661501,13.309118081796143,,0.009174877239375274,33.77428563679372,4.954901939342606,5.990064047600557,12.720789377247428,,0.02223423184039321,41.98004427606752,2.5695036718776505,3.23067868652583,18.083543366575245,,0.5056724548339844,19.49781036376953,9.856163026505124,10.719040241002403,3.4617564493841417,4.219863147103298,10.223025344825041,11.079014890731234,3.4657104383574535,4.364353496621472,0.1495437652909935,26.059753882648415,0.017039348344001774,33.64060835182796
23,23,7.257217489162285,8.644409608483205,10.750006133038582,,0.019529594374305907,40.09477832048078,7.746087303248446,9.124005566360903,10.281002049825908,,0.015165153362219104,42.15423831936013,2.130586068535138,2.819792872938785,20.48036871066099,,1.5594053268432617,22.77004623413086,8.245518063147513,11.018989167349254,6.746534269144509,7.652234480923809,8.341782495165974,11.083667705074738,7.188737885913049,8.116912976195676,0.10375976551866643,29.90508959152573,0.018157037669383314,41.60466675817683
29,29,6.548569073620016,8.280222338865931,12.159858322178867,,0.00599979043986085,48.30217657616275,6.574027013313059,8.320770141019782,12.117427794561596,,0.004091317592753652,53.088293355862994,3.5499729842679844,4.456253013379194,17.54130147533249,,1.3619518280029297,26.413631439208984,6.518945659477056,8.308248344948113,9.396461715323568,9.961229502494856,6.383646124713582,8.229996869503806,9.681466269864389,10.302459641277567,0.2166824395914061,33.79314309888482,0.0005844722646642865,50.22129017435553
165,165,2.78165073035502,3.5848525475845308,16.153873878181724,,0.001300293111877501,24.969504749652994,2.7472887498139493,3.5206188476089753,16.310919624222507,,0.00464938541573297,39.05063018631525,2.517613692296606,3.0748814428169164,17.48673230724043,,1.685481071472168,14.92723274230957,2.838012970897602,3.842618714038669,4.475350930782356,5.018457189638035,2.9130697757243804,3.95825111055065,4.403788795483967,4.9588369305452735,0.02136230436668096,23.044525442767288,0.00018868301141474012,26.199584135408436
166,166,2.9483388342761163,3.859975152173548,15.560979147686023,,0.002245492324805716,29.63806006030142,2.8742466391496007,3.7608123339407222,15.787036077755339,,0.002325258492884438,41.30744440038405,2.311519369367385,2.948750249656979,17.89990951433783,,0.24887466430664062,15.459030151367188,3.3859216979169733,4.473084653128239,4.879848482977293,5.3896743905618045,3.441753196044799,4.6009105126706915,4.822054950700778,5.339357104852707,0.03967284968522628,23.194069372378472,0.000329163515124789,27.600137466694864
