method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB_plus_E2_tf_lowlambda_expanded2688,168,24.104176458956545,24.39450147500729,4.201715080194121,15.656021415829839,35.64360138243107,168,4.999794815267835,4.94260835647583,0.6629759446066862,3.8909990787506104,7.567901134490967
