sample_idx,delta_metric,abs_delta_metric,delta_pd,delta_mt,z_delta_pd,z_delta_mt,topology_score,topology_consistent
107,0.12955304680587088,0.12955304680587088,8.961583030487635,-2.029770851135254,3.9626595928281008,0.7955029840430773,3.9626595928281008,False
153,0.10634944070246027,0.10634944070246027,8.931151269300909,-0.25815296173095703,3.949203185630513,0.10117469727268755,3.949203185630513,False
133,0.08981819590595297,0.08981819590595297,8.92819673201533,-1.347501277923584,3.947896739495133,0.5281095090071536,3.947896739495133,False
103,0.12877897504430402,0.12877897504430402,8.817035424043663,-1.2120704650878906,3.8987430997992596,0.47503178563659826,3.8987430997992596,False
81,0.09269092717377009,0.09269092717377009,8.706184969747014,-1.1409878730773926,3.849726914311318,0.44717326454972717,3.849726914311318,False
155,0.1122531880361895,0.1122531880361895,8.644697509302645,-0.19898366928100586,3.822538205113446,0.07798520833046152,3.822538205113446,False
117,0.09728037613462914,0.09728037613462914,8.556231028624595,-3.4224677085876465,3.7834198320414125,1.3413254375240442,3.7834198320414125,False
154,0.10406053040229418,0.10406053040229418,8.475723699916077,0.15301227569580078,3.7478208605969208,0.059968208649342075,3.7478208605969208,True
49,0.16409091759339905,0.16409091759339905,8.443118863706923,-1.5694875717163086,3.7334035565852024,0.615109851449754,3.7334035565852024,False
31,0.03308011549439582,0.03308011549439582,7.798958550091694,-9.415461540222168,3.448566822117358,3.69008538436759,3.69008538436759,False
137,0.12311020188442612,0.12311020188442612,8.34131538768358,-4.461348533630371,3.6883877910140166,1.7484811496697754,3.6883877910140166,False
98,0.10071449990093678,0.10071449990093678,8.208836636566513,-3.8225035667419434,3.6298079405373804,1.4981065434838574,3.6298079405373804,False
74,0.10888073319056513,0.10888073319056513,8.18003949869281,-0.8621988296508789,3.61707433596629,0.3379109230197627,3.61707433596629,False
139,0.12307582166058095,0.12307582166058095,8.175043531028457,-4.142480850219727,3.614865204039123,1.6235112824918139,3.614865204039123,False
112,0.14355939460849954,0.14355939460849954,8.124974718265669,-1.0445513725280762,3.5927256266317618,0.4093780996843208,3.5927256266317618,False
136,0.10006432577421787,0.10006432577421787,8.12090746269578,-0.21828317642211914,3.5909271553967494,0.0855490254543154,3.5909271553967494,False
109,0.1308718044707951,0.1308718044707951,8.120086906734258,-2.1100034713745117,3.5905643195070063,0.8269475625196216,3.5905643195070063,False
82,0.09044679747048123,0.09044679747048123,8.084550648979377,0.8804688453674316,3.5748507907469063,0.3450712643030671,3.5748507907469063,True
69,0.1624073898716215,0.1624073898716215,8.055833318467656,-1.236095905303955,3.562152475633879,0.48444777925683297,3.562152475633879,False
84,0.07474020099048528,0.07474020099048528,8.038770163555455,-3.287766456604004,3.554607438750695,1.2885336419145081,3.554607438750695,False
118,0.10530998405681491,0.10530998405681491,8.031831030186268,-2.6222805976867676,3.5515390719992213,1.0277180004291455,3.5515390719992213,False
132,0.07923297597374701,0.07923297597374701,8.018594916640794,-6.05672025680542,3.545686287716099,2.37373545644725,3.545686287716099,False
115,0.12250739640195163,0.12250739640195163,8.017977889692844,-2.542202949523926,3.5454134488944296,0.9963341582417067,3.5454134488944296,False
64,0.15095592854441908,0.15095592854441908,8.009027369164066,-1.1932158470153809,3.541455680951701,0.4676423283826993,3.541455680951701,False
88,0.1388619562220102,0.1388619562220102,7.979009777773516,-0.07590866088867188,3.5281824125935675,0.029749942570058474,3.5281824125935675,False
85,0.0847318331965719,0.0847318331965719,7.97342342109393,-2.1089515686035156,3.525712220685507,0.826535303277263,3.525712220685507,False
116,0.1287467284128092,0.1287467284128092,7.966369916091313,-2.286045551300049,3.5225932807430227,0.8959415574918073,3.5225932807430227,False
97,0.11858557510186146,0.11858557510186146,7.950734005538294,-2.2119545936584473,3.515679347040156,0.8669040048727329,3.515679347040156,False
36,0.05251047448299562,0.05251047448299562,7.875280567716636,-3.1715517044067383,3.4823151201866356,1.2429870315121347,3.4823151201866356,False
131,0.06985853975907819,0.06985853975907819,7.820440760823885,-5.808531761169434,3.458065890322548,2.2764660091235958,3.458065890322548,False
141,0.08465068958390826,0.08465068958390826,7.771418729452456,-2.7024788856506348,3.436389181842245,1.059149123481642,3.436389181842245,False
121,0.12185016036191137,0.12185016036191137,7.7639999506432815,-2.161287307739258,3.4331087240352667,0.8470466021912747,3.4331087240352667,False
108,0.12092295602969705,0.12092295602969705,7.740820271195744,-1.9059581756591797,3.4228590640355794,0.7469786135465325,3.4228590640355794,False
160,0.08200285474069036,0.08200285474069036,1.0482620422847546,-8.727617263793945,0.4635236457136557,3.4205070848518773,3.4205070848518773,False
114,0.1347290641059784,0.1347290641059784,7.692607463023744,-0.7752566337585449,3.4015401802903757,0.30383674354628837,3.4015401802903757,False
138,0.0980449202538215,0.0980449202538215,7.676059727942025,-2.655005931854248,3.394223053289703,1.0405436358793134,3.394223053289703,False
73,0.11858050924477215,0.11858050924477215,7.6024688274627685,-0.7659602165222168,3.361682408769991,0.30019331372352176,3.361682408769991,False
113,0.1384873678524578,0.1384873678524578,7.595174112833238,-1.4465765953063965,3.358456810033103,0.5669388727153579,3.358456810033103,False
28,0.05224633325951533,0.05224633325951533,7.5824311295112174,-7.736997127532959,3.3528220795473773,3.0322655875380193,3.3528220795473773,False
60,0.10185965073828368,0.10185965073828368,7.359820306904695,-3.0356502532958984,3.254387360071136,1.1897248567035885,3.254387360071136,False
156,0.06570201672905684,0.06570201672905684,7.2842536531565045,-4.1016845703125,3.220973071060538,1.607522501105036,3.220973071060538,False
152,0.09669302971226035,0.09669302971226035,7.255331272773191,-2.547067642211914,3.2081840863818876,0.998240717076948,3.2081840863818876,False
35,0.04804291747568723,0.04804291747568723,7.205796432989075,-8.16400957107544,3.1862806227436056,3.199619292943524,3.199619292943524,False
59,0.12007655987699517,0.12007655987699517,7.213367570166167,-2.344633102416992,3.1896284508294865,0.9189030517487761,3.1896284508294865,False
15,0.09192105451153582,0.09192105451153582,7.1743463043269,-0.769874095916748,3.1723739107692968,0.3017272320649902,3.1723739107692968,False
125,0.12673437742183102,0.12673437742183102,7.126238062395565,-4.338579177856445,3.151101264437198,1.7003656745595772,3.151101264437198,False
89,0.17344593228362432,0.17344593228362432,7.100562517887155,-0.2387700080871582,3.1397479753585613,0.09357817599316152,3.1397479753585613,False
29,0.0464149132790177,0.0464149132790177,7.090496520061972,-5.9002685546875,3.1352969623279785,2.3124192759415467,3.1352969623279785,False
127,0.10755880410722646,0.10755880410722646,5.144634138113606,-7.9594268798828125,2.274869713267334,3.1194397292079064,3.1194397292079064,False
144,0.09306487839824762,0.09306487839824762,7.048108790375689,-4.21088981628418,3.116553829213202,1.6503219624309493,3.116553829213202,False
71,0.13934670371891633,0.13934670371891633,7.039306092210072,-2.0277295112609863,3.112661425805223,0.7947029469548919,3.112661425805223,False
42,0.12652669973464403,0.12652669973464403,6.997562038872003,-1.6252508163452148,3.0942029154236455,0.6369644501978878,3.0942029154236455,False
43,0.15034878856407602,0.15034878856407602,6.984029617323921,-1.2848858833312988,3.08821910878153,0.5035694318761127,3.08821910878153,False
123,0.10982769172854978,0.10982769172854978,6.980720082155294,-2.235123634338379,3.0867556886202543,0.8759843604153266,3.0867556886202543,False
45,0.19206344416956095,0.19206344416956095,6.918646754031586,-0.2069711685180664,3.0593079186993197,0.08111565011139932,3.0593079186993197,False
157,0.06866024424592382,0.06866024424592382,6.887757988705218,-3.7152161598205566,3.0456494320441454,1.4560587170957346,3.0456494320441454,False
72,0.12132626772463762,0.12132626772463762,6.834790776641778,-0.9235391616821289,3.022228231763515,0.3619512806521332,3.022228231763515,False
58,0.13650524090030852,0.13650524090030852,6.798314331975675,-2.2602524757385254,3.0060989683424597,0.8858327964139918,3.0060989683424597,False
7,0.09851242796992554,0.09851242796992554,6.715905208801953,-1.441418170928955,2.969659055732161,0.5649171952521507,2.969659055732161,False
56,0.13874262675541366,0.13874262675541366,6.665396058507866,-2.3386168479919434,2.947324768557949,0.9165451755652592,2.947324768557949,False
96,0.10973591347474321,0.10973591347474321,6.6540088426873645,-2.1362199783325195,2.9422895354017973,0.837222273827362,2.9422895354017973,False
119,0.0875361585806399,0.0875361585806399,6.630715218183418,-0.9103384017944336,2.931989490836203,0.3567776701056893,2.931989490836203,False
14,0.048359935282972555,0.048359935282972555,6.6186547936222055,-0.4289054870605469,2.926656576225193,0.16809562253703828,2.926656576225193,False
120,0.11790593943149036,0.11790593943149036,6.617869275127962,-3.0447893142700195,2.926309233307544,1.1933066158328018,2.926309233307544,False
57,0.1406458771328502,0.1406458771328502,6.582855791990649,-1.3418521881103516,2.910826866591711,0.5258955311085941,2.910826866591711,False
130,0.07613100796354655,0.07613100796354655,6.490211588256553,-5.7041802406311035,2.8698611754411756,2.235568808372464,2.8698611754411756,False
1,0.09409544758709187,0.09409544758709187,2.223774349776093,-7.300331115722656,0.9833151943631335,2.861128478523472,2.861128478523472,False
25,0.0267183634431003,0.0267183634431003,6.460623784854704,0.8701009750366211,2.8567779520215884,0.34100791312147016,2.8567779520215884,True
142,0.0691084535250368,0.0691084535250368,6.455991458989871,-1.3729782104492188,2.854729616313161,0.5380943680551941,2.854729616313161,False
50,0.16412879820120468,0.16412879820120468,6.443326104934021,-0.3277096748352051,2.849129212168577,0.1284351995129823,2.849129212168577,False
16,0.11067687600382492,0.11067687600382492,6.43147564886435,0.2089829444885254,2.843889142053273,0.08190410058443237,2.843889142053273,True
83,0.08431397062801949,0.08431397062801949,6.39956198955246,-0.03963279724121094,2.82977746470963,0.015532792016263255,2.82977746470963,False
8,0.06015236343286523,0.06015236343286523,6.35296897375575,1.4545478820800781,2.8091748256025104,0.5700629605460509,2.8091748256025104,True
37,0.03743818636798524,0.03743818636798524,6.292953489676982,-3.1034741401672363,2.782636999317369,1.2163062337912398,2.782636999317369,False
68,0.16480046476809662,0.16480046476809662,6.270411491765506,0.403470516204834,2.7726693112469096,0.15812720900727867,2.7726693112469096,True
93,0.14504533882454057,0.14504533882454057,6.267410979121021,-0.30901193618774414,2.771342535589794,0.12110722607174697,2.771342535589794,False
95,0.1189122403722293,0.1189122403722293,6.241783184723847,-1.662243366241455,2.7600103607981867,0.6514624827286843,2.7600103607981867,False
61,0.09660811455706331,0.09660811455706331,6.214968807870456,-2.780329704284668,2.7481534994264503,1.0896602319148583,2.7481534994264503,False
55,0.14675238184273837,0.14675238184273837,6.147211496559969,-2.5782084465026855,2.718192368816457,1.0104453473311241,2.718192368816457,False
143,0.07791359872818804,0.07791359872818804,6.120636687146241,-3.7852401733398438,2.7064414400918526,1.4835023626077934,2.7064414400918526,False
24,0.0531507651592914,0.0531507651592914,6.104082332594537,-4.848442554473877,2.6991213860741397,1.9001901214061732,2.6991213860741397,False
124,0.13336664565330741,0.13336664565330741,6.0647962158597615,-0.6523103713989258,2.681749733452677,0.2556519356260652,2.681749733452677,False
91,0.18383620188430772,0.18383620188430772,6.0433707490104425,-0.011494159698486328,2.6722757564273643,0.004504763842726139,2.6722757564273643,False
41,0.0959139795455678,0.0959139795455678,6.004470865065727,-3.5117835998535156,2.6550748893764187,1.3763299100657238,2.6550748893764187,False
44,0.17851819213788267,0.17851819213788267,5.925737386288752,-0.8350815773010254,2.620260284201095,0.3272831937116527,2.620260284201095,False
65,0.16039993041722866,0.16039993041722866,5.909408229536577,0.2439899444580078,2.6130398088200533,0.09562396109112141,2.6130398088200533,True
67,0.17505702999513362,0.17505702999513362,5.906224879848846,-1.6130833625793457,2.6116321857322013,0.6321958105391099,2.6116321857322013,False
22,0.07218253794301349,0.07218253794301349,5.89238054059355,-0.2651815414428711,2.605510454385214,0.10392932158473,2.605510454385214,False
12,0.024958441031090572,0.024958441031090572,5.883909078911028,0.7026548385620117,2.601764518116218,0.2753828199452946,2.601764518116218,True
51,0.1447297509357181,0.1447297509357181,5.721627117117851,-2.0941648483276367,2.530006194787075,0.8207401268921588,2.530006194787075,False
21,0.1305937115647096,0.1305937115647096,5.568341285858754,-2.6894378662109375,2.4622258073692462,1.0540381180331988,2.4622258073692462,False
122,0.12428723038408929,0.12428723038408929,5.526169067281831,-2.1857194900512695,2.443577969601504,0.8566220052102999,2.443577969601504,False
165,0.08414413842906565,0.08414413842906565,2.38914275893994,-6.210072040557861,1.056438292223689,2.4338367242899555,2.4338367242899555,False
146,0.0570153789847162,0.0570153789847162,5.4205254854759275,-1.0969176292419434,2.3968641745677814,0.429901358975264,2.3968641745677814,False
38,0.05656397510840294,0.05656397510840294,5.379562854617582,-1.3623995780944824,2.3787511959158985,0.5339484155204137,2.3787511959158985,False
23,0.05386804786564575,0.05386804786564575,5.332379081429529,-1.5902013778686523,2.3578873339382356,0.6232279572920284,2.3578873339382356,False
161,0.08724827062064222,0.08724827062064222,0.30757661646189405,-5.9941935539245605,0.1360051483767833,2.3492301391616666,2.3492301391616666,False
92,0.16108176180585054,0.16108176180585054,5.271622610904746,0.05791521072387695,2.3310218560497478,0.022697992202696065,2.3310218560497478,True
129,0.10476845752024672,0.10476845752024672,5.255362053582768,-3.9656615257263184,2.3238317141699643,1.5542126716696534,2.3238317141699643,False
9,0.05113279559871359,0.05113279559871359,5.174419222321482,-0.5232677459716797,2.2880401709038916,0.20507785553287983,2.2880401709038916,False
126,0.12270167815662053,0.12270167815662053,5.133764029154648,-3.0600662231445312,2.270063135970135,1.1992939057723688,2.270063135970135,False
145,0.08493426525393083,0.08493426525393083,5.128347593491711,-2.6556878089904785,2.267668080245532,1.0408108755513772,2.267668080245532,False
148,0.08568355831993513,0.08568355831993513,5.125291982634703,-3.867703914642334,2.2663169410959783,1.5158213567665662,2.2663169410959783,False
128,0.08438760041227283,0.08438760041227283,5.076671104988229,-1.8067193031311035,2.2448176159698194,0.7080851496932108,2.2448176159698194,False
164,0.08565454744763146,0.08565454744763146,2.6340155800990708,-5.725895881652832,1.1647168888162722,2.244079550963694,2.244079550963694,False
159,0.07371145661964895,0.07371145661964895,4.465265450892421,-5.68810510635376,1.9744644348332205,2.229268679823782,2.229268679823782,False
66,0.17420505893100946,0.17420505893100946,5.0025153963535995,-0.7067909240722656,2.212027222890351,0.27700382478129576,2.212027222890351,False
10,0.045120022119861325,0.045120022119861325,4.986953818566491,-0.7892866134643555,2.20514615787228,0.3093353399596686,2.20514615787228,False
13,0.04585468526322617,0.04585468526322617,4.949986654047841,-1.3284177780151367,2.188799906478846,0.5206303489262681,2.188799906478846,False
90,0.19022585067361003,0.19022585067361003,4.8800666213924835,-0.40562963485717773,2.157882457274838,0.15897340567518425,2.157882457274838,False
52,0.15238527258827256,0.15238527258827256,4.82901517143803,-1.3137683868408203,2.1353083744145254,0.5148889942373558,2.1353083744145254,False
70,0.17377647867438145,0.17377647867438145,4.791417175348343,-0.46565675735473633,2.118683180029889,0.18249909333771994,2.118683180029889,False
54,0.14127698094472035,0.14127698094472035,4.673824925351717,-4.081710338592529,2.066685887151377,1.5996942475224616,2.066685887151377,False
151,0.12196292003067422,0.12196292003067422,4.643215555565661,-1.8797898292541504,2.0531509444520246,0.7367227772086371,2.0531509444520246,False
147,0.08994853828299282,0.08994853828299282,4.581879307687107,-1.223832130432129,2.026029098878854,0.47964138965836484,2.026029098878854,False
162,0.07850452004250241,0.07850452004250241,-1.186826702064554,-5.155174732208252,0.5247945814886609,2.0204038699449574,2.0204038699449574,True
94,0.10544605943053675,0.10544605943053675,4.56316234007101,-1.4144525527954102,2.0177527741469117,0.5543488940669191,2.0177527741469117,False
5,0.07971802263857564,0.07971802263857564,4.515014821826373,-0.7779016494750977,1.9964627604971028,0.3048733718406506,1.9964627604971028,False
46,0.1756583031682329,0.1756583031682329,4.406039689451099,-0.4070606231689453,1.9482758104663453,0.15953423522473917,1.9482758104663453,False
3,0.06989645644371223,0.06989645644371223,1.4806979857800258,-4.959354877471924,0.654739464832386,1.9436586163166938,1.9436586163166938,False
158,0.08196426798123763,0.08196426798123763,4.3538933108596325,-2.6038689613342285,1.92521756878586,1.0205021555216434,1.92521756878586,False
26,0.017785687996901278,0.017785687996901278,4.246677164536258,-4.244935512542725,1.8778084124695054,1.6636650710642953,1.8778084124695054,False
0,0.08788798620533089,0.08788798620533089,1.84396352412017,-4.696573257446289,0.8153693072776563,1.8406698662490948,1.8406698662490948,False
6,0.09526586383242708,0.09526586383242708,4.0238919902617525,0.13336706161499023,1.7792965976511457,0.052268902880560734,1.7792965976511457,True
166,0.07815784739821674,0.07815784739821674,3.0938111255100793,-4.477466583251953,1.3680306585558377,1.7547980974985176,1.7547980974985176,False
150,0.08315123320703433,0.08315123320703433,3.9358206793413544,-2.6323680877685547,1.740352961924694,1.031671465647684,1.740352961924694,False
39,0.04492518706944615,0.04492518706944615,3.886171126905573,-2.6726326942443848,1.718398774302938,1.0474518748426078,1.718398774302938,False
53,0.18559375867418482,0.18559375867418482,3.846379184150063,-2.6572957038879395,1.7008034540184582,1.041441037910957,1.7008034540184582,False
40,0.0908271192528387,0.0908271192528387,3.8342045414024355,-3.35744047164917,1.6954200340680976,1.3158401168536336,1.6954200340680976,False
149,0.06517806155058314,0.06517806155058314,3.8333865323856244,-2.285673141479492,1.6950583243939854,0.8957956035170647,1.6950583243939854,False
17,0.15449413504044823,0.15449413504044823,3.7822890574889776,0.44097423553466797,1.672463890087051,0.17282557785167832,1.672463890087051,True
11,0.04352041403926121,0.04352041403926121,3.7174578913149823,-1.9210023880004883,1.6437966510870197,0.7528747056119965,1.6437966510870197,False
20,0.17728323055323952,0.17728323055323952,3.7129210916888518,0.5649247169494629,1.6417905554565864,0.22140395692530457,1.6417905554565864,True
2,0.06442190906153866,0.06442190906153866,2.242198478061649,-3.448397159576416,0.9914620305238739,1.3514876465362724,1.3514876465362724,False
4,0.08002109644090227,0.08002109644090227,1.900219978291588,-3.17252254486084,0.8402449544732985,1.2433675210032689,1.2433675210032689,False
19,0.1683609477591107,0.1683609477591107,1.9774057392824496,1.4850749969482422,0.8743751851679898,0.5820270750953696,0.8743751851679898,True
167,0.06198257426533227,0.06198257426533227,1.8187750228534583,-1.443559169769287,0.804231380436614,0.5657562904462532,0.804231380436614,False
18,0.17047726392317625,0.17047726392317625,1.7846641580542837,0.7042150497436523,0.7891481361977045,0.275994294215919,0.7891481361977045,True
163,0.10538493313289166,0.10538493313289166,-1.0759971108818718,-1.0900354385375977,0.475787621314865,0.42720410709631496,0.475787621314865,True
