title,authors,year,url,bucket
"Scientific Data Representation, Reconstruction, and Inference using Machine Learning",J Shen,2024,https://search.proquest.com/openview/a1e1195aeec32b561fe179584c3560ed/1?pq-origsite=gscholar&cbl=18750&diss=y,B
Gnn-surrogate: A hierarchical and adaptive graph neural network for parameter space exploration of unstructured-mesh ocean simulations,"N Shi, J Xu, SW Wurster, H Guo",2022,https://ieeexplore.ieee.org/abstract/document/9751203/,B
StyleRF-VolVis: Style transfer of neural radiance fields for expressive volume visualization,"K Tang, C Wang",2024,https://ieeexplore.ieee.org/abstract/document/10670437/,B
MFA-DVR: direct volume rendering of MFA models,"J Sun, D Lenz, H Yu, T Peterka",2024,https://link.springer.com/article/10.1007/s12650-023-00946-y,B
Adaptive Neural Networks for Large Scale Scientific Data Visualization,SW Wurster,2024,https://search.proquest.com/openview/d281861f9404eefe9d739cfb49d46f50/1?pq-origsite=gscholar&cbl=18750&diss=y,B
A general framework for augmenting lossy compressors with topological guarantees,"N Gorski, X Liang, H Guo, L Yan",2025,https://ieeexplore.ieee.org/abstract/document/10989781/,B
Vortex boundary identification using convolutional neural network,"M Berenjkoub, G Chen",2020,https://ieeexplore.ieee.org/abstract/document/9331265/,B
Making data matter: Voxel printing for the digital fabrication of data across scales and domains,"C Bader, D Kolb, JC Weaver, S Sharma, A Hosny",2018,https://www.science.org/doi/abs/10.1126/sciadv.aas8652,B
Visualization Laboratory at University of Notre Dame,C Wang,2020,https://www.sciencedirect.com/science/article/pii/S2468502X20300310,B
Interactive visualization of time-varying flow fields using particle tracing neural networks,"M Han, J Li, S Sane, S Gupta, B Wang",2024,https://ieeexplore.ieee.org/abstract/document/10541625/,B
voxel2vec: A natural language processing approach to learning distributed representations for scientific data,"X He, Y Tao, S Yang, H Dai",2022,https://ieeexplore.ieee.org/abstract/document/9817818/,B
Meta-INR: Efficient encoding of volumetric data via meta-learning implicit neural representation,"M Yang, K Tang, C Wang",2025,https://ieeexplore.ieee.org/abstract/document/11021021/,B
Visual analysis of prediction uncertainty in neural networks for deep image synthesis,"S Dutta, F Nizar, A Amaan",2024,https://ieeexplore.ieee.org/abstract/document/10541088/,B
ParaView-MCP: An autonomous visualization agent with direct tool use,"S Liu, H Miao, PT Bremer",2025,https://ieeexplore.ieee.org/abstract/document/11298840/,B
Spline-based dense medial descriptors for lossy image compression,"J Wang, J Kosinka, A Telea",2021,https://www.mdpi.com/2313-433X/7/8/153,B
A Programmable Streaming Framework for Extreme-Scale Scientific Visualizations,Q Wu,2024,https://search.proquest.com/openview/a76de38473d9bf740c2066fa4a219005/1?pq-origsite=gscholar&cbl=18750&diss=y,B
ScalarGCN: scalar-value association analysis of volumes based on graph convolutional network,"X He, Y Tao, S Yang, C Chen, H Lin",2022,https://link.springer.com/article/10.1007/s12650-021-00779-7,B
Towards a new paradigm in intelligence-driven computational fluid dynamics simulations,"X Chen, Z Wang, L Deng, J Yan, C Gong",2024,https://www.tandfonline.com/doi/abs/10.1080/19942060.2024.2407005,B
Interactive Isosurface Visualization in Memory Constrained Environments Using Deep Learning and Speculative Raycasting,"L Dyken, W Usher, S Kumar",2024,https://ieeexplore.ieee.org/abstract/document/10577555/,B
FCNR: Fast compressive neural representation of visualization images,"Y Lu, P Gu, C Wang",2024,https://ieeexplore.ieee.org/abstract/document/10771145/,B
Disambiguating flat spots in discrete scalar fields,"L Rocca, F Iuricich, E Puppo",2025,https://www.sciencedirect.com/science/article/pii/S1524070325000463,B
Physics-Guided Machine Learning for Predicting Gas Permea-bility of Standard Carbonate Core Plugs from Low-Resolution Microtomography Image Stacks,"RI Kadyrov, TH Nguyen, EO Statsenko",2025,http://sv-journal.org/2025-3/04/,B
V2V: A deep learning approach to variable-to-variable selection and translation for multivariate time-varying data,"J Han, H Zheng, Y Xing, DZ Chen",2020,https://ieeexplore.ieee.org/abstract/document/9230431/,B
Frequency-domain oversampling for multi-resolution surface reconstruction: towards digital modeling of cultural heritage,"M Tuo, S Jin, C Jia, P Qian, S Zhang",2026,https://www.nature.com/articles/s40494-026-02482-y,B
Volseggs: Segmentation and tracking in dynamic volumetric scenes via deformable 3d gaussians,"S Yao, C Wang",2025,https://ieeexplore.ieee.org/abstract/document/11295944/,B
ECNR: Efficient compressive neural representation of time-varying volumetric datasets,"K Tang, C Wang",2023,https://arxiv.org/abs/2311.12831,B
Topological guided detection of extreme wind phenomena: Implications for wind energy,"Y Qin, G Johnson, B Summa",2023,https://ieeexplore.ieee.org/abstract/document/10350221/,B
Real-time interactive parallel visualization of large-scale flow-field data,"Z He, C Chen, Y Wu, X Tian, Q Chu, Z Huang",2023,https://www.mdpi.com/2076-3417/13/16/9092,B
MoE-INR: Implicit neural representation with mixture-of-experts for time-varying volumetric data compression,"J Han, K Tang, C Wang",2025,https://ieeexplore.ieee.org/abstract/document/11264349/,B
DCINR: A divide-and-conquer implicit neural representation for compressing time-varying volumetric data in hours,"J Han, F Yang",2025,https://ieeexplore.ieee.org/abstract/document/10976573/,B
Speculative Progressive Raycasting for Memory Constrained Isosurface Visualization of Massive Volumes,"W Usher, L Dyken, S Kumar",2023,https://ieeexplore.ieee.org/abstract/document/10336400/,B
iVR-GS: Inverse volume rendering for explorable visualization via editable 3D Gaussian splatting,"K Tang, S Yao, C Wang",2025,https://ieeexplore.ieee.org/abstract/document/10989525/,B
ParamsDrag: Interactive Parameter Space Exploration via Image-Space Dragging,"G Li, Y Liu, G Shan, S Cheng, W Cao",2024,https://ieeexplore.ieee.org/abstract/document/10669762/,B
Tractography visualization,"M Chamberland, C Poirier, T Hendriks",2025,https://www.sciencedirect.com/science/article/pii/B9780128188941000021,B
"VECNA: Visual Exploration, Comparison and Analysis of Reconstructed Spatiotemporal Scientific Simulation Data","A Mishra, A Biswas, C Bryan",2025,https://diglib.eg.org/bitstream/handle/10.2312/evs20251082/evs20251082.pdf,B
In Situ Statistical Distribution-Based Data Summarization and Visual Analysis,"S Dutta, S Hazarika, HW Shen",2022,https://link.springer.com/chapter/10.1007/978-3-030-81627-8_4,B
Adaptive multi-resolution encoding for interactive large-scale volume visualization through functional approximation,"J Sun, D Lenz, H Yu, T Peterka",2024,https://ieeexplore.ieee.org/abstract/document/10767627/,B
