title,authors,year,url,bucket
SIMR-NO: A Spectrally-Informed Multi-Resolution Neural Operator for Turbulent Flow Super-Resolution,"M Abid , O San",2026,https://arxiv.org/abs/2603.28073,A
Adaptive flow matching for resolving small-scale physics,"S Fotiadis , ND Brenowitz , T Geffner … - … on Machine Learning, 2025",2025,https://openreview.net/forum?id=YJ1My9ttEN,A
