method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB_factorial_speed_grad_expanded2688,168,22.970622717354576,22.745540402785874,4.432608993707384,15.159659573059528,34.07981982817133,168,6.290474925722394,6.2032928466796875,0.667907311880271,4.789012908935547,9.441245079040527
