method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB_factorial_speed_levelset_expanded2688,168,29.436290755840098,29.931087614065074,4.912015754580127,19.652962043231827,42.513576544362174,168,5.944104677154904,5.9133710861206055,0.6410298486292828,4.450969219207764,8.000463485717773
