method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateC_expanded2688,168,22.441695497200314,22.56317174501725,4.0131075375082474,15.397675442200931,33.879391409247454,168,5.357800465254557,5.364521503448486,0.611072834029821,3.8104779720306396,7.419290065765381
