method_id,display_name,candidate_family,metric,metric_family,direction,n_valid_pairs,cnn_mean_on_valid_pairs,method_mean_on_valid_pairs,mean_raw_delta,median_raw_delta,mean_improvement,median_improvement,improvement_standard_deviation,improvement_standard_error,improvement_ci95_low,improvement_ci95_high,win_count,tie_count,loss_count,win_rate,tie_rate,loss_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status,sign_test_p_holm_global,sign_test_p_holm_within_metric,wilcoxon_p_holm_global,wilcoxon_p_holm_within_metric
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,speed_rmse,scalar_speed,lower_is_better,168,1.1077586003651096,0.876279185873142,-0.23147941449196757,-0.20969452193106425,0.23147941449196757,0.20969452193106425,0.0626932363913274,0.004836888197573574,0.2222435206257391,0.24143305995558978,168,0,0,1.0,0.0,0.0,3.6922549834098057,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,wpd_mae,wind_power_distribution,lower_is_better,168,231.67091095165674,164.59352863034053,-67.0773823213162,-62.79678518565643,67.0773823213162,62.79678518565643,36.18708499479275,2.791894220029735,61.76177877300997,72.68925490590891,168,0,0,1.0,0.0,0.0,1.8536276776913228,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,wpd_w1,wind_power_distribution,lower_is_better,168,45.27127092112854,26.68694395259363,-18.584326968534906,-18.352715469469718,18.584326968534906,18.352715469469718,19.647607369118777,1.5158458178974552,15.529758289493486,21.522126418789878,138,0,30,0.8214285714285714,0.0,0.17857142857142858,0.9458824486560594,9.356563729642896e-18,,sign_test=ok; wilcoxon=scipy_unavailable,1.4221976869057203e-15,9.356563729642896e-17,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,wpd_bias_abs,wind_power_distribution,lower_is_better,168,35.343902938857745,19.68905221286368,-15.654850725994065,-17.311721759650688,15.654850725994065,17.311721759650688,20.12319702513283,1.5525383564625987,12.523879967402234,18.65629992218781,123,0,45,0.7321428571428571,0.0,0.26785714285714285,0.7779504770758826,1.4454317999387109e-09,,sign_test=ok; wilcoxon=scipy_unavailable,1.5321577079350335e-07,1.445431799938711e-08,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,grad_mae,gradient_distribution,lower_is_better,168,0.3490557204526641,0.31240406358805717,-0.03665165686460693,-0.03711876915684306,0.03665165686460693,0.03711876915684306,0.007744570999541281,0.0005975066246242431,0.035497809365817444,0.03782396399170054,168,0,0,1.0,0.0,0.0,4.732561282836435,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,grad_w1,gradient_distribution,lower_is_better,168,0.23294292018237564,0.1996129982297537,-0.033329921952621924,-0.03892702416018236,0.033329921952621924,0.03892702416018236,0.02645330300257877,0.0020409166354300842,0.02917097674263871,0.03716669229889692,150,0,18,0.8928571428571429,0.0,0.10714285714285714,1.2599531313489583,4.1864574440567575e-27,,sign_test=ok; wilcoxon=scipy_unavailable,8.037998292588974e-25,2.93052021083973e-26,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,grad_kurtosis_abs_delta,gradient_distribution,lower_is_better,168,3.70037604414437,2.937408212757929,-0.7629678313864401,-0.21690869751082253,0.7629678313864401,0.21690869751082253,4.329567223364762,0.3340333632256277,0.12881008795818166,1.4325677137541568,97,0,71,0.5773809523809523,0.0,0.4226190476190476,0.17622265506562404,0.05343240458128752,,sign_test=ok; wilcoxon=scipy_unavailable,1.0,0.4808916412315877,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,psd_log_l2,frequency_domain,lower_is_better,168,0.8335247431666106,0.9754215585976203,0.1418968154310099,0.10686087063531957,-0.1418968154310099,-0.10686087063531957,0.11449752982834692,0.008833676207449235,-0.15968587651554186,-0.12529810639780203,2,0,166,0.011904761904761904,0.0,0.9880952380952381,-1.2393002333215364,7.58904811783578e-47,,sign_test=ok; wilcoxon=scipy_unavailable,1.9579744144016313e-44,9.106857741402936e-46,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,psd_slope_abs_delta,frequency_domain,lower_is_better,168,0.9150108562505738,1.3176934681473131,0.40268261189673926,0.34807557900016955,-0.40268261189673926,-0.34807557900016955,0.19864909809945444,0.015326110651847023,-0.43276165357346996,-0.3722646662424757,0,0,168,0.0,0.0,1.0,-2.0271051605536847,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable,2.009919061989331e-48,9.621952956331904e-50,,
candidate_b,Candidate B (full scalar-field proxy scaffold),B_full,exceed_abs_t5,threshold_geometry,lower_is_better,168,0.004242333333333336,0.004886714285714284,0.0006443809523809481,0.0005320000000000324,-0.0006443809523809481,-0.0005320000000000324,0.001965957132498228,0.00015167688571317238,-0.0009401928571428513,-0.0003459946428571321,63,0,105,0.375,0.0,0.625,-0.3277695844578793,0.0014846946055304061,,sign_test=ok; wilcoxon=scipy_unavailable,0.0712653410654595,0.005938778422121625,,
