sample_id,row,vector_cnn_speed_mae,vector_cnn_speed_rmse,vector_cnn_speed_psnr,vector_cnn_speed_ssim,vector_cnn_speed_min,vector_cnn_speed_max,vector_gan_speed_mae,vector_gan_speed_rmse,vector_gan_speed_psnr,vector_gan_speed_ssim,vector_gan_speed_min,vector_gan_speed_max,scalar_cnn_speed_mae,scalar_cnn_speed_rmse,scalar_cnn_speed_psnr,scalar_cnn_speed_ssim,scalar_cnn_speed_min,scalar_cnn_speed_max,vector_cnn_u_mae,vector_cnn_u_rmse,vector_cnn_v_mae,vector_cnn_v_rmse,vector_gan_u_mae,vector_gan_u_rmse,vector_gan_v_mae,vector_gan_v_rmse,gt_speed_min,gt_speed_max,lr_speed_min,lr_speed_max
0,0,0.6756818096426003,0.9294211324089349,25.61502213593472,,0.012238596471145098,17.632640529095006,0.8860911951176584,1.2011133565213827,23.38759306555993,,0.015389831497514694,20.11428726761329,1.1886209282950275,1.5284723312283608,21.294121364996965,,-2.0793032220709584,15.932297478526609,0.6387234556717206,0.8853394703572606,0.6379129211447572,0.8921170356643243,0.8657829875011687,1.1779627956851135,0.8147167270520438,1.119211416598502,0.03356933593750005,17.773979215645635,0.051980852653903814,14.353940605088948
2,2,0.42681481667851506,0.5953390159741679,31.284528642074783,,0.003057989939393989,22.015986007490444,0.6547091813874674,0.8807964513533217,27.88230442313409,,0.023325246991085173,21.392750550766944,1.1010441540605393,1.430110373173204,23.672424412380984,,-2.710823891238375,18.815656183057186,0.36394849951612596,0.5024996259622486,0.41479171267329423,0.5816355746868636,0.6006626696033557,0.8100841246142036,0.6418979212460408,0.8675206896081933,0.015258789062499986,21.84209439138893,0.004767477804681728,18.693864985997333
