sample_idx,metric,method_id,observed_value,reconstructed_value,absolute_difference,status
154,wpd_mae,speed_only,75.31468770812812,75.31468770812813,1.4210854715202004e-14,PASS
155,wpd_mae,speed_only,65.4170180858764,65.4170180858764,0.0,PASS
156,wpd_mae,speed_only,57.05729494787445,57.05729494787445,0.0,PASS
157,wpd_mae,speed_only,48.76614438721914,48.76614438721914,0.0,PASS
158,wpd_mae,speed_only,34.40146621508877,34.401466215088774,7.105427357601002e-15,PASS
159,wpd_mae,speed_only,27.506379836362193,27.506379836362203,1.0658141036401503e-14,PASS
160,wpd_mae,speed_only,27.002026850641396,27.002026850641393,3.552713678800501e-15,PASS
161,wpd_mae,speed_only,27.08697470653788,27.086974706537873,7.105427357601002e-15,PASS
162,wpd_mae,speed_only,28.83159099544755,28.83159099544755,0.0,PASS
163,wpd_mae,speed_only,34.176076774831216,34.176076774831216,0.0,PASS
164,wpd_mae,speed_only,40.41419365646406,40.414193656464064,7.105427357601002e-15,PASS
165,wpd_mae,speed_only,58.74518498174659,58.74518498174659,0.0,PASS
166,wpd_mae,speed_only,79.60290257533076,79.60290257533075,1.4210854715202004e-14,PASS
167,wpd_mae,speed_only,98.22771901471107,98.22771901471107,0.0,PASS
0,wpd_mae,levelset_only,144.41298153375388,144.41298153375388,0.0,PASS
1,wpd_mae,levelset_only,164.24682148381572,164.24682148381575,2.842170943040401e-14,PASS
2,wpd_mae,levelset_only,184.12852629439743,184.12852629439743,0.0,PASS
3,wpd_mae,levelset_only,204.58182193600697,204.58182193600692,5.684341886080802e-14,PASS
4,wpd_mae,levelset_only,218.01511342655704,218.01511342655704,0.0,PASS
5,wpd_mae,levelset_only,223.8339356218765,223.83393562187655,5.684341886080802e-14,PASS
6,wpd_mae,levelset_only,222.6162993675795,222.6162993675795,0.0,PASS
7,wpd_mae,levelset_only,217.07856252332968,217.07856252332965,2.842170943040401e-14,PASS
8,wpd_mae,levelset_only,210.05589951844883,210.05589951844885,2.842170943040401e-14,PASS
9,wpd_mae,levelset_only,199.00202982826139,199.0020298282614,2.842170943040401e-14,PASS
10,wpd_mae,levelset_only,190.83443388189374,190.83443388189372,2.842170943040401e-14,PASS
11,wpd_mae,levelset_only,185.802356410335,185.802356410335,0.0,PASS
12,wpd_mae,levelset_only,180.24638001061953,180.2463800106195,2.842170943040401e-14,PASS
13,wpd_mae,levelset_only,174.68077227709426,174.6807722770943,2.842170943040401e-14,PASS
14,wpd_mae,levelset_only,165.23861138436493,165.23861138436493,0.0,PASS
15,wpd_mae,levelset_only,149.81642714641143,149.81642714641146,2.842170943040401e-14,PASS
16,wpd_mae,levelset_only,143.05086328641667,143.0508632864167,2.842170943040401e-14,PASS
17,wpd_mae,levelset_only,139.98012362716477,139.98012362716474,2.842170943040401e-14,PASS
18,wpd_mae,levelset_only,145.3722405413506,145.3722405413506,0.0,PASS
19,wpd_mae,levelset_only,157.46092957104628,157.4609295710463,2.842170943040401e-14,PASS
20,wpd_mae,levelset_only,168.87947335971722,168.87947335971717,5.684341886080802e-14,PASS
21,wpd_mae,levelset_only,189.798636938749,189.79863693874898,2.842170943040401e-14,PASS
22,wpd_mae,levelset_only,227.48312087492124,227.4831208749212,2.842170943040401e-14,PASS
23,wpd_mae,levelset_only,261.05441849711576,261.0544184971158,5.684341886080802e-14,PASS
24,wpd_mae,levelset_only,286.75440397592547,286.7544039759254,5.684341886080802e-14,PASS
25,wpd_mae,levelset_only,319.27541309102855,319.2754130910286,5.684341886080802e-14,PASS
26,wpd_mae,levelset_only,352.598611121065,352.598611121065,0.0,PASS
27,wpd_mae,levelset_only,359.5606758060999,359.5606758061,1.1368683772161603e-13,PASS
28,wpd_mae,levelset_only,333.06284143382084,333.0628414338209,5.684341886080802e-14,PASS
29,wpd_mae,levelset_only,314.87704963108087,314.87704963108075,1.1368683772161603e-13,PASS
30,wpd_mae,levelset_only,295.90036471505226,295.9003647150523,5.684341886080802e-14,PASS
31,wpd_mae,levelset_only,275.69729489362595,275.6972948936259,5.684341886080802e-14,PASS
32,wpd_mae,levelset_only,259.474229318528,259.47422931852793,5.684341886080802e-14,PASS
33,wpd_mae,levelset_only,246.42261028530777,246.4226102853077,5.684341886080802e-14,PASS
34,wpd_mae,levelset_only,241.40054405060272,241.40054405060272,0.0,PASS
35,wpd_mae,levelset_only,237.8523360187722,237.8523360187722,0.0,PASS
36,wpd_mae,levelset_only,230.97033069442327,230.9703306944233,2.842170943040401e-14,PASS
37,wpd_mae,levelset_only,218.153009114997,218.15300911499696,2.842170943040401e-14,PASS
38,wpd_mae,levelset_only,176.0118476792761,176.01184767927612,2.842170943040401e-14,PASS
39,wpd_mae,levelset_only,135.09448679577986,135.09448679577983,2.842170943040401e-14,PASS
40,wpd_mae,levelset_only,110.75565839627257,110.7556583962726,2.842170943040401e-14,PASS
41,wpd_mae,levelset_only,93.11445223059437,93.11445223059438,1.4210854715202004e-14,PASS
42,wpd_mae,levelset_only,81.12409227807944,81.12409227807944,0.0,PASS
43,wpd_mae,levelset_only,75.68863224629962,75.68863224629962,0.0,PASS
44,wpd_mae,levelset_only,69.90656611565645,69.90656611565646,1.4210854715202004e-14,PASS
45,wpd_mae,levelset_only,74.90228251205697,74.90228251205696,1.4210854715202004e-14,PASS
46,wpd_mae,levelset_only,87.31220600760255,87.31220600760255,0.0,PASS
47,wpd_mae,levelset_only,87.4471928488434,87.44719284884339,1.4210854715202004e-14,PASS
48,wpd_mae,levelset_only,83.96419422417,83.96419422417,0.0,PASS
49,wpd_mae,levelset_only,78.13220559388499,78.132205593885,1.4210854715202004e-14,PASS
50,wpd_mae,levelset_only,72.0294261661833,72.0294261661833,0.0,PASS
51,wpd_mae,levelset_only,67.57796493807453,67.57796493807453,0.0,PASS
52,wpd_mae,levelset_only,64.71947587554294,64.71947587554294,0.0,PASS
53,wpd_mae,levelset_only,61.97161696826482,61.971616968264826,7.105427357601002e-15,PASS
54,wpd_mae,levelset_only,62.0478399628108,62.04783996281079,7.105427357601002e-15,PASS
55,wpd_mae,levelset_only,63.539604679043016,63.539604679043016,0.0,PASS
56,wpd_mae,levelset_only,66.06386419773438,66.06386419773438,0.0,PASS
57,wpd_mae,levelset_only,69.12945094376549,69.12945094376549,0.0,PASS
58,wpd_mae,levelset_only,73.26608517525897,73.26608517525897,0.0,PASS
59,wpd_mae,levelset_only,78.03203559527698,78.032035595277,1.4210854715202004e-14,PASS
60,wpd_mae,levelset_only,84.43447903683827,84.43447903683827,0.0,PASS
61,wpd_mae,levelset_only,92.20086951299659,92.20086951299658,1.4210854715202004e-14,PASS
62,wpd_mae,levelset_only,85.26397178418803,85.26397178418802,1.4210854715202004e-14,PASS
63,wpd_mae,levelset_only,72.19047457753364,72.19047457753364,0.0,PASS
64,wpd_mae,levelset_only,61.557786593208945,61.557786593208945,0.0,PASS
65,wpd_mae,levelset_only,59.459698466414544,59.45969846641455,7.105427357601002e-15,PASS
66,wpd_mae,levelset_only,61.79496680006093,61.79496680006093,0.0,PASS
67,wpd_mae,levelset_only,70.06194430223282,70.0619443022328,1.4210854715202004e-14,PASS
68,wpd_mae,levelset_only,88.60724968346976,88.60724968346975,1.4210854715202004e-14,PASS
69,wpd_mae,levelset_only,122.04402605613375,122.04402605613376,1.4210854715202004e-14,PASS
70,wpd_mae,levelset_only,155.47392209255352,155.4739220925535,2.842170943040401e-14,PASS
71,wpd_mae,levelset_only,175.47681610499774,175.4768161049977,2.842170943040401e-14,PASS
72,wpd_mae,levelset_only,183.70847534643383,183.70847534643377,5.684341886080802e-14,PASS
73,wpd_mae,levelset_only,186.06678293515247,186.0667829351525,2.842170943040401e-14,PASS
74,wpd_mae,levelset_only,183.26199344290137,183.26199344290137,0.0,PASS
75,wpd_mae,levelset_only,178.09443983711728,178.0944398371173,2.842170943040401e-14,PASS
76,wpd_mae,levelset_only,171.94255905905675,171.94255905905675,0.0,PASS
77,wpd_mae,levelset_only,166.87145298732298,166.87145298732298,0.0,PASS
78,wpd_mae,levelset_only,161.26409441524618,161.26409441524618,0.0,PASS
79,wpd_mae,levelset_only,155.93877521411213,155.93877521411213,0.0,PASS
80,wpd_mae,levelset_only,152.3304660993706,152.33046609937062,2.842170943040401e-14,PASS
81,wpd_mae,levelset_only,149.27349629918,149.27349629918,0.0,PASS
82,wpd_mae,levelset_only,143.68932295565898,143.68932295565895,2.842170943040401e-14,PASS
83,wpd_mae,levelset_only,138.87384004560414,138.87384004560414,0.0,PASS
84,wpd_mae,levelset_only,136.23029657681047,136.23029657681047,0.0,PASS
85,wpd_mae,levelset_only,136.08722503460473,136.08722503460473,0.0,PASS
86,wpd_mae,levelset_only,120.6336377980089,120.63363779800892,1.4210854715202004e-14,PASS
87,wpd_mae,levelset_only,97.22320362570927,97.22320362570926,1.4210854715202004e-14,PASS
88,wpd_mae,levelset_only,77.2353275116244,77.2353275116244,0.0,PASS
89,wpd_mae,levelset_only,68.11900393937638,68.11900393937638,0.0,PASS
90,wpd_mae,levelset_only,66.19787595065132,66.19787595065132,0.0,PASS
91,wpd_mae,levelset_only,70.0206398212586,70.02063982125861,1.4210854715202004e-14,PASS
92,wpd_mae,levelset_only,84.6998606026454,84.6998606026454,0.0,PASS
93,wpd_mae,levelset_only,114.5731216037519,114.57312160375193,2.842170943040401e-14,PASS
94,wpd_mae,levelset_only,147.0034267890776,147.0034267890776,0.0,PASS
95,wpd_mae,levelset_only,169.2197072764516,169.2197072764516,0.0,PASS
96,wpd_mae,levelset_only,186.3365165836532,186.3365165836532,0.0,PASS
97,wpd_mae,levelset_only,198.6914087602943,198.69140876029422,8.526512829121202e-14,PASS
98,wpd_mae,levelset_only,203.93221174254535,203.93221174254535,0.0,PASS
99,wpd_mae,levelset_only,204.2125107112652,204.21251071126517,2.842170943040401e-14,PASS
100,wpd_mae,levelset_only,198.32859419181221,198.32859419181221,0.0,PASS
101,wpd_mae,levelset_only,193.8481273965953,193.84812739659532,2.842170943040401e-14,PASS
102,wpd_mae,levelset_only,188.81907989586168,188.81907989586165,2.842170943040401e-14,PASS
103,wpd_mae,levelset_only,188.84103192912124,188.84103192912127,2.842170943040401e-14,PASS
104,wpd_mae,levelset_only,190.7487435753045,190.74874357530453,2.842170943040401e-14,PASS
105,wpd_mae,levelset_only,192.10043799235615,192.10043799235618,2.842170943040401e-14,PASS
106,wpd_mae,levelset_only,191.077976380603,191.077976380603,0.0,PASS
107,wpd_mae,levelset_only,193.72655664539727,193.72655664539724,2.842170943040401e-14,PASS
108,wpd_mae,levelset_only,192.7886527004581,192.78865270045807,2.842170943040401e-14,PASS
109,wpd_mae,levelset_only,193.83400632016944,193.83400632016944,0.0,PASS
110,wpd_mae,levelset_only,190.66897167389166,190.66897167389166,0.0,PASS
111,wpd_mae,levelset_only,181.4147558482905,181.41475584829044,5.684341886080802e-14,PASS
112,wpd_mae,levelset_only,165.24993208144474,165.24993208144474,0.0,PASS
113,wpd_mae,levelset_only,148.3114499874742,148.3114499874742,0.0,PASS
114,wpd_mae,levelset_only,137.30926104734803,137.309261047348,2.842170943040401e-14,PASS
115,wpd_mae,levelset_only,135.8227490085421,135.8227490085421,0.0,PASS
116,wpd_mae,levelset_only,138.75842138768064,138.7584213876806,2.842170943040401e-14,PASS
117,wpd_mae,levelset_only,146.12088366861235,146.12088366861235,0.0,PASS
118,wpd_mae,levelset_only,154.92987830180388,154.9298783018039,2.842170943040401e-14,PASS
119,wpd_mae,levelset_only,157.82940755661696,157.82940755661696,0.0,PASS
120,wpd_mae,levelset_only,161.00826946692948,161.00826946692945,2.842170943040401e-14,PASS
121,wpd_mae,levelset_only,163.58362077957128,163.5836207795713,2.842170943040401e-14,PASS
122,wpd_mae,levelset_only,163.8596344025436,163.8596344025436,0.0,PASS
123,wpd_mae,levelset_only,165.4454621725498,165.44546217254978,2.842170943040401e-14,PASS
124,wpd_mae,levelset_only,169.72310593964886,169.72310593964892,5.684341886080802e-14,PASS
125,wpd_mae,levelset_only,177.8930528118351,177.89305281183513,2.842170943040401e-14,PASS
126,wpd_mae,levelset_only,184.19899191908405,184.19899191908405,0.0,PASS
127,wpd_mae,levelset_only,193.01390681514133,193.01390681514135,2.842170943040401e-14,PASS
128,wpd_mae,levelset_only,208.77730638281906,208.77730638281912,5.684341886080802e-14,PASS
129,wpd_mae,levelset_only,218.3248198438388,218.3248198438388,0.0,PASS
130,wpd_mae,levelset_only,231.707763563882,231.707763563882,0.0,PASS
131,wpd_mae,levelset_only,248.19001827116483,248.1900182711649,5.684341886080802e-14,PASS
132,wpd_mae,levelset_only,266.43367073883616,266.433670738836,1.7053025658242404e-13,PASS
133,wpd_mae,levelset_only,276.7176026980806,276.71760269808055,5.684341886080802e-14,PASS
134,wpd_mae,levelset_only,268.28742204570165,268.28742204570165,0.0,PASS
135,wpd_mae,levelset_only,242.5340259456814,242.53402594568144,2.842170943040401e-14,PASS
136,wpd_mae,levelset_only,245.6319231966931,245.6319231966931,0.0,PASS
137,wpd_mae,levelset_only,234.5280712154987,234.52807121549867,2.842170943040401e-14,PASS
138,wpd_mae,levelset_only,224.24048472923508,224.24048472923508,0.0,PASS
139,wpd_mae,levelset_only,217.30796204724425,217.30796204724427,2.842170943040401e-14,PASS
140,wpd_mae,levelset_only,217.1898812972874,217.18988129728746,5.684341886080802e-14,PASS
141,wpd_mae,levelset_only,238.94933573397688,238.94933573397688,0.0,PASS
142,wpd_mae,levelset_only,269.7209566459502,269.7209566459502,0.0,PASS
143,wpd_mae,levelset_only,255.22654532218874,255.2265453221887,2.842170943040401e-14,PASS
144,wpd_mae,levelset_only,246.5663605906927,246.5663605906927,0.0,PASS
145,wpd_mae,levelset_only,229.95517551306125,229.95517551306122,2.842170943040401e-14,PASS
146,wpd_mae,levelset_only,205.82607137049465,205.82607137049462,2.842170943040401e-14,PASS
147,wpd_mae,levelset_only,189.13881841017712,189.13881841017712,0.0,PASS
148,wpd_mae,levelset_only,179.0834788208463,179.0834788208463,0.0,PASS
149,wpd_mae,levelset_only,165.49602468483843,165.49602468483843,0.0,PASS
150,wpd_mae,levelset_only,143.60967740023307,143.60967740023304,2.842170943040401e-14,PASS
151,wpd_mae,levelset_only,123.29172809367549,123.29172809367547,1.4210854715202004e-14,PASS
152,wpd_mae,levelset_only,105.11823130977974,105.11823130977973,1.4210854715202004e-14,PASS
153,wpd_mae,levelset_only,88.75143986146102,88.75143986146104,1.4210854715202004e-14,PASS
154,wpd_mae,levelset_only,75.12259798950676,75.12259798950677,1.4210854715202004e-14,PASS
155,wpd_mae,levelset_only,65.18384244142374,65.18384244142374,0.0,PASS
156,wpd_mae,levelset_only,56.81945699500517,56.81945699500517,0.0,PASS
157,wpd_mae,levelset_only,48.59940445752657,48.59940445752656,7.105427357601002e-15,PASS
158,wpd_mae,levelset_only,34.316465592420016,34.316465592420016,0.0,PASS
159,wpd_mae,levelset_only,27.37618491300796,27.376184913007965,3.552713678800501e-15,PASS
160,wpd_mae,levelset_only,26.911121214232704,26.9111212142327,3.552713678800501e-15,PASS
161,wpd_mae,levelset_only,27.004881633759624,27.004881633759624,0.0,PASS
162,wpd_mae,levelset_only,28.74248851949043,28.742488519490436,7.105427357601002e-15,PASS
163,wpd_mae,levelset_only,34.176909933028455,34.176909933028455,0.0,PASS
164,wpd_mae,levelset_only,40.51316542989406,40.51316542989406,0.0,PASS
165,wpd_mae,levelset_only,58.91569243570024,58.91569243570025,1.4210854715202004e-14,PASS
166,wpd_mae,levelset_only,79.64958157397487,79.64958157397487,0.0,PASS
167,wpd_mae,levelset_only,98.25117738742162,98.2511773874216,1.4210854715202004e-14,PASS
0,wpd_mae,speed_levelset,144.21799777223916,144.21799777223916,0.0,PASS
1,wpd_mae,speed_levelset,163.86237819984115,163.86237819984117,2.842170943040401e-14,PASS
2,wpd_mae,speed_levelset,183.70954913301708,183.70954913301705,2.842170943040401e-14,PASS
3,wpd_mae,speed_levelset,204.09641050408243,204.09641050408243,0.0,PASS
4,wpd_mae,speed_levelset,217.2059005245962,217.20590052459613,5.684341886080802e-14,PASS
5,wpd_mae,speed_levelset,222.86112694677936,222.86112694677934,2.842170943040401e-14,PASS
6,wpd_mae,speed_levelset,221.7293951706147,221.7293951706147,0.0,PASS
7,wpd_mae,speed_levelset,216.4616248666287,216.4616248666287,0.0,PASS
8,wpd_mae,speed_levelset,209.5587820736998,209.5587820736998,0.0,PASS
9,wpd_mae,speed_levelset,198.61451759985178,198.6145175998518,2.842170943040401e-14,PASS
10,wpd_mae,speed_levelset,190.50667469876345,190.50667469876342,2.842170943040401e-14,PASS
11,wpd_mae,speed_levelset,185.62247673311387,185.6224767331139,2.842170943040401e-14,PASS
12,wpd_mae,speed_levelset,180.10064105235728,180.10064105235725,2.842170943040401e-14,PASS
13,wpd_mae,speed_levelset,174.5871794445787,174.5871794445787,0.0,PASS
14,wpd_mae,speed_levelset,165.33533752983507,165.33533752983507,0.0,PASS
15,wpd_mae,speed_levelset,149.9831436840455,149.9831436840455,0.0,PASS
16,wpd_mae,speed_levelset,143.37749387208987,143.37749387208981,5.684341886080802e-14,PASS
17,wpd_mae,speed_levelset,140.38954940952354,140.3895494095235,2.842170943040401e-14,PASS
18,wpd_mae,speed_levelset,145.83773154350814,145.8377315435082,5.684341886080802e-14,PASS
19,wpd_mae,speed_levelset,158.06200424591214,158.0620042459121,2.842170943040401e-14,PASS
20,wpd_mae,speed_levelset,169.15706277405894,169.15706277405894,0.0,PASS
21,wpd_mae,speed_levelset,190.147330687479,190.14733068747898,2.842170943040401e-14,PASS
22,wpd_mae,speed_levelset,227.63377387996684,227.63377387996684,0.0,PASS
23,wpd_mae,speed_levelset,261.0294256434984,261.0294256434984,0.0,PASS
24,wpd_mae,speed_levelset,286.72237587912775,286.7223758791277,5.684341886080802e-14,PASS
25,wpd_mae,speed_levelset,319.42230027435244,319.4223002743525,5.684341886080802e-14,PASS
26,wpd_mae,speed_levelset,353.08042058754205,353.0804205875421,5.684341886080802e-14,PASS
27,wpd_mae,speed_levelset,359.59498359318326,359.5949835931832,5.684341886080802e-14,PASS
28,wpd_mae,speed_levelset,333.0382119693557,333.0382119693557,0.0,PASS
29,wpd_mae,speed_levelset,314.20013493225497,314.2001349322549,5.684341886080802e-14,PASS
30,wpd_mae,speed_levelset,294.95704809429833,294.95704809429833,0.0,PASS
31,wpd_mae,speed_levelset,274.660106031467,274.66010603146697,5.684341886080802e-14,PASS
32,wpd_mae,speed_levelset,258.6184167944219,258.6184167944218,5.684341886080802e-14,PASS
33,wpd_mae,speed_levelset,245.41043725399632,245.4104372539963,2.842170943040401e-14,PASS
34,wpd_mae,speed_levelset,240.5237294109509,240.52372941095086,2.842170943040401e-14,PASS
35,wpd_mae,speed_levelset,237.25491499671108,237.25491499671105,2.842170943040401e-14,PASS
36,wpd_mae,speed_levelset,230.5542658702966,230.5542658702966,0.0,PASS
37,wpd_mae,speed_levelset,217.79902371702735,217.79902371702735,0.0,PASS
38,wpd_mae,speed_levelset,175.68968869705566,175.68968869705571,5.684341886080802e-14,PASS
39,wpd_mae,speed_levelset,134.88889457539722,134.88889457539725,2.842170943040401e-14,PASS
40,wpd_mae,speed_levelset,110.51376076414576,110.51376076414576,0.0,PASS
41,wpd_mae,speed_levelset,92.82651859601528,92.82651859601528,0.0,PASS
42,wpd_mae,speed_levelset,80.850573277519,80.850573277519,0.0,PASS
43,wpd_mae,speed_levelset,75.39544757302423,75.3954475730242,2.842170943040401e-14,PASS
44,wpd_mae,speed_levelset,69.52287113633126,69.52287113633128,1.4210854715202004e-14,PASS
45,wpd_mae,speed_levelset,74.57654942781657,74.57654942781659,1.4210854715202004e-14,PASS
46,wpd_mae,speed_levelset,86.92321350515586,86.92321350515587,1.4210854715202004e-14,PASS
47,wpd_mae,speed_levelset,87.17236780536845,87.17236780536844,1.4210854715202004e-14,PASS
48,wpd_mae,speed_levelset,83.68935472842982,83.68935472842983,1.4210854715202004e-14,PASS
49,wpd_mae,speed_levelset,77.92862989527632,77.92862989527632,0.0,PASS
50,wpd_mae,speed_levelset,71.81722951051954,71.81722951051955,1.4210854715202004e-14,PASS
51,wpd_mae,speed_levelset,67.31611099653408,67.31611099653406,1.4210854715202004e-14,PASS
52,wpd_mae,speed_levelset,64.48539832317047,64.48539832317047,0.0,PASS
53,wpd_mae,speed_levelset,61.776321164881224,61.77632116488124,1.4210854715202004e-14,PASS
54,wpd_mae,speed_levelset,61.92498142382688,61.92498142382687,7.105427357601002e-15,PASS
55,wpd_mae,speed_levelset,63.472821039851326,63.472821039851304,2.1316282072803006e-14,PASS
56,wpd_mae,speed_levelset,66.01383598889666,66.01383598889666,0.0,PASS
57,wpd_mae,speed_levelset,69.05542743017992,69.0554274301799,1.4210854715202004e-14,PASS
58,wpd_mae,speed_levelset,73.22446991129301,73.22446991129301,0.0,PASS
59,wpd_mae,speed_levelset,78.00082369165915,78.00082369165915,0.0,PASS
60,wpd_mae,speed_levelset,84.40914858569393,84.40914858569391,1.4210854715202004e-14,PASS
61,wpd_mae,speed_levelset,92.1294667727687,92.1294667727687,0.0,PASS
62,wpd_mae,speed_levelset,85.1416233522562,85.1416233522562,0.0,PASS
63,wpd_mae,speed_levelset,72.08849133954295,72.08849133954295,0.0,PASS
64,wpd_mae,speed_levelset,61.47685141811806,61.47685141811806,0.0,PASS
65,wpd_mae,speed_levelset,59.358589606497524,59.35858960649753,7.105427357601002e-15,PASS
66,wpd_mae,speed_levelset,61.70443949081509,61.70443949081508,7.105427357601002e-15,PASS
67,wpd_mae,speed_levelset,69.92446144020847,69.92446144020849,1.4210854715202004e-14,PASS
68,wpd_mae,speed_levelset,88.4522014713478,88.45220147134779,1.4210854715202004e-14,PASS
69,wpd_mae,speed_levelset,121.9174693646366,121.91746936463662,1.4210854715202004e-14,PASS
70,wpd_mae,speed_levelset,155.25294902162426,155.25294902162426,0.0,PASS
71,wpd_mae,speed_levelset,175.33405924600373,175.33405924600376,2.842170943040401e-14,PASS
72,wpd_mae,speed_levelset,183.6811146253766,183.6811146253766,0.0,PASS
73,wpd_mae,speed_levelset,186.07762657590277,186.07762657590274,2.842170943040401e-14,PASS
74,wpd_mae,speed_levelset,183.3069992097432,183.3069992097432,0.0,PASS
75,wpd_mae,speed_levelset,178.13262533720476,178.13262533720473,2.842170943040401e-14,PASS
76,wpd_mae,speed_levelset,171.91842607767225,171.91842607767228,2.842170943040401e-14,PASS
77,wpd_mae,speed_levelset,166.84679781461733,166.84679781461733,0.0,PASS
78,wpd_mae,speed_levelset,161.18939496086378,161.18939496086375,2.842170943040401e-14,PASS
79,wpd_mae,speed_levelset,155.9548383072767,155.9548383072767,0.0,PASS
80,wpd_mae,speed_levelset,152.29375676063998,152.29375676063998,0.0,PASS
81,wpd_mae,speed_levelset,149.22929303664168,149.22929303664165,2.842170943040401e-14,PASS
82,wpd_mae,speed_levelset,143.61881194824136,143.6188119482414,2.842170943040401e-14,PASS
83,wpd_mae,speed_levelset,138.72844282825193,138.72844282825196,2.842170943040401e-14,PASS
84,wpd_mae,speed_levelset,136.13175538333397,136.13175538333394,2.842170943040401e-14,PASS
85,wpd_mae,speed_levelset,135.93530660138356,135.93530660138356,0.0,PASS
86,wpd_mae,speed_levelset,120.46738328262568,120.46738328262569,1.4210854715202004e-14,PASS
87,wpd_mae,speed_levelset,97.08960742031002,97.08960742031002,0.0,PASS
88,wpd_mae,speed_levelset,77.15403159832788,77.15403159832789,1.4210854715202004e-14,PASS
89,wpd_mae,speed_levelset,68.07107367040858,68.07107367040858,0.0,PASS
90,wpd_mae,speed_levelset,66.1268039269205,66.12680392692052,1.4210854715202004e-14,PASS
91,wpd_mae,speed_levelset,69.91227199759958,69.91227199759956,1.4210854715202004e-14,PASS
92,wpd_mae,speed_levelset,84.56948988736448,84.56948988736448,0.0,PASS
93,wpd_mae,speed_levelset,114.43806374303509,114.43806374303509,0.0,PASS
94,wpd_mae,speed_levelset,146.8162298175009,146.81622981750093,2.842170943040401e-14,PASS
95,wpd_mae,speed_levelset,169.07921803178783,169.0792180317878,2.842170943040401e-14,PASS
96,wpd_mae,speed_levelset,186.11220332474613,186.11220332474616,2.842170943040401e-14,PASS
97,wpd_mae,speed_levelset,198.38776048280297,198.38776048280295,2.842170943040401e-14,PASS
98,wpd_mae,speed_levelset,203.72476522427732,203.7247652242773,2.842170943040401e-14,PASS
99,wpd_mae,speed_levelset,204.11148643510265,204.11148643510262,2.842170943040401e-14,PASS
100,wpd_mae,speed_levelset,198.11611067296928,198.11611067296928,0.0,PASS
101,wpd_mae,speed_levelset,193.5856627443673,193.5856627443673,0.0,PASS
102,wpd_mae,speed_levelset,188.61395998236506,188.6139599823651,2.842170943040401e-14,PASS
103,wpd_mae,speed_levelset,188.60536440004418,188.60536440004424,5.684341886080802e-14,PASS
104,wpd_mae,speed_levelset,190.5069607506106,190.5069607506106,0.0,PASS
105,wpd_mae,speed_levelset,191.88595751189595,191.885957511896,5.684341886080802e-14,PASS
106,wpd_mae,speed_levelset,190.78822720603958,190.7882272060396,2.842170943040401e-14,PASS
107,wpd_mae,speed_levelset,193.48394176757967,193.48394176757967,0.0,PASS
108,wpd_mae,speed_levelset,192.4225614630547,192.42256146305468,2.842170943040401e-14,PASS
109,wpd_mae,speed_levelset,193.46145566829253,193.46145566829253,0.0,PASS
110,wpd_mae,speed_levelset,190.4006382432987,190.4006382432987,0.0,PASS
111,wpd_mae,speed_levelset,181.15753138306684,181.15753138306684,0.0,PASS
112,wpd_mae,speed_levelset,165.02638653073993,165.0263865307399,2.842170943040401e-14,PASS
113,wpd_mae,speed_levelset,148.1444392992487,148.14443929924875,5.684341886080802e-14,PASS
114,wpd_mae,speed_levelset,137.12184731867453,137.12184731867455,2.842170943040401e-14,PASS
115,wpd_mae,speed_levelset,135.64760198651607,135.6476019865161,2.842170943040401e-14,PASS
116,wpd_mae,speed_levelset,138.52736611636232,138.5273661163623,2.842170943040401e-14,PASS
117,wpd_mae,speed_levelset,145.85058017361243,145.85058017361246,2.842170943040401e-14,PASS
118,wpd_mae,speed_levelset,154.75498851860894,154.75498851860897,2.842170943040401e-14,PASS
119,wpd_mae,speed_levelset,157.50476851473658,157.5047685147366,2.842170943040401e-14,PASS
120,wpd_mae,speed_levelset,160.70603358217465,160.70603358217465,0.0,PASS
121,wpd_mae,speed_levelset,163.346556253624,163.34655625362396,2.842170943040401e-14,PASS
122,wpd_mae,speed_levelset,163.69263644047956,163.69263644047956,0.0,PASS
123,wpd_mae,speed_levelset,165.19512554228484,165.19512554228484,0.0,PASS
124,wpd_mae,speed_levelset,169.47107751783102,169.47107751783102,0.0,PASS
125,wpd_mae,speed_levelset,177.7196177969153,177.71961779691534,5.684341886080802e-14,PASS
126,wpd_mae,speed_levelset,184.08419305886812,184.0841930588681,2.842170943040401e-14,PASS
127,wpd_mae,speed_levelset,193.0250375252996,193.02503752529958,2.842170943040401e-14,PASS
128,wpd_mae,speed_levelset,208.82793052501637,208.82793052501643,5.684341886080802e-14,PASS
129,wpd_mae,speed_levelset,218.42799801490355,218.42799801490358,2.842170943040401e-14,PASS
130,wpd_mae,speed_levelset,231.73813628756272,231.73813628756272,0.0,PASS
131,wpd_mae,speed_levelset,248.39006831082006,248.39006831082008,2.842170943040401e-14,PASS
132,wpd_mae,speed_levelset,266.368005272039,266.368005272039,0.0,PASS
133,wpd_mae,speed_levelset,276.60517001654324,276.6051700165432,5.684341886080802e-14,PASS
134,wpd_mae,speed_levelset,267.9822816165503,267.9822816165504,5.684341886080802e-14,PASS
135,wpd_mae,speed_levelset,242.53111228737288,242.53111228737288,0.0,PASS
136,wpd_mae,speed_levelset,245.71571611968744,245.71571611968744,0.0,PASS
137,wpd_mae,speed_levelset,234.6801619516451,234.6801619516451,0.0,PASS
