metric,metric_family,direction,effect_id,effect_order,factors,n_valid,mean_raw_factorial_effect,median_raw_factorial_effect,mean_oriented_factorial_effect,median_oriented_factorial_effect,oriented_effect_standard_deviation,oriented_effect_standard_error,iid_bootstrap_ci95_low,iid_bootstrap_ci95_high,block6_bootstrap_ci95_low,block6_bootstrap_ci95_high,block12_bootstrap_ci95_low,block12_bootstrap_ci95_high,block24_bootstrap_ci95_low,block24_bootstrap_ci95_high,positive_count,zero_count,negative_count,positive_rate,zero_rate,negative_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status
ssim_speed,scalar_speed,higher_is_better,speed:grad,2,"speed,grad",0,,,,,,,,,,,,,,,0,0,0,,,,,,,no_valid_data
ssim_speed,scalar_speed,higher_is_better,speed:levelset,2,"speed,levelset",0,,,,,,,,,,,,,,,0,0,0,,,,,,,no_valid_data
ssim_speed,scalar_speed,higher_is_better,grad:levelset,2,"grad,levelset",0,,,,,,,,,,,,,,,0,0,0,,,,,,,no_valid_data
ssim_speed,scalar_speed,higher_is_better,speed:grad:levelset,3,"speed,grad,levelset",0,,,,,,,,,,,,,,,0,0,0,,,,,,,no_valid_data
speed_mae,scalar_speed,lower_is_better,speed,1,speed,168,-0.004241105214995234,-0.004190848806168948,0.004241105214995234,0.004190848806168948,0.0015351105376283057,0.00011843634925907776,0.00400840681014047,0.004475653446660543,0.0036826732080398397,0.004766769840786769,0.003542418914908954,0.004899259349903055,0.0034173259044626013,0.005045664526979695,168,0,0,1.0,0.0,0.0,2.7627360447590954,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_mae,scalar_speed,lower_is_better,grad,1,grad,168,0.02548287698531417,0.024867304663939632,-0.02548287698531417,-0.024867304663939632,0.005870259265823152,0.0004529003349312612,-0.02641221794062919,-0.024626005517594203,-0.02749036724980563,-0.02355244582934494,-0.02784820711954292,-0.02320884870343715,-0.027770667589825,-0.023219635072630234,0,0,168,0.0,0.0,1.0,-4.341013885651753,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_mae,scalar_speed,lower_is_better,levelset,1,levelset,168,-0.004224050655201087,-0.004122741266468152,0.004224050655201087,0.004122741266468152,0.0011976693075007464,9.240219314707197e-05,0.0040446891660136115,0.0044063618744684735,0.0037896279898070873,0.004646931985151088,0.003674142473683426,0.0047832172741383554,0.003541629510563486,0.004941207492911216,168,0,0,1.0,0.0,0.0,3.5268922971865124,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_mae,scalar_speed,lower_is_better,speed:grad,2,"speed,grad",168,-0.003334118494422558,-0.003301269941936233,0.003334118494422558,0.003301269941936233,0.0012786870733026777,9.865284948191307e-05,0.0031442624113520606,0.0035265123197015984,0.0028626206695545405,0.0037795213008318283,0.002744776589713181,0.0039056425191718136,0.0026138616784082405,0.004034501318515797,168,0,0,1.0,0.0,0.0,2.607454602486108,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_mae,scalar_speed,lower_is_better,speed:levelset,2,"speed,levelset",168,0.0018411941404674033,0.0018611068424221472,-0.0018411941404674033,-0.0018611068424221472,0.0006348491116947607,4.897967232747992e-05,-0.0019369693887179437,-0.0017454592208885431,-0.002051023308452421,-0.0016087878574217356,-0.0021167941792490153,-0.0015410517113502603,-0.0021804851423142847,-0.0014907231701060907,0,0,168,0.0,0.0,1.0,-2.9002074769424278,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_mae,scalar_speed,lower_is_better,grad:levelset,2,"grad,levelset",168,-0.0027022769948619146,-0.002771008389385897,0.0027022769948619146,0.002771008389385897,0.0008793326584883421,6.784198746791166e-05,0.0025708804744149455,0.002835263364866992,0.0023839382090030375,0.003005342010879387,0.0023025000059634566,0.0030784352736948975,0.002216682846424123,0.0031804798321882232,168,0,0,1.0,0.0,0.0,3.0730997748990583,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_mae,scalar_speed,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,0.001267283144665678,0.001293753860519331,-0.001267283144665678,-0.001293753860519331,0.0005031890247091172,3.882187608838731e-05,-0.0013423052412812788,-0.0011918187620758257,-0.0014383440142516602,-0.001087504865514914,-0.001487915666331693,-0.0010348365632531621,-0.0015529745738056407,-0.0009876775783434011,2,0,166,0.011904761904761904,0.0,0.9880952380952381,-2.518503151769392,7.58904811783578e-47,2.8874890194275283e-29,sign_test=ok; wilcoxon=ok
speed_rmse,scalar_speed,lower_is_better,speed,1,speed,168,-0.0066223057828712585,-0.006570270952691623,0.0066223057828712585,0.006570270952691623,0.002270785905270766,0.00017519493611499034,0.006278965296849802,0.00696860719160519,0.005819683933410504,0.007397144369858327,0.005643451870065603,0.007606068580979513,0.005499725334664454,0.007792355046557118,168,0,0,1.0,0.0,0.0,2.9163056576580355,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_rmse,scalar_speed,lower_is_better,grad,1,grad,168,0.030566925910288475,0.030233912250687306,-0.030566925910288475,-0.030233912250687306,0.007465954791570786,0.0005760109175024519,-0.03172857190463195,-0.02947201243258077,-0.033015526084520117,-0.028146331534316386,-0.03341162927905034,-0.027830157783014387,-0.0331222059164094,-0.02803691964969451,0,0,168,0.0,0.0,1.0,-4.094175060475742,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_rmse,scalar_speed,lower_is_better,levelset,1,levelset,168,-0.0045836766422444105,-0.004602121802583292,0.0045836766422444105,0.004602121802583292,0.001535620838152526,0.00011847571979926505,0.004350306874958348,0.004816916170218162,0.004021452370650125,0.005111282496143442,0.0038628778130825464,0.005262194023734371,0.003720884080314011,0.005437751018306813,168,0,0,1.0,0.0,0.0,2.9849013039956778,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_rmse,scalar_speed,lower_is_better,speed:grad,2,"speed,grad",168,-0.00491949888045484,-0.0049256156598360135,0.00491949888045484,0.0049256156598360135,0.001939398618166006,0.00014962785184743333,0.004631397449615974,0.0052131383371851105,0.004224904847493632,0.005593032958922383,0.00403037452389141,0.005780767739847538,0.0038245227036420595,0.005995011461590469,168,0,0,1.0,0.0,0.0,2.536610490682399,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_rmse,scalar_speed,lower_is_better,speed:levelset,2,"speed,levelset",168,0.002013661096750528,0.001926661549834105,-0.002013661096750528,-0.001926661549834105,0.0007261348271358747,5.602251817560499e-05,-0.002121348653481054,-0.0019041703483103202,-0.002268720897937435,-0.0017622244047590734,-0.0023422640179037403,-0.0016901038344597384,-0.002441156116116847,-0.0016073905879042288,0,0,168,0.0,0.0,1.0,-2.773122871262214,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
speed_rmse,scalar_speed,lower_is_better,grad:levelset,2,"grad,levelset",168,-0.003878049283029503,-0.00374789242775439,0.003878049283029503,0.00374789242775439,0.0014598456587755998,0.000112629537788346,0.0036612068610148906,0.00409826014455075,0.0033556175072783734,0.0043650287386125,0.0032400434254662843,0.004470312922643432,0.003153011688872103,0.004587182869619736,165,0,3,0.9821428571428571,0.0,0.017857142857142856,2.6564789638666984,4.225175945596205e-45,3.273319331353515e-29,sign_test=ok; wilcoxon=ok
speed_rmse,scalar_speed,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,0.0014503989822612809,0.0014321892208854492,-0.0014503989822612809,-0.0014321892208854492,0.0008078019754783571,6.232327546115305e-05,-0.0015709314112378927,-0.0013265348665150926,-0.0017423393926651238,-0.0011593204835086586,-0.001827468017298795,-0.0010728603179099095,-0.0019527254313353335,-0.0009660460009911117,5,0,163,0.02976190476190476,0.0,0.9702380952380952,-1.7954882833783568,5.78936643471018e-42,4.28082241823467e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,speed,1,speed,168,-1.4638977657721273,-1.390639599906784,1.4638977657721273,1.390639599906784,0.7754381601897691,0.05982635290286131,1.3486729440214438,1.5844633407139395,1.1920153846289945,1.7354936724348276,1.1232320032715741,1.8038859889966568,1.08466491703198,1.8664950667510034,168,0,0,1.0,0.0,0.0,1.8878330225763909,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,grad,1,grad,168,8.274015233328205,8.467924662861904,-8.274015233328205,-8.467924662861904,3.871837046457574,0.29871871338786765,-8.868632896395075,-7.705027700614587,-9.655996580139059,-6.914552618765117,-9.975992812068384,-6.509454785180526,-10.261241922487116,-6.310789658689508,0,0,168,0.0,0.0,1.0,-2.136974034301954,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,levelset,1,levelset,168,-1.5450638943689414,-1.4497702602908937,1.5450638943689414,1.4497702602908937,0.8585105178179926,0.06623552443850322,1.4197682386320354,1.6784090487047572,1.2488590080093678,1.8573306636877465,1.1652653691248676,1.9693092447180556,1.0930323158229267,2.073866341115139,168,0,0,1.0,0.0,0.0,1.7997029300187335,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",168,-1.0730377486536395,-0.987758095593783,1.0730377486536395,0.987758095593783,0.5947371096248769,0.045884964180945204,0.9857999149698817,1.1646884541501341,0.8637332635466077,1.2829245590209903,0.8130703662634438,1.338505058529629,0.7758586984022309,1.3911371371711472,168,0,0,1.0,0.0,0.0,1.8042219516627185,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",168,0.6038665602741766,0.588270137754634,-0.6038665602741766,-0.588270137754634,0.4066538503243222,0.03137402569001302,-0.6667215693057227,-0.5433844768025716,-0.7466073634174164,-0.45885478217102876,-0.7919217939852113,-0.4159760268811556,-0.838582890074672,-0.3896139502907167,9,0,159,0.05357142857142857,0.0,0.9464285714285714,-1.4849645707093875,1.337530310651348e-36,3.9194550209559848e-28,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,grad:levelset,2,"grad,levelset",168,-0.8754689751323409,-0.8802876375581867,0.8754689751323409,0.8802876375581867,0.43858350196478885,0.03383745179563632,0.8101587584817179,0.9419691955338473,0.7226220118297587,1.0301019366179842,0.6806876720535344,1.0695592400921738,0.6490039765884817,1.1074919081602934,168,0,0,1.0,0.0,0.0,1.99612837968225,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_mae,wind_power_distribution,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,0.35154366428828077,0.36051405663018343,-0.35154366428828077,-0.36051405663018343,0.21928790539851412,0.016918429204580514,-0.38502603903194943,-0.3185359187898895,-0.4238263313650884,-0.2731950065932742,-0.43941332601453936,-0.25647310637984305,-0.4541875852658753,-0.24597204140467277,9,0,159,0.05357142857142857,0.0,0.9464285714285714,-1.6031146982293298,1.337530310651348e-36,2.66410467756204e-27,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,speed,1,speed,168,-1.3151071195045567,-1.0192352634200903,1.3151071195045567,1.0192352634200903,1.9466716190119246,0.15018897604483453,1.030303945120629,1.6195450951699242,0.6532038619158402,2.05751512208596,0.4442173985145638,2.26700903715758,0.19838400329028066,2.4663276374296337,118,0,50,0.7023809523809523,0.0,0.2976190476190476,0.6755670071216572,1.6123871117942558e-07,5.973412294923752e-14,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,grad,1,grad,168,-9.811936084329437,-9.025084301693074,9.811936084329437,9.025084301693074,6.737557938829986,0.519813880262577,8.789448562741457,10.838167202710752,7.390252904566857,12.176125180875466,6.77366866453756,12.89576386337539,6.1852485030779345,13.512585685498669,164,0,4,0.9761904761904762,0.0,0.023809523809523808,1.45630452063071,1.7538320135283241e-43,7.309289809390312e-29,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,levelset,1,levelset,168,-0.4951531114073773,0.04267313912830606,0.4951531114073773,-0.04267313912830606,2.054356196097424,0.15849702153660636,0.19360705638904885,0.8187900075449878,-0.20360980264972386,1.272158517047515,-0.3821372954557896,1.4593433334444457,-0.5291298469872311,1.612891382667027,83,0,85,0.49404761904761907,0.0,0.5059523809523809,0.24102592936317435,0.9385334053887997,0.09135346021704084,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",168,1.0920323297478736,1.2362998375766974,-1.0920323297478736,-1.2362998375766974,0.9532415880367566,0.07354418517862794,-1.235167947951461,-0.9493804936096446,-1.4121675780934293,-0.7621567388125023,-1.4983333903193257,-0.6728985040702653,-1.5511212611314817,-0.6029221676222376,28,0,140,0.16666666666666666,0.0,0.8333333333333334,-1.1455987059869708,4.0947447895527606e-19,1.6256528802790082e-23,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",168,0.02586941703041263,-0.08340700607210838,-0.02586941703041263,0.08340700607210838,0.49089787968155224,0.03787359366207572,-0.1020016242001316,0.047170986964746,-0.1898503632704188,0.13312288203983863,-0.24314300822929502,0.17120368159711294,-0.30604841244432024,0.20655687872269354,94,0,74,0.5595238095238095,0.0,0.44047619047619047,-0.052698164121617805,0.14245334559436543,0.6770207185044523,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,grad:levelset,2,"grad,levelset",168,4.593806679669613,4.4134818756672995,-4.593806679669613,-4.4134818756672995,3.122742330873474,0.24092480136110414,-5.079034953630446,-4.130210978431119,-5.7361725099571945,-3.4862668823440797,-6.099762635074034,-3.1537512609821583,-6.485894995509055,-2.8553188532191762,0,0,168,0.0,0.0,1.0,-1.4710809259708155,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_w1,wind_power_distribution,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-1.0835669819995395,-1.1631642774609001,1.0835669819995395,1.1631642774609001,0.9475588690747204,0.0731057538922603,0.9391925124122701,1.2233670918931285,0.7207292950260681,1.40447777939538,0.6137301677129016,1.507788015018638,0.49650674363314956,1.555257097746022,147,0,21,0.875,0.0,0.125,1.1435352645241232,1.78061588575196e-24,1.0945095653084831e-21,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,speed,1,speed,168,-2.816655101383545,-2.0168527252116,2.816655101383545,2.0168527252116,2.179116392691563,0.16812247967480876,2.494594401545252,3.156510656373041,2.0808063157864454,3.648786141834102,1.8639094880321094,3.8770158373997265,1.6657176444728234,4.088018847692017,168,0,0,1.0,0.0,0.0,1.292567533716966,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,grad,1,grad,168,-6.753683067670073,-6.971901356049239,6.753683067670073,6.971901356049239,5.150834056725527,0.39739547502579026,5.967959232245158,7.525258724083833,4.885996666305748,8.551763165743475,4.387445718506768,9.050972335788618,3.9171361223384427,9.513450559015,151,0,17,0.8988095238095238,0.0,0.10119047619047619,1.3111824208065255,4.949592375030901e-28,4.4619723063085756e-26,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,levelset,1,levelset,168,-1.122515456534857,-0.613793899977499,1.122515456534857,0.613793899977499,2.482341841014872,0.19151683090983065,0.7553254458622028,1.509606503614785,0.2720436020527885,2.046412872449087,0.032797666033715436,2.2590129401928056,-0.14761494948876383,2.4164787743053595,121,0,47,0.7202380952380952,0.0,0.27976190476190477,0.4522001917656642,1.0380897634971159e-08,1.94306919472171e-09,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad,2,"speed,grad",168,0.5944312715059921,0.4622213181837116,-0.5944312715059921,-0.4622213181837116,0.7719666659719414,0.05955852130926889,-0.710861514460685,-0.48113559686450535,-0.8623926755117064,-0.33169018502068426,-0.9578798958687472,-0.2712214043781851,-1.0338230786568572,-0.2073839412819802,40,0,128,0.23809523809523808,0.0,0.7619047619047619,-0.7700219422785255,6.181833481984467e-12,3.107081045763751e-16,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,speed:levelset,2,"speed,levelset",168,0.5277504466537954,0.3316612904972043,-0.5277504466537954,-0.3316612904972043,0.9314845127005777,0.07186559037375295,-0.66910508624187,-0.38637544053104,-0.8667921129075145,-0.18998120655391498,-0.9863551662591745,-0.07699167479866298,-1.139461784465833,0.03961091159744018,73,0,95,0.43452380952380953,0.0,0.5654761904761905,-0.5665692123250995,0.10491191481478204,6.698389227546538e-08,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,grad:levelset,2,"grad,levelset",168,5.5299394221628715,5.413028458348023,-5.5299394221628715,-5.413028458348023,3.521636195001505,0.2717001311182435,-6.070342140099047,-5.006821017864948,-6.801498482470287,-4.26434160938074,-7.210511663396754,-3.873717716287723,-7.6023046193280885,-3.583703390702184,0,0,168,0.0,0.0,1.0,-1.5702756093919883,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
wpd_bias_abs,wind_power_distribution,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.9214302098704914,-0.8313999215376209,0.9214302098704914,0.8313999215376209,1.216463964847215,0.09385223244204685,0.7374853922268519,1.109342191241255,0.4695674028133663,1.354826176466286,0.34295196690301044,1.4996662002906398,0.2219184365561993,1.6252155269555684,148,0,20,0.8809523809523809,0.0,0.11904761904761904,0.7574660955832101,2.5044824569704483e-25,8.596577910044196e-17,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,speed,1,speed,168,0.0006235585117951618,0.00047479843661243915,-0.0006235585117951618,-0.00047479843661243915,0.0010312319675254394,7.956127358858723e-05,-0.0007781841710705542,-0.0004645545765384202,-0.0009950255822743813,-0.00024204198546277174,-0.0011302558599700628,-0.00010756285516055519,-0.001305276969249754,3.900205476276341e-05,60,0,108,0.35714285714285715,0.0,0.6428571428571429,-0.6046733726568453,0.0002636516495278558,7.38063135857813e-10,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,grad,1,grad,168,-0.01265232236924585,-0.012561202347468783,0.01265232236924585,0.012561202347468783,0.005717201323772643,0.00044109165833291266,0.011772303470256694,0.013501996306343047,0.010630049859074973,0.014602761381232546,0.009978382268560971,0.015256890577799288,0.009444936424767892,0.015932744489750097,168,0,0,1.0,0.0,0.0,2.213027258046055,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,levelset,1,levelset,168,0.00017824970305322933,3.9928280601304184e-05,-0.00017824970305322933,-3.9928280601304184e-05,0.0008043086438513922,6.205375907486846e-05,-0.0002967543515025924,-5.0414126527722024e-05,-0.0004693074935266125,0.00011795450553483837,-0.0005658159244664529,0.00022056331194378478,-0.0006986722169483634,0.0003282839207153542,81,0,87,0.48214285714285715,0.0,0.5178571428571429,-0.22161853464571687,0.6997974882614125,0.004606029549769218,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,speed:grad,2,"speed,grad",168,0.001520501982597475,0.0013931939034799654,-0.001520501982597475,-0.0013931939034799654,0.001095761340192655,8.453982277533906e-05,-0.001686442285782582,-0.0013508901735848125,-0.0019131076111933072,-0.0011260355594029645,-0.002054432705372293,-0.0009929942089794907,-0.0022171912409342577,-0.000853490681803565,5,0,163,0.02976190476190476,0.0,0.9702380952380952,-1.3876214891192846,5.78936643471018e-42,1.2233576262296804e-28,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,speed:levelset,2,"speed,levelset",168,-0.0008512855105808295,-0.000823911552714808,0.0008512855105808295,0.000823911552714808,0.0005046529760029449,3.8934822382796787e-05,0.00077212618457896,0.0009274761214143268,0.0006672945401125203,0.0010286227826818493,0.0006019444101872594,0.0010901354801690687,0.0005325890162485161,0.0011658325036471885,163,0,5,0.9702380952380952,0.0,0.02976190476190476,1.6868730614121294,5.78936643471018e-42,5.303751292932756e-29,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,grad:levelset,2,"grad,levelset",168,0.0012636418136756306,0.0012691332077202772,-0.0012636418136756306,-0.0012691332077202772,0.0006432472587291842,4.96276034379228e-05,-0.0013585049299661095,-0.0011648916170712213,-0.001489726051883274,-0.0010360396431537341,-0.0015660757033373084,-0.0009615342174065974,-0.0016607252055545298,-0.0008706638552611332,0,0,168,0.0,0.0,1.0,-1.9644729091766573,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
grad_mae,gradient_distribution,lower_is_better,speed:grad:levelset,3,"speed,grad,levelset",168,-0.00048826013247855603,-0.0005002348090581699,0.00048826013247855603,0.0005002348090581699,0.0005989179459297331,4.6207522704686426e-05,0.00039576198027013233,0.0005765027960345442,0.0002565399157114973,0.0007007893795511629,0.00017768067261946202,0.0007718283520209443,8.222213391557591e-05,0.0008598320809501183,134,0,34,0.7976190476190477,0.0,0.20238095238095238,0.8152371051774098,3.055330456382589e-15,7.520073503503166e-17,sign_test=ok; wilcoxon=ok
grad_w1,gradient_distribution,lower_is_better,speed,1,speed,168,0.005516777470871321,0.005940823558948545,-0.005516777470871321,-0.005940823558948545,0.003996546589719104,0.00030834026353661597,-0.006113737373140604,-0.004904032202227029,-0.006946664030211945,-0.004003344564971346,-0.0074400264974042755,-0.0034983434040413595,-0.008055314208138676,-0.002898034777502301,16,0,152,0.09523809523809523,0.0,0.9047619047619048,-1.3803861276290201,5.491309367550057e-29,6.523235008732353e-27,sign_test=ok; wilcoxon=ok
grad_w1,gradient_distribution,lower_is_better,grad,1,grad,168,-0.0571622103845571,-0.057487433442276775,0.0571622103845571,0.057487433442276775,0.0162069995179506,0.001250397159226893,0.054735926434599985,0.059605507825606405,0.05140163512232042,0.0626627178093065,0.049851942806565214,0.06411691954530005,0.048680484986965596,0.06546973818132037,168,0,0,1.0,0.0,0.0,3.52700759454242,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
grad_w1,gradient_distribution,lower_is_better,levelset,1,levelset,168,0.004778461442017932,0.004955959640527703,-0.004778461442017932,-0.004955959640527703,0.0028522792666171846,0.00022005812293322515,-0.005206134690943373,-0.004331610204458798,-0.005814590227365891,-0.003712472535198571,-0.0061544257322267764,-0.0033345809130634913,-0.006628045425930998,-0.00293972344596291,1,0,167,0.005952380952380952,0.0,0.9940476190476191,-1.675313317999611,9.033944720111621e-49,2.592932982651445e-29,sign_test=ok; wilcoxon=ok
grad_w1,gradient_distribution,lower_is_better,speed:grad,2,"speed,grad",168,0.007494118311132319,0.00707655865301117,-0.007494118311132319,-0.00707655865301117,0.004079671635278482,0.00031475350003439765,-0.008106394142164876,-0.006865719885369198,-0.00895737529078338,-0.005998499638503869,-0.009433782973868779,-0.005482567196670703,-0.010033835756570943,-0.004961438729815819,0,0,168,0.0,0.0,1.0,-1.8369415436104735,5.345529420184391e-51,2.546826342812208e-29,sign_test=ok; wilcoxon=ok
