metric,metric_family,direction,effect_id,effect_order,factors,n_valid,mean_raw_factorial_effect,median_raw_factorial_effect,mean_oriented_factorial_effect,median_oriented_factorial_effect,oriented_effect_standard_deviation,oriented_effect_standard_error,iid_bootstrap_ci95_low,iid_bootstrap_ci95_high,block6_bootstrap_ci95_low,block6_bootstrap_ci95_high,block12_bootstrap_ci95_low,block12_bootstrap_ci95_high,block24_bootstrap_ci95_low,block24_bootstrap_ci95_high,positive_count,zero_count,negative_count,positive_rate,zero_rate,negative_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status
psd_log_l2,frequency_domain,lower_is_better,crit:e2,2,"crit,e2",168,0.015347609025079343,0.011870896909738249,-0.015347609025079343,-0.011870896909738249,0.01065812175843034,0.0008222919458148316,-0.016947761866856963,-0.013773503649935433,-0.01921337290731315,-0.011759781761048041,-0.020319757074747796,-0.010874749294110407,-0.021457037336613475,-0.010115813262259372,0,0,168,0.0,0.0,1.0,-1.439991902226086,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable
psd_slope_abs_delta,frequency_domain,lower_is_better,crit,1,crit,168,0.0010768643341669951,0.008666802731557455,-0.0010768643341669951,-0.008666802731557455,0.03737970875441206,0.0028839071407065573,-0.006630342206450731,0.00474575408800464,-0.01293318950699062,0.012616033397941522,-0.01586137005185045,0.01659886686098781,-0.017621837415802373,0.018478956582684048,71,0,97,0.4226190476190476,0.0,0.5773809523809523,-0.028808794130582654,0.05343240458128752,,sign_test=ok; wilcoxon=scipy_unavailable
psd_slope_abs_delta,frequency_domain,lower_is_better,e2,1,e2,168,-0.06791184184445195,-0.0647717029185304,0.06791184184445195,0.0647717029185304,0.0769882786396906,0.005939774650959612,0.05640175549765612,0.07951681899464852,0.042618544655651534,0.09478268662750826,0.03661720755564308,0.10049185313884836,0.03031169035615282,0.10566306167551871,132,0,36,0.7857142857142857,0.0,0.21428571428571427,0.8821062510344351,4.430292479224891e-14,,sign_test=ok; wilcoxon=scipy_unavailable
psd_slope_abs_delta,frequency_domain,lower_is_better,crit:e2,2,"crit,e2",168,0.04688620586971324,0.03867395638033469,-0.04688620586971324,-0.03867395638033469,0.04244599336455159,0.0032747794843095176,-0.05321013859544321,-0.040437638115729445,-0.0624929187547642,-0.03270930950065183,-0.06729477818998772,-0.028158143510695052,-0.07324317042269997,-0.024810898186311905,16,0,152,0.09523809523809523,0.0,0.9047619047619048,-1.1046085190426913,5.491309367550057e-29,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t5,threshold_geometry,lower_is_better,crit,1,crit,168,0.00042070238095238206,0.00017000000000000348,-0.00042070238095238206,-0.00017000000000000348,0.0008277791698311026,6.386454946688926e-05,-0.000547001190476191,-0.0003019011904761885,-0.0007206747023809551,-0.00017772529761905247,-0.0007940404761904754,-0.000121042857142859,-0.0008505955357142828,-0.00010654523809524322,55,0,113,0.3273809523809524,0.0,0.6726190476190477,-0.5082302095596593,9.020235670869813e-06,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t5,threshold_geometry,lower_is_better,e2,1,e2,168,-0.003090892857142851,-0.003326999999999969,0.003090892857142851,0.003326999999999969,0.0022891098158303188,0.0001766086565068627,0.0027419416666666636,0.003438291369047614,0.002415094940476183,0.0037606657738095137,0.0023686333333333225,0.003811404464285709,0.00244192023809523,0.0037443738095238,147,0,21,0.875,0.0,0.125,1.3502597541488874,1.78061588575196e-24,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t5,threshold_geometry,lower_is_better,crit:e2,2,"crit,e2",168,-0.00023884523809523874,-0.0001100000000000545,0.00023884523809523874,0.0001100000000000545,0.0004726201901832035,3.646343930249464e-05,0.00016987916666666919,0.0003102160714285709,0.00010990327380952755,0.0003772499999999993,0.00010312738095238231,0.00039622827380952506,9.553392857142958e-05,0.00038575595238095534,108,0,60,0.6428571428571429,0.0,0.35714285714285715,0.5053640175690638,0.0002636516495278558,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t10,threshold_geometry,lower_is_better,crit,1,crit,168,-0.00014725000000000068,-0.0006460000000000216,0.00014725000000000068,0.0006460000000000216,0.0028083279120638075,0.00021666720231174627,-0.00027965744047618775,0.0005617398809523849,-0.0007371062499999989,0.0009655827380952393,-0.0008632229166666663,0.001046144940476192,-0.0006160392857142852,0.0008622282738095236,104,0,64,0.6190476190476191,0.0,0.38095238095238093,0.05243333563984997,0.0025179898516854418,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t10,threshold_geometry,lower_is_better,e2,1,e2,168,-0.0010852976190476164,-0.0009389999999999815,0.0010852976190476164,0.0009389999999999815,0.0017360833493592549,0.00013394173830977087,0.0008203208333333298,0.001346671428571427,0.0006316476190476193,0.0015321586309523794,0.0005883851190476127,0.0015552642857142862,0.0005478086309523729,0.001525100595238095,140,0,28,0.8333333333333334,0.0,0.16666666666666666,0.6251414250635908,4.0947447895527606e-19,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t10,threshold_geometry,lower_is_better,crit:e2,2,"crit,e2",168,-7.682142857142808e-05,0.00020199999999999038,7.682142857142808e-05,-0.00020199999999999038,0.0018508463489555964,0.00014279589595447774,-0.00019874047619047273,0.00035875446428571526,-0.0005131229166666688,0.0006748958333333344,-0.0006268708333333354,0.0007754065476190451,-0.0005998848214285735,0.0006985711309523829,80,0,88,0.47619047619047616,0.0,0.5238095238095238,0.041506108064981846,0.5892869358592498,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t15,threshold_geometry,lower_is_better,crit,1,crit,168,-0.0011110952380952385,-0.0008410000000000002,0.0011110952380952385,0.0008410000000000002,0.001738789196859387,0.00013415049897664937,0.0008505330357142876,0.0013765258928571437,0.0005679976190476191,0.0016685270833333335,0.0005093086309523827,0.0017314374999999993,0.000645165178571429,0.0015895857142857143,139,0,29,0.8273809523809523,0.0,0.17261904761904762,0.6390051422576736,1.997715174343611e-18,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t15,threshold_geometry,lower_is_better,e2,1,e2,168,-0.000851190476190477,-0.00047100000000000006,0.000851190476190477,0.00047100000000000006,0.0014415273210708788,0.00011121624735155832,0.0006387229166666667,0.0010690232142857138,0.0003917511904761917,0.001331957440476192,0.0003065226190476201,0.0014275413690476185,0.00024333541666666763,0.001436037202380953,129,0,39,0.7678571428571429,0.0,0.23214285714285715,0.5904782127598847,1.8901080346392734e-12,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_t15,threshold_geometry,lower_is_better,crit:e2,2,"crit,e2",168,0.0008152380952380952,0.0005440000000000006,-0.0008152380952380952,-0.0005440000000000006,0.0008195622845036137,6.323060300074632e-05,-0.0009430505952380963,-0.0006944749999999984,-0.001074959523809524,-0.0005744333333333337,-0.0011161553571428571,-0.0005290083333333338,-0.0011240836309523805,-0.0005189011904761906,14,1,153,0.08333333333333333,0.005952380952380952,0.9107142857142857,-0.9947237820147646,1.0101982379731631e-30,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_p90,threshold_geometry,lower_is_better,crit,1,crit,168,-0.0019647142857142897,-0.0017060000000000061,0.0019647142857142897,0.0017060000000000061,0.0021372506967206753,0.00016489247110640755,0.0016481663690476225,0.002287941964285717,0.0012828229166666702,0.0026915366071428603,0.0011678476190476233,0.0028864223214285735,0.0011026717261904818,0.002970362202380954,143,0,25,0.8511904761904762,0.0,0.1488095238095238,0.9192717956432909,2.7276165626071624e-21,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_p90,threshold_geometry,lower_is_better,e2,1,e2,168,-0.0014718571428571441,-0.0008020000000000006,0.0014718571428571441,0.0008020000000000006,0.002174707056562986,0.00016778229200693464,0.001145332738095239,0.001801828273809525,0.0007735354166666671,0.0022391916666666674,0.0005715038690476189,0.002535883333333337,0.000353398511904761,0.0028319202380952405,137,0,31,0.8154761904761905,0.0,0.18452380952380953,0.6768070846210154,4.2115308911297774e-17,,sign_test=ok; wilcoxon=scipy_unavailable
exceed_abs_p90,threshold_geometry,lower_is_better,crit:e2,2,"crit,e2",168,0.0008235238095238097,0.0008270000000000013,-0.0008235238095238097,-0.0008270000000000013,0.0011208020062233382,8.647175210224723e-05,-0.0009881041666666675,-0.0006549854166666673,-0.0011689523809523808,-0.00045818690476190555,-0.001243439583333333,-0.00038548601190476243,-0.0013029083333333325,-0.0003098601190476206,29,0,139,0.17261904761904762,0.0,0.8273809523809523,-0.7347629687947838,1.997715174343611e-18,,sign_test=ok; wilcoxon=scipy_unavailable
comp_curve_l1,threshold_geometry,lower_is_better,crit,1,crit,168,2.119543650793651,2.2916666666666643,-2.119543650793651,-2.2916666666666643,3.124451247640392,0.24105664715207503,-2.577418154761904,-1.6567212301587297,-3.0099330357142855,-1.2201884920634927,-3.2272073412698417,-0.9265625000000002,-3.33531746031746,-0.6463293650793652,40,0,128,0.23809523809523808,0.0,0.7619047619047619,-0.6783730910809845,6.181833481984467e-12,,sign_test=ok; wilcoxon=scipy_unavailable
comp_curve_l1,threshold_geometry,lower_is_better,e2,1,e2,168,-22.575892857142858,-21.12500000000001,22.575892857142858,21.12500000000001,10.592948821439098,0.817263744562523,20.97717013888889,24.175595238095237,19.18152281746032,26.09872271825397,18.533965773809523,27.02791418650793,17.887859623015874,27.72173859126984,168,0,0,1.0,0.0,0.0,2.131218911532117,5.345529420184391e-51,,sign_test=ok; wilcoxon=scipy_unavailable
comp_curve_l1,threshold_geometry,lower_is_better,crit:e2,2,"crit,e2",168,1.743551587301587,1.4166666666666679,-1.743551587301587,-1.4166666666666679,2.588133731647513,0.1996788524715505,-2.1319692460317468,-1.351686507936508,-2.4667906746031765,-1.0669642857142856,-2.653881448412699,-0.9315476190476191,-2.807552083333334,-0.8332837301587307,39,2,127,0.23214285714285715,0.011904761904761904,0.7559523809523809,-0.6736713663523503,4.4783599083590004e-12,,sign_test=ok; wilcoxon=scipy_unavailable
comp_abs_t5,threshold_geometry,lower_is_better,crit,1,crit,168,1.7886904761904763,1.5,-1.7886904761904763,-1.5,2.985743081367301,0.23035507979055667,-2.2470238095238093,-1.3392857142857142,-2.3541666666666665,-1.2648065476190486,-2.4732142857142856,-1.181547619047619,-2.5685267857142855,-1.0982142857142858,29,11,128,0.17261904761904762,0.06547619047619048,0.7619047619047619,-0.5990771568233384,4.84190847563253e-16,,sign_test=ok; wilcoxon=scipy_unavailable
comp_abs_t5,threshold_geometry,lower_is_better,e2,1,e2,168,-3.949404761904762,-2.5,3.949404761904762,2.5,6.378209508145491,0.4920895469334579,3.0,4.907738095238095,2.5416666666666665,5.395833333333333,2.375,5.613169642857142,2.0951636904761908,5.839360119047618,119,5,44,0.7083333333333334,0.02976190476190476,0.2619047619047619,0.6192027334412662,3.618093320163726e-09,,sign_test=ok; wilcoxon=scipy_unavailable
comp_abs_t5,threshold_geometry,lower_is_better,crit:e2,2,"crit,e2",168,-1.4017857142857142,-0.5,1.4017857142857142,0.5,3.1060395718776905,0.2396361555277747,0.9345238095238095,1.8660714285714286,0.8303571428571429,2.03876488095238,0.7380952380952381,2.1547619047619047,0.6428571428571429,2.2738095238095237,101,15,52,0.6011904761904762,0.08928571428571429,0.30952380952380953,0.4513096764695417,9.176460450517718e-05,,sign_test=ok; wilcoxon=scipy_unavailable
comp_abs_t10,threshold_geometry,lower_is_better,crit,1,crit,168,9.592261904761905,9.0,-9.592261904761905,-9.0,6.219209155336513,0.479822403391668,-10.532738095238095,-8.651785714285714,-11.050595238095237,-8.199330357142859,-11.160714285714286,-8.098139880952383,-10.925669642857143,-8.157738095238095,6,2,160,0.03571428571428571,0.011904761904761904,0.9523809523809523,-1.5423603974680735,5.889338708315932e-40,,sign_test=ok; wilcoxon=scipy_unavailable
comp_abs_t10,threshold_geometry,lower_is_better,e2,1,e2,168,-22.81845238095238,-22.25,22.81845238095238,22.25,16.384363949255732,1.2640811221841448,20.32730654761905,25.333333333333332,18.014880952380953,27.372098214285714,16.95230654761905,28.46436011904762,16.35111607142857,29.003124999999997,154,1,13,0.9166666666666666,0.005952380952380952,0.07738095238095238,1.3926968695045936,9.113778720543226e-32,,sign_test=ok; wilcoxon=scipy_unavailable
