effect_id,psnruv,ssim_speed,speed_mae,speed_rmse,wpd_mae,wpd_w1,wpd_bias_abs,grad_mae,grad_w1,grad_kurtosis_abs_delta,psd_log_l2,psd_slope_abs_delta,exceed_abs_t5,exceed_abs_t10,exceed_abs_t15,exceed_abs_p90,comp_curve_l1,comp_abs_t5,comp_abs_t10,comp_abs_t15,pd_distance,mt_distance
levelset,0.08742531809740448,,0.01057313856216038,0.01167896408500713,3.6213093646884147,-0.2885378542305565,0.20778838221067092,-0.0012111131077689103,-0.013478571970095362,-0.1135485002904321,-0.03197054899291148,0.03983638751480191,-6.494047619047588e-05,0.0006306904761904779,-0.0001350000000000002,-0.00027320238095238054,-7.040178571428571,-3.517857142857143,-12.264880952380953,-6.392857142857143,0.2017046628823715,-0.08062588317053658
e2,-0.8810204733784804,,-0.060792764385781156,-0.09303931359928938,-20.893290799423454,2.946993266197165,-0.124975893531344,-0.002146509479390541,0.042731109534067946,-0.5249182905967045,0.09584804895609766,0.2030881466247126,0.0015621547619047642,-0.0004615476190476198,0.0009331190476190478,0.0005490833333333335,21.09672619047619,4.351190476190476,21.794642857142858,28.363095238095237,-1.0171857125607358,0.4623895315896897
levelset:e2,-0.006121544475255549,,0.0005383336269642979,-0.0002468219192785996,0.24536627062467606,4.8678132790008055,5.008892111055381,0.0015703240520193364,0.005716346584947054,0.2253450579991153,0.017489317340459772,-0.04905375043960847,0.0004861071428571415,0.0010460000000000003,0.0005449761904761918,0.0010903452380952383,5.143353174603174,1.0714285714285714,4.806547619047619,6.416666666666667,-0.11156333158953649,0.06296611399877639
