sample_idx,metric,method_id,observed_value,reconstructed_value,absolute_difference,status
19,exceed_abs_t5,grad_only,0.0007599999999999829,0.0007599999999999829,0.0,PASS
20,exceed_abs_t5,grad_only,0.0007679999999999909,0.0007679999999999909,0.0,PASS
21,exceed_abs_t5,grad_only,0.0026079999999999437,0.0026079999999999437,0.0,PASS
22,exceed_abs_t5,grad_only,0.0029000000000000137,0.0029000000000000137,0.0,PASS
23,exceed_abs_t5,grad_only,0.0042240000000000055,0.0042240000000000055,0.0,PASS
24,exceed_abs_t5,grad_only,0.0040799999999999725,0.0040799999999999725,0.0,PASS
25,exceed_abs_t5,grad_only,0.0046800000000000175,0.0046800000000000175,0.0,PASS
26,exceed_abs_t5,grad_only,0.006336000000000008,0.006336000000000008,0.0,PASS
27,exceed_abs_t5,grad_only,0.007196000000000091,0.007196000000000091,0.0,PASS
28,exceed_abs_t5,grad_only,0.006716000000000055,0.006716000000000055,0.0,PASS
29,exceed_abs_t5,grad_only,0.006103999999999998,0.006103999999999998,0.0,PASS
30,exceed_abs_t5,grad_only,0.0049680000000000835,0.0049680000000000835,0.0,PASS
31,exceed_abs_t5,grad_only,0.0049919999999999964,0.0049919999999999964,0.0,PASS
32,exceed_abs_t5,grad_only,0.005584000000000033,0.005584000000000033,0.0,PASS
33,exceed_abs_t5,grad_only,0.006203999999999987,0.006203999999999987,0.0,PASS
34,exceed_abs_t5,grad_only,0.007747999999999977,0.007747999999999977,0.0,PASS
35,exceed_abs_t5,grad_only,0.00746800000000003,0.00746800000000003,0.0,PASS
36,exceed_abs_t5,grad_only,0.007240000000000024,0.007240000000000024,0.0,PASS
37,exceed_abs_t5,grad_only,0.007364000000000037,0.007364000000000037,0.0,PASS
38,exceed_abs_t5,grad_only,0.008344000000000018,0.008344000000000018,0.0,PASS
39,exceed_abs_t5,grad_only,0.0033560000000000256,0.0033560000000000256,0.0,PASS
40,exceed_abs_t5,grad_only,0.0012720000000000509,0.0012720000000000509,0.0,PASS
41,exceed_abs_t5,grad_only,0.00046400000000001995,0.00046400000000001995,0.0,PASS
42,exceed_abs_t5,grad_only,0.0008400000000000629,0.0008400000000000629,0.0,PASS
43,exceed_abs_t5,grad_only,0.0027840000000000087,0.0027840000000000087,0.0,PASS
44,exceed_abs_t5,grad_only,0.0045520000000000005,0.0045520000000000005,0.0,PASS
45,exceed_abs_t5,grad_only,0.006684000000000023,0.006684000000000023,0.0,PASS
46,exceed_abs_t5,grad_only,0.007220000000000004,0.007220000000000004,0.0,PASS
47,exceed_abs_t5,grad_only,0.006224000000000007,0.006224000000000007,0.0,PASS
48,exceed_abs_t5,grad_only,0.005556000000000005,0.005556000000000005,0.0,PASS
49,exceed_abs_t5,grad_only,0.005264000000000046,0.005264000000000046,0.0,PASS
50,exceed_abs_t5,grad_only,0.0028200000000000447,0.0028200000000000447,0.0,PASS
51,exceed_abs_t5,grad_only,0.0036920000000000286,0.0036920000000000286,0.0,PASS
52,exceed_abs_t5,grad_only,0.0029239999999999267,0.0029239999999999267,0.0,PASS
53,exceed_abs_t5,grad_only,4.399999999993298e-05,4.399999999993298e-05,0.0,PASS
54,exceed_abs_t5,grad_only,0.0007000000000000339,0.0007000000000000339,0.0,PASS
55,exceed_abs_t5,grad_only,0.00031599999999998296,0.00031599999999998296,0.0,PASS
56,exceed_abs_t5,grad_only,0.0016919999999999158,0.0016919999999999158,0.0,PASS
57,exceed_abs_t5,grad_only,0.008279999999999954,0.008279999999999954,0.0,PASS
58,exceed_abs_t5,grad_only,0.0030600000000000627,0.0030600000000000627,0.0,PASS
59,exceed_abs_t5,grad_only,0.0011440000000000339,0.0011440000000000339,0.0,PASS
60,exceed_abs_t5,grad_only,2.8000000000028002e-05,2.8000000000028002e-05,0.0,PASS
61,exceed_abs_t5,grad_only,0.0006040000000000489,0.0006040000000000489,0.0,PASS
62,exceed_abs_t5,grad_only,0.0020159999999999068,0.0020159999999999068,0.0,PASS
63,exceed_abs_t5,grad_only,0.0013000000000000789,0.0013000000000000789,0.0,PASS
64,exceed_abs_t5,grad_only,0.0015359999999999818,0.0015359999999999818,0.0,PASS
65,exceed_abs_t5,grad_only,0.0027160000000000517,0.0027160000000000517,0.0,PASS
66,exceed_abs_t5,grad_only,0.0020919999999999828,0.0020919999999999828,0.0,PASS
