metric,metric_family,direction,effect_id,effect_order,factors,n_valid,mean_raw_factorial_effect,median_raw_factorial_effect,mean_oriented_factorial_effect,median_oriented_factorial_effect,oriented_effect_standard_deviation,oriented_effect_standard_error,iid_bootstrap_ci95_low,iid_bootstrap_ci95_high,block6_bootstrap_ci95_low,block6_bootstrap_ci95_high,block12_bootstrap_ci95_low,block12_bootstrap_ci95_high,block24_bootstrap_ci95_low,block24_bootstrap_ci95_high,positive_count,zero_count,negative_count,positive_rate,zero_rate,negative_rate,paired_effect_size_dz,sign_test_p_raw,wilcoxon_p_raw,test_status
exceed_abs_t5,threshold_geometry,lower_is_better,e2,1,e2,168,-0.0015621547619047642,-0.001717000000000024,0.0015621547619047642,0.001717000000000024,0.002617203361793498,0.0002019216231283928,0.001170349404761908,0.001950098214285714,0.0007810755952380971,0.0023721529761904785,0.0006581383928571467,0.002448903273809522,0.0006752002976190484,0.002366040476190481,124,1,43,0.7380952380952381,0.005952380952380952,0.25595238095238093,0.5968793960413769,2.671439649859322e-10,1.1941117001374107e-11,sign_test=ok; wilcoxon=ok
exceed_abs_t5,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-0.0004861071428571415,-0.00042499999999998095,0.0004861071428571415,0.00042499999999998095,0.0007923049451923288,6.112765361735398e-05,0.00036750565476190275,0.0006071193452380951,0.00024909345238095104,0.0007264931547619072,0.00021836726190476019,0.0007777380952380938,0.00017975892857142583,0.0007962898809523816,109,0,59,0.6488095238095238,0.0,0.35119047619047616,0.6135354143714715,0.00014114383798112973,2.986895273906725e-10,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,levelset,1,levelset,168,-0.0006306904761904779,-0.00027099999999999347,0.0006306904761904779,0.00027099999999999347,0.0010088953819129554,7.783796859522656e-05,0.00048182500000000186,0.00078818244047619,0.00031061517857142835,0.0009691449404761897,0.0002627833333333323,0.0010497199404761917,0.0002022672619047609,0.0010885851190476237,114,0,54,0.6785714285714286,0.0,0.32142857142857145,0.6251297086865764,4.25351951171799e-06,5.352782683532732e-11,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,e2,1,e2,168,0.0004615476190476198,-5.799999999997647e-05,-0.0004615476190476198,5.799999999997647e-05,0.0036177030043466766,0.00027911184636930826,-0.0010135485119047644,8.106517857143059e-05,-0.0016551017857142822,0.0007173020833333314,-0.0019493818452380963,0.00099548988095238,-0.0020804642857142866,0.001157921130952381,88,0,80,0.5238095238095238,0.0,0.47619047619047616,-0.127580295699528,0.5892869358592498,0.28220400681761215,sign_test=ok; wilcoxon=ok
exceed_abs_t10,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-0.0010460000000000003,-0.0008840000000000028,0.0010460000000000003,0.0008840000000000028,0.0009271617626561914,7.153208296730415e-05,0.000903447916666664,0.0011865997023809546,0.0007249758928571461,0.0013628470238095224,0.0006264333333333348,0.0014665065476190463,0.0005000247023809506,0.001591210714285715,149,0,19,0.8869047619047619,0.0,0.1130952380952381,1.1281742217273432,3.33298643379015e-26,2.3266175770715177e-24,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,levelset,1,levelset,168,0.0001350000000000002,8.700000000001632e-05,-0.0001350000000000002,-8.700000000001632e-05,0.0003709154882196171,2.8616751192555877e-05,-0.00019078601190476122,-8.021428571428679e-05,-0.0002509645833333338,-2.9701785714286692e-05,-0.000258145238095238,-1.2485416666667201e-05,-0.00026313154761904803,-6.047023809524131e-06,46,0,122,0.27380952380952384,0.0,0.7261904761904762,-0.3639643107059132,3.930443008498031e-09,1.4058661903464834e-06,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,e2,1,e2,168,-0.0009331190476190478,-0.00042599999999999756,0.0009331190476190478,0.00042599999999999756,0.0020027095622014747,0.000154512397224401,0.0006394455357142854,0.0012400410714285715,0.00031907886904761917,0.0016345136904761905,0.00020518839285714284,0.0017232038690476194,0.0001584404761904763,0.0017104782738095244,125,0,43,0.7440476190476191,0.0,0.25595238095238093,0.4659282929639175,1.7881252801764122e-10,6.28759467992756e-10,sign_test=ok; wilcoxon=ok
exceed_abs_t15,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-0.0005449761904761918,-0.0004689999999999998,0.0005449761904761918,0.0004689999999999998,0.0005352396066767311,4.129463217130603e-05,0.0004659264880952391,0.0006271485119047634,0.0003627056547619059,0.0007275363095238112,0.00031958125000000094,0.0007769592261904783,0.00029162857142857215,0.0008160401785714307,143,1,24,0.8511904761904762,0.005952380952380952,0.14285714285714285,1.0181910749466292,8.051239189963414e-22,1.497373603724377e-23,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,levelset,1,levelset,168,0.00027320238095238054,0.00022300000000000098,-0.00027320238095238054,-0.00022300000000000098,0.00047126351451609073,3.635876950237087e-05,-0.00034511101190476124,-0.00020508303571428545,-0.0004198339285714288,-0.00012997886904761896,-0.0004540056547619043,-0.00011079642857142805,-0.00045007529761904744,-0.0001015773809523802,48,0,120,0.2857142857142857,0.0,0.7142857142857143,-0.5797231751176706,2.6641418672538837e-08,2.8325227869048897e-11,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,e2,1,e2,168,-0.0005490833333333335,-0.0005810000000000017,0.0005490833333333335,0.0005810000000000017,0.002966710259777497,0.00022888666572528783,9.698273809523839e-05,0.0009865202380952387,-0.00047178839285714363,0.001574455654761904,-0.000788599404761905,0.0018613261904761908,-0.0010404779761904765,0.0020677913690476182,93,0,75,0.5535714285714286,0.0,0.44642857142857145,0.18508155001780144,0.1895052721714433,0.01645682422915328,sign_test=ok; wilcoxon=ok
exceed_abs_p90,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-0.0010903452380952383,-0.0009629999999999986,0.0010903452380952383,0.0009629999999999986,0.000821368596377359,6.336996298734392e-05,0.000968080357142857,0.0012157499999999998,0.000807224107142857,0.0013722315476190489,0.00072914761904762,0.0014645017857142857,0.0006414625000000001,0.0015351925595238091,159,0,9,0.9464285714285714,0.0,0.05357142857142857,1.327473734574464,1.337530310651348e-36,1.5301582220824678e-27,sign_test=ok; wilcoxon=ok
comp_curve_l1,threshold_geometry,lower_is_better,levelset,1,levelset,168,7.040178571428571,7.041666666666664,-7.040178571428571,-7.041666666666664,3.9004257620939193,0.3009243806847685,-7.624020337301588,-6.456336805555556,-8.238132440476189,-5.817447916666667,-8.566976686507937,-5.493043154761905,-8.993105158730158,-5.059027777777779,3,0,165,0.017857142857142856,0.0,0.9821428571428571,-1.8049769437603898,4.225175945596205e-45,4.9791773476992627e-29,sign_test=ok; wilcoxon=ok
comp_curve_l1,threshold_geometry,lower_is_better,e2,1,e2,168,-21.09672619047619,-20.25,21.09672619047619,20.25,9.295633021830312,0.7171736576433303,19.699392361111112,22.50799851190476,18.252876984126985,24.00497271825397,18.15720486111111,24.176624503968252,18.877480158730158,23.349764384920633,168,0,0,1.0,0.0,0.0,2.2695308798154596,5.345529420184391e-51,2.546317889402378e-29,sign_test=ok; wilcoxon=ok
comp_curve_l1,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-5.143353174603174,-4.458333333333334,5.143353174603174,4.458333333333334,4.205071764253035,0.32442833002762367,4.524801587301586,5.771825396825396,3.848201884920635,6.53580109126984,3.412202380952381,7.021329365079363,2.953360615079365,7.5759424603174566,150,0,18,0.8928571428571429,0.0,0.10714285714285714,1.2231308912077057,4.1864574440567575e-27,1.1176434365567187e-26,sign_test=ok; wilcoxon=ok
comp_abs_t5,threshold_geometry,lower_is_better,levelset,1,levelset,168,3.517857142857143,2.0,-3.517857142857143,-2.0,5.232296314428742,0.40368042465533094,-4.3125,-2.7439732142857154,-4.940550595238095,-2.2202380952380953,-5.336383928571428,-1.9166666666666667,-5.627976190476191,-1.6666666666666667,38,9,121,0.2261904761904762,0.05357142857142857,0.7202380952380952,-0.6723352294013225,2.748461221579655e-11,7.63645218463872e-16,sign_test=ok; wilcoxon=ok
comp_abs_t5,threshold_geometry,lower_is_better,e2,1,e2,168,-4.351190476190476,-3.0,4.351190476190476,3.0,7.1474126476869895,0.5514348575497637,3.285639880952381,5.407812499999999,2.8125,6.0744791666666655,2.6101190476190474,6.220312499999999,2.4076636904761908,6.348214285714286,119,5,44,0.7083333333333334,0.02976190476190476,0.2619047619047619,0.6087784056512516,3.618093320163726e-09,1.3094114090829373e-12,sign_test=ok; wilcoxon=ok
comp_abs_t5,threshold_geometry,lower_is_better,levelset:e2,2,"levelset,e2",168,-1.0714285714285714,-1.0,1.0714285714285714,1.0,3.0604125364190695,0.2361159533177225,0.6071428571428571,1.5297619047619047,0.6190476190476191,1.5238095238095237,0.5416666666666666,1.6131696428571418,0.49404761904761907,1.6785714285714286,99,18,51,0.5892857142857143,0.10714285714285714,0.30357142857142855,0.350092857965557,0.00010978172637063631,8.475253043763754e-06,sign_test=ok; wilcoxon=ok
comp_abs_t10,threshold_geometry,lower_is_better,levelset,1,levelset,168,12.264880952380953,12.0,-12.264880952380953,-12.0,7.675282201454898,0.5921608777944551,-13.395833333333334,-11.12797619047619,-14.360193452380953,-10.169568452380954,-14.639880952380953,-9.717261904761905,-14.321428571428571,-9.479092261904762,6,1,161,0.03571428571428571,0.005952380952380952,0.9583333333333334,-1.5979713358364942,3.0536888838142817e-40,1.9148086306583834e-28,sign_test=ok; wilcoxon=ok
