sample_idx,pos_idx,pd_distance_cnn,pd_distance_gan,pd_distance_candidateUV_plus_E2_tf_lowlambda_expanded2688,mt_distance_cnn,mt_distance_gan,mt_distance_candidateUV_plus_E2_tf_lowlambda_expanded2688,pd_winner_before,pd_winner_after_candidateUV_plus_E2_tf_lowlambda_expanded2688,mt_winner_before,mt_winner_after_candidateUV_plus_E2_tf_lowlambda_expanded2688,was_mt_gan_win_before
15,15,26.322356943691645,19.148010639364745,23.264852139508843,5.097294807434082,5.86716890335083,5.480895519256592,gan,gan,cnn,cnn,0
16,16,23.755960973590362,17.324485324726012,21.249793528434644,5.464188098907471,5.255205154418945,4.791934967041016,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
17,17,20.900376556174706,17.11808749868573,19.368663386782487,5.2896833419799805,4.8487091064453125,4.119677543640137,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
18,18,20.394905033940507,18.610240875886223,19.138495407253917,6.258571624755859,5.554356575012207,4.50404691696167,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
19,19,21.064082150885508,19.086676411603058,19.061113364976354,6.927988529205322,5.44291353225708,4.987339973449707,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
20,20,21.97923655969375,18.266315468004898,20.643378305180818,6.254051208496094,5.689126491546631,5.2392988204956055,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
21,21,27.30086406645334,21.732522780594586,25.091715353169654,8.127616882324219,10.817054748535156,7.468435287475586,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
22,22,32.693467082501115,26.801086541907566,30.05743132939128,8.081520080566406,8.346701622009277,6.22081995010376,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
23,23,34.476953302920876,29.144574221491347,32.02900286128921,6.907674789428711,8.497876167297363,6.106774806976318,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
24,24,35.75728371567695,29.65320138308241,32.836735312560144,7.21915864944458,12.067601203918457,6.049041748046875,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
25,25,36.58411526021696,30.123491475362258,33.40366081902407,11.371563911437988,10.501462936401367,7.113855361938477,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
26,26,35.02599363200026,30.779316467464,31.70738419631664,7.043282985687256,11.28821849822998,7.714582920074463,gan,gan,cnn,cnn,0
27,27,36.89696946573002,30.945378681968467,33.293424714500546,6.4783101081848145,19.968429565429688,6.651346683502197,gan,gan,cnn,cnn,0
28,28,38.33189346230645,30.74946233279523,34.77501195309218,7.210402011871338,14.947399139404297,8.076342582702637,gan,gan,cnn,cnn,0
29,29,38.84347398326436,31.752977463202388,36.09247758941421,6.963974952697754,12.864243507385254,8.812207221984863,gan,gan,cnn,cnn,0
30,30,39.94080457344863,30.82310921065586,36.219899946871266,8.127463340759277,14.847400665283203,7.603498935699463,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
31,31,39.104318483733294,31.3053599336416,36.26434825278327,6.818642616271973,16.23410415649414,6.81290340423584,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
32,32,38.55925876668554,30.547158977309156,34.83095667666716,7.461033821105957,19.229158401489258,6.510593414306641,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
33,33,38.39305861348763,30.400139282712473,34.86337902447993,6.76971960067749,20.00556755065918,6.5755205154418945,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
34,34,37.356416104450325,28.907547601520903,33.99219963700051,6.323113918304443,19.445999145507812,6.365128517150879,gan,gan,cnn,cnn,0
35,35,35.95264003005777,28.746843597068697,33.32892354336065,6.2719197273254395,14.435929298400879,6.5910420417785645,gan,gan,cnn,cnn,0
36,36,35.61901723291445,27.743736665197815,34.00184550419346,6.097905158996582,9.26945686340332,5.868704319000244,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
37,37,33.456602216246914,27.16364872656993,31.903443563592976,6.489102840423584,9.59257698059082,6.347649097442627,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
38,38,29.159912858159764,23.780350003542182,27.267829899728092,6.054014682769775,7.416414260864258,6.209344863891602,gan,gan,cnn,cnn,0
39,39,25.24426875811477,21.358097631209198,23.083832405725023,5.873856067657471,8.546488761901855,5.710899829864502,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
40,40,24.281572165890662,20.447367624488226,21.813742275173215,5.6310811042785645,8.988521575927734,5.125349044799805,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
41,41,23.457166445963043,17.452695580897316,20.959336366060885,5.389686584472656,8.901470184326172,5.819606304168701,gan,gan,cnn,cnn,0
42,42,21.63035540369367,14.632793364821667,19.576068466827806,5.757840156555176,7.383090972900391,5.601352214813232,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
43,43,20.76816702008209,13.784137402758168,18.23676813382347,5.7682366371154785,7.053122520446777,5.599109649658203,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
44,44,19.781150575177055,13.855413188888303,17.448123679729136,6.20600700378418,7.041088581085205,6.544973373413086,gan,gan,cnn,cnn,0
45,45,20.528037851461004,13.609391097429418,18.26737576916081,6.566225528717041,6.773196697235107,6.2561750411987305,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
46,46,20.678325640697178,16.27228595124608,18.214627261200096,6.243154048919678,6.650214672088623,5.821521282196045,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
47,47,22.201753073772625,13.108895112859523,18.907887567967553,6.789880752563477,7.498397350311279,6.929697513580322,gan,gan,cnn,cnn,0
48,48,22.832495463547907,13.107025960847848,19.220459564200194,7.081502437591553,6.682991981506348,6.27733850479126,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
49,49,22.105793975200847,13.662675111493924,18.941322940481044,6.3195295333862305,7.889017105102539,6.223808765411377,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
50,50,21.30877833114525,14.865452226211227,18.35627330089229,6.3856120109558105,6.713321685791016,5.989381790161133,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
51,51,21.75849079768097,16.03686368056312,18.59201604166511,5.902731418609619,7.996896266937256,5.612636089324951,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
52,52,21.81632996072092,16.98731478928289,19.054878682044293,5.69123649597168,7.0050048828125,5.866114139556885,gan,gan,cnn,cnn,0
53,53,21.92458068590406,18.078201501754,19.08384699988136,5.261850833892822,7.919146537780762,5.412749290466309,gan,gan,cnn,cnn,0
54,54,22.97915159360149,18.305326668249773,19.746979776984542,5.500187397003174,9.581897735595703,5.609519958496094,gan,gan,cnn,cnn,0
55,55,23.57536347476084,17.428151978200873,20.635398781061458,5.2683796882629395,7.846588134765625,5.23233699798584,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
56,56,24.24948793523431,17.584091876726443,21.37948866787307,5.488292217254639,7.826909065246582,5.781893730163574,gan,gan,cnn,cnn,0
57,57,24.937493176964292,18.354637384973643,21.701137481874987,5.463809013366699,6.805661201477051,5.413657188415527,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
58,58,25.56121844001433,18.762904108038654,22.48041749173442,6.08959436416626,8.349846839904785,5.396883487701416,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
59,59,25.864386079507888,18.65101850934172,22.635694277057922,5.546851634979248,7.89148473739624,5.591638565063477,gan,gan,cnn,cnn,0
60,60,25.964725332360167,18.604905025455473,22.61113208842447,5.321651458740234,8.357301712036133,5.930944919586182,gan,gan,cnn,cnn,0
61,61,25.73100039673249,19.516031588862035,23.064467577017023,5.346891403198242,8.12722110748291,5.682175159454346,gan,gan,cnn,cnn,0
62,62,27.46350343812835,17.993686869301147,24.55291440416574,6.720277786254883,6.650205135345459,5.961888313293457,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
63,63,28.524583670890912,18.199751597271156,24.777541805785006,7.660599708557129,7.5776286125183105,6.411920547485352,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
64,64,24.7100597287657,16.701032359601633,21.188434184179847,5.944510459899902,7.137726306915283,5.955320358276367,gan,gan,cnn,cnn,0
65,65,22.148883751156426,16.23947552161985,19.58788332699302,5.820770263671875,5.576780319213867,4.545091152191162,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
66,66,20.981857591368968,15.979342195015368,18.250507929968247,5.701828956604004,6.4086198806762695,5.02967643737793,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
67,67,20.679919922717943,14.773695042869097,17.762217501219308,5.030301094055176,6.6433844566345215,5.280255317687988,gan,gan,cnn,cnn,0
68,68,21.77134223692748,15.500930745161975,18.49154372570254,6.074338436126709,5.670867919921875,4.85678768157959,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
69,69,24.168055816700438,16.112222498232782,21.41608718169628,5.17050838470459,6.406604290008545,5.029141426086426,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
70,70,24.673819113934496,19.882401938586153,22.120493375991103,5.396136283874512,5.861793041229248,5.021241188049316,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
71,71,25.505047306429027,18.465741214218955,22.3177816506264,5.1588335037231445,7.186563014984131,4.966339588165283,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
72,72,26.514111621573456,19.679320844931677,23.154729937775762,4.796044826507568,5.719583988189697,4.387393951416016,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
73,73,27.001473804134946,19.399004976672177,24.400782965039138,4.9851861000061035,5.75114631652832,5.050191879272461,gan,gan,cnn,cnn,0
74,74,28.28963162272453,20.10959212403172,25.460239039282243,4.782100200653076,5.644299030303955,4.948529243469238,gan,gan,cnn,cnn,0
75,75,29.367383683723347,19.74885298310355,26.216947774667826,5.201173305511475,5.680557727813721,5.146361351013184,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
76,76,30.056769521251926,20.225713244111034,26.88070213136073,5.207019329071045,6.450347900390625,5.493093490600586,gan,gan,cnn,cnn,0
77,77,29.944664675564518,20.353338072506904,26.286360394085722,6.132026672363281,6.000014781951904,4.9744367599487305,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
78,78,30.300511724579902,19.95492094933438,26.424189252087103,5.8028388023376465,7.092807292938232,5.524927616119385,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
79,79,30.148051358309164,20.321240211337894,26.884620663971713,6.856454849243164,6.467032432556152,5.586856842041016,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
80,80,30.086252753371088,20.744918439924255,26.653506895288384,6.982686519622803,6.176682472229004,5.294178009033203,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
81,81,29.68907403762892,20.982889067881906,26.203574281773502,6.426537990570068,7.567525863647461,5.257226467132568,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
82,82,28.90089773637945,20.81634708740007,25.75461812861458,7.1840739250183105,6.303605079650879,5.436868667602539,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
83,83,28.194313716720707,21.794751727168247,25.63600292621644,6.560110569000244,6.599743366241455,5.255272388458252,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
84,84,29.14514380262554,21.106373639070085,26.099096619439575,5.271510124206543,8.559276580810547,5.211589336395264,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
85,85,28.72250736297703,20.7490839418831,25.764055047625114,5.609640121459961,7.718591690063477,5.542618274688721,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
86,86,29.195361276159034,18.84606490909817,26.125764028429188,5.25334358215332,9.43416690826416,5.374309062957764,gan,gan,cnn,cnn,0
87,87,29.611902358359767,19.024115372275585,26.092907325237203,6.509652614593506,7.174471855163574,5.941196441650391,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
88,88,26.37509421416108,18.396084436387564,22.81004853628853,6.411813259124756,6.487721920013428,5.580559730529785,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
89,89,24.29846982632471,17.197907308437554,21.596160256832473,6.017302513122559,6.256072521209717,5.089768409729004,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
90,90,22.206834090995343,17.32676746960286,20.084444416482924,5.257880687713623,5.663510322570801,4.964536190032959,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
91,91,22.30942508877806,16.266054339767617,19.985116825192645,5.508337497711182,5.519831657409668,5.01557731628418,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
92,92,22.07932597419188,16.807703363287136,20.498219822436536,5.735818386077881,5.677903175354004,4.813716888427734,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
93,93,24.402894658345392,18.13548367922437,23.07566779216877,6.506997585296631,6.816009521484375,6.690829753875732,gan,gan,cnn,cnn,0
94,94,24.570031527820365,20.006869187749356,24.607229065498096,5.102908611297607,6.517361164093018,5.317624568939209,gan,gan,cnn,cnn,0
95,95,26.879696075655563,20.637912890931716,25.57698184814076,5.015480041503906,6.677723407745361,5.3387346267700195,gan,gan,cnn,cnn,0
96,96,28.904715116511554,22.25070627382419,27.362137231704917,5.121858596801758,7.258078575134277,5.403745174407959,gan,gan,cnn,cnn,0
97,97,30.15308546680866,22.202351461270364,28.02395383620547,5.011539936065674,7.223494529724121,5.1461920738220215,gan,gan,cnn,cnn,0
98,98,31.264551411001506,23.055714774434993,28.73663636630694,4.942448139190674,8.764951705932617,5.377808094024658,gan,gan,cnn,cnn,0
99,99,30.940933752807226,20.998202000997363,28.57689435899424,5.342334747314453,7.760592460632324,5.450854301452637,gan,gan,cnn,cnn,0
100,100,31.181555022619012,20.891681214618057,28.5967549207789,5.912055015563965,7.617006778717041,5.36887264251709,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
101,101,30.40796712150836,20.937383941054357,27.952885545560374,5.357294082641602,7.0666680335998535,5.3597798347473145,gan,gan,cnn,cnn,0
102,102,29.254680859214627,20.257793175726828,26.776888255455958,5.164434909820557,8.231893539428711,5.212513446807861,gan,gan,cnn,cnn,0
103,103,29.507549938987374,20.69051451494371,27.185604057574565,5.102769374847412,6.314839839935303,5.2828450202941895,gan,gan,cnn,cnn,0
104,104,29.173745320955113,20.12992358587829,27.191570662242693,4.829194068908691,7.393864154815674,4.886934280395508,gan,gan,cnn,cnn,0
105,105,29.338582011466166,19.283104237304943,27.31239915615555,5.33697509765625,6.823482513427734,5.1266303062438965,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
106,106,30.092821360744658,20.00547041151677,27.291137914029633,5.767349720001221,6.75129508972168,5.521106719970703,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
107,107,29.64376642955138,20.682183399063746,26.626346736665376,5.574344635009766,7.6041154861450195,5.844848155975342,gan,gan,cnn,cnn,0
108,108,28.940126674621943,21.1993064034262,26.972334933763953,5.6898322105407715,7.595790386199951,5.609348773956299,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
109,109,28.97319829057234,20.853111383838083,26.21329999019171,5.088190078735352,7.198193550109863,5.166046619415283,gan,gan,cnn,cnn,0
110,110,29.504241915198808,19.600364202728887,26.911076189379013,5.806641101837158,6.568319320678711,5.755061149597168,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
111,111,28.17742348677506,18.815230764049467,25.71355846613492,5.513612270355225,8.167459487915039,5.6377034187316895,gan,gan,cnn,cnn,0
112,112,27.49742127818127,19.372446559915602,25.497850620506007,5.637857913970947,6.682409286499023,5.512786388397217,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
113,113,26.010710160777133,18.415536047943895,24.525633584052176,5.502909183502197,6.949485778808594,5.363266944885254,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
114,114,24.541486090961616,16.84887862793787,23.044780529304067,5.123978614807129,5.899235248565674,5.054868221282959,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
115,115,25.270960377659716,17.25298248796687,23.595096262254614,4.689971923828125,7.232174873352051,4.639079570770264,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
116,116,25.095451409249726,17.129081493158413,24.3983616250636,5.35050630569458,7.636551856994629,6.041883945465088,gan,gan,cnn,cnn,0
117,117,27.14897424086504,18.592743212240446,25.5958207558591,5.260716915130615,8.683184623718262,6.185743808746338,gan,gan,cnn,cnn,0
118,118,27.925806328570985,19.893975298384717,26.988313904418302,6.84329080581665,9.465571403503418,5.784816265106201,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
119,119,27.187847892928154,20.557132674744736,27.082477586130135,5.218785285949707,6.129123687744141,4.846616268157959,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
120,120,28.146732976702577,21.528863701574615,26.42369467502354,4.889072418212891,7.93386173248291,5.123105049133301,gan,gan,cnn,cnn,0
121,121,29.135888828595842,21.37188887795256,27.358761236234628,5.373913288116455,7.535200595855713,4.726010322570801,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
122,122,28.017758663142306,22.491589595860475,26.647890451138164,5.264456272125244,7.450175762176514,4.9549102783203125,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
123,123,29.152924001075785,22.17220391892049,26.32257787971539,6.196282386779785,8.431406021118164,5.386815547943115,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
124,124,28.184626374879375,22.119830159019614,26.55153047741503,6.166434288024902,6.818744659423828,5.313346862792969,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
125,125,28.43981263564626,21.313574573250694,25.695396786526707,5.748098373413086,10.086677551269531,4.794763088226318,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
126,126,28.023492407781937,22.88972837862729,25.87199085682749,4.992148399353027,8.052214622497559,4.884985446929932,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
127,127,30.000730217921266,24.85609607980766,27.514875945430216,5.114649772644043,13.074076652526855,4.9935832023620605,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
128,128,28.391923421353447,23.315252316365218,26.375014782630732,5.476268768310547,7.28298807144165,4.942600727081299,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
129,129,29.465245102227872,24.209883048645104,26.82888286653445,5.373117923736572,9.33877944946289,5.126567840576172,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
130,130,30.27324308013254,23.783031491875988,27.230699491120063,5.609683513641357,11.313863754272461,6.382146835327148,gan,gan,cnn,cnn,0
131,131,33.0539968727652,25.23355611194131,29.75134654794216,6.2030792236328125,12.011610984802246,6.307652473449707,gan,gan,cnn,cnn,0
132,132,33.926806040190684,25.90821112354989,30.5634500652316,6.331444263458252,12.388164520263672,5.838673114776611,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
133,133,34.52507377701583,25.596877045000497,30.554089940209344,6.299666404724121,7.647167682647705,6.245771884918213,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
134,134,32.518921837890055,23.04058254540847,28.526858857527525,7.141453742980957,13.276667594909668,5.546934604644775,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
135,135,29.944179549584543,20.502693507156053,26.416468086703947,6.298990726470947,11.993122100830078,4.389918327331543,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
136,136,27.83279512215704,19.71188765946126,24.896871463874444,6.232182025909424,6.450465202331543,4.633826732635498,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
137,137,26.69652879915387,18.35521341147029,24.22164125944596,5.208233833312988,9.66958236694336,4.321927070617676,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
138,138,26.265900126493325,18.5898403985513,23.631262993674657,5.562473773956299,8.217479705810547,4.619443893432617,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
139,139,25.72843674372112,17.55339321269266,23.09899900982563,5.6482439041137695,9.790724754333496,4.4807538986206055,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
140,140,26.928885115678263,17.632487734588345,24.608776286168638,5.719569206237793,11.421890258789062,4.657376766204834,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
141,141,30.122683212798776,22.35126448334632,28.202164251360852,6.186624050140381,8.889102935791016,6.256926536560059,gan,gan,cnn,cnn,0
142,142,31.864668972443802,25.40867751345393,30.775001849344594,7.186554908752441,8.55953311920166,6.64442253112793,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
143,143,31.729557469133276,25.608920781987035,29.629418066928768,5.864097595214844,9.649337768554688,6.264540195465088,gan,gan,cnn,cnn,0
144,144,31.838603860361527,24.790495069985838,28.99832505184942,5.560759544372559,9.771649360656738,6.268965244293213,gan,gan,cnn,cnn,0
145,145,30.39245353837724,25.26410594488553,27.962047020468823,5.902344226837158,8.558032035827637,5.537017822265625,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
146,146,29.28670842660694,23.86618294113101,27.230284242114863,5.959416389465332,7.056334018707275,5.831703186035156,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
147,147,26.585106339400784,22.003227031713678,25.701378749848573,5.6108717918396,6.8347039222717285,6.090224742889404,gan,gan,cnn,cnn,0
148,148,26.258461074996504,21.1331690923618,24.737792790085575,5.0148024559021,8.882506370544434,5.709550857543945,gan,gan,cnn,cnn,0
149,149,25.194205211404583,21.36081867901896,23.7273986904455,5.752551078796387,8.038224220275879,5.8598246574401855,gan,gan,cnn,cnn,0
150,150,24.128591365700505,20.19277068635915,22.125713622628727,5.291886329650879,7.924254417419434,4.842360496520996,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
151,151,24.240085612250784,19.596870056685123,22.06934118000928,5.580901145935059,7.460690975189209,5.746652603149414,gan,gan,cnn,cnn,0
152,152,24.594151699851988,17.338820427078797,21.986462577586785,5.931854248046875,8.478921890258789,5.754723072052002,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
153,153,25.168802860244767,16.23765159094386,22.23030732873522,6.290019989013672,6.548172950744629,6.265997886657715,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
154,154,25.31020070022765,16.834477000311573,21.594104612049833,5.889771461486816,5.736759185791016,5.50998592376709,gan,gan,gan,candidateUV_plus_E2_tf_lowlambda_expanded2688,1
155,155,26.088776073112513,17.444078563809867,22.33527722889163,6.413660526275635,6.612644195556641,5.690946578979492,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
156,156,25.16401321091786,17.879759557761357,22.881992123175994,5.162914276123047,9.264598846435547,5.084287643432617,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
157,157,25.57399551509901,18.686237526393793,23.910206857548296,4.567626476287842,8.282842636108398,4.626187801361084,gan,gan,cnn,cnn,0
158,158,27.076784963721764,22.72289165286213,25.499518522740377,5.708489894866943,8.312358856201172,5.912755489349365,gan,gan,cnn,cnn,0
159,159,24.310343375521082,19.84507792462866,22.951671774477543,5.012121677398682,10.700226783752441,5.595101833343506,gan,gan,cnn,cnn,0
160,160,21.188537318324133,20.14027527603938,20.87342575828497,5.1832075119018555,13.9108247756958,5.248156547546387,gan,gan,cnn,cnn,0
161,161,19.540402210515502,19.232825594053608,19.88678261515496,5.7158894538879395,11.7100830078125,6.0502190589904785,gan,gan,cnn,cnn,0
162,162,18.27105324592802,19.457879947992573,19.547826008484552,4.5405659675598145,9.695740699768066,4.822979927062988,cnn,cnn,cnn,cnn,0
163,163,19.37037318892002,20.44637029980189,20.33356914175181,5.698920726776123,6.788956165313721,4.902426719665527,cnn,cnn,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
164,164,21.46365087746109,18.82963529736202,21.78088581709659,5.2430009841918945,10.968896865844727,5.078564643859863,gan,gan,cnn,candidateUV_plus_E2_tf_lowlambda_expanded2688,0
