key,method,pd_distance,mt_distance,error
candidateE_s0_speed_p160_x0_y0,candidateE,25.083363350542196,4.702919960021973,
candidateE_s100_speed_p160_x0_y0,candidateE,31.615574574254612,5.935715675354004,
candidateE_s101_speed_p160_x0_y0,candidateE,30.865271817536293,5.481266021728516,
candidateE_s102_speed_p160_x0_y0,candidateE,29.699097725393077,5.215785980224609,
candidateE_s103_speed_p160_x0_y0,candidateE,29.96522062859828,5.243117332458496,
candidateE_s104_speed_p160_x0_y0,candidateE,29.56022840458439,4.949816703796387,
candidateE_s105_speed_p160_x0_y0,candidateE,29.710498535445065,5.320329189300537,
candidateE_s106_speed_p160_x0_y0,candidateE,30.377873103312325,5.992868423461914,
candidateE_s107_speed_p160_x0_y0,candidateE,29.900122036827295,5.627717018127441,
candidateE_s108_speed_p160_x0_y0,candidateE,29.267391764760777,5.8895134925842285,
candidateE_s109_speed_p160_x0_y0,candidateE,29.31292314211899,5.157190799713135,
candidateE_s10_speed_p160_x0_y0,candidateE,30.717926720084122,6.829566955566406,
candidateE_s110_speed_p160_x0_y0,candidateE,29.799673102149054,6.009847640991211,
candidateE_s111_speed_p160_x0_y0,candidateE,28.4636363463833,5.5881028175354,
candidateE_s112_speed_p160_x0_y0,candidateE,27.898821865476766,5.577539920806885,
candidateE_s113_speed_p160_x0_y0,candidateE,26.376373531734917,5.583770275115967,
candidateE_s114_speed_p160_x0_y0,candidateE,24.931464043161686,5.020483016967773,
candidateE_s115_speed_p160_x0_y0,candidateE,25.715407436744517,4.688546657562256,
candidateE_s116_speed_p160_x0_y0,candidateE,25.518256321930938,5.379502773284912,
candidateE_s117_speed_p160_x0_y0,candidateE,27.639887756955382,5.351727485656738,
candidateE_s118_speed_p160_x0_y0,candidateE,28.605445892165346,6.310422420501709,
candidateE_s119_speed_p160_x0_y0,candidateE,27.791331499664363,5.14111328125,
candidateE_s11_speed_p160_x0_y0,candidateE,30.01622254442657,5.913635730743408,
candidateE_s120_speed_p160_x0_y0,candidateE,28.654511579739854,5.022973537445068,
candidateE_s121_speed_p160_x0_y0,candidateE,29.52432277743462,5.392208099365234,
candidateE_s122_speed_p160_x0_y0,candidateE,28.426139299422776,5.637755393981934,
candidateE_s123_speed_p160_x0_y0,candidateE,29.526878629614433,6.302170276641846,
candidateE_s124_speed_p160_x0_y0,candidateE,28.739316538440583,6.173168659210205,
candidateE_s125_speed_p160_x0_y0,candidateE,29.104352980984583,5.903101921081543,
candidateE_s126_speed_p160_x0_y0,candidateE,28.736203593267824,5.1938395500183105,
candidateE_s127_speed_p160_x0_y0,candidateE,30.825010163960222,5.4031548500061035,
candidateE_s128_speed_p160_x0_y0,candidateE,29.54619069195504,5.981180667877197,
candidateE_s129_speed_p160_x0_y0,candidateE,30.980899906982593,5.941974639892578,
candidateE_s12_speed_p160_x0_y0,candidateE,31.43890797350619,6.958117961883545,
