method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateB_factorial_grad_expanded2688,168,22.9326269066382,22.235503218737176,4.902184734104346,14.912408625789583,37.313394140572925,168,6.055993423575447,5.91486930847168,0.7801161198431418,4.680826187133789,9.460593223571777
