sample_idx,sample_name,pair_id,pair_type,birth_vid,death_vid,birth_y,birth_x,death_y,death_x,birth_val,death_val,persistence
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,522,1,14330,13529,89,90,84,89,4.696800231933594,5.99688720703125,1.3000869750976562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,848,0,24350,24505,152,30,153,25,5.95111083984375,7.232887268066406,1.2817764282226562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,351,0,6023,5056,37,103,31,96,3.5340423583984375,4.797508239746094,1.2634658813476562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,1008,1,11606,10650,72,86,66,90,6.836143493652344,8.0904541015625,1.2543106079101562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,1097,1,20331,20645,127,11,129,5,7.367164611816406,8.612319946289062,1.2451553344726562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,202,0,14655,15296,91,95,95,96,1.97149658203125,3.2136001586914062,1.2421035766601562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,758,1,5331,4683,33,51,29,43,5.667289733886719,6.903289794921875,1.2360000610351562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,1201,1,24008,22577,150,8,141,17,8.270515441894531,9.503463745117188,1.2329483032226562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,861,0,25316,25323,158,36,158,43,6.01519775390625,7.226783752441406,1.2115859985351562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,1170,1,14550,15173,90,150,94,133,7.9195556640625,9.118927001953125,1.199371337890625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,109,0,19481,20761,121,121,129,121,1.025421142578125,2.2064895629882812,1.1810684204101562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,1159,1,24018,24342,150,18,152,22,7.763908386230469,8.920562744140625,1.1566543579101562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,1029,1,11760,10310,73,80,64,70,6.952117919921875,8.0904541015625,1.138336181640625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,939,0,24040,24354,150,40,152,34,6.4027862548828125,7.5319671630859375,1.129180908203125
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,561,1,15471,16108,96,111,100,108,4.901275634765625,6.021300792694092,1.1200251579284668
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,1116,1,21153,20988,132,33,131,28,7.4404144287109375,8.548233032226562,1.107818603515625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched.vtu_port_0_patched,245,0,17711,17391,110,111,108,111,2.2431106567382812,3.3234634399414062,1.080352783203125
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,97,0,140,4859,0,140,30,59,0.8972473740577698,5.664237976074219,4.766990661621094
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,373,0,25131,23874,157,11,149,34,3.7263107299804688,7.644889831542969,3.9185791015625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,87,0,16100,13369,100,100,83,89,0.744651734828949,4.345832824707031,3.6011810302734375
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,59,0,12405,13682,77,85,85,82,0.4974517822265625,4.0955810546875,3.5981292724609375
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,100,0,17230,19315,107,110,120,115,0.939971923828125,4.342781066894531,3.4028091430664062
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,102,0,17069,17070,106,109,106,110,0.976593017578125,4.159675598144531,3.1830825805664062
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,124,0,15456,15776,96,96,98,96,1.1993789672851562,4.214607238769531,3.015228271484375
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,66,0,21756,20950,135,156,130,150,0.5371246337890625,3.4333343505859375,2.896209716796875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,151,0,16584,16421,103,104,102,101,1.4740447998046875,4.242073059082031,2.7680282592773438
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,101,0,15939,15940,99,99,99,100,0.967437744140625,3.5431976318359375,2.5757598876953125
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1,0,4812,19107,30,12,119,67,0.0885009765625,2.4567413330078125,2.3682403564453125
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,537,1,16908,20115,105,108,125,115,4.779197692871094,7.083343505859375,2.3041458129882812
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,678,1,7792,6674,48,112,41,114,5.3895721435546875,7.660148620605469,2.2705764770507812
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,205,0,13531,13852,84,91,86,92,1.9745482206344604,4.211555480957031,2.2370071411132812
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1059,1,15195,16627,94,155,103,147,7.171852111816406,9.277626037597656,2.10577392578125
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,106,0,19664,19331,122,144,120,131,0.997955322265625,3.094573974609375,2.09661865234375
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,571,0,23067,22914,144,27,143,34,4.940948486328125,6.967376708984375,2.02642822265625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,140,0,18834,17871,117,114,111,111,1.3245010375976562,3.3295669555664062,2.00506591796875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1180,1,23686,23699,148,6,148,19,8.0355224609375,9.97650146484375,1.94097900390625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,175,0,16745,16744,104,105,104,104,1.7120895385742188,3.6133880615234375,1.9012985229492188
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,156,0,14174,14494,88,94,90,94,1.5228729248046875,3.3845062255859375,1.86163330078125
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,247,0,13692,13691,85,92,85,91,2.255317449569702,4.0528564453125,1.7975389957427979
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,163,0,22399,22239,139,159,138,159,1.568649411201477,3.3387222290039062,1.7700728178024292
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,642,1,16419,16097,102,99,100,97,5.294960021972656,7.019256591796875,1.7242965698242188
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,295,0,13370,13371,83,90,83,91,2.6673202514648438,4.318367004394531,1.6510467529296875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,418,0,17569,17886,109,129,111,126,4.092529296875,5.740531921386719,1.6480026245117188
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,844,0,23710,23557,148,30,147,37,5.93585205078125,7.5716400146484375,1.6357879638671875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,314,0,16906,16746,105,106,104,106,3.021331787109375,4.6113433837890625,1.5900115966796875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,822,1,19179,18531,119,139,115,131,5.829032897949219,7.412949085235596,1.583916187286377
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1134,1,12775,14682,79,135,91,122,7.589951038360596,9.155555725097656,1.5656046867370605
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,317,0,16278,16431,101,118,102,111,3.051849365234375,4.5808258056640625,1.5289764404296875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,65,0,21076,21877,131,116,136,117,0.5371246337890625,2.04779052734375,1.5106658935546875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,440,0,16799,18070,104,159,112,150,4.254280090332031,5.734428405761719,1.4801483154296875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,160,0,21594,21595,134,154,134,155,1.5533905029296875,3.033538818359375,1.4801483154296875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,379,0,24647,24968,154,7,156,8,3.7842941284179688,5.240028381347656,1.4557342529296875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,107,0,1393,917,8,113,5,117,1.004058837890625,2.4231719970703125,1.4191131591796875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,873,0,23520,22564,147,0,141,4,6.05487060546875,7.4495697021484375,1.3946990966796875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,837,0,21620,20188,135,20,126,28,5.89617919921875,7.284767150878906,1.3885879516601562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,463,0,16978,16822,106,18,105,22,4.4007720947265625,5.783256530761719,1.3824844360351562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1161,1,24994,24999,156,34,156,39,7.770011901855469,9.149452209472656,1.3794403076171875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,226,0,16422,16423,102,102,102,103,2.105773687362671,3.4821624755859375,1.3763887882232666
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,3,0,25558,23290,159,118,145,90,0.1068115159869194,1.4526824951171875,1.3458709716796875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,826,1,18693,19014,116,133,118,134,5.841239929199219,7.184059143066406,1.3428192138671875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1192,1,24161,21932,151,1,137,12,8.151496887207031,9.491256713867188,1.3397598266601562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,146,0,5487,6120,34,47,38,40,1.3794403076171875,2.7069931030273438,1.3275527954101562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,929,0,22740,22428,142,20,140,28,6.344795227050781,7.654045104980469,1.3092498779296875
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1122,1,13068,13225,81,108,82,105,7.5319671630859375,8.841209411621094,1.3092422485351562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,522,1,14330,13529,89,90,84,89,4.696800231933594,5.99688720703125,1.3000869750976562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,848,0,24350,24505,152,30,153,25,5.95111083984375,7.232887268066406,1.2817764282226562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,351,0,6023,5056,37,103,31,96,3.5340423583984375,4.797508239746094,1.2634658813476562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1008,1,11606,10650,72,86,66,90,6.836143493652344,8.0904541015625,1.2543106079101562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1097,1,20331,20645,127,11,129,5,7.367164611816406,8.612319946289062,1.2451553344726562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,202,0,14655,15296,91,95,95,96,1.97149658203125,3.2136001586914062,1.2421035766601562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,758,1,5331,4683,33,51,29,43,5.667289733886719,6.903289794921875,1.2360000610351562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1201,1,24008,22577,150,8,141,17,8.270515441894531,9.503463745117188,1.2329483032226562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,861,0,25316,25323,158,36,158,43,6.01519775390625,7.226783752441406,1.2115859985351562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1170,1,14550,15173,90,150,94,133,7.9195556640625,9.118927001953125,1.199371337890625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,109,0,19481,20761,121,121,129,121,1.025421142578125,2.2064895629882812,1.1810684204101562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1159,1,24018,24342,150,18,152,22,7.763908386230469,8.920562744140625,1.1566543579101562
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1029,1,11760,10310,73,80,64,70,6.952117919921875,8.0904541015625,1.138336181640625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,939,0,24040,24354,150,40,152,34,6.4027862548828125,7.5319671630859375,1.129180908203125
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,561,1,15471,16108,96,111,100,108,4.901275634765625,6.021300792694092,1.1200251579284668
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,1116,1,21153,20988,132,33,131,28,7.4404144287109375,8.548233032226562,1.107818603515625
0,gan_GT_s0_speed_p160_x0_y0_pd_patched_bytes.vtu_port_0_patched_bytes,245,0,17711,17391,110,111,108,111,2.2431106567382812,3.3234634399414062,1.080352783203125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,3,0,13277,21275,82,157,132,155,1.3977508544921875,4.266487121582031,2.8687362670898438
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,953,0,812,1617,5,12,10,17,4.4129791259765625,6.744590759277344,2.3316116333007812
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,469,0,9156,9795,57,36,61,35,3.4638519287109375,4.995880126953125,1.5320281982421875
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,7,0,21403,21571,133,123,134,131,1.6357955932617188,3.1281509399414062,1.4923553466796875
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,948,1,15240,14770,95,40,92,50,4.3916168212890625,5.813774108886719,1.4221572875976562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,717,0,9824,8704,61,64,54,64,3.894164800643921,5.294960021972656,1.4007952213287354
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1330,1,5963,5335,37,43,33,55,6.155586242675781,7.3976898193359375,1.2421035766601562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,952,1,15725,15880,98,45,99,40,4.4099273681640625,5.630668640136719,1.2207412719726562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1,0,22227,23347,138,147,145,147,0.976593017578125,2.1942825317382812,1.2176895141601562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,29,0,25515,23135,159,75,144,95,2.1332473754882812,3.3295669555664062,1.196319580078125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,609,0,12961,12324,81,1,77,4,3.6805343627929688,4.870750427246094,1.190216064453125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,709,1,22901,23067,143,21,144,27,3.87890625,5.020294189453125,1.141387939453125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,30,0,14965,15927,93,85,99,87,2.1454544067382812,3.2746353149414062,1.129180908203125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,371,1,10360,7008,64,120,43,128,3.2624282836914062,4.3794097900390625,1.1169815063476562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,841,0,5936,7697,37,16,48,17,4.171882629394531,5.282752990722656,1.110870361328125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,17,0,3629,10718,22,109,66,158,1.8494186401367188,2.945037841796875,1.0956192016601562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1203,1,11867,13315,74,27,83,35,5.252235412597656,6.347846984863281,1.095611572265625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1125,1,9648,9968,60,48,62,48,4.928741455078125,6.00604248046875,1.077301025390625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,25,0,22342,22826,139,102,142,106,2.02947998046875,3.091522216796875,1.062042236328125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1099,0,2241,3680,14,1,23,0,4.834129333496094,5.89312744140625,1.0589981079101562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,8,0,19164,20765,119,124,129,125,1.6418991088867188,2.7008895874023438,1.058990478515625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,543,0,15040,15842,94,0,99,2,3.5737152099609375,4.6174468994140625,1.043731689453125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,965,0,6271,6425,39,31,40,25,4.4496002197265625,5.4750213623046875,1.025421142578125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,624,0,10600,11724,66,40,73,44,3.7018966674804688,4.721214294433594,1.019317626953125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,199,0,24161,24980,151,1,156,20,2.8717880249023438,3.8819580078125,1.0101699829101562
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,110,0,21691,19435,135,91,121,75,2.5421905517578125,3.5493011474609375,1.007110595703125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,846,1,16862,15907,105,62,99,67,4.174934387207031,5.178993225097656,1.004058837890625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,528,1,21833,21682,136,73,135,82,3.5584564208984375,4.5533599853515625,0.994903564453125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,519,1,20415,20240,127,95,126,80,3.5493011474609375,4.5411529541015625,0.991851806640625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1215,1,10298,9510,64,58,59,70,5.307167053222656,6.289863586425781,0.982696533203125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1134,1,12714,12872,79,74,80,72,4.968414306640625,5.95111083984375,0.982696533203125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1057,1,12411,13689,77,91,85,89,4.718162536621094,5.694755554199219,0.976593017578125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,293,0,18595,19393,116,35,121,33,3.085418701171875,4.0498046875,0.964385986328125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,412,0,16483,17603,103,3,110,3,3.3478775024414062,4.309211730957031,0.961334228515625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,53,0,25381,24579,158,101,153,99,2.2705764770507812,3.2227554321289062,0.952178955078125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,757,1,14851,14047,92,131,87,127,3.982665777206421,4.922637939453125,0.9399721622467041
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,183,0,13836,13841,86,76,86,81,2.7985458374023438,3.7293624877929688,0.930816650390625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,27,0,23152,22516,144,112,140,116,2.09661865234375,3.027435302734375,0.930816650390625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1047,1,16435,18364,102,115,114,124,4.693748474121094,5.6154022216796875,0.9216537475585938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,118,0,21358,20726,133,78,129,86,2.5666046142578125,3.4791107177734375,0.912506103515625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1102,0,8054,7897,50,54,49,57,4.846336364746094,5.758842468261719,0.912506103515625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,911,1,21124,21603,132,4,135,3,4.290901184082031,5.197303771972656,0.906402587890625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,31,0,18184,18823,113,104,117,103,2.1546096801757812,3.054901123046875,0.9002914428710938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,660,0,12328,14081,77,8,88,1,3.7781906127929688,4.672386169433594,0.894195556640625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,246,0,24828,24671,155,28,154,31,2.975555419921875,3.8697433471679688,0.8941879272460938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,954,1,13057,12901,81,97,80,101,4.4190826416015625,5.310218811035156,0.8911361694335938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,818,1,9369,9850,58,89,61,90,4.1199951171875,5.005035400390625,0.885040283203125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,793,1,18776,19256,117,56,120,56,4.0467529296875,4.931793212890625,0.885040283203125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,767,1,19108,20232,119,68,126,72,4.007080078125,4.889068603515625,0.881988525390625
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1029,1,12173,12490,76,13,78,10,4.641868591308594,5.5238494873046875,0.8819808959960938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1353,1,4024,4978,25,24,31,18,6.4302520751953125,7.293922424316406,0.8636703491210938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1333,1,6930,6603,43,50,41,43,6.176948547363281,7.040618896484375,0.8636703491210938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1208,1,9004,9322,56,44,58,42,5.273597717285156,6.134223937988281,0.860626220703125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1091,1,10447,10923,65,47,68,43,4.821922302246094,5.682548522949219,0.860626220703125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,981,1,19338,20308,120,138,126,148,4.4984283447265625,5.355995178222656,0.8575668334960938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,581,1,22168,23290,138,88,145,90,3.6317062377929688,4.4831695556640625,0.8514633178710938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1220,1,10794,11434,67,74,71,74,5.337684631347656,6.186103820800781,0.848419189453125
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,214,1,19314,18513,120,114,115,113,2.902313232421875,3.7476730346679688,0.8453598022460938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,34,0,19948,20275,124,108,126,115,2.1759719848632812,3.003021240234375,0.8270492553710938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,264,0,25292,25443,158,12,159,3,3.018280029296875,3.8453292846679688,0.8270492553710938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,50,0,23268,23906,145,68,149,66,2.2583694458007812,3.076263427734375,0.8178939819335938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,547,1,20210,21013,126,50,131,53,3.5798187255859375,4.394669055938721,0.8148503303527832
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1257,1,10409,10574,65,9,66,14,5.5452117919921875,6.344795227050781,0.7995834350585938
1,gan_GT_s1_speed_p160_x0_y0_pd.vtu_port_0,1060,0,9602,10400,60,2,65,0,4.730369567871094,5.5238494873046875,0.7934799194335938
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,674,1,11359,10067,70,159,62,147,5.88397216796875,12.796409606933594,6.912437438964844
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,600,1,2423,3882,15,23,24,42,5.063018798828125,11.124000549316406,6.060981750488281
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,1254,1,24199,18106,151,39,113,26,16.394546508789062,21.84209442138672,5.447547912597656
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,718,0,19211,15684,120,11,98,4,6.347846984863281,11.645866394042969,5.2980194091796875
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,1165,1,16829,16036,105,29,100,36,12.402725219726562,17.371131896972656,4.968406677246094
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,842,1,13489,13015,84,49,81,55,8.11181640625,12.689598083496094,4.577781677246094
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,566,1,5329,7773,33,49,48,93,4.733421325683594,9.292884826660156,4.5594635009765625
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,691,1,5317,6436,33,37,40,36,6.04876708984375,10.470901489257812,4.4221343994140625
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,197,0,9595,9432,59,155,58,152,1.5747528076171875,5.804618835449219,4.229866027832031
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,826,0,17950,17320,112,30,108,40,7.904296875,11.911376953125,4.007080078125
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,984,1,12183,11065,76,23,69,25,10.483108520507812,14.423049926757812,3.93994140625
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,18,0,6427,7232,40,27,45,32,0.17395782470703125,4.1016845703125,3.9277267456054688
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,728,0,18422,14415,115,22,90,15,6.5279083251953125,10.376296997070312,3.848388671875
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,227,0,10902,11209,68,22,70,9,1.7456587553024292,4.986724853515625,3.2410659790039062
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,675,0,15405,15570,96,45,97,50,5.89923095703125,8.825950622558594,2.9267196655273438
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,3,0,11947,8934,74,107,55,134,0.079345703125,2.8168563842773438,2.7375106811523438
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,832,0,16685,16690,104,45,104,50,7.9989013671875,10.666221618652344,2.6673202514648438
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,24,0,1348,408,8,68,2,88,0.20752716064453125,2.8687362670898438,2.6612091064453125
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,406,1,8447,7342,52,127,45,142,3.039642333984375,5.667289733886719,2.6276473999023438
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,551,1,4903,3943,30,103,24,103,4.623558044433594,7.251197814941406,2.6276397705078125
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,790,1,10231,10393,63,151,64,153,7.351905822753906,9.87884521484375,2.5269393920898438
2,gan_GT_s2_speed_p160_x0_y0_pd.vtu_port_0,519,0,14929,14612,93,49,91,52,4.278694152832031,6.704917907714844,2.4262237548828125
