method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
gan,168,20.716849249556226,20.270090685168114,3.891499841131894,13.098363116073136,31.701342130014442,168,7.839662429832277,7.009500503540039,2.844465791527228,4.537487506866455,19.781883239746094
