method,key,pd_distance,mt_distance,error,source_dir
gan,gan_s113_speed_p160_x0_y0,41.150971311067885,21.650415420532227,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s114_speed_p160_x0_y0,41.05634132807197,25.271860122680664,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s115_speed_p160_x0_y0,37.92908798719012,24.592771530151367,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s116_speed_p160_x0_y0,38.60029035246177,26.82721710205078,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s117_speed_p160_x0_y0,41.42427572442155,27.561817169189453,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s118_speed_p160_x0_y0,48.68307015133337,17.779321670532227,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s119_speed_p160_x0_y0,51.04889294667888,22.794519424438477,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s11_speed_p160_x0_y0,41.61476887859988,21.606603622436523,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s120_speed_p160_x0_y0,52.96464569197264,23.133533477783203,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s121_speed_p160_x0_y0,56.00330953735708,17.00333595275879,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s122_speed_p160_x0_y0,55.44475625357292,19.023876190185547,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s123_speed_p160_x0_y0,57.425775403547476,17.73328971862793,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s124_speed_p160_x0_y0,56.30406194054453,16.069547653198242,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s125_speed_p160_x0_y0,55.641712072546795,22.919063568115234,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s126_speed_p160_x0_y0,55.17227329939686,23.49710464477539,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s127_speed_p160_x0_y0,55.68830479099336,22.916614532470703,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s128_speed_p160_x0_y0,53.831668494494,14.582504272460938,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s129_speed_p160_x0_y0,50.80231558116441,12.972807884216309,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s12_speed_p160_x0_y0,39.06903700148138,16.96802520751953,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s130_speed_p160_x0_y0,48.28042352998889,11.860077857971191,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s131_speed_p160_x0_y0,49.273101920957906,12.96844482421875,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s132_speed_p160_x0_y0,49.17343429409419,11.651865005493164,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s133_speed_p160_x0_y0,49.008053688582066,13.08337116241455,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s134_speed_p160_x0_y0,44.17327033699762,10.262408256530762,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s135_speed_p160_x0_y0,38.34527890481694,7.911960601806641,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s136_speed_p160_x0_y0,37.14128000821346,11.5948486328125,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s137_speed_p160_x0_y0,36.432009647981914,15.833357810974121,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s138_speed_p160_x0_y0,38.45249941000494,10.978084564208984,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s139_speed_p160_x0_y0,36.84949207528189,10.506048202514648,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s13_speed_p160_x0_y0,38.61251382393233,18.11391258239746,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s140_speed_p160_x0_y0,37.363726948364864,10.835103034973145,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s141_speed_p160_x0_y0,41.68614974079844,10.602864265441895,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s142_speed_p160_x0_y0,45.15030890006861,14.40521240234375,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s143_speed_p160_x0_y0,38.989559391965955,14.70413589477539,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s144_speed_p160_x0_y0,32.364465724411815,10.54987621307373,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s145_speed_p160_x0_y0,28.38088706462505,6.635426044464111,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s146_speed_p160_x0_y0,32.54080764064974,6.808055400848389,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s147_speed_p160_x0_y0,35.24566854312165,7.207036018371582,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s148_speed_p160_x0_y0,32.61066214871119,7.178394317626953,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s149_speed_p160_x0_y0,29.25411420622577,6.971123218536377,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s14_speed_p160_x0_y0,38.458271611625854,15.844478607177734,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s150_speed_p160_x0_y0,27.40760963077116,6.215047836303711,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s151_speed_p160_x0_y0,26.851760063483958,7.3913445472717285,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s152_speed_p160_x0_y0,23.951979406768373,8.895024299621582,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s153_speed_p160_x0_y0,23.758364185693697,11.470466613769531,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s154_speed_p160_x0_y0,23.601380159979183,16.77909278869629,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s155_speed_p160_x0_y0,24.899895958950275,11.81227970123291,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s156_speed_p160_x0_y0,28.61377067972815,10.591784477233887,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s157_speed_p160_x0_y0,32.045693902953886,8.590669631958008,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s158_speed_p160_x0_y0,32.052759316640916,8.610394477844238,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s159_speed_p160_x0_y0,28.267058290785766,8.123339653015137,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s15_speed_p160_x0_y0,36.75140799454055,15.863845825195312,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s160_speed_p160_x0_y0,27.96860078092126,8.307012557983398,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s161_speed_p160_x0_y0,26.24749650150785,9.049348831176758,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s162_speed_p160_x0_y0,25.78459220670323,9.449442863464355,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s163_speed_p160_x0_y0,27.943387993180643,8.11703872680664,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s164_speed_p160_x0_y0,29.553162727620826,16.521671295166016,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s165_speed_p160_x0_y0,31.387598684096837,17.23923683166504,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s166_speed_p160_x0_y0,28.603206832860916,19.505754470825195,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s167_speed_p160_x0_y0,30.0561922065563,17.770305633544922,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s16_speed_p160_x0_y0,37.43079384587334,13.078662872314453,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s17_speed_p160_x0_y0,37.90377886210898,12.974454879760742,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s18_speed_p160_x0_y0,39.013865627400655,14.845152854919434,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s19_speed_p160_x0_y0,40.482377584982224,12.929351806640625,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s1_speed_p160_x0_y0,27.76007731208354,12.978429794311523,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s20_speed_p160_x0_y0,39.672926190157405,14.964215278625488,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s21_speed_p160_x0_y0,42.27371070531597,12.76113510131836,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s22_speed_p160_x0_y0,38.89499913226495,7.886898994445801,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s23_speed_p160_x0_y0,31.160138614802932,6.634105682373047,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s24_speed_p160_x0_y0,35.39916734128288,8.685693740844727,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s25_speed_p160_x0_y0,41.294392199777576,13.322566032409668,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s26_speed_p160_x0_y0,46.5841045001402,9.144110679626465,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s27_speed_p160_x0_y0,48.33644684742574,9.983192443847656,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s28_speed_p160_x0_y0,50.632201123289626,11.040020942687988,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s29_speed_p160_x0_y0,50.645910649963795,11.545421600341797,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s2_speed_p160_x0_y0,29.521783271831712,20.582368850708008,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s30_speed_p160_x0_y0,48.950649005951355,11.98703384399414,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s31_speed_p160_x0_y0,49.18106553774604,13.419205665588379,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s32_speed_p160_x0_y0,47.607752525051076,13.050602912902832,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s33_speed_p160_x0_y0,45.93531237875061,11.835304260253906,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s34_speed_p160_x0_y0,47.36937415634987,11.321325302124023,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s35_speed_p160_x0_y0,47.8109572328202,10.822689056396484,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s36_speed_p160_x0_y0,48.53188644179104,9.105673789978027,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s37_speed_p160_x0_y0,47.808597283825826,10.1189546585083,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s38_speed_p160_x0_y0,40.35832142875293,8.098371505737305,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s39_speed_p160_x0_y0,34.56305424195426,8.733672142028809,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s3_speed_p160_x0_y0,30.333096698210074,15.906573295593262,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s40_speed_p160_x0_y0,29.249830762844876,9.61486530303955,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s41_speed_p160_x0_y0,24.898516725648328,8.006635665893555,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s42_speed_p160_x0_y0,21.28250403276522,7.322332382202148,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s43_speed_p160_x0_y0,19.758182944083792,8.297431945800781,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s44_speed_p160_x0_y0,20.24994644943235,8.359650611877441,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s45_speed_p160_x0_y0,21.39533211669454,10.212721824645996,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s46_speed_p160_x0_y0,22.323623283740393,12.24644660949707,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s47_speed_p160_x0_y0,22.0272154925175,10.591157913208008,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s48_speed_p160_x0_y0,20.116963037194974,10.956873893737793,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s49_speed_p160_x0_y0,21.42064908275088,9.634648323059082,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s4_speed_p160_x0_y0,34.495908083416204,25.423465728759766,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s50_speed_p160_x0_y0,22.158217368020026,11.20584774017334,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s51_speed_p160_x0_y0,23.888807121485407,11.48340892791748,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s52_speed_p160_x0_y0,26.26827135201108,12.664344787597656,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s53_speed_p160_x0_y0,28.307400199492537,13.55466079711914,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s54_speed_p160_x0_y0,30.55005973185936,14.678240776062012,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s55_speed_p160_x0_y0,31.543508927737708,16.50567626953125,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s56_speed_p160_x0_y0,33.350817176506,16.101547241210938,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s57_speed_p160_x0_y0,34.83705261288143,13.32442855834961,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s58_speed_p160_x0_y0,36.57715167770035,16.58735466003418,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s59_speed_p160_x0_y0,38.095148301455616,15.9739990234375,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s5_speed_p160_x0_y0,37.788089419181674,15.969419479370117,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s60_speed_p160_x0_y0,38.87618369636994,20.08839225769043,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s61_speed_p160_x0_y0,39.923660329986895,22.844724655151367,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s62_speed_p160_x0_y0,40.05557508214221,20.31317710876465,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s63_speed_p160_x0_y0,36.34103179209364,19.081890106201172,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s64_speed_p160_x0_y0,34.10111545430272,18.334238052368164,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s65_speed_p160_x0_y0,32.88625020968022,15.34361743927002,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s66_speed_p160_x0_y0,31.887544225147675,13.082369804382324,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s67_speed_p160_x0_y0,31.275301339533243,12.851366996765137,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s68_speed_p160_x0_y0,31.28360088229766,11.1427001953125,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s69_speed_p160_x0_y0,34.509025692123515,14.553670883178711,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s6_speed_p160_x0_y0,40.513298415414795,14.44342041015625,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s70_speed_p160_x0_y0,36.39579563397438,19.217042922973633,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s71_speed_p160_x0_y0,38.92351527446712,21.065486907958984,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s72_speed_p160_x0_y0,38.439701497688844,25.3811092376709,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s73_speed_p160_x0_y0,39.72487987173686,24.64757537841797,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s74_speed_p160_x0_y0,40.703965228891875,21.231599807739258,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s75_speed_p160_x0_y0,43.19070024946319,24.1423397064209,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s76_speed_p160_x0_y0,44.57281385573939,22.905954360961914,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s77_speed_p160_x0_y0,44.79768433945774,19.010408401489258,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s78_speed_p160_x0_y0,45.944770263412735,23.041973114013672,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s79_speed_p160_x0_y0,46.07045585348043,19.05432891845703,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s7_speed_p160_x0_y0,42.88535204111022,23.979467391967773,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s80_speed_p160_x0_y0,46.25077663865845,21.662622451782227,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s81_speed_p160_x0_y0,46.647850835879225,25.220605850219727,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s82_speed_p160_x0_y0,45.83527424101766,24.79326820373535,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s83_speed_p160_x0_y0,45.92924296934677,22.363080978393555,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s84_speed_p160_x0_y0,46.017344906011914,26.144216537475586,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s85_speed_p160_x0_y0,44.62133395921637,21.946537017822266,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s86_speed_p160_x0_y0,44.74308481700923,19.821741104125977,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s87_speed_p160_x0_y0,42.74231319311285,15.190702438354492,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s88_speed_p160_x0_y0,37.4263024978395,15.24325180053711,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s89_speed_p160_x0_y0,36.38404892676502,13.63645076751709,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s8_speed_p160_x0_y0,45.06864118880168,18.99154281616211,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s90_speed_p160_x0_y0,35.7739485857966,16.642126083374023,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s91_speed_p160_x0_y0,36.66828729983837,11.273117065429688,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s92_speed_p160_x0_y0,35.48291322718774,11.01553726196289,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s93_speed_p160_x0_y0,37.01454350364663,19.444347381591797,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s94_speed_p160_x0_y0,38.00069494803537,18.840238571166992,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s95_speed_p160_x0_y0,39.30648815376714,16.608945846557617,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s96_speed_p160_x0_y0,40.4815145782385,19.075185775756836,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s97_speed_p160_x0_y0,41.33593197809757,18.838743209838867,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s98_speed_p160_x0_y0,43.06684046090551,20.07151985168457,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s99_speed_p160_x0_y0,42.09379526646514,18.11880111694336,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
gan,gan_s9_speed_p160_x0_y0,41.72518685031415,16.328258514404297,,provenance_compare20260408_163840/ttk_runs_rebuild/gan/phase_c_final
