method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateE2_expanded672,168,28.669703681355898,28.76996631196669,4.818308190550671,20.200578790717284,42.50393941946994,168,6.162185708681743,5.998899221420288,0.881617769152181,4.532406330108643,9.742390632629395
