method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateC_expanded672,168,23.958009685811906,24.368158125783438,4.181433568839966,14.772216183127833,34.46306700795985,168,6.0765061520394825,6.0115416049957275,0.8061563673432595,4.435988426208496,9.191052436828613
