method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateF_grad_levelset_E2_low_expanded2688,168,23.748107956316563,23.829216475445335,4.136115165269122,15.234769686279236,35.138318286150124,168,5.674229775156293,5.546117544174194,0.7660659181013948,4.033401966094971,8.408769607543945
