figure_id,archetype_id,sample_idx,method_id,display_label,pd_distance,mt_distance,psnruv,speed_mae,grad_mae,wpd_mae,source_field_path,source_gt_path,source_topology_path,zoom_y0,zoom_y1,zoom_x0,zoom_x1
4,f2_balanced_vs_cnn,25,GT,Ground Truth,,,,,,,data_out_fixed/wind_mrhr_cnn/dataGT.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,,,,,
4,f2_balanced_vs_cnn,25,cnn,CNN,36.58411526021696,11.371563911437988,32.551973374121204,0.9165769541423457,0.4635178652752312,468.59253760146345,data_out_fixed/wind_mrhr_cnn/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/combined/phase_c_results.csv,,,,
4,f2_balanced_vs_cnn,25,f3_grad_crit,F3: Grad+Crit,29.50728131352373,7.237429618835449,35.125773739191516,0.6971865190378166,0.4063612208235559,347.6440812950219,data_out/wind_finetune_candidateF_grad_crit_expanded2688/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/topology_finetuning/candidateF_grad_crit_expanded2688_topology/candidateF_grad_crit_expanded2688_pd_mt_distances.csv,,,,
4,f2_balanced_vs_cnn,25,f2_grad_levelset_e2,F2: Grad+Levelset+E2,31.47802758743707,6.638813018798828,34.44351014695147,0.746644956132977,0.41218178454725796,371.7344314559622,data_out/wind_finetune_candidateF_grad_levelset_E2_low_expanded2688/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/topology_finetuning/candidateF_grad_levelset_E2_low_expanded2688_topology/candidateF_grad_levelset_E2_low_expanded2688_pd_mt_distances.csv,,,,
4,f2_balanced_vs_cnn,25,uv_e2,UV+E2,33.40366081902407,7.113855361938477,34.40343805535023,0.7502252885156984,0.4223919185937954,377.0444535091554,data_out/wind_finetune_candidateUV_plus_E2_tf_lowlambda_expanded2688/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/topology_finetuning/candidateUV_plus_E2_tf_lowlambda_expanded2688_topology/candidateUV_plus_E2_tf_lowlambda_expanded2688_pd_mt_distances.csv,,,,
