figure_id,archetype_id,sample_idx,method_id,display_label,pd_distance,mt_distance,psnruv,speed_mae,grad_mae,wpd_mae,source_field_path,source_gt_path,source_topology_path,zoom_y0,zoom_y1,zoom_x0,zoom_x1
1,global_descriptor_disagreement,120,GT,Ground Truth,,,,,,,data_out_fixed/wind_mrhr_cnn/dataGT.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,,,,,
1,global_descriptor_disagreement,120,gan,GAN,21.528863701574615,7.93386173248291,28.05640562686895,0.8565562594199194,0.36960340035765415,309.53036146776435,data_out_fixed/wind_mrhr_gan/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/combined/phase_c_results.csv,,,,
1,global_descriptor_disagreement,120,cnn,CNN,28.146732976702577,4.889072418212891,29.872554228604738,0.6818681630517663,0.3382016856093417,241.29944817581057,data_out_fixed/wind_mrhr_cnn/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/combined/phase_c_results.csv,,,,
1,global_descriptor_disagreement,120,candidate_c,Candidate C,23.321928109050795,6.271120071411133,32.243550513216974,0.5023918091246221,0.29938333027709835,169.54817183957974,data_out/wind_finetune_candidateC_expanded2688/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/topology_finetuning/candidateC_expanded2688_topology/candidateC_expanded2688_pd_mt_distances.csv,,,,
1,global_descriptor_disagreement,120,f3_grad_crit,F3: Grad+Crit,23.301101241214702,6.621406078338623,31.99573749518043,0.5254029543668792,0.29755166524797916,180.75476574754984,data_out/wind_finetune_candidateF_grad_crit_expanded2688/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/topology_finetuning/candidateF_grad_crit_expanded2688_topology/candidateF_grad_crit_expanded2688_pd_mt_distances.csv,,,,
1,global_descriptor_disagreement,120,f2_grad_levelset_e2,F2: Grad+Levelset+E2,24.377418829895184,5.618589878082275,31.398520840303185,0.5622469240534236,0.3022672281494575,189.44392140289435,data_out/wind_finetune_candidateF_grad_levelset_E2_low_expanded2688/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/topology_finetuning/candidateF_grad_levelset_E2_low_expanded2688_topology/candidateF_grad_levelset_E2_low_expanded2688_pd_mt_distances.csv,,,,
1,global_descriptor_disagreement,120,uv_e2,UV+E2,26.42369467502354,5.123105049133301,31.42863920467901,0.5625681467692717,0.30913187906481693,191.50737603057703,data_out/wind_finetune_candidateUV_plus_E2_tf_lowlambda_expanded2688/dataSR.npy,data_out_fixed/wind_mrhr_cnn/dataGT.npy,ttk_runs_fixed/topology_finetuning/candidateUV_plus_E2_tf_lowlambda_expanded2688_topology/candidateUV_plus_E2_tf_lowlambda_expanded2688_pd_mt_distances.csv,,,,
