method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateE2_fixed_lowlambda,168,27.101128107363653,27.183100922516118,4.206577190955815,18.70866877957675,39.453236552991314,168,5.752207838353657,5.6277313232421875,0.8171270194412061,4.598429203033447,11.3848876953125
