method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
gan,5,18.771423655137628,17.938348788043278,6.465847525115545,11.430614614118793,30.551594636802662,5,6.37234582901001,5.063863277435303,2.223108081727789,4.738032817840576,10.61347770690918
