method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateF_grad_crit_expanded2688,168,22.017884447329436,22.238782350682385,3.7603920374938,14.925648351036195,31.71120229136412,168,5.984007384095873,5.925750732421875,0.6414597985899625,4.659278869628906,8.315378189086914
