sample_idx,pos_idx,pd_distance_cnn,pd_distance_gan,pd_distance_candidateE2_tf_lowlambda_expanded672,mt_distance_cnn,mt_distance_gan,mt_distance_candidateE2_tf_lowlambda_expanded672,pd_winner_before,pd_winner_after_candidateE2_tf_lowlambda_expanded672,mt_winner_before,mt_winner_after_candidateE2_tf_lowlambda_expanded672,was_mt_gan_win_before
36,36,35.61901723291445,27.743736665197815,34.280537299277846,6.097905158996582,9.26945686340332,6.245140552520752,gan,gan,cnn,cnn,0
37,37,33.456602216246914,27.16364872656993,32.222878157483066,6.489102840423584,9.59257698059082,6.95116662979126,gan,gan,cnn,cnn,0
38,38,29.159912858159764,23.780350003542182,28.18585878649954,6.054014682769775,7.416414260864258,6.672774314880371,gan,gan,cnn,cnn,0
39,39,25.24426875811477,21.358097631209198,23.81573230106344,5.873856067657471,8.546488761901855,6.218216419219971,gan,gan,cnn,cnn,0
40,40,24.281572165890662,20.447367624488226,23.23649465382832,5.6310811042785645,8.988521575927734,5.687273979187012,gan,gan,cnn,cnn,0
41,41,23.457166445963043,17.452695580897316,21.72326350637848,5.389686584472656,8.901470184326172,5.645405292510986,gan,gan,cnn,cnn,0
42,42,21.63035540369367,14.632793364821667,19.870836541643076,5.757840156555176,7.383090972900391,5.843043804168701,gan,gan,cnn,cnn,0
43,43,20.76816702008209,13.784137402758168,18.169024223152046,5.7682366371154785,7.053122520446777,5.766308784484863,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
44,44,19.781150575177055,13.855413188888303,16.834403937524154,6.20600700378418,7.041088581085205,6.457335472106934,gan,gan,cnn,cnn,0
45,45,20.528037851461004,13.609391097429418,17.31448493450736,6.566225528717041,6.773196697235107,6.688892364501953,gan,gan,cnn,cnn,0
46,46,20.678325640697178,16.27228595124608,16.687865549192825,6.243154048919678,6.650214672088623,6.41486930847168,gan,gan,cnn,cnn,0
47,47,22.201753073772625,13.108895112859523,17.639745506719127,6.789880752563477,7.498397350311279,7.031888008117676,gan,gan,cnn,cnn,0
48,48,22.832495463547907,13.107025960847848,18.5067832878355,7.081502437591553,6.682991981506348,6.612390518188477,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
49,49,22.105793975200847,13.662675111493924,18.026604347857692,6.3195295333862305,7.889017105102539,6.441958904266357,gan,gan,cnn,cnn,0
50,50,21.30877833114525,14.865452226211227,17.676730596635633,6.3856120109558105,6.713321685791016,6.599015712738037,gan,gan,cnn,cnn,0
51,51,21.75849079768097,16.03686368056312,18.437642745346253,5.902731418609619,7.996896266937256,6.230747699737549,gan,gan,cnn,cnn,0
52,52,21.81632996072092,16.98731478928289,18.84207991656513,5.69123649597168,7.0050048828125,5.960057258605957,gan,gan,cnn,cnn,0
53,53,21.92458068590406,18.078201501754,18.65879739619763,5.261850833892822,7.919146537780762,5.490906238555908,gan,gan,cnn,cnn,0
54,54,22.97915159360149,18.305326668249773,19.716871109856903,5.500187397003174,9.581897735595703,6.10308837890625,gan,gan,cnn,cnn,0
55,55,23.57536347476084,17.428151978200873,20.668045071247978,5.2683796882629395,7.846588134765625,5.467507839202881,gan,gan,cnn,cnn,0
56,56,24.24948793523431,17.584091876726443,21.32552669485973,5.488292217254639,7.826909065246582,6.289700984954834,gan,gan,cnn,cnn,0
57,57,24.937493176964292,18.354637384973643,21.617825576139158,5.463809013366699,6.805661201477051,5.730015277862549,gan,gan,cnn,cnn,0
58,58,25.56121844001433,18.762904108038654,22.244062148909453,6.08959436416626,8.349846839904785,5.96264123916626,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
59,59,25.864386079507888,18.65101850934172,22.565592617991754,5.546851634979248,7.89148473739624,5.960318088531494,gan,gan,cnn,cnn,0
60,60,25.964725332360167,18.604905025455473,22.5793819623193,5.321651458740234,8.357301712036133,5.573670387268066,gan,gan,cnn,cnn,0
61,61,25.73100039673249,19.516031588862035,22.884318805160095,5.346891403198242,8.12722110748291,5.708768367767334,gan,gan,cnn,cnn,0
62,62,27.46350343812835,17.993686869301147,24.353312293498657,6.720277786254883,6.650205135345459,6.106431007385254,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
63,63,28.524583670890912,18.199751597271156,24.892327217415176,7.660599708557129,7.5776286125183105,6.203132152557373,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
64,64,24.7100597287657,16.701032359601633,21.35130139864488,5.944510459899902,7.137726306915283,5.3679938316345215,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
65,65,22.148883751156426,16.23947552161985,19.421630937989516,5.820770263671875,5.576780319213867,4.633632183074951,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
66,66,20.981857591368968,15.979342195015368,18.090042970735766,5.701828956604004,6.4086198806762695,5.242560863494873,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
67,67,20.679919922717943,14.773695042869097,17.88315019567015,5.030301094055176,6.6433844566345215,4.346615314483643,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
68,68,21.77134223692748,15.500930745161975,18.521596975141335,6.074338436126709,5.670867919921875,4.799108505249023,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
69,69,24.168055816700438,16.112222498232782,21.10636558140548,5.17050838470459,6.406604290008545,4.702548980712891,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
70,70,24.673819113934496,19.882401938586153,21.720798914817248,5.396136283874512,5.861793041229248,4.717161178588867,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
71,71,25.505047306429027,18.465741214218955,22.201722195114474,5.1588335037231445,7.186563014984131,4.865665435791016,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
72,72,26.514111621573456,19.679320844931677,23.261439187924132,4.796044826507568,5.719583988189697,4.6668243408203125,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
73,73,27.001473804134946,19.399004976672177,24.573822382425934,4.9851861000061035,5.75114631652832,5.05372953414917,gan,gan,cnn,cnn,0
74,74,28.28963162272453,20.10959212403172,25.588920591759837,4.782100200653076,5.644299030303955,5.078252792358398,gan,gan,cnn,cnn,0
75,75,29.367383683723347,19.74885298310355,25.8917732286895,5.201173305511475,5.680557727813721,5.2694244384765625,gan,gan,cnn,cnn,0
76,76,30.056769521251926,20.225713244111034,26.317893400366128,5.207019329071045,6.450347900390625,5.215615749359131,gan,gan,cnn,cnn,0
77,77,29.944664675564518,20.353338072506904,26.191701287845927,6.132026672363281,6.000014781951904,5.582564353942871,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
78,78,30.300511724579902,19.95492094933438,26.31504190858692,5.8028388023376465,7.092807292938232,5.504550457000732,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
79,79,30.148051358309164,20.321240211337894,26.938351327468492,6.856454849243164,6.467032432556152,5.801782608032227,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
80,80,30.086252753371088,20.744918439924255,26.47301363882078,6.982686519622803,6.176682472229004,5.046238422393799,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
81,81,29.68907403762892,20.982889067881906,26.256894115801337,6.426537990570068,7.567525863647461,5.4067254066467285,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
82,82,28.90089773637945,20.81634708740007,25.477035800807567,7.1840739250183105,6.303605079650879,5.738400459289551,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
83,83,28.194313716720707,21.794751727168247,25.32809981421558,6.560110569000244,6.599743366241455,5.077862739562988,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
84,84,29.14514380262554,21.106373639070085,25.95723489036904,5.271510124206543,8.559276580810547,5.072533130645752,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
85,85,28.72250736297703,20.7490839418831,25.652544350254022,5.609640121459961,7.718591690063477,5.2711181640625,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
86,86,29.195361276159034,18.84606490909817,26.27635619737532,5.25334358215332,9.43416690826416,5.075910568237305,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
87,87,29.611902358359767,19.024115372275585,26.40021376877598,6.509652614593506,7.174471855163574,6.350526332855225,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
88,88,26.37509421416108,18.396084436387564,23.178456770120558,6.411813259124756,6.487721920013428,5.701955795288086,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
89,89,24.29846982632471,17.197907308437554,21.502983551070155,6.017302513122559,6.256072521209717,5.3498334884643555,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
90,90,22.206834090995343,17.32676746960286,19.6113108991108,5.257880687713623,5.663510322570801,4.920815944671631,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
91,91,22.30942508877806,16.266054339767617,19.578512746893765,5.508337497711182,5.519831657409668,5.551859378814697,gan,gan,cnn,cnn,0
92,92,22.07932597419188,16.807703363287136,19.750999321863866,5.735818386077881,5.677903175354004,5.661191463470459,gan,gan,gan,candidateE2_tf_lowlambda_expanded672,1
93,93,24.402894658345392,18.13548367922437,22.223320603305787,6.506997585296631,6.816009521484375,6.222616195678711,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
94,94,24.570031527820365,20.006869187749356,23.78027063471038,5.102908611297607,6.517361164093018,5.962808609008789,gan,gan,cnn,cnn,0
95,95,26.879696075655563,20.637912890931716,24.91652341507694,5.015480041503906,6.677723407745361,5.319171905517578,gan,gan,cnn,cnn,0
96,96,28.904715116511554,22.25070627382419,26.76164593278608,5.121858596801758,7.258078575134277,5.670334339141846,gan,gan,cnn,cnn,0
97,97,30.15308546680866,22.202351461270364,27.722859468925606,5.011539936065674,7.223494529724121,4.746354579925537,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
98,98,31.264551411001506,23.055714774434993,27.926251787991063,4.942448139190674,8.764951705932617,5.122039794921875,gan,gan,cnn,cnn,0
99,99,30.940933752807226,20.998202000997363,28.183797683101453,5.342334747314453,7.760592460632324,5.134344577789307,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
100,100,31.181555022619012,20.891681214618057,28.124411171344075,5.912055015563965,7.617006778717041,5.075150966644287,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
101,101,30.40796712150836,20.937383941054357,27.637888747319156,5.357294082641602,7.0666680335998535,4.846309661865234,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
102,102,29.254680859214627,20.257793175726828,26.501713482170054,5.164434909820557,8.231893539428711,4.659713268280029,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
103,103,29.507549938987374,20.69051451494371,27.040126303500287,5.102769374847412,6.314839839935303,4.973668098449707,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
104,104,29.173745320955113,20.12992358587829,26.790901837732203,4.829194068908691,7.393864154815674,4.813553333282471,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
105,105,29.338582011466166,19.283104237304943,26.912343416318965,5.33697509765625,6.823482513427734,5.503514766693115,gan,gan,cnn,cnn,0
106,106,30.092821360744658,20.00547041151677,27.11621707920945,5.767349720001221,6.75129508972168,5.281588554382324,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
107,107,29.64376642955138,20.682183399063746,26.27781056392818,5.574344635009766,7.6041154861450195,5.771369934082031,gan,gan,cnn,cnn,0
108,108,28.940126674621943,21.1993064034262,26.561497282511276,5.6898322105407715,7.595790386199951,5.660275459289551,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
109,109,28.97319829057234,20.853111383838083,26.13599642096131,5.088190078735352,7.198193550109863,5.033626079559326,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
110,110,29.504241915198808,19.600364202728887,26.413461789836216,5.806641101837158,6.568319320678711,5.579740047454834,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
111,111,28.17742348677506,18.815230764049467,25.44357952824222,5.513612270355225,8.167459487915039,5.662728309631348,gan,gan,cnn,cnn,0
112,112,27.49742127818127,19.372446559915602,25.116593556110434,5.637857913970947,6.682409286499023,5.263159275054932,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
113,113,26.010710160777133,18.415536047943895,24.168030661816058,5.502909183502197,6.949485778808594,5.341979503631592,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
114,114,24.541486090961616,16.84887862793787,22.663459878605106,5.123978614807129,5.899235248565674,5.658288955688477,gan,gan,cnn,cnn,0
115,115,25.270960377659716,17.25298248796687,23.37112203401117,4.689971923828125,7.232174873352051,4.855899810791016,gan,gan,cnn,cnn,0
116,116,25.095451409249726,17.129081493158413,23.86256889857443,5.35050630569458,7.636551856994629,5.99856424331665,gan,gan,cnn,cnn,0
117,117,27.14897424086504,18.592743212240446,25.30049256834319,5.260716915130615,8.683184623718262,6.279912948608398,gan,gan,cnn,cnn,0
118,118,27.925806328570985,19.893975298384717,26.40581769670213,6.84329080581665,9.465571403503418,6.683266639709473,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
119,119,27.187847892928154,20.557132674744736,26.26632114926618,5.218785285949707,6.129123687744141,5.046031951904297,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
120,120,28.146732976702577,21.528863701574615,25.927160600286882,4.889072418212891,7.93386173248291,5.17387580871582,gan,gan,cnn,cnn,0
121,121,29.135888828595842,21.37188887795256,26.568777617903205,5.373913288116455,7.535200595855713,4.6942572593688965,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
122,122,28.017758663142306,22.491589595860475,25.831688797563494,5.264456272125244,7.450175762176514,5.014111518859863,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
123,123,29.152924001075785,22.17220391892049,25.563138941340508,6.196282386779785,8.431406021118164,5.249747276306152,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
124,124,28.184626374879375,22.119830159019614,25.658844810251203,6.166434288024902,6.818744659423828,5.423056125640869,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
125,125,28.43981263564626,21.313574573250694,25.193120677395598,5.748098373413086,10.086677551269531,4.791333198547363,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
126,126,28.023492407781937,22.88972837862729,25.251205310540833,4.992148399353027,8.052214622497559,4.679611682891846,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
127,127,30.000730217921266,24.85609607980766,27.09277042174854,5.114649772644043,13.074076652526855,4.73405647277832,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
128,128,28.391923421353447,23.315252316365218,26.1262650810422,5.476268768310547,7.28298807144165,4.780929088592529,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
129,129,29.465245102227872,24.209883048645104,27.112289032333855,5.373117923736572,9.33877944946289,5.105356693267822,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
130,130,30.27324308013254,23.783031491875988,27.30828671598511,5.609683513641357,11.313863754272461,5.359714984893799,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
131,131,33.0539968727652,25.23355611194131,30.0176119364974,6.2030792236328125,12.011610984802246,7.212762832641602,gan,gan,cnn,cnn,0
132,132,33.926806040190684,25.90821112354989,30.93996633043977,6.331444263458252,12.388164520263672,6.6922807693481445,gan,gan,cnn,cnn,0
133,133,34.52507377701583,25.596877045000497,31.14812932367553,6.299666404724121,7.647167682647705,6.386075973510742,gan,gan,cnn,cnn,0
134,134,32.518921837890055,23.04058254540847,29.08174797454822,7.141453742980957,13.276667594909668,5.481940269470215,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
135,135,29.944179549584543,20.502693507156053,27.205961571331994,6.298990726470947,11.993122100830078,4.593440055847168,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
136,136,27.83279512215704,19.71188765946126,25.25897026441646,6.232182025909424,6.450465202331543,5.069151878356934,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
137,137,26.69652879915387,18.35521341147029,24.51576297113789,5.208233833312988,9.66958236694336,4.41126012802124,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
138,138,26.265900126493325,18.5898403985513,23.750892145926834,5.562473773956299,8.217479705810547,4.588643550872803,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
139,139,25.72843674372112,17.55339321269266,23.05267167602781,5.6482439041137695,9.790724754333496,6.402887344360352,gan,gan,cnn,cnn,0
140,140,26.928885115678263,17.632487734588345,24.65469978293934,5.719569206237793,11.421890258789062,6.980069160461426,gan,gan,cnn,cnn,0
141,141,30.122683212798776,22.35126448334632,28.167946374033747,6.186624050140381,8.889102935791016,5.89618444442749,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
142,142,31.864668972443802,25.40867751345393,30.56522811082992,7.186554908752441,8.55953311920166,6.221570014953613,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
143,143,31.729557469133276,25.608920781987035,29.787220507683482,5.864097595214844,9.649337768554688,6.8343024253845215,gan,gan,cnn,cnn,0
144,144,31.838603860361527,24.790495069985838,29.061111789395735,5.560759544372559,9.771649360656738,6.046743392944336,gan,gan,cnn,cnn,0
145,145,30.39245353837724,25.26410594488553,27.71949565799699,5.902344226837158,8.558032035827637,5.94149923324585,gan,gan,cnn,cnn,0
146,146,29.28670842660694,23.86618294113101,27.291849497523312,5.959416389465332,7.056334018707275,5.8381476402282715,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
147,147,26.585106339400784,22.003227031713678,25.446951176199264,5.6108717918396,6.8347039222717285,5.407997131347656,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
148,148,26.258461074996504,21.1331690923618,24.984457960995332,5.0148024559021,8.882506370544434,5.430187702178955,gan,gan,cnn,cnn,0
149,149,25.194205211404583,21.36081867901896,24.182792898798176,5.752551078796387,8.038224220275879,6.133827209472656,gan,gan,cnn,cnn,0
150,150,24.128591365700505,20.19277068635915,22.391848159600578,5.291886329650879,7.924254417419434,5.104307651519775,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
151,151,24.240085612250784,19.596870056685123,22.703223256978873,5.580901145935059,7.460690975189209,5.26781702041626,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
152,152,24.594151699851988,17.338820427078797,22.446665629210933,5.931854248046875,8.478921890258789,5.63916540145874,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
153,153,25.168802860244767,16.23765159094386,22.45783548535368,6.290019989013672,6.548172950744629,6.117825031280518,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
154,154,25.31020070022765,16.834477000311573,22.054903796192544,5.889771461486816,5.736759185791016,6.594666481018066,gan,gan,gan,gan,1
155,155,26.088776073112513,17.444078563809867,22.452535293385385,6.413660526275635,6.612644195556641,5.714420318603516,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
156,156,25.16401321091786,17.879759557761357,22.90024688053667,5.162914276123047,9.264598846435547,4.853509902954102,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
157,157,25.57399551509901,18.686237526393793,23.95158278721407,4.567626476287842,8.282842636108398,4.51969575881958,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
158,158,27.076784963721764,22.72289165286213,26.031476369677527,5.708489894866943,8.312358856201172,5.544369697570801,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
159,159,24.310343375521082,19.84507792462866,23.416354509473628,5.012121677398682,10.700226783752441,5.535646915435791,gan,gan,cnn,cnn,0
160,160,21.188537318324133,20.14027527603938,20.95707747269443,5.1832075119018555,13.9108247756958,5.679253101348877,gan,gan,cnn,cnn,0
161,161,19.540402210515502,19.232825594053608,19.74852846217155,5.7158894538879395,11.7100830078125,6.043704509735107,gan,gan,cnn,cnn,0
162,162,18.27105324592802,19.457879947992573,19.03896787764341,4.5405659675598145,9.695740699768066,5.50325345993042,cnn,cnn,cnn,cnn,0
163,163,19.37037318892002,20.44637029980189,20.210379244579983,5.698920726776123,6.788956165313721,5.04202938079834,cnn,cnn,cnn,candidateE2_tf_lowlambda_expanded672,0
164,164,21.46365087746109,18.82963529736202,21.782763883652468,5.2430009841918945,10.968896865844727,4.680130958557129,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
165,165,22.937888715207535,20.548745956267595,22.72220993881396,5.059387683868408,11.26945972442627,5.7160868644714355,gan,gan,cnn,cnn,0
166,166,23.890736675966988,20.79692555045691,24.097398554329725,6.106489181518555,10.583955764770508,6.243790626525879,gan,gan,cnn,cnn,0
167,167,23.479887971191566,21.661112948338108,24.16787444317322,5.800627708435059,7.244186878204346,5.220645904541016,gan,gan,cnn,candidateE2_tf_lowlambda_expanded672,0
