method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateF_grad_E2_low_expanded2688,168,23.838249287609397,23.95318846240196,4.093012058707776,15.503332275839504,34.957388062758234,168,5.656570005984533,5.518638849258423,0.7326577500146144,4.094663619995117,8.578235626220703
