sample_idx,psnr_cnn,psnr_gan,ssim_cnn,ssim_gan,abs_delta_psnr,abs_delta_ssim,mt_cnn,mt_gan,pd_cnn,pd_gan,delta_mt_cnn_minus_gan,delta_pd_cnn_minus_gan,winner_mt,winner_pd,cnn_lr_mae,gan_lr_mae,cnn_lr_mse,gan_lr_mse,cnn_lr_psnr,gan_lr_psnr,winner_lr_mae,winner_lr_mse,winner_lr_psnr,winner_lr_group,cnn_err_abs_max,gan_err_abs_max,winner_extreme_abs_max,cnn_exceed_err_q90,gan_exceed_err_q90,winner_exceed_q90,cnn_exceed_err_q95,gan_exceed_err_q95,winner_exceed_q95,cnn_tail_mae,gan_tail_mae,winner_tail_mae,winner_extreme_group,cnn_wpd_rmse,gan_wpd_rmse,winner_wpd_rmse,cnn_wpd_mae,gan_wpd_mae,winner_wpd_mae,cnn_psd_log_l2,gan_psd_log_l2,winner_psd_log_l2,cnn_grad_mae,gan_grad_mae,winner_grad_mae,winner_physics_group,agree_mt_winner_lr_mae,agree_mt_winner_lr_mse,agree_mt_winner_lr_psnr,agree_mt_winner_lr_group,agree_mt_winner_extreme_abs_max,agree_mt_winner_extreme_group,agree_mt_winner_tail_mae,agree_mt_winner_physics_group,topology_gap_abs,agreement_score,metric,threshold
159,35.08613823375421,32.14395901215604,0.6571971643379434,0.5834857077182944,2.942179221598174,0.07371145661964895,5.012121677398682,10.700226783752441,24.310343375521082,19.84507792462866,-5.68810510635376,4.465265450892421,cnn,gan,0.26934761637534554,0.4118574137225105,0.16119970016011803,0.34038607831680456,33.176263696991185,29.930188100899567,cnn,cnn,cnn,cnn,0.5214679162674969,7.805782235604685,cnn,0.0032160000000000105,0.003147999999999998,gan,0.000684000000000004,0.006647999999999994,cnn,0.6315157585505513,0.8621541951366121,cnn,cnn,151.28941500259555,216.48129751172607,cnn,45.41796338571042,67.6575429917224,cnn,0.5326711767976833,0.27495780264577346,gan,0.1854227674877909,0.22805519996428192,cnn,cnn,1,1,1,1,1,1,1,1,,,,
3,31.5904468469398,30.614279698242964,0.6252808362395419,0.5553843797958297,0.9761671486968346,0.06989645644371223,4.794641017913818,9.753995895385742,24.87627415927669,23.395576173496664,-4.959354877471924,1.4806979857800258,cnn,gan,0.4155772914486146,0.5108578915786945,0.48778784323384533,0.5797222157456571,30.801499678968646,30.05160996971436,cnn,cnn,cnn,cnn,0.24939765536159797,8.094954143346946,cnn,0.0026440000000000075,0.009928000000000006,cnn,0.0030039999999999997,0.007464000000000005,cnn,2.1151212974247753,2.2832018800432263,cnn,cnn,779.768079017902,848.3126493226509,cnn,296.56161909193986,324.32988176693783,cnn,0.5686630178775349,0.6146002659840847,cnn,0.38173743666645943,0.3989180145547985,cnn,cnn,1,1,1,1,1,1,1,1,,,,
24,32.59554856905365,30.94700665053756,0.5369307845594095,0.48378001940011806,1.648541918516088,0.0531507651592914,7.21915864944458,12.067601203918457,35.75728371567695,29.65320138308241,-4.848442554473877,6.104082332594537,cnn,gan,0.4749897767548591,0.6762890865371681,0.45395863611473997,0.9521324874457058,31.194906066652585,27.978095053517936,cnn,cnn,cnn,cnn,3.986647729499097,10.513242974172215,cnn,0.0047760000000000025,0.0062560000000000116,cnn,0.010284000000000001,0.008404000000000002,gan,0.9619702235469139,1.066926867719689,cnn,cnn,800.0242203191126,1074.4995649830637,cnn,423.82190465010126,547.5376378463448,cnn,1.1096059863086867,0.6518654172258839,gan,0.433497260288219,0.44844493368494426,cnn,cnn,1,1,1,1,1,1,1,1,,,,
26,32.65715000253616,31.11826647666898,0.5191432035272462,0.5013575155303449,1.5388835258671847,0.017785687996901278,7.043282985687256,11.28821849822998,35.02599363200026,30.779316467464,-4.244935512542725,4.246677164536258,cnn,gan,0.5389947893007421,0.7427494684230916,0.5939519858414717,1.1714913292608915,30.292971476173058,27.343094077899604,cnn,cnn,cnn,cnn,3.478766788044368,9.323899741740405,cnn,0.0010320000000000051,0.000783999999999993,gan,0.012812000000000004,0.006220000000000003,gan,1.227151812922522,1.274358942124062,cnn,tie,982.453358459747,1314.0680365164321,cnn,511.00649161371325,653.3945994431069,cnn,1.2057423546362682,0.6114454373128934,gan,0.4935715500222092,0.5138514016048136,cnn,cnn,1,1,1,1,1,na,1,1,4.244935512542725,1.0,ssim,0.05
156,32.533287551460546,30.215193986245097,0.5436349109066684,0.47793289417761153,2.318093565215449,0.06570201672905684,5.162914276123047,9.264598846435547,25.16401321091786,17.879759557761357,-4.1016845703125,7.2842536531565045,cnn,gan,0.36378021099255525,0.49837727568917634,0.27833737221471344,0.5242739767096456,30.80051662843548,28.050648843338465,cnn,cnn,cnn,cnn,1.0236583064520168,6.316217999763229,cnn,0.006788000000000002,0.008031999999999997,cnn,0.002472000000000002,0.010879999999999994,cnn,0.5015706442850633,0.6861217650636932,cnn,cnn,211.12884686080474,366.10460802192557,cnn,95.44313729979056,140.32865259836927,cnn,0.5508038598885684,0.23815860775360476,gan,0.2489889061833296,0.2918608766151074,cnn,cnn,1,1,1,1,1,1,1,1,,,,
157,32.53891769577143,30.375056817110664,0.5529429148146708,0.484282670568747,2.163860878660767,0.06866024424592382,4.567626476287842,8.282842636108398,25.57399551509901,18.686237526393793,-3.7152161598205566,6.887757988705218,cnn,gan,0.33485657807189073,0.4617795881079376,0.2342436286439627,0.4358165382249246,30.211810562498485,27.515451366020468,cnn,cnn,cnn,cnn,2.082206465078446,3.9767767042587643,cnn,0.007668000000000008,0.013539999999999996,cnn,0.002936000000000001,0.006559999999999996,cnn,0.47350013177937733,0.5771581108540194,cnn,cnn,178.99417731635924,244.51427612993345,cnn,80.70151683097335,113.01379457996647,cnn,0.6373918955515979,0.24156001461153725,gan,0.23891491601446327,0.27546227613015717,cnn,cnn,1,1,1,1,1,1,1,1,,,,
2,31.54699072539859,30.618027514294244,0.6223940258968236,0.5579721168352849,0.928963211104346,0.06442190906153866,4.894824504852295,8.343221664428711,25.200926367648954,22.958727889587305,-3.448397159576416,2.242198478061649,cnn,gan,0.41170972832553343,0.4924926687602855,0.477779809430237,0.5382990145196691,30.562937388778188,30.04497947022438,cnn,cnn,cnn,cnn,2.071713413891171,6.399285785099163,cnn,0.0017320000000000113,0.011363999999999999,cnn,0.0013120000000000007,0.007428000000000004,cnn,2.1389061833869585,2.2547597526456147,cnn,cnn,727.5703606765762,747.5867387535233,cnn,271.04069176081435,286.5523436257065,cnn,0.543724831697504,0.5980671879874826,cnn,0.37335805477379874,0.3867739779970362,cnn,cnn,1,1,1,1,1,1,1,1,,,,
84,28.890062292366217,26.58859881999711,0.5887479558581097,0.5140077548676244,2.3014634723691074,0.07474020099048528,5.271510124206543,8.559276580810547,29.14514380262554,21.106373639070085,-3.287766456604004,8.038770163555455,cnn,gan,0.3710684494515073,0.5908563244851835,0.2753939358780007,0.7032232608383965,30.010327796133836,25.938939248967145,cnn,cnn,cnn,cnn,1.8555751776266618,9.946264944600763,cnn,0.02398800000000001,0.019907999999999995,gan,0.017204000000000004,0.011684,gan,1.4394559977138341,1.4133670237642328,gan,gan,351.54401969940164,576.0170489552896,cnn,179.61905679510735,265.7533628433784,cnn,1.077486073851736,0.5006438460432009,gan,0.3998267283628006,0.4323532204275706,cnn,cnn,1,1,1,1,1,0,0,1,,,,
36,32.35360131617927,30.920168593145274,0.6227741725278805,0.5702636980448849,1.4334327230339987,0.05251047448299562,6.097905158996582,9.26945686340332,35.61901723291445,27.743736665197815,-3.1715517044067383,7.875280567716636,cnn,gan,0.4633447121602698,0.6541233757359313,0.5370947046036113,1.0222378388536528,29.647850752021007,26.852839931111994,cnn,cnn,cnn,cnn,1.5910469342017919,7.035617030111972,cnn,0.008552000000000004,0.018563999999999997,cnn,0.005192000000000002,0.014123999999999998,cnn,1.1985603289674216,1.1102926816577479,gan,cnn,716.6628108286405,944.4325272002279,cnn,341.79152911095935,448.2927768360616,cnn,1.1539087862599362,0.48471364480232904,gan,0.4387349075366769,0.4625495330664306,cnn,cnn,1,1,1,1,1,1,0,1,,,,
37,32.02805100916796,30.631649306952614,0.6192860867311487,0.5818479003631635,1.3964017022153463,0.03743818636798524,6.489102840423584,9.59257698059082,33.456602216246914,27.16364872656993,-3.1034741401672363,6.292953489676982,cnn,gan,0.45236844450580466,0.6391532612562792,0.521155909842631,1.0308068060497622,29.386740262424816,26.42464415837862,cnn,cnn,cnn,cnn,1.8510491287426234,7.838366416040447,cnn,0.007008,0.023548,cnn,0.0020760000000000015,0.014876,cnn,0.9416100382198559,0.904906313020553,gan,cnn,693.7541604228729,985.3873686911853,cnn,324.00262605241386,434.4685619297473,cnn,1.0164917172558812,0.4216846079419272,gan,0.42879817339946263,0.45526888953830535,cnn,cnn,1,1,1,1,1,1,0,1,3.1034741401672363,1.0,ssim,0.05
39,34.02502286412913,31.874954417371846,0.654329125629252,0.6094039385598059,2.150068446757281,0.04492518706944615,5.873856067657471,8.546488761901855,25.24426875811477,21.358097631209198,-2.6726326942443848,3.886171126905573,cnn,gan,0.35461866488427995,0.5505593550660998,0.31179816775666297,0.7152948622316058,31.128754901246356,27.5226394327067,cnn,cnn,cnn,cnn,0.7029395728792629,9.327445400858615,cnn,0.005068000000000003,0.007879999999999998,cnn,0.001792000000000002,0.015519999999999992,cnn,0.44874528462303975,0.5756083763405841,cnn,cnn,436.0311527364039,706.6171430367378,cnn,206.13997906542718,307.5871143500582,cnn,0.5849220623481176,0.3381169538494764,gan,0.30596376775457684,0.35504806945011624,cnn,cnn,1,1,1,1,1,1,1,1,2.6726326942443848,1.0,ssim,0.05
149,30.68732483906053,28.68495546130564,0.565428168832672,0.5002501072820889,2.0023693777548885,0.06517806155058314,5.752551078796387,8.038224220275879,25.194205211404583,21.36081867901896,-2.285673141479492,3.8333865323856244,cnn,gan,0.4766150092701231,0.7247109440627026,0.43228778134050516,0.9817068338860623,29.88879622006198,26.326707681057922,cnn,cnn,cnn,cnn,0.15409818386901364,7.558454935834909,cnn,0.007400000000000004,0.025823999999999986,cnn,0.006188000000000006,0.019384,cnn,0.9478882094109145,1.030519906833122,cnn,cnn,442.88607544095254,661.1385084753379,cnn,253.54290912424207,365.78992145163676,cnn,0.8136603864358263,0.48855869798542,gan,0.3889171297725192,0.4473506280064279,cnn,cnn,1,1,1,1,1,1,1,1,,,,
11,31.748350858788758,30.248659281772067,0.485865417911638,0.4423450038723768,1.4996915770166908,0.04352041403926121,5.910721302032471,7.831723690032959,28.68732565326105,24.969867761946066,-1.9210023880004883,3.7174578913149823,cnn,gan,0.4161153477875656,0.5588226743440169,0.3857543172397563,0.6635866545927174,30.10691184960089,27.75104336875027,cnn,cnn,cnn,cnn,1.0860579583487997,2.0570523445916535,cnn,0.011148000000000005,0.005535999999999999,gan,0.009196000000000003,0.006176000000000001,gan,0.9432867217407712,1.0973218616449931,cnn,tie,507.8111337650393,622.9386690756429,cnn,270.27078472056496,344.3242148440382,cnn,0.80191130157697,0.6331178339361175,gan,0.3677900042283905,0.39941387185061805,cnn,cnn,1,1,1,1,1,na,1,1,1.9210023880004883,1.0,ssim,0.05
23,32.75249271676132,30.98147962246174,0.5386967764303666,0.48482872856472087,1.771013094299576,0.05386804786564575,6.907674789428711,8.497876167297363,34.476953302920876,29.144574221491347,-1.5902013778686523,5.332379081429529,cnn,gan,0.45753700803914443,0.6421998676282584,0.40794104220609617,0.8492824399368779,31.708728742628374,28.524181308039754,cnn,cnn,cnn,cnn,0.9213071986447048,5.552750393186628,cnn,0.007991999999999999,0.007632,gan,0.010780000000000005,0.013036000000000006,cnn,0.9398456463055304,1.0407313465890338,cnn,cnn,696.2087616682306,883.7276094346952,cnn,383.9206380556746,493.2654263617447,cnn,1.009112420185471,0.5771022989748952,gan,0.4155507882220156,0.4295270405290464,cnn,cnn,1,1,1,1,1,1,1,1,,,,
8,31.360491209352674,30.40523844100236,0.5424755769298811,0.4823232134970159,0.9552527683503129,0.06015236343286523,7.50956392288208,6.055016040802002,29.63505050414828,23.282081530392528,1.4545478820800781,6.35296897375575,gan,gan,0.440877921252276,0.5288720415995051,0.4705734157924602,0.5775800885608953,30.751756028745067,29.861907787193246,cnn,cnn,cnn,cnn,0.8518651248820213,3.1033624689693404,cnn,0.01223600000000001,0.011412000000000005,gan,0.009792000000000002,0.009832,cnn,1.655243638213431,1.8402476556042762,cnn,cnn,660.5428584979636,736.3017482962775,cnn,300.281470491702,349.530122594766,cnn,0.6523686836173482,0.67391478655319,cnn,0.38899178180769256,0.4007881598446069,cnn,cnn,0,0,0,0,0,0,0,0,,,,
167,32.66787437643206,31.685931067550396,0.6191131216917948,0.5571305474264625,0.9819433088816645,0.06198257426533227,5.800627708435059,7.244186878204346,23.479887971191566,21.661112948338108,-1.443559169769287,1.8187750228534583,cnn,gan,0.36275395535810384,0.4464302009733567,0.3575799818940644,0.4191497401339188,31.156283685513763,30.46632365365855,cnn,cnn,cnn,cnn,8.423863462523855,5.314238222737647,gan,0.002919999999999992,0.005784000000000011,cnn,0.004963999999999996,0.0041080000000000005,gan,2.059438068769498,2.0700444332825336,cnn,tie,542.9423884413033,516.5022895007017,gan,164.76624182919872,171.2579024026796,cnn,0.4631604948391839,0.5555806068389724,cnn,0.2772178425659503,0.3031616090391683,cnn,cnn,1,1,1,1,0,na,1,1,,,,
142,29.474606350342587,27.52755399592653,0.5179332812783004,0.4488248277532636,1.947052354416055,0.0691084535250368,7.186554908752441,8.55953311920166,31.864668972443802,25.40867751345393,-1.3729782104492188,6.455991458989871,cnn,gan,0.46956724974818165,0.7337252295998129,0.42796513712891326,1.077121252504774,29.59817300540193,25.589610975534928,cnn,cnn,cnn,cnn,0.9664392047739874,6.973324630616521,cnn,0.012248000000000009,0.021896,cnn,0.007404000000000001,0.012859999999999996,cnn,0.971031863586861,0.8604211012108539,gan,cnn,636.6288443760247,891.3915848842397,cnn,386.9416879506601,525.346786718751,cnn,1.322456051899556,0.6726422995110726,gan,0.4445733381180445,0.473250643967071,cnn,cnn,1,1,1,1,1,1,0,1,,,,
38,33.0443468252459,31.387301121757393,0.6467596699872048,0.5901956948788019,1.6570457034885102,0.05656397510840294,6.054014682769775,7.416414260864258,29.159912858159764,23.780350003542182,-1.3623995780944824,5.379562854617582,cnn,gan,0.41784502456104583,0.6051862694161975,0.4306156294513006,0.8929710817051031,29.947271363862555,26.779795303688015,cnn,cnn,cnn,cnn,0.09001794940093433,9.605165072015811,cnn,0.004572000000000007,0.01980399999999999,cnn,0.006304000000000004,0.017388,cnn,0.6759729337441035,0.7224420495668888,cnn,cnn,566.207560058499,832.3491486444949,cnn,267.36021962095435,369.5253506943108,cnn,0.7259798181945653,0.3818500161976566,gan,0.3735693728817356,0.4104464196205163,cnn,cnn,1,1,1,1,1,1,1,1,,,,
13,30.30311362025517,28.50381061763696,0.5119176084848193,0.4660629232215931,1.7993030026182097,0.04585468526322617,6.0738348960876465,7.402252674102783,29.273674668484478,24.323688014436637,-1.3284177780151367,4.949986654047841,cnn,gan,0.4210618914991744,0.5739113030763794,0.37054788470316113,0.7024266411861844,30.328449851092245,27.550883486682295,cnn,cnn,cnn,cnn,1.206586972797588,4.617101821933879,cnn,0.008435999999999999,0.0037840000000000096,gan,0.007156000000000003,0.004572,gan,0.545383353828361,0.6457459253714732,cnn,tie,441.0120585542027,568.9208296263631,cnn,259.1313827539367,341.7775550574463,cnn,1.0259421321154742,0.6905564062046129,gan,0.36418067431277734,0.39845126043163803,cnn,cnn,1,1,1,1,1,na,1,1,1.3284177780151367,1.0,ssim,0.05
146,30.217437493821446,28.062514627219457,0.5608636187493364,0.5038482397646202,2.1549228666019893,0.0570153789847162,5.959416389465332,7.056334018707275,29.28670842660694,23.86618294113101,-1.0969176292419434,5.4205254854759275,cnn,gan,0.47494988279797445,0.7579976647640552,0.45696899281084324,1.1009324209402087,29.93595074492085,26.117211456448977,cnn,cnn,cnn,cnn,0.05954378329747101,3.6444336355887827,cnn,0.006659999999999999,0.036175999999999986,cnn,0.004272000000000005,0.019335999999999992,cnn,0.9402301514038583,0.9095671984266807,gan,cnn,517.620156094718,767.6285555598713,cnn,307.4265141032319,451.83328267974633,cnn,1.1916158827181627,0.6496355490035338,gan,0.40133853139049774,0.45562372702238835,cnn,cnn,1,1,1,1,1,1,0,1,,,,
25,32.551973374121204,30.997709699649167,0.5231426682354472,0.4964243047923469,1.5542636744720362,0.0267183634431003,11.371563911437988,10.501462936401367,36.58411526021696,30.123491475362258,0.8701009750366211,6.460623784854704,gan,gan,0.5104961473021569,0.7040029065328514,0.5295119509776418,1.0179197439664969,30.885534377659223,28.047156660678294,cnn,cnn,cnn,cnn,9.41711788089902,8.366034476195011,gan,0.005104000000000011,0.00538000000000001,cnn,0.010960000000000004,0.013188000000000005,cnn,1.044041743591007,1.2318740587055572,cnn,cnn,952.8549385654705,1161.5442663567658,cnn,468.59253760146345,599.7379526420689,cnn,1.175332261792815,0.6665166362718813,gan,0.46351786527523126,0.4804834029442555,cnn,cnn,0,0,0,0,1,0,0,0,0.8701009750366211,0.0,ssim,0.05
10,31.816922329920537,30.53056327000849,0.5321626280645544,0.48704260594469306,1.2863590599120478,0.045120022119861325,6.634506702423096,7.423793315887451,29.696969860459554,24.710016041893063,-0.7892866134643555,4.986953818566491,cnn,gan,0.4214041015334249,0.5415267976787798,0.4088686981270149,0.6147653091932883,30.273114382747615,28.50185949136176,cnn,cnn,cnn,cnn,0.6710200001643294,2.2942458618689585,cnn,0.011436000000000002,0.0068120000000000125,gan,0.010868000000000003,0.008376000000000001,gan,1.1399176588924227,1.2845396530004096,cnn,tie,555.7312679885772,646.862797917265,cnn,278.2545073653114,342.4962762984713,cnn,0.7568204214551575,0.6567610312860674,gan,0.36870187989129716,0.39237525682574886,cnn,cnn,1,1,1,1,1,na,1,1,0.7892866134643555,1.0,ssim,0.05
12,31.323965112591917,29.722956551464673,0.5071715707128571,0.48221312968176655,1.6010085611272444,0.024958441031090572,6.61636209487915,5.913707256317139,30.104522332856273,24.220613253945245,0.7026548385620117,5.883909078911028,gan,gan,0.42589326968672075,0.5540520446385788,0.39615301893024024,0.6680085132563168,29.813016983056862,27.543826709116075,cnn,cnn,cnn,cnn,0.13549289952219468,2.2775582058372734,cnn,0.008984000000000006,0.004364000000000007,gan,0.008652,0.004744000000000005,gan,0.7365097175062029,0.8431355081577164,cnn,tie,477.7448860366581,589.640514041184,cnn,264.69706065698887,339.54737388718826,cnn,0.9539183791233589,0.6403149726723225,gan,0.3713575429796618,0.3986705431741365,cnn,cnn,0,0,0,0,0,na,0,0,0.7026548385620117,0.0,ssim,0.05
