method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
cnn,168,27.406283078086062,27.244355979690745,4.4627357822796165,18.27105324592802,39.94080457344863,168,5.867795200574966,5.712189674377441,0.848922574048029,4.5405659675598145,11.371563911437988
