sample_idx,metric_a,metric_b,n_methods,raw_pearson,raw_spearman,oriented_pearson,oriented_spearman,interpretation_level
14,psd_slope_abs_delta,comp_abs_t15,19,0.36134191135638627,0.43859649122807015,0.36134191135638627,0.43859649122807015,within_sample_across_methods
14,psd_slope_abs_delta,pd_distance,18,0.0515606848760641,0.013415892672858616,0.0515606848760641,0.013415892672858616,within_sample_across_methods
14,psd_slope_abs_delta,mt_distance,18,-0.05295673207725324,-0.04231166150670795,-0.05295673207725324,-0.04231166150670795,within_sample_across_methods
14,exceed_abs_t5,exceed_abs_t10,19,0.04972109398510065,0.13333333333333333,0.04972109398510065,0.13333333333333333,within_sample_across_methods
14,exceed_abs_t5,exceed_abs_t15,19,0.2799682933358779,0.2948661977586734,0.2799682933358779,0.2948661977586734,within_sample_across_methods
14,exceed_abs_t5,exceed_abs_p90,19,0.03807588983454068,-0.010526315789473684,0.03807588983454068,-0.010526315789473684,within_sample_across_methods
14,exceed_abs_t5,comp_curve_l1,19,0.666948581134237,0.3824185060233494,0.666948581134237,0.3824185060233494,within_sample_across_methods
14,exceed_abs_t5,comp_abs_t5,19,-0.3481053737970914,0.2946360299979676,-0.3481053737970914,0.2946360299979676,within_sample_across_methods
14,exceed_abs_t5,comp_abs_t10,19,-0.21825089393917232,0.21089663501286113,-0.21825089393917232,0.21089663501286113,within_sample_across_methods
14,exceed_abs_t5,comp_abs_t15,19,0.6680764530275187,0.32280701754385965,0.6680764530275187,0.32280701754385965,within_sample_across_methods
14,exceed_abs_t5,pd_distance,18,0.08234879611041977,0.2961816305469556,0.08234879611041977,0.2961816305469556,within_sample_across_methods
14,exceed_abs_t5,mt_distance,18,0.1612307132387162,-0.4055727554179567,0.1612307132387162,-0.4055727554179567,within_sample_across_methods
14,exceed_abs_t10,exceed_abs_t15,19,0.10995374511161436,0.22202722628852492,0.10995374511161436,0.22202722628852492,within_sample_across_methods
14,exceed_abs_t10,exceed_abs_p90,19,0.811968838385661,0.712280701754386,0.811968838385661,0.712280701754386,within_sample_across_methods
14,exceed_abs_t10,comp_curve_l1,19,0.5417042719666393,0.7472545519996483,0.5417042719666393,0.7472545519996483,within_sample_across_methods
14,exceed_abs_t10,comp_abs_t5,19,0.3351978041211994,0.3280574304156475,0.3351978041211994,0.3280574304156475,within_sample_across_methods
14,exceed_abs_t10,comp_abs_t10,19,0.3398364106401938,0.4235507419841628,0.3398364106401938,0.4235507419841628,within_sample_across_methods
14,exceed_abs_t10,comp_abs_t15,19,0.5694311226169523,0.7614035087719299,0.5694311226169523,0.7614035087719299,within_sample_across_methods
14,exceed_abs_t10,pd_distance,18,0.3410562661693364,0.2693498452012384,0.3410562661693364,0.2693498452012384,within_sample_across_methods
14,exceed_abs_t10,mt_distance,18,0.13773405334555222,0.18885448916408668,0.13773405334555222,0.18885448916408668,within_sample_across_methods
14,exceed_abs_t15,exceed_abs_p90,19,0.25426381074295007,0.3378675182651466,0.25426381074295007,0.3378675182651466,within_sample_across_methods
14,exceed_abs_t15,comp_curve_l1,19,0.25350725987248207,0.42172448708905197,0.25350725987248207,0.42172448708905197,within_sample_across_methods
14,exceed_abs_t15,comp_abs_t5,19,0.039047234795168195,0.43554878804830804,0.039047234795168195,0.43554878804830804,within_sample_across_methods
14,exceed_abs_t15,comp_abs_t10,19,0.0363583035730766,0.39736298285409016,0.0363583035730766,0.39736298285409016,within_sample_across_methods
14,exceed_abs_t15,comp_abs_t15,19,0.2457011930652581,0.4835454612054436,0.2457011930652581,0.4835454612054436,within_sample_across_methods
14,exceed_abs_t15,pd_distance,18,0.018165042473966685,0.12390295920661491,0.018165042473966685,0.12390295920661491,within_sample_across_methods
14,exceed_abs_t15,mt_distance,18,-0.08650944439946605,-0.055756331642976706,-0.08650944439946605,-0.055756331642976706,within_sample_across_methods
14,exceed_abs_p90,comp_curve_l1,19,0.26964666365922274,0.45099010020684654,0.26964666365922274,0.45099010020684654,within_sample_across_methods
14,exceed_abs_p90,comp_abs_t5,19,0.06451185335813502,-0.00439755268653683,0.06451185335813502,-0.00439755268653683,within_sample_across_methods
14,exceed_abs_p90,comp_abs_t10,19,-0.06677056267653032,0.059754046586977326,-0.06677056267653032,0.059754046586977326,within_sample_across_methods
14,exceed_abs_p90,comp_abs_t15,19,0.32101648998596516,0.5175438596491229,0.32101648998596516,0.5175438596491229,within_sample_across_methods
14,exceed_abs_p90,pd_distance,18,0.1800935614200284,0.04643962848297214,0.1800935614200284,0.04643962848297214,within_sample_across_methods
14,exceed_abs_p90,mt_distance,18,0.12633957710252516,0.2301341589267286,0.12633957710252516,0.2301341589267286,within_sample_across_methods
14,comp_curve_l1,comp_abs_t5,19,0.007180417024776544,0.38783608878982145,0.007180417024776544,0.38783608878982145,within_sample_across_methods
14,comp_curve_l1,comp_abs_t10,19,0.2535305104279317,0.5997358573501749,0.2535305104279317,0.5997358573501749,within_sample_across_methods
14,comp_curve_l1,comp_abs_t15,19,0.9966916349347511,0.9872551316418883,0.9966916349347511,0.9872551316418883,within_sample_across_methods
14,comp_curve_l1,pd_distance,18,0.2778530137946337,0.34764730890379447,0.2778530137946337,0.34764730890379447,within_sample_across_methods
14,comp_curve_l1,mt_distance,18,0.4015898436157711,0.21624490345503883,0.4015898436157711,0.21624490345503883,within_sample_across_methods
14,comp_abs_t5,comp_abs_t10,19,0.8895355114142242,0.7779738702377383,0.8895355114142242,0.7779738702377383,within_sample_across_methods
