metric_a,metric_b,n_methods_available,pearson_median,pearson_q25,pearson_q75,pearson_min,pearson_max,pearson_n_positive,pearson_n_negative,spearman_median,spearman_q25,spearman_q75,spearman_min,spearman_max,spearman_n_positive,spearman_n_negative,interpretation_level
wpd_bias_abs,comp_abs_t10,19,0.015146772319259262,-0.019041210036480197,0.03995770873202115,-0.22664130320046227,0.13811406341017843,13,6,-0.031151252420746525,-0.05260479090493057,0.023229905816760692,-0.19949189952251045,0.1392377272303424,6,13,within_method_across_samples
wpd_bias_abs,comp_abs_t15,19,0.6955701871376524,0.44500531917477143,0.8295857625275281,0.26111797504432255,0.8964586774590653,19,0,0.7317809657806704,0.5709118359796519,0.8686469213036181,0.19580193063312337,0.9154209597011731,19,0,within_method_across_samples
wpd_bias_abs,pd_distance,18,0.6408029284722424,0.4389828439326506,0.8362995755244785,0.2593236214388976,0.871681318306774,18,0,0.6614627887082978,0.5069560793881384,0.7930708743122378,0.207895282975891,0.8575275484533891,18,0,within_method_across_samples
wpd_bias_abs,mt_distance,18,0.26768515402099263,0.03926880111935473,0.3083004514457357,-0.13405412610766937,0.5316678166584742,15,3,0.18053664437819206,-0.017983686051396785,0.2538855087795668,-0.19159031361856227,0.3519267466757103,12,6,within_method_across_samples
grad_mae,grad_w1,19,0.9657254771978174,0.9311870013773825,0.9833497799715033,0.5158180302568516,0.9977164139054782,19,0,0.9604299431567972,0.9178861212486269,0.9802212987381114,0.5198698123617516,0.9972185805902987,19,0,within_method_across_samples
grad_mae,grad_kurtosis_abs_delta,19,-0.3046833420405121,-0.357853526170135,-0.23962373320802344,-0.4286574249661098,-0.05434243301709967,0,19,-0.19300621073997398,-0.30087542581784865,-0.14349871685201027,-0.3370832299897247,0.011786233112810726,2,17,within_method_across_samples
grad_mae,psd_log_l2,19,0.6959077839564539,0.6925527250668058,0.7165117049845461,0.3921709697198769,0.7321871054216876,19,0,0.7383744767438918,0.7294266074781965,0.7549680858064092,0.4054165548868451,0.7652345351562302,19,0,within_method_across_samples
grad_mae,psd_slope_abs_delta,19,0.207343974499457,0.1756158764558098,0.262284843312627,0.10430837884203929,0.30906883152168,19,0,0.17944078031595304,0.14959936424699208,0.2373545385982051,0.09026579132521095,0.3337045267031449,19,0,within_method_across_samples
grad_mae,exceed_abs_t5,19,0.3863690589395587,-0.16262462067559585,0.5215131105755864,-0.30825136937567965,0.6023116051355949,13,6,0.40542669551219884,-0.08322100163022683,0.49524071130515124,-0.26357419039146046,0.6003462221794788,13,6,within_method_across_samples
grad_mae,exceed_abs_t10,19,0.022694453638061877,-0.12640072238936623,0.3132677102237623,-0.2135311018521552,0.6456827412115692,10,9,-0.04259697004975679,-0.2127365234477302,0.29920109899344016,-0.2988395349029094,0.6706101794010505,9,10,within_method_across_samples
grad_mae,exceed_abs_t15,19,0.6470055123662337,0.48684781334085236,0.7228817045842421,0.22280075228506802,0.740068071182057,19,0,0.7170966923487677,0.5571683093558484,0.7644667545076067,0.27900820255150466,0.7786017853992132,19,0,within_method_across_samples
grad_mae,exceed_abs_p90,19,0.5367864748196043,0.3901815003775989,0.5844041877208712,0.1631968995017676,0.6198461927736907,19,0,0.5661927398171812,0.4405978185275604,0.6304775243108458,0.14824207245882726,0.6878036249614804,19,0,within_method_across_samples
grad_mae,comp_curve_l1,19,0.6017589555376752,0.5272706569646036,0.6427960732146705,0.32175796692227143,0.6660659650384267,19,0,0.6298655406083803,0.5549695742314129,0.6795190858459299,0.323644473982381,0.7099261805310522,19,0,within_method_across_samples
grad_mae,comp_abs_t5,19,-0.3661752205666606,-0.373142956354938,-0.3525726705316752,-0.5558556544966519,-0.32641011749786425,0,19,-0.4137729908269241,-0.41857384621951693,-0.41042986559908995,-0.4929740476157085,-0.39655059546320165,0,19,within_method_across_samples
grad_mae,comp_abs_t10,19,0.350369412652742,0.3244381109841883,0.3796509406329096,0.1306865981890963,0.4060396791445256,19,0,0.22680651137010557,0.2005641675738673,0.2696547309036661,0.07863097530374442,0.29881679910394,19,0,within_method_across_samples
grad_mae,comp_abs_t15,19,0.8240027953022253,0.7947667420299532,0.8314035583114061,0.3113128933845063,0.8389835278307645,19,0,0.8544623937215672,0.8311266338494984,0.862266851251233,0.33456190136987374,0.8739753579328743,19,0,within_method_across_samples
grad_mae,pd_distance,18,0.8036497208445785,0.7572916601834822,0.8113220948005885,0.6749070699107772,0.8410767365082616,18,0,0.8432231057749252,0.7895953654820537,0.8608739832254342,0.7112081838014588,0.864743041389748,18,0,within_method_across_samples
grad_mae,mt_distance,18,0.2931439009417819,0.25873301235115215,0.36031511407589667,0.15546476120705818,0.4098984081012363,18,0,0.24453839573600053,0.2070493417223035,0.30958349573043265,0.14700269790090148,0.39575371657361524,18,0,within_method_across_samples
grad_w1,grad_kurtosis_abs_delta,19,-0.2814800644445033,-0.3277879180160266,-0.20308582419666343,-0.4534465299758223,0.0046529336454666104,3,16,-0.23171830472613522,-0.2718995651975845,-0.11638810291504902,-0.3376223039972464,-0.03725178552447092,0,19,within_method_across_samples
grad_w1,psd_log_l2,19,0.673090261866352,0.6634575882181788,0.6834580715235657,0.15360765353232594,0.7442537502302333,19,0,0.7008392344642921,0.6822968602102641,0.7122939244081575,0.1827486194137507,0.7616685479421546,19,0,within_method_across_samples
grad_w1,psd_slope_abs_delta,19,0.19117602358377744,0.13243523706792967,0.26150998513851487,0.06920136182024926,0.31261167181157956,19,0,0.20621225849231375,0.16803291135396156,0.2645537327711441,0.1411310936875193,0.3389003902592111,19,0,within_method_across_samples
grad_w1,exceed_abs_t5,19,0.42569023943792633,0.01105618887644797,0.5472603481734544,-0.17413706595485043,0.617348388263539,14,5,0.4678082993519913,0.035822064819124255,0.5250818791592815,-0.10774988532293192,0.614435541427711,16,3,within_method_across_samples
grad_w1,exceed_abs_t10,19,0.09658385385545286,-0.07807510106887917,0.22821687836380283,-0.2035187186799027,0.601924748953971,10,9,0.10805796954751717,-0.17614334502177187,0.21967280419365554,-0.2903332960031255,0.6169102415337945,10,9,within_method_across_samples
grad_w1,exceed_abs_t15,19,0.5656754191044991,0.35959665495603466,0.6862477679306878,0.08799138892758258,0.7333512649376673,19,0,0.5953226986182798,0.44355786838808076,0.7179742699561762,0.15610028320488542,0.7583497997770561,19,0,within_method_across_samples
grad_w1,exceed_abs_p90,19,0.5729256201442278,0.29698088270954504,0.6544160513352171,0.11967675459036599,0.6867978207315891,19,0,0.6016921377353304,0.4169655725387204,0.6921291199426907,0.0958848551625533,0.7388676647568754,19,0,within_method_across_samples
grad_w1,comp_curve_l1,19,0.6955444967707227,0.5786450385405397,0.7224752657342197,0.07618233200820466,0.744491934909214,19,0,0.7400259542077031,0.6915818613398557,0.7567897273165385,0.043014916403169796,0.7756683583688294,19,0,within_method_across_samples
grad_w1,comp_abs_t5,19,-0.24513831534546995,-0.2956773220261554,-0.21611359791574578,-0.40099663220415616,-0.14079946593704876,0,19,-0.2579951133512923,-0.32824590829038475,-0.23559361954717756,-0.4306210481223586,-0.1790539682490977,0,19,within_method_across_samples
grad_w1,comp_abs_t10,19,0.4157799596927618,0.3921335155299298,0.4923739437032113,0.042918352821681056,0.5291073058763904,19,0,0.30248449015237633,0.2821156782180023,0.406889846753658,-0.011774271642354237,0.45359747190884936,18,1,within_method_across_samples
grad_w1,comp_abs_t15,19,0.7778195440507302,0.7355998256971803,0.7891388844101697,0.05672557304283057,0.827079920798083,19,0,0.7996150349779801,0.7556079713496868,0.8187199369029505,0.06820291431268097,0.8480560456473106,19,0,within_method_across_samples
grad_w1,pd_distance,18,0.7241721818744971,0.672641381371627,0.7563365633643426,0.3694592708319571,0.7689585183707199,18,0,0.748261296510951,0.6864689893248161,0.8074974311731566,0.3406036616538689,0.8271065645547451,18,0,within_method_across_samples
grad_w1,mt_distance,18,0.33310533426503736,0.2896120806808588,0.3863723175075956,0.14874915939542338,0.4094256666101312,18,0,0.27519601540789934,0.22066159312819839,0.3556578727582873,0.047942154575042646,0.3934860625325849,18,0,within_method_across_samples
grad_kurtosis_abs_delta,psd_log_l2,19,-0.14575686514647243,-0.17022940762565633,-0.0531772095576485,-0.23918946473454433,0.12173462679950124,3,16,-0.049620117330849714,-0.11048359747116081,-0.019893855568659805,-0.15169745040772217,0.10085998754814969,5,14,within_method_across_samples
grad_kurtosis_abs_delta,psd_slope_abs_delta,19,-0.26522456624817586,-0.32482487383497427,-0.1887993617972758,-0.37315899253346185,0.03711249648548094,2,17,-0.2803032987279878,-0.3450149574055608,-0.10805270270954287,-0.4041359377609953,0.15332479588582767,3,16,within_method_across_samples
grad_kurtosis_abs_delta,exceed_abs_t5,19,-0.2327472106538011,-0.3082804520574206,0.02571887748068992,-0.3773380892349657,0.2679636037887102,5,14,-0.17842382460113682,-0.30036106519060396,0.01677544876610558,-0.34802949229088803,0.1062451399191934,5,14,within_method_across_samples
grad_kurtosis_abs_delta,exceed_abs_t10,19,-0.14353619297899606,-0.19582347725991295,-0.09932294826498841,-0.3279854204489739,-0.02951790684152394,0,19,-0.11923428567834525,-0.16133805577515406,-0.04209466082889621,-0.26559391782791136,-0.00581973255046177,0,19,within_method_across_samples
grad_kurtosis_abs_delta,exceed_abs_t15,19,-0.12231381591063419,-0.18773475194485478,-0.048306372704899916,-0.26757044938224694,0.05685945546402241,3,16,-0.11264875152484549,-0.17455695617873176,-0.03982253571210178,-0.2728423119947763,0.12940845968744702,3,16,within_method_across_samples
grad_kurtosis_abs_delta,exceed_abs_p90,19,-0.2453247578332544,-0.3302244130992448,-0.15478350482675907,-0.39275846739006504,0.039116636165243274,1,18,-0.1608411120958403,-0.23100715716560524,-0.07503669585322834,-0.34214329281519573,0.04959540491187371,3,16,within_method_across_samples
grad_kurtosis_abs_delta,comp_curve_l1,19,-0.31373921280566947,-0.3606789546240877,-0.2297596819761581,-0.38072458770812556,0.017111886473103664,1,18,-0.2720710266649972,-0.3093771163071239,-0.16834192505791845,-0.3360316867985116,0.05729236202216351,3,16,within_method_across_samples
grad_kurtosis_abs_delta,comp_abs_t5,19,0.019480798234603098,-0.10754196029762819,0.1343391140490671,-0.1327353982014023,0.30074810342126,12,7,0.0031108785515301684,-0.11478087062821674,0.07958380573284134,-0.17186172242024872,0.24573958986375916,10,9,within_method_across_samples
grad_kurtosis_abs_delta,comp_abs_t10,19,-0.25649896217331286,-0.28774687893706624,-0.21158765258165418,-0.4256395739555539,-0.16619221902670492,0,19,-0.26596059760835916,-0.29433123851898907,-0.23227347065886447,-0.3691288293989615,-0.13229536064469827,0,19,within_method_across_samples
grad_kurtosis_abs_delta,comp_abs_t15,19,-0.11325915329100028,-0.1957684979259201,-0.03886975552267101,-0.3224099452018023,0.06323518143902213,4,15,-0.05970664894379017,-0.19949093622267672,-0.012747553636020478,-0.2677479835431581,0.047741289752812006,4,15,within_method_across_samples
grad_kurtosis_abs_delta,pd_distance,18,-0.09460775770556695,-0.10819756947838712,-0.05643882016724974,-0.234198623689177,0.1295513428802584,3,15,-0.10511183887508163,-0.12902913530504503,-0.060699606703752254,-0.190042569130547,0.08012715060158634,3,15,within_method_across_samples
grad_kurtosis_abs_delta,mt_distance,18,0.059326325265812996,-0.04464742739033124,0.0706557213657853,-0.08676373195876783,0.2364052311839598,10,8,0.058984313705640286,0.02206470406608592,0.11446021735059045,-0.11931504699814234,0.24028527897712607,15,3,within_method_across_samples
psd_log_l2,psd_slope_abs_delta,19,0.31263285789239437,0.15110969486213321,0.41542116803240264,0.00019377030712864536,0.7195802237931453,19,0,0.3328313786627928,0.2278954348277241,0.44424253774783484,0.08526733515218085,0.6938565810053604,19,0,within_method_across_samples
psd_log_l2,exceed_abs_t5,19,0.4428857990290027,-0.019724947661366586,0.4685929861783461,-0.45361153055150116,0.528197227178074,13,6,0.4533722243496717,0.032842001607919384,0.4921650512934407,-0.44476291168490517,0.5558899120688062,16,3,within_method_across_samples
psd_log_l2,exceed_abs_t10,19,-0.09411967089420609,-0.1860616813545224,0.2739136415640817,-0.3090267573446239,0.429720565477501,9,10,-0.10162716081147584,-0.18945559462756206,0.2568318440072005,-0.32973127902988403,0.43476373723054185,9,10,within_method_across_samples
psd_log_l2,exceed_abs_t15,19,0.38283300278637167,0.25388516402580047,0.6259809631892923,0.042621458720399734,0.6551244698829435,19,0,0.5616380804885357,0.38007209568096545,0.6336920202445199,0.06171895118404614,0.6561990070150577,19,0,within_method_across_samples
psd_log_l2,exceed_abs_p90,19,0.4205270219921843,0.2672131870179958,0.5340830786396449,-0.3587014027018378,0.5941272345078291,17,2,0.4796093849885429,0.2912161686323834,0.5464491129654114,-0.43982898941917214,0.6384377434018901,17,2,within_method_across_samples
psd_log_l2,comp_curve_l1,19,0.5243972293691864,0.47446530366911965,0.5407566388881468,0.42090023797680626,0.6116169328433472,19,0,0.5450240655326609,0.49386981095502824,0.5661574553874682,0.44383899679795447,0.6677777271942067,19,0,within_method_across_samples
psd_log_l2,comp_abs_t5,19,-0.3288896888407825,-0.3628801589727544,-0.302606127623808,-0.39093628368929445,-0.26635656125068863,0,19,-0.40591281627184933,-0.41175609059586116,-0.35503350075799245,-0.45941901635175375,-0.3243400965334369,0,19,within_method_across_samples
psd_log_l2,comp_abs_t10,19,0.18187014557828904,0.15347390635119496,0.2444376812598505,0.059125959258979156,0.3647995602249875,19,0,0.2000588463943693,0.17252862374073163,0.2704133486326077,0.07044465458454972,0.3601225507387173,19,0,within_method_across_samples
psd_log_l2,comp_abs_t15,19,0.6938595154870661,0.6823323821146882,0.7029657916240024,0.4680299735709006,0.7280777298680211,19,0,0.6845320462287176,0.6717308449653264,0.7026981239038648,0.44293360510853336,0.71113684298377,19,0,within_method_across_samples
psd_log_l2,pd_distance,18,0.6338951062569304,0.5825512416093404,0.6525263702611551,0.3127172937363625,0.6600427069077868,18,0,0.6541713698553864,0.6051289222063059,0.682840995945556,0.4446474759694474,0.6934136798254716,18,0,within_method_across_samples
psd_log_l2,mt_distance,18,0.20858632998037785,0.17125397365846004,0.25778952709897773,-0.04594521534400163,0.3201122565312611,17,1,0.20150864796189533,0.18182611952763955,0.23183472446484885,-0.008465739695587692,0.2882147792327433,17,1,within_method_across_samples
psd_slope_abs_delta,exceed_abs_t5,19,0.19584309491917917,0.013808568578775354,0.2433809632801138,-0.4578549197954447,0.3034984145106114,14,5,0.17653843793409751,0.004399092271277286,0.24949446066611414,-0.47504977896063066,0.31642905003337585,14,5,within_method_across_samples
psd_slope_abs_delta,exceed_abs_t10,19,-0.022820507003582725,-0.06652031034867185,0.10186863641150894,-0.5695949346951958,0.4514601819233041,7,12,-0.00736230167470045,-0.07492441350789128,0.0848524090425472,-0.5479370928472724,0.4157652573129312,9,10,within_method_across_samples
psd_slope_abs_delta,exceed_abs_t15,19,0.31490771075660423,0.13344471182714499,0.3584583530229894,-0.3666155396934281,0.42634303268503915,16,3,0.2768340098139421,0.1890683133289931,0.329322856458278,-0.2435742907091783,0.4258062720041173,18,1,within_method_across_samples
psd_slope_abs_delta,exceed_abs_p90,19,0.4015707471032251,0.1774736197120882,0.4828357475797363,-0.48276140949042384,0.5728708148725121,17,2,0.33895396732424643,0.16060167449691778,0.426760552962391,-0.49018688543477745,0.5177767879287916,16,3,within_method_across_samples
psd_slope_abs_delta,comp_curve_l1,19,0.436119128306342,0.354044376257876,0.4580801448241267,0.10669196799241511,0.5099650223102492,19,0,0.38496873710598406,0.36043630341480437,0.4232798176344905,0.1768493649121025,0.49451303157540905,19,0,within_method_across_samples
psd_slope_abs_delta,comp_abs_t5,19,-0.05711949115295487,-0.10603849226902659,0.006621805625840161,-0.29764289375831593,0.16820017135709284,5,14,0.010432084256838172,-0.04617431113707024,0.048632649003150445,-0.26621509322877757,0.18719898991185524,11,8,within_method_across_samples
psd_slope_abs_delta,comp_abs_t10,19,0.2801213758738037,0.21297921291237548,0.30618312415118953,0.08251989904432305,0.34770360949116397,19,0,0.2516065680048367,0.20105668063100107,0.2863314823110323,0.0410334481533436,0.33199990949588637,19,0,within_method_across_samples
psd_slope_abs_delta,comp_abs_t15,19,0.23575017636539636,0.15720300816505778,0.30480384245174597,0.10515551934110093,0.4195709334118671,19,0,0.25356493878691333,0.20007875341526882,0.29676689242181714,0.10561043165348902,0.4503604276993015,19,0,within_method_across_samples
psd_slope_abs_delta,pd_distance,18,0.06587392024308608,-0.019116203375452202,0.17922346745403278,-0.14842892223390988,0.2859950785605401,13,5,0.17610763257930462,0.10939722414849085,0.2536026847404093,0.007033270736633243,0.3994082840236686,18,0,within_method_across_samples
psd_slope_abs_delta,mt_distance,18,-0.22978451331145822,-0.2741162300451256,-0.2028240169299829,-0.34445086082223675,-0.04461262955145287,0,18,-0.21859451005006048,-0.2834263847621747,-0.2063134930477169,-0.3898036555797956,-0.054762867394681086,0,18,within_method_across_samples
exceed_abs_t5,exceed_abs_t10,19,0.14258934519124794,-0.0065603293660757775,0.25321906721299237,-0.29185038254908324,0.35398829205755844,14,5,0.14452886989899047,0.012483164656050653,0.20066327632183545,-0.27431833741016937,0.3105115601030436,14,5,within_method_across_samples
exceed_abs_t5,exceed_abs_t15,19,0.2396006470546163,-0.14783628310352676,0.3054370907097592,-0.31976138601315174,0.39579580872774284,11,8,0.26328803491677394,-0.11478652804816286,0.3317235943662593,-0.3094957136245657,0.43194968633124003,12,7,within_method_across_samples
exceed_abs_t5,exceed_abs_p90,19,0.2942210162776247,-0.08993048496867026,0.39147692290185143,-0.39281456164729,0.4678767690325867,12,7,0.30425294578049106,-0.08839144041208027,0.39646310497584936,-0.4220873677411851,0.501279986030015,13,6,within_method_across_samples
exceed_abs_t5,comp_curve_l1,19,0.3483132902780885,0.15172896385141496,0.4767547083724384,-0.2711798298886175,0.5408407855805044,18,1,0.363904580406451,0.18473126801465042,0.4925645956481055,-0.2775414211259683,0.5918567364761814,17,2,within_method_across_samples
exceed_abs_t5,comp_abs_t5,19,-0.14303011651884187,-0.28292758980281874,0.24333671358566233,-0.34238733609735733,0.3585472469390953,7,12,-0.16087464771530877,-0.2713560601313478,0.23988610934257987,-0.3536866575168218,0.38845428495470324,7,12,within_method_across_samples
exceed_abs_t5,comp_abs_t10,19,0.5216220020967174,0.1491968010251854,0.6150118949710917,-0.12641938684216833,0.6646514365969373,17,2,0.5459356651995632,0.12882014938188385,0.6186491842004926,-0.04666114913429806,0.6631663143211446,17,2,within_method_across_samples
exceed_abs_t5,comp_abs_t15,19,0.20756863289079092,-0.1316528436641424,0.28113075213670213,-0.3635330242724825,0.3940992753840831,13,6,0.2404281481697835,-0.10325751477942949,0.31153443226967775,-0.3331713462450941,0.41373087734364017,13,6,within_method_across_samples
exceed_abs_t5,pd_distance,18,0.23847543844323987,-0.16348303357343147,0.3434833750275927,-0.2764540759931295,0.43749842906993575,12,6,0.27662584190244854,-0.13106406041830926,0.36779058327098785,-0.2815925592085008,0.5002195532791243,12,6,within_method_across_samples
exceed_abs_t5,mt_distance,18,0.27530764921182177,0.02792925357511774,0.34417916666092807,-0.10129328431468104,0.3769195786801201,15,3,0.2672927707343396,0.11714981347957051,0.3419797427378523,-0.07619851475403745,0.39684653761416905,15,3,within_method_across_samples
exceed_abs_t10,exceed_abs_t15,19,-0.1169446839779419,-0.46805715026436573,0.07853231376242087,-0.5793616271639545,0.7948414179143525,6,13,-0.07161332449218216,-0.458492085184523,0.15707474843715755,-0.5830839374723977,0.6514865354793846,9,10,within_method_across_samples
exceed_abs_t10,exceed_abs_p90,19,0.017452948340622138,-0.03755300581952765,0.2072826889813777,-0.12523685895447495,0.6134565738649318,10,9,0.04861064096496467,-0.03263503811336908,0.2294805288851031,-0.09626297783669555,0.5774865595225919,12,7,within_method_across_samples
exceed_abs_t10,comp_curve_l1,19,0.05576099010505028,-0.007186767879011155,0.23483611204977933,-0.07338246477170374,0.535720101245579,14,5,0.06663064338344181,-0.013456413335055355,0.2305987842972005,-0.0737948986787216,0.5083607723389402,12,7,within_method_across_samples
exceed_abs_t10,comp_abs_t5,19,0.08368364702522231,-0.2836290252676022,0.21217718299078497,-0.4445009541298441,0.2774210427146482,10,9,0.129966709738824,-0.2962668167642619,0.2544272353216768,-0.49962191367849335,0.36730808432106027,10,9,within_method_across_samples
exceed_abs_t10,comp_abs_t10,19,0.40568239623046803,0.22148537528542941,0.5814449836297646,-0.23484953141636902,0.6832798017993876,17,2,0.33165252409850865,0.1945034277735895,0.5291091451495118,-0.22407309603810469,0.6345684892228196,17,2,within_method_across_samples
exceed_abs_t10,comp_abs_t15,19,-0.09817128055491348,-0.4510001623491572,0.2645983565435354,-0.5342809030148156,0.7908500080666777,9,10,-0.06922721133083899,-0.4391132774563737,0.30084211225313734,-0.5113003557803214,0.8027386819295448,9,10,within_method_across_samples
exceed_abs_t10,pd_distance,18,-0.05293057860148061,-0.2929268471936349,0.19571497263204232,-0.37417549436341285,0.6019974859051402,8,10,-0.004488914868110434,-0.34341563560044996,0.2736075361728523,-0.40920856572581527,0.6595351050251851,9,9,within_method_across_samples
exceed_abs_t10,mt_distance,18,0.1096030618565941,0.038214713157550324,0.1299277656136376,-0.13794960958384514,0.3954931820274075,14,4,0.11566252190343478,0.022622763319049246,0.13345916109100892,-0.10264937326281866,0.3053942832846564,14,4,within_method_across_samples
exceed_abs_t15,exceed_abs_p90,19,0.5142944974762971,0.46649519734125017,0.5779295695014821,0.32676541344867716,0.6491594857887384,19,0,0.5551460469413981,0.44717206040236973,0.5803609841527436,0.1348576085500867,0.6645894430505109,19,0,within_method_across_samples
exceed_abs_t15,comp_curve_l1,19,0.31128014280325106,0.15855532213351203,0.44332087412949844,-0.19205657544179958,0.5584337660563365,17,2,0.3228118129095823,0.19668975901634106,0.4561684435953475,-0.10486107947633563,0.5696582086437421,17,2,within_method_across_samples
exceed_abs_t15,comp_abs_t5,19,-0.3766543633034876,-0.4407353726798837,-0.2855172935361568,-0.5085698340070496,-0.13627014285290204,0,19,-0.4386819690875431,-0.4994771203249063,-0.3975462726717894,-0.5719616333321698,-0.2471157681498906,0,19,within_method_across_samples
exceed_abs_t15,comp_abs_t10,19,-0.05816826624631543,-0.08243721701242357,-0.019401080784408158,-0.17090680771608396,0.1870695012977015,4,15,-0.047248493972464535,-0.09255261478550098,0.013138232014508259,-0.1974959775157303,0.2005974405087441,7,12,within_method_across_samples
exceed_abs_t15,comp_abs_t15,19,0.7386916921062812,0.571260093246291,0.8885351131407727,0.2912801768989788,0.935197431754427,19,0,0.756064057151185,0.5915191821826736,0.8811046839770953,0.3455594222857324,0.9256948594030533,19,0,within_method_across_samples
exceed_abs_t15,pd_distance,18,0.5241947810113412,0.40026083481531477,0.6162074170889883,0.27210369699950065,0.6806588597294494,18,0,0.5683412770874925,0.504753751363668,0.645879074847699,0.3340831022337455,0.7243982392770262,18,0,within_method_across_samples
exceed_abs_t15,mt_distance,18,0.07581776120693903,0.02524672213719935,0.11877478664306297,-0.17548945423695872,0.535220370860006,14,4,0.09963507786000043,0.01303586090701846,0.1176162417947553,-0.15640369076117014,0.3481547143381187,14,4,within_method_across_samples
exceed_abs_p90,comp_curve_l1,19,0.7561173588823112,0.3858386333566656,0.9101872120525941,-0.12207164954329042,0.9383749029424083,18,1,0.6458716130702146,0.3355137057239955,0.868538639105913,-0.1933533863947198,0.8991303830995114,17,2,within_method_across_samples
exceed_abs_p90,comp_abs_t5,19,0.019116580435757886,-0.13312591087200368,0.06881811295700095,-0.30395089487565685,0.19891441631273374,10,9,-0.0052871716298531395,-0.12900861009281347,0.07362247460911003,-0.31062781007300466,0.12739943891974506,9,10,within_method_across_samples
exceed_abs_p90,comp_abs_t10,19,0.22862752471531617,0.05190826996046593,0.2607266887073386,-0.11214639865286785,0.29109266974901726,15,4,0.22786210204452303,0.028973037791179608,0.25770376653342886,-0.1246573661999045,0.27861691977739333,14,5,within_method_across_samples
exceed_abs_p90,comp_abs_t15,19,0.4912563567757112,0.3668461246022536,0.521171274629513,-0.21389665781854109,0.5864064777734739,18,1,0.5086099180608789,0.36222738887897954,0.5610484121991656,-0.22608150960454015,0.6004272497009764,18,1,within_method_across_samples
exceed_abs_p90,pd_distance,18,0.2878554979327792,0.18492623559910507,0.35684792036629265,0.04303313986257523,0.45463828940088924,18,0,0.3377955242473364,0.18307599129864854,0.4673190652780038,0.015250995421034672,0.5940171453946028,18,0,within_method_across_samples
exceed_abs_p90,mt_distance,18,-0.01805378359449173,-0.08879870384083813,0.055659583491274145,-0.27740742349091607,0.18456244383050413,9,9,-0.0036393936021298784,-0.09065725519873175,0.09574980758586653,-0.3182988997683097,0.164759447410612,8,10,within_method_across_samples
comp_curve_l1,comp_abs_t5,19,0.2056847867427062,0.14388181134798472,0.2912930291564336,-0.44152307884102326,0.3483809867426191,18,1,0.14526259443765555,0.07473958079009105,0.2134446468046238,-0.4251157949120749,0.28477202036921884,18,1,within_method_across_samples
comp_curve_l1,comp_abs_t10,19,0.41084206382473903,0.40107817864411244,0.435424938990181,0.05547505732602896,0.5172856226863418,19,0,0.4202327961735407,0.4127208903494142,0.445948278234527,0.06269433600670292,0.5390570578708704,19,0,within_method_across_samples
comp_curve_l1,comp_abs_t15,19,0.47992897419006736,0.43928537316294247,0.4945878640255354,0.4020227656734346,0.8198679103250202,19,0,0.5128982459098813,0.48504435641067245,0.5232298950038278,0.45581963515285345,0.8472163696686046,19,0,within_method_across_samples
comp_curve_l1,pd_distance,18,0.280284942884604,0.2023020392324853,0.34273357261176157,0.10604545415011335,0.372061884214371,18,0,0.34618542934274554,0.27234023287309517,0.43396022794758077,0.13376308001594575,0.47388435088839,18,0,within_method_across_samples
comp_curve_l1,mt_distance,18,0.0476072130972581,-0.010047993817593102,0.113442887272058,-0.07483549617783551,0.20144315229680376,12,6,0.06307176414598574,0.014339375062448171,0.1463870552929088,-0.05098152115534084,0.23303135642500258,15,3,within_method_across_samples
comp_abs_t5,comp_abs_t10,19,-0.15073659862721395,-0.17345357469378858,-0.13440727708188824,-0.22399274323666105,-0.042709343457662904,0,19,-0.09803445118605014,-0.15370682421923965,-0.08571807635275061,-0.22455699652761082,0.017745693880628053,1,18,within_method_across_samples
comp_abs_t5,comp_abs_t15,19,-0.4651792648455785,-0.5301967524148806,-0.41248560916250643,-0.5900177005545051,-0.3449242640430418,0,19,-0.5309069604311227,-0.5884396008938279,-0.49486694737383063,-0.6391179228351547,-0.4181011448368255,0,19,within_method_across_samples
comp_abs_t5,pd_distance,18,-0.44659705198975475,-0.4645745778233401,-0.41587690248563725,-0.49044406326619344,-0.2015450524891691,0,18,-0.5803799178605815,-0.6103040559965341,-0.5394281002110981,-0.6589151788915838,-0.2364802397523592,0,18,within_method_across_samples
comp_abs_t5,mt_distance,18,-0.16063254566650176,-0.17530713966962583,-0.14724141661271006,-0.1978129007916685,-0.05453746366386855,0,18,-0.1913087108437913,-0.20855453116791614,-0.15936662287682457,-0.22826942138389114,-0.11366729056405703,0,18,within_method_across_samples
comp_abs_t10,comp_abs_t15,19,0.011334919698073565,-0.01498818553233164,0.0443604107920791,-0.12322530003356319,0.10364203909615644,12,7,0.02531999605178703,-0.01351808824069239,0.05225188344127066,-0.10016844500421616,0.12801776917288224,12,7,within_method_across_samples
comp_abs_t10,pd_distance,18,0.1117870858919941,0.03320393400861215,0.18281023177589562,-0.10883589919150767,0.2283017441673241,16,2,0.12689469947046006,0.03948364922866187,0.18709937290044606,-0.058405651852744274,0.25014854154472155,16,2,within_method_across_samples
comp_abs_t10,mt_distance,18,0.23455133163390063,0.1644938856797755,0.31443550911311224,-0.29325708783546317,0.3807709406813812,17,1,0.23802152215451827,0.1552373234744341,0.27506219005495336,-0.3150440243496518,0.38864320782948764,17,1,within_method_across_samples
