method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
cnn,168,27.376157583582557,27.395953515169552,4.435251685948967,18.439694306384386,40.02358914055389,168,5.323065313554945,5.228723764419556,0.8255391855464285,3.8367865085601807,10.725135803222656
