method,pd_n,pd_mean,pd_median,pd_stdev,pd_min,pd_max,mt_n,mt_mean,mt_median,mt_stdev,mt_min,mt_max
candidateE2_tf_lowlambda_expanded2688,168,24.268599327509868,24.441489471840875,4.135926456438603,16.049736735075697,35.6905668873503,168,5.662811040878296,5.5431084632873535,0.7463004228921676,4.150252819061279,8.392487525939941
